m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-003,-9.1296409E-002, 2.9610457E-002, 1.0000000E+000, 2.0000000E-003,-9.1296408E-002, 2.9610456E-002, 1.0000000E+000, 2.0000000E-003,-9.1296407E-002, 2.9610452E-002, 1.0000000E+000, 2.0000000E-003,-9.1296410E-002, 2.9610457E-002, 1.0000000E+000, 2.0000000E-003,-9.1296411E-002, 2.9610457E-002, 1.0000000E+000, 2.0000000E-003, 9.0869161E-002, 3.0144680E-002, 1.0000000E+000, 2.0000000E-003, 9.0869160E-002, 3.0144680E-002, 1.0000000E+000, 2.0000000E-003, 9.0869158E-002, 3.0144684E-002, 1.0000000E+000, 2.0000000E-003, 9.0869159E-002, 3.0144679E-002, 1.0000000E+000, 2.0000000E-003, 9.0869159E-002, 3.0144679E-002, 1.0000000E+000
 2.9655172E-003,-9.1138366E-002, 2.9670811E-002, 1.0000000E+000, 2.9655172E-003,-9.1138366E-002, 2.9670804E-002, 1.0000000E+000, 2.9655172E-003,-9.1138365E-002, 2.9670796E-002, 1.0000000E+000, 2.9655172E-003,-9.1138367E-002, 2.9670806E-002, 1.0000000E+000, 2.9655172E-003,-9.1138368E-002, 2.9670811E-002, 1.0000000E+000, 2.9655172E-003, 9.1025884E-002, 3.0228540E-002, 1.0000000E+000, 2.9655172E-003, 9.1025884E-002, 3.0228547E-002, 1.0000000E+000, 2.9655172E-003, 9.1025882E-002, 3.0228555E-002, 1.0000000E+000, 2.9655172E-003, 9.1025883E-002, 3.0228544E-002, 1.0000000E+000, 2.9655172E-003, 9.1025882E-002, 3.0228540E-002, 1.0000000E+000
 3.9310345E-003,-9.1092044E-002, 2.9629345E-002, 1.0000000E+000, 3.9310345E-003,-9.1092043E-002, 2.9629327E-002, 1.0000000E+000, 3.9310345E-003,-9.1092042E-002, 2.9629307E-002, 1.0000000E+000, 3.9310345E-003,-9.1092044E-002, 2.9629331E-002, 1.0000000E+000, 3.9310345E-003,-9.1092045E-002, 2.9629345E-002, 1.0000000E+000, 3.9310345E-003, 9.1071496E-002, 3.0194218E-002, 1.0000000E+000, 3.9310345E-003, 9.1071496E-002, 3.0194235E-002, 1.0000000E+000, 3.9310345E-003, 9.1071495E-002, 3.0194255E-002, 1.0000000E+000, 3.9310345E-003, 9.1071495E-002, 3.0194231E-002, 1.0000000E+000, 3.9310345E-003, 9.1071495E-002, 3.0194217E-002, 1.0000000E+000
 4.8965517E-003,-9.1083417E-002, 2.9620803E-002, 1.0000000E+000, 4.8965517E-003,-9.1083416E-002, 2.9620764E-002, 1.0000000E+000, 4.8965517E-003,-9.1083415E-002, 2.9620720E-002, 1.0000000E+000, 4.8965517E-003,-9.1083416E-002, 2.9620770E-002, 1.0000000E+000, 4.8965517E-003,-9.1083417E-002, 2.9620804E-002, 1.0000000E+000, 4.8965517E-003, 9.1079947E-002, 3.0190031E-002, 1.0000000E+000, 4.8965517E-003, 9.1079946E-002, 3.0190069E-002, 1.0000000E+000, 4.8965517E-003, 9.1079946E-002, 3.0190112E-002, 1.0000000E+000, 4.8965517E-003, 9.1079946E-002, 3.0190063E-002, 1.0000000E+000, 4.8965517E-003, 9.1079946E-002, 3.0190030E-002, 1.0000000E+000
 5.8620690E-003,-9.1081932E-002, 2.9620385E-002, 1.0000000E+000, 5.8620690E-003,-9.1081932E-002, 2.9620343E-002, 1.0000000E+000, 5.8620690E-003,-9.1081931E-002, 2.9620295E-002, 1.0000000E+000, 5.8620690E-003,-9.1081932E-002, 2.9620348E-002, 1.0000000E+000, 5.8620690E-003,-9.1081933E-002, 2.9620384E-002, 1.0000000E+000, 5.8620690E-003, 9.1081399E-002, 3.0190181E-002, 1.0000000E+000, 5.8620690E-003, 9.1081399E-002, 3.0190223E-002, 1.0000000E+000, 5.8620690E-003, 9.1081398E-002, 3.0190269E-002, 1.0000000E+000, 5.8620690E-003, 9.1081398E-002, 3.0190218E-002, 1.0000000E+000, 5.8620690E-003, 9.1081398E-002, 3.0190183E-002, 1.0000000E+000
 6.8275862E-003,-9.1081561E-002, 2.9620231E-002, 1.0000000E+000, 6.8275862E-003,-9.1081560E-002, 2.9620185E-002, 1.0000000E+000, 6.8275862E-003,-9.1081560E-002, 2.9620134E-002, 1.0000000E+000, 6.8275862E-003,-9.1081561E-002, 2.9620189E-002, 1.0000000E+000, 6.8275862E-003,-9.1081562E-002, 2.9620227E-002, 1.0000000E+000, 6.8275862E-003, 9.1081762E-002, 3.0190527E-002, 1.0000000E+000, 6.8275862E-003, 9.1081762E-002, 3.0190571E-002, 1.0000000E+000, 6.8275862E-003, 9.1081761E-002, 3.0190621E-002, 1.0000000E+000, 6.8275862E-003, 9.1081761E-002, 3.0190567E-002, 1.0000000E+000, 6.8275862E-003, 9.1081761E-002, 3.0190531E-002, 1.0000000E+000
 7.7931034E-003,-9.1081488E-002, 2.9619968E-002, 1.0000000E+000, 7.7931034E-003,-9.1081487E-002, 2.9619919E-002, 1.0000000E+000, 7.7931034E-003,-9.1081486E-002, 2.9619865E-002, 1.0000000E+000, 7.7931034E-003,-9.1081487E-002, 2.9619923E-002, 1.0000000E+000, 7.7931034E-003,-9.1081488E-002, 2.9619963E-002, 1.0000000E+000, 7.7931034E-003, 9.1081832E-002, 3.0190811E-002, 1.0000000E+000, 7.7931034E-003, 9.1081832E-002, 3.0190859E-002, 1.0000000E+000, 7.7931034E-003, 9.1081831E-002, 3.0190912E-002, 1.0000000E+000, 7.7931034E-003, 9.1081832E-002, 3.0190856E-002, 1.0000000E+000, 7.7931034E-003, 9.1081831E-002, 3.0190817E-002, 1.0000000E+000
 8.7586207E-003,-9.1081475E-002, 2.9618219E-002, 1.0000000E+000, 8.7586207E-003,-9.1081474E-002, 2.9618155E-002, 1.0000000E+000, 8.7586207E-003,-9.1081474E-002, 2.9618081E-002, 1.0000000E+000, 8.7586207E-003,-9.1081474E-002, 2.9618161E-002, 1.0000000E+000, 8.7586207E-003,-9.1081475E-002, 2.9618217E-002, 1.0000000E+000, 8.7586207E-003, 9.1081845E-002, 3.0192517E-002, 1.0000000E+000, 8.7586207E-003, 9.1081845E-002, 3.0192580E-002, 1.0000000E+000, 8.7586207E-003, 9.1081845E-002, 3.0192652E-002, 1.0000000E+000, 8.7586207E-003, 9.1081845E-002, 3.0192574E-002, 1.0000000E+000, 8.7586207E-003, 9.1081845E-002, 3.0192519E-002, 1.0000000E+000
 9.7241379E-003,-9.1081474E-002, 2.9618060E-002, 1.0000000E+000, 9.7241379E-003,-9.1081473E-002, 2.9617995E-002, 1.0000000E+000, 9.7241379E-003,-9.1081472E-002, 2.9617921E-002, 1.0000000E+000, 9.7241379E-003,-9.1081473E-002, 2.9618004E-002, 1.0000000E+000, 9.7241379E-003,-9.1081474E-002, 2.9618063E-002, 1.0000000E+000, 9.7241379E-003, 9.1081848E-002, 3.0192672E-002, 1.0000000E+000, 9.7241379E-003, 9.1081848E-002, 3.0192735E-002, 1.0000000E+000, 9.7241379E-003, 9.1081848E-002, 3.0192807E-002, 1.0000000E+000, 9.7241379E-003, 9.1081848E-002, 3.0192726E-002, 1.0000000E+000, 9.7241379E-003, 9.1081848E-002, 3.0192669E-002, 1.0000000E+000
