m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-1.3778148E-003, 2.6766721E+001, 2.8293920E+000, 2.0000000E+000,-1.3733789E-003, 2.7000787E+001, 2.8288797E+000, 2.0000000E+000,-1.3728036E-003, 2.7023065E+001, 2.8287977E+000, 2.0000000E+000,-1.3712198E-003, 2.7608080E+001, 2.8286142E+000, 2.0000000E+000,-1.3756190E-003, 2.7744004E+001, 2.8291382E+000, 2.0000000E+000, 6.8796221E-004, 2.7900102E+001, 2.7198011E+000, 2.0000000E+000, 6.8891010E-004, 2.8182080E+001, 2.7200197E+000, 2.0000000E+000, 6.9079943E-004, 2.8821803E+001, 2.7204338E+000, 2.0000000E+000, 6.8956564E-004, 2.8606571E+001, 2.7201623E+000, 2.0000000E+000, 6.8986314E-004, 2.8603338E+001, 2.7202316E+000
 2.9655172E+000,-1.3167126E-003, 2.9972126E+001, 2.8219709E+000, 2.9655172E+000,-1.3185900E-003, 2.9152472E+001, 2.8222108E+000, 2.9655172E+000,-1.3174501E-003, 2.9817530E+001, 2.8220691E+000, 2.9655172E+000,-1.3170641E-003, 3.0469470E+001, 2.8220181E+000, 2.9655172E+000,-1.3193112E-003, 3.0764073E+001, 2.8223009E+000, 2.9655172E+000, 7.1425773E-004, 2.9644720E+001, 2.7256009E+000, 2.9655172E+000, 7.1568312E-004, 2.8084408E+001, 2.7259124E+000, 2.9655172E+000, 7.1770611E-004, 2.9904120E+001, 2.7263515E+000, 2.9655172E+000, 7.1602380E-004, 2.9302744E+001, 2.7259914E+000, 2.9655172E+000, 7.1584087E-004, 2.9544479E+001, 2.7259554E+000
 3.9310345E+000,-1.2699333E-003, 3.3267188E+001, 2.8160666E+000, 3.9310345E+000,-1.2710261E-003, 3.2931728E+001, 2.8162017E+000, 3.9310345E+000,-1.2705697E-003, 3.2883338E+001, 2.8161549E+000, 3.9310345E+000,-1.2687436E-003, 3.4055367E+001, 2.8159153E+000, 3.9310345E+000,-1.2714017E-003, 3.3711779E+001, 2.8162566E+000, 3.9310345E+000, 7.4263751E-004, 3.1443480E+001, 2.7316533E+000, 3.9310345E+000, 7.4498363E-004, 2.9594471E+001, 2.7321348E+000, 3.9310345E+000, 7.4611125E-004, 3.1446207E+001, 2.7323830E+000, 3.9310345E+000, 7.4536005E-004, 3.1238355E+001, 2.7322271E+000, 3.9310345E+000, 7.4578628E-004, 3.0726448E+001, 2.7323200E+000
 4.8965517E+000,-1.2318043E-003, 3.6003366E+001, 2.8111013E+000, 4.8965517E+000,-1.2316224E-003, 3.6339469E+001, 2.8110766E+000, 4.8965517E+000,-1.2322869E-003, 3.5796311E+001, 2.8111713E+000, 4.8965517E+000,-1.2317381E-003, 3.6638559E+001, 2.8110878E+000, 4.8965517E+000,-1.2333812E-003, 3.6285312E+001, 2.8113125E+000, 4.8965517E+000, 7.6838467E-004, 3.3236731E+001, 2.7408901E+000, 4.8965517E+000, 7.7292830E-004, 3.1360054E+001, 2.7378757E+000, 4.8965517E+000, 7.6972256E-004, 3.3156920E+001, 2.7375180E+000, 4.8965517E+000, 7.7106052E-004, 3.2991317E+001, 2.7374897E+000, 4.8965517E+000, 7.7341904E-004, 3.2008011E+001, 2.7379784E+000
 5.8620690E+000,-1.2029457E-003, 3.8106432E+001, 2.8072445E+000, 5.8620690E+000,-1.2004227E-003, 3.8769165E+001, 2.8069111E+000, 5.8620690E+000,-1.2044173E-003, 3.7866758E+001, 2.8074450E+000, 5.8620690E+000,-1.2033451E-003, 3.8719607E+001, 2.8072952E+000, 5.8620690E+000,-1.2052557E-003, 3.8347297E+001, 2.8075570E+000, 5.8620690E+000, 7.9186990E-004, 3.4574041E+001, 2.7440213E+000, 5.8620690E+000, 7.9533998E-004, 3.1974088E+001, 2.7445399E+000, 5.8620690E+000, 7.9189239E-004, 3.4210701E+001, 2.7416726E+000, 5.8620690E+000, 7.9351725E-004, 3.3523785E+001, 2.7419605E+000, 5.8620690E+000, 7.9551982E-004, 3.3568886E+001, 2.7423611E+000
 6.8275862E+000,-1.1736593E-003, 4.0194572E+001, 2.8032426E+000, 6.8275862E+000,-1.1718401E-003, 4.1028877E+001, 2.8030030E+000, 6.8275862E+000,-1.1757716E-003, 3.9856977E+001, 2.8055745E+000, 6.8275862E+000,-1.1739695E-003, 4.1153126E+001, 2.8032828E+000, 6.8275862E+000,-1.1779749E-003, 4.0024006E+001, 2.8038307E+000, 6.8275862E+000, 8.1559709E-004, 3.6473342E+001, 2.7578812E+000, 6.8275862E+000, 8.2190189E-004, 3.3189665E+001, 2.7474646E+000, 6.8275862E+000, 8.1478432E-004, 3.6191926E+001, 2.7488759E+000, 6.8275862E+000, 8.1758957E-004, 3.4095161E+001, 2.7466373E+000, 6.8275862E+000, 8.1721073E-004, 3.5498312E+001, 2.7479479E+000
 7.7931034E+000,-1.1504864E-003, 4.1691244E+001, 2.8000127E+000, 7.7931034E+000,-1.1502728E-003, 4.2425564E+001, 2.7999835E+000, 7.7931034E+000,-1.1469768E-003, 4.1901503E+001, 2.8005733E+000, 7.7931034E+000,-1.1458901E-003, 4.3179994E+001, 2.7993667E+000, 7.7931034E+000,-1.1512468E-003, 4.2079526E+001, 2.8001128E+000, 7.7931034E+000, 8.3570904E-004, 3.7557331E+001, 2.7600549E+000, 7.7931034E+000, 8.4450215E-004, 3.5557967E+001, 2.7569162E+000, 7.7931034E+000, 8.3549152E-004, 3.7127992E+001, 2.7626906E+000, 7.7931034E+000, 8.4029481E-004, 3.6268389E+001, 2.7543900E+000, 7.7931034E+000, 8.3708201E-004, 3.6500435E+001, 2.7702499E+000
 8.7586207E+000,-1.1290047E-003, 4.2749914E+001, 2.8016817E+000, 8.7586207E+000,-1.1279664E-003, 4.3062086E+001, 2.7999717E+000, 8.7586207E+000,-1.1246827E-003, 4.3098554E+001, 2.7980634E+000, 8.7586207E+000,-1.1236157E-003, 4.4467119E+001, 2.8016130E+000, 8.7586207E+000,-1.1269942E-003, 4.3314253E+001, 2.7970526E+000, 8.7586207E+000, 8.5735173E-004, 3.8511110E+001, 2.7708928E+000, 8.7586207E+000, 8.6455110E-004, 3.6760447E+001, 2.7672590E+000, 8.7586207E+000, 8.5810214E-004, 3.7614998E+001, 2.7771257E+000, 8.7586207E+000, 8.5827353E-004, 3.7169437E+001, 2.7684941E+000, 8.7586207E+000, 8.5836714E-004, 3.7517345E+001, 2.7669925E+000
 9.7241379E+000,-1.1110793E-003, 4.3720483E+001, 2.8064212E+000, 9.7241379E+000,-1.1082584E-003, 4.3613049E+001, 2.8016014E+000, 9.7241379E+000,-1.1082107E-003, 4.3610131E+001, 2.7998760E+000, 9.7241379E+000,-1.1060162E-003, 4.5175837E+001, 2.8035760E+000, 9.7241379E+000,-1.1081487E-003, 4.3924953E+001, 2.7987566E+000, 9.7241379E+000, 8.7454985E-004, 3.9563736E+001, 2.7795273E+000, 9.7241379E+000, 8.8049342E-004, 3.8265888E+001, 2.7769957E+000, 9.7241379E+000, 8.7466326E-004, 3.8199635E+001, 2.7764068E+000, 9.7241379E+000, 8.7680629E-004, 3.7871673E+001, 2.7763185E+000, 9.7241379E+000, 8.7678797E-004, 3.7914751E+001, 2.7810464E+000
 1.0689655E+001,-1.0922788E-003, 4.4158717E+001, 2.8096194E+000, 1.0689655E+001,-1.0878927E-003, 4.4501800E+001, 2.8119243E+000, 1.0689655E+001,-1.0903555E-003, 4.4088616E+001, 2.8111055E+000, 1.0689655E+001,-1.0862531E-003, 4.6092392E+001, 2.8257302E+000, 1.0689655E+001,-1.0888390E-003, 4.4173694E+001, 2.8050076E+000, 1.0689655E+001, 8.9434853E-004, 4.0955420E+001, 2.8019329E+000, 1.0689655E+001, 8.9461243E-004, 4.0690083E+001, 2.7845085E+000, 1.0689655E+001, 8.9724461E-004, 3.8493635E+001, 2.7816748E+000, 1.0689655E+001, 8.9791883E-004, 3.8386021E+001, 2.7774606E+000, 1.0689655E+001, 8.9478601E-004, 3.9854191E+001, 2.8128245E+000
 1.1655172E+001,-1.0706467E-003, 4.4879536E+001, 2.8182325E+000, 1.1655172E+001,-1.0714166E-003, 4.4237269E+001, 2.8236456E+000, 1.1655172E+001,-1.0751136E-003, 4.3781021E+001, 2.8311275E+000, 1.1655172E+001,-1.0662640E-003, 4.6310959E+001, 2.8315482E+000, 1.1655172E+001,-1.0691629E-003, 4.4681252E+001, 2.8201125E+000, 1.1655172E+001, 9.1580849E-004, 4.1382469E+001, 2.8196320E+000, 1.1655172E+001, 9.1204476E-004, 4.1841467E+001, 2.7889897E+000, 1.1655172E+001, 9.1724570E-004, 3.9724934E+001, 2.7877057E+000, 1.1655172E+001, 9.1721831E-004, 3.8863718E+001, 2.7989498E+000, 1.1655172E+001, 9.1116722E-004, 4.1495199E+001, 2.8405558E+000
 1.2620690E+001,-1.0516404E-003, 4.4916366E+001, 2.8322113E+000, 1.2620690E+001,-1.0560950E-003, 4.4048890E+001, 2.8461913E+000, 1.2620690E+001,-1.0588291E-003, 4.4267788E+001, 2.8284320E+000, 1.2620690E+001,-1.0478289E-003, 4.6794780E+001, 2.8547889E+000, 1.2620690E+001,-1.0540198E-003, 4.4254135E+001, 2.8298226E+000, 1.2620690E+001, 9.3164114E-004, 4.2125110E+001, 2.8213549E+000, 1.2620690E+001, 9.2914888E-004, 4.1847720E+001, 2.8069641E+000, 1.2620690E+001, 9.3195762E-004, 4.0678082E+001, 2.7985301E+000, 1.2620690E+001, 9.3434341E-004, 3.9723690E+001, 2.8294651E+000, 1.2620690E+001, 9.2732757E-004, 4.2189265E+001, 2.8758710E+000
