s,kW,kW,Pa,kg/m3
 2.4006487E+002,-3.0657851E+000, 2.1891233E+000, 1.0159689E+005, 1.1842983E+000
 2.5001758E+002,-3.0341451E+000, 2.2090341E+000, 1.0160356E+005, 1.1846971E+000
 2.6004087E+002,-3.0247895E+000, 2.2263957E+000, 1.0160992E+005, 1.1800037E+000
 2.7006416E+002,-3.0101341E+000, 2.2389942E+000, 1.0161610E+005, 1.1813430E+000
 2.8001686E+002,-3.0056148E+000, 2.2493127E+000, 1.0162205E+005, 1.1839397E+000
 2.9004015E+002,-3.0157317E+000, 2.2492559E+000, 1.0162801E+005, 1.1839654E+000
 3.0006344E+002,-2.9943847E+000, 2.2538218E+000, 1.0163391E+005, 1.1848083E+000
 3.1001615E+002,-2.9821089E+000, 2.2646216E+000, 1.0163961E+005, 1.1859143E+000
 3.2003944E+002,-2.9716859E+000, 2.2799323E+000, 1.0164512E+005, 1.1830241E+000
 3.3006273E+002,-2.9640208E+000, 2.2881700E+000, 1.0165049E+005, 1.1834121E+000
 3.4001544E+002,-2.9469079E+000, 2.3075345E+000, 1.0165560E+005, 1.1847896E+000
 3.5003873E+002,-2.9470108E+000, 2.3187841E+000, 1.0166052E+005, 1.1832543E+000
 3.6006202E+002,-2.9476978E+000, 2.3408847E+000, 1.0166534E+005, 1.1819877E+000
 3.7001472E+002,-2.9549248E+000, 2.3586342E+000, 1.0166999E+005, 1.1857144E+000
 3.8003801E+002,-2.9498430E+000, 2.3588811E+000, 1.0167463E+005, 1.1835394E+000
 3.9006130E+002,-2.9220761E+000, 2.3688673E+000, 1.0167912E+005, 1.1824452E+000
 4.0001401E+002,-2.9020881E+000, 2.3701424E+000, 1.0168331E+005, 1.1853162E+000
 4.1003730E+002,-2.8803505E+000, 2.3588458E+000, 1.0168743E+005, 1.1821364E+000
 4.2006059E+002,-2.8633348E+000, 2.3643069E+000, 1.0169143E+005, 1.1845278E+000
 4.3001329E+002,-2.8357623E+000, 2.3768955E+000, 1.0169512E+005, 1.1823227E+000
 4.4003658E+002,-2.8498748E+000, 2.3895774E+000, 1.0169868E+005, 1.1854959E+000
 4.5005987E+002,-2.8490659E+000, 2.4150346E+000, 1.0170222E+005, 1.1830728E+000
 4.6001258E+002,-2.8246056E+000, 2.4131733E+000, 1.0170549E+005, 1.1839041E+000
 4.7003587E+002,-2.8294422E+000, 2.4098936E+000, 1.0170873E+005, 1.1841436E+000
 4.8005916E+002,-2.8349113E+000, 2.4227832E+000, 1.0171197E+005, 1.1844532E+000
 4.9001186E+002,-2.8304479E+000, 2.4309483E+000, 1.0171509E+005, 1.1845297E+000
 5.0003516E+002,-2.8226471E+000, 2.4328655E+000, 1.0171815E+005, 1.1862253E+000
 5.1005845E+002,-2.8103642E+000, 2.4370357E+000, 1.0172115E+005, 1.1821716E+000
 5.2001115E+002,-2.7757380E+000, 2.4474119E+000, 1.0172385E+005, 1.1834365E+000
 5.3003444E+002,-2.7617756E+000, 2.4479083E+000, 1.0172631E+005, 1.1829586E+000
 5.4005773E+002,-2.7824602E+000, 2.4486220E+000, 1.0172881E+005, 1.1824865E+000
 5.5001044E+002,-2.7880699E+000, 2.4515221E+000, 1.0173144E+005, 1.1816909E+000
 5.6003373E+002,-2.7681326E+000, 2.4563273E+000, 1.0173394E+005, 1.1835405E+000
 5.7005702E+002,-2.7699610E+000, 2.4723081E+000, 1.0173628E+005, 1.1837591E+000
 5.8000972E+002,-2.7784393E+000, 2.4736626E+000, 1.0173862E+005, 1.1853104E+000
 5.9003301E+002,-2.7562340E+000, 2.4831368E+000, 1.0174086E+005, 1.1852423E+000
 6.0005630E+002,-2.7496346E+000, 2.4836362E+000, 1.0174298E+005, 1.1853994E+000
 6.1000901E+002,-2.7466158E+000, 2.4811859E+000, 1.0174506E+005, 1.1841376E+000
 6.2003230E+002,-2.7207009E+000, 2.4868632E+000, 1.0174699E+005, 1.1835255E+000
 6.3005559E+002,-2.7224168E+000, 2.4948149E+000, 1.0174880E+005, 1.1824015E+000
 6.4000829E+002,-2.7221906E+000, 2.5050108E+000, 1.0175049E+005, 1.1861491E+000
 6.5003158E+002,-2.7180470E+000, 2.4978452E+000, 1.0175217E+005, 1.1830138E+000
 6.6005488E+002,-2.7290631E+000, 2.4941442E+000, 1.0175391E+005, 1.1838493E+000
 6.7000758E+002,-2.7283314E+000, 2.4975234E+000, 1.0175574E+005, 1.1829773E+000
 6.8003087E+002,-2.7250879E+000, 2.5055168E+000, 1.0175751E+005, 1.1846343E+000
 6.9005416E+002,-2.7241632E+000, 2.5175442E+000, 1.0175916E+005, 1.1844891E+000
 7.0000687E+002,-2.7446950E+000, 2.5320973E+000, 1.0176078E+005, 1.1838397E+000
 7.1003016E+002,-2.7677764E+000, 2.5441719E+000, 1.0176248E+005, 1.1823808E+000
 7.2005345E+002,-2.7700764E+000, 2.5552539E+000, 1.0176421E+005, 1.1841666E+000
 7.3000615E+002,-2.7414878E+000, 2.5468427E+000, 1.0176578E+005, 1.1849405E+000
 7.4002944E+002,-2.7305471E+000, 2.5393487E+000, 1.0176726E+005, 1.1829643E+000
 7.5005273E+002,-2.7175421E+000, 2.5289360E+000, 1.0176876E+005, 1.1839620E+000
 7.6000544E+002,-2.7073882E+000, 2.5279694E+000, 1.0177014E+005, 1.1834887E+000
 7.7002873E+002,-2.7173208E+000, 2.5313049E+000, 1.0177156E+005, 1.1827442E+000
 7.8005202E+002,-2.7002458E+000, 2.5348069E+000, 1.0177291E+005, 1.1828554E+000
 7.9000472E+002,-2.6788040E+000, 2.5357257E+000, 1.0177408E+005, 1.1853389E+000
 8.0002801E+002,-2.6735562E+000, 2.5397130E+000, 1.0177516E+005, 1.1847929E+000
 8.1005130E+002,-2.6659074E+000, 2.5400720E+000, 1.0177615E+005, 1.1832458E+000
 8.2000401E+002,-2.6725407E+000, 2.5320671E+000, 1.0177713E+005, 1.1833541E+000
 8.3002730E+002,-2.6803240E+000, 2.5344792E+000, 1.0177825E+005, 1.1831047E+000
 8.4005059E+002,-2.6771618E+000, 2.5495094E+000, 1.0177927E+005, 1.1830534E+000
 8.5000329E+002,-2.6959867E+000, 2.5574035E+000, 1.0178028E+005, 1.1833223E+000
 8.6002659E+002,-2.7070182E+000, 2.5700226E+000, 1.0178137E+005, 1.1836669E+000
 8.7004988E+002,-2.6768827E+000, 2.5778458E+000, 1.0178224E+005, 1.1848838E+000
 8.8000258E+002,-2.6840123E+000, 2.5758948E+000, 1.0178303E+005, 1.1850309E+000
 8.9002587E+002,-2.6863467E+000, 2.5810659E+000, 1.0178385E+005, 1.1824464E+000
 9.0004916E+002,-2.6911726E+000, 2.5893925E+000, 1.0178467E+005, 1.1848220E+000
 9.1000187E+002,-2.6769844E+000, 2.5835387E+000, 1.0178538E+005, 1.1831373E+000
 9.2002516E+002,-2.6864295E+000, 2.5773657E+000, 1.0178615E+005, 1.1831425E+000
 9.3004845E+002,-2.6848760E+000, 2.5802549E+000, 1.0178699E+005, 1.1859917E+000
 9.4000115E+002,-2.6796908E+000, 2.5753860E+000, 1.0178779E+005, 1.1837481E+000
 9.5002444E+002,-2.6649419E+000, 2.5757661E+000, 1.0178856E+005, 1.1828960E+000
 9.6004773E+002,-2.6578406E+000, 2.5715704E+000, 1.0178923E+005, 1.1847801E+000
 9.7000044E+002,-2.6544181E+000, 2.5711709E+000, 1.0178991E+005, 1.1836130E+000
 9.8002373E+002,-2.6579372E+000, 2.5820764E+000, 1.0179051E+005, 1.1835048E+000
 9.9004702E+002,-2.6701116E+000, 2.6036599E+000, 1.0179107E+005, 1.1841180E+000
 1.0000703E+003,-2.6484995E+000, 2.6060382E+000, 1.0179146E+005, 1.1840254E+000
 1.0100230E+003,-2.6544413E+000, 2.6122381E+000, 1.0179175E+005, 1.1841078E+000
 1.0200463E+003,-2.6380308E+000, 2.5996703E+000, 1.0179206E+005, 1.1837759E+000
 1.0300696E+003,-2.6317918E+000, 2.5918207E+000, 1.0179234E+005, 1.1838494E+000
 1.0400223E+003,-2.6296369E+000, 2.6060291E+000, 1.0179258E+005, 1.1826188E+000
 1.0500456E+003,-2.6330852E+000, 2.6164707E+000, 1.0179265E+005, 1.1821057E+000
 1.0600689E+003,-2.6442027E+000, 2.6094566E+000, 1.0179284E+005, 1.1835096E+000
 1.0700216E+003,-2.6305169E+000, 2.5909710E+000, 1.0179308E+005, 1.1844496E+000
 1.0800449E+003,-2.6448485E+000, 2.5830254E+000, 1.0179344E+005, 1.1863930E+000
 1.0900682E+003,-2.6492297E+000, 2.5920577E+000, 1.0179390E+005, 1.1825542E+000
 1.1000209E+003,-2.6514674E+000, 2.6007874E+000, 1.0179424E+005, 1.1839708E+000
 1.1100442E+003,-2.6553652E+000, 2.6009422E+000, 1.0179464E+005, 1.1841183E+000
 1.1200675E+003,-2.6417384E+000, 2.6002088E+000, 1.0179502E+005, 1.1838964E+000
 1.1300202E+003,-2.6371373E+000, 2.6192360E+000, 1.0179517E+005, 1.1838972E+000
 1.1400434E+003,-2.6690365E+000, 2.6059910E+000, 1.0179547E+005, 1.1832134E+000
 1.1500667E+003,-2.6782679E+000, 2.6055517E+000, 1.0179603E+005, 1.1829107E+000
 1.1600194E+003,-2.6521262E+000, 2.6132537E+000, 1.0179645E+005, 1.1853318E+000
 1.1700427E+003,-2.6430959E+000, 2.6121475E+000, 1.0179669E+005, 1.1824635E+000
 1.1800660E+003,-2.6367791E+000, 2.6091752E+000, 1.0179691E+005, 1.1865077E+000
 1.1900187E+003,-2.6294285E+000, 2.6016289E+000, 1.0179709E+005, 1.1811191E+000
 1.2000420E+003,-2.6025294E+000, 2.5922442E+000, 1.0179722E+005, 1.1829904E+000
 1.2100653E+003,-2.5979485E+000, 2.5862759E+000, 1.0179723E+005, 1.1839178E+000
 1.2200180E+003,-2.6072934E+000, 2.5686979E+000, 1.0179741E+005, 1.1836534E+000
 1.2300413E+003,-2.6227519E+000, 2.5756078E+000, 1.0179773E+005, 1.1837240E+000
 1.2400646E+003,-2.6359180E+000, 2.5749440E+000, 1.0179813E+005, 1.1837279E+000
 1.2500173E+003,-2.6445788E+000, 2.5801030E+000, 1.0179860E+005, 1.1828083E+000
 1.2600406E+003,-2.6562144E+000, 2.5894520E+000, 1.0179912E+005, 1.1797069E+000
 1.2700639E+003,-2.6707474E+000, 2.6008216E+000, 1.0179966E+005, 1.1839220E+000
 1.2800166E+003,-2.6616343E+000, 2.6159706E+000, 1.0180008E+005, 1.1842252E+000
 1.2900399E+003,-2.6585037E+000, 2.6203079E+000, 1.0180038E+005, 1.1850192E+000
 1.3000632E+003,-2.6758797E+000, 2.6219904E+000, 1.0180071E+005, 1.1814354E+000
 1.3100159E+003,-2.6684574E+000, 2.6083466E+000, 1.0180115E+005, 1.1836379E+000
 1.3200392E+003,-2.6523410E+000, 2.5993099E+000, 1.0180158E+005, 1.1841069E+000
 1.3300625E+003,-2.6253364E+000, 2.6107802E+000, 1.0180183E+005, 1.1826042E+000
 1.3400152E+003,-2.6354738E+000, 2.6240443E+000, 1.0180189E+005, 1.1840065E+000
 1.3500384E+003,-2.6402672E+000, 2.6146327E+000, 1.0180201E+005, 1.1862095E+000
 1.3600617E+003,-2.6315054E+000, 2.6015762E+000, 1.0180223E+005, 1.1830159E+000
 1.3700144E+003,-2.6332450E+000, 2.6008949E+000, 1.0180246E+005, 1.1845872E+000
 1.3800377E+003,-2.6404585E+000, 2.6111763E+000, 1.0180270E+005, 1.1864916E+000
 1.3900610E+003,-2.6491402E+000, 2.6197082E+000, 1.0180290E+005, 1.1839584E+000
 1.4000137E+003,-2.6577217E+000, 2.6300597E+000, 1.0180313E+005, 1.1873590E+000
 1.4100370E+003,-2.6363094E+000, 2.6386251E+000, 1.0180320E+005, 1.1820881E+000
 1.4200603E+003,-2.6164404E+000, 2.6395799E+000, 1.0180309E+005, 1.1835862E+000
 1.4300130E+003,-2.6025870E+000, 2.6193040E+000, 1.0180288E+005, 1.1851568E+000
 1.4400363E+003,-2.6179596E+000, 2.5980792E+000, 1.0180287E+005, 1.1847905E+000
 1.4500596E+003,-2.6125427E+000, 2.5884811E+000, 1.0180302E+005, 1.1840091E+000
 1.4600123E+003,-2.5921850E+000, 2.5943638E+000, 1.0180310E+005, 1.1841515E+000
 1.4700356E+003,-2.6042834E+000, 2.5974190E+000, 1.0180307E+005, 1.1852797E+000
 1.4800589E+003,-2.6188271E+000, 2.5915433E+000, 1.0180322E+005, 1.1814289E+000
 1.4900116E+003,-2.6167106E+000, 2.6005464E+000, 1.0180341E+005, 1.1840241E+000
 1.5000349E+003,-2.6152181E+000, 2.6038867E+000, 1.0180349E+005, 1.1847116E+000
 1.5100582E+003,-2.6373279E+000, 2.6141443E+000, 1.0180361E+005, 1.1831061E+000
 1.5200109E+003,-2.6455414E+000, 2.6134162E+000, 1.0180381E+005, 1.1822432E+000
 1.5300342E+003,-2.6462409E+000, 2.6123088E+000, 1.0180404E+005, 1.1845821E+000
 1.5400575E+003,-2.6347729E+000, 2.6105887E+000, 1.0180426E+005, 1.1830424E+000
 1.5500102E+003,-2.6234538E+000, 2.6039896E+000, 1.0180441E+005, 1.1834979E+000
 1.5600335E+003,-2.6095180E+000, 2.6049192E+000, 1.0180447E+005, 1.1836449E+000
 1.5700567E+003,-2.6060372E+000, 2.6064039E+000, 1.0180446E+005, 1.1821485E+000
 1.5800094E+003,-2.6079961E+000, 2.6112848E+000, 1.0180443E+005, 1.1857550E+000
 1.5900327E+003,-2.6187939E+000, 2.6120607E+000, 1.0180442E+005, 1.1854437E+000
 1.6000560E+003,-2.6322186E+000, 2.6147515E+000, 1.0180447E+005, 1.1839096E+000
 1.6100087E+003,-2.6368424E+000, 2.6107352E+000, 1.0180466E+005, 1.1821101E+000
 1.6200320E+003,-2.6216549E+000, 2.6195843E+000, 1.0180473E+005, 1.1819795E+000
 1.6300553E+003,-2.6310974E+000, 2.6305702E+000, 1.0180474E+005, 1.1833901E+000
 1.6400080E+003,-2.6329844E+000, 2.6315447E+000, 1.0180471E+005, 1.1805566E+000
 1.6500313E+003,-2.6437457E+000, 2.6257324E+000, 1.0180478E+005, 1.1849961E+000
 1.6600546E+003,-2.6410860E+000, 2.6253201E+000, 1.0180488E+005, 1.1837126E+000
 1.6700073E+003,-2.6416923E+000, 2.6273675E+000, 1.0180496E+005, 1.1848740E+000
 1.6800306E+003,-2.6416136E+000, 2.6272752E+000, 1.0180508E+005, 1.1861899E+000
 1.6900539E+003,-2.6274273E+000, 2.6273097E+000, 1.0180512E+005, 1.1820699E+000
 1.7000066E+003,-2.6177616E+000, 2.6120512E+000, 1.0180510E+005, 1.1835802E+000
 1.7100299E+003,-2.6089008E+000, 2.6126590E+000, 1.0180510E+005, 1.1833138E+000
 1.7200532E+003,-2.5908623E+000, 2.6252305E+000, 1.0180488E+005, 1.1810124E+000
 1.7300059E+003,-2.6046151E+000, 2.6175015E+000, 1.0180464E+005, 1.1843571E+000
 1.7400292E+003,-2.6098106E+000, 2.6047389E+000, 1.0180462E+005, 1.1849671E+000
 1.7500525E+003,-2.6012091E+000, 2.6072607E+000, 1.0180459E+005, 1.1831140E+000
 1.7600052E+003,-2.5959004E+000, 2.6025571E+000, 1.0180453E+005, 1.1839851E+000
 1.7700285E+003,-2.6016046E+000, 2.5957601E+000, 1.0180450E+005, 1.1834772E+000
 1.7800517E+003,-2.5917472E+000, 2.5935733E+000, 1.0180452E+005, 1.1837217E+000
 1.7900044E+003,-2.5788174E+000, 2.6005214E+000, 1.0180439E+005, 1.1842087E+000
 1.8000277E+003,-2.6007271E+000, 2.6160864E+000, 1.0180420E+005, 1.1792993E+000
 1.8100510E+003,-2.6248514E+000, 2.6287943E+000, 1.0180411E+005, 1.1873045E+000
 1.8200037E+003,-2.6522797E+000, 2.6388954E+000, 1.0180413E+005, 1.1827565E+000
 1.8300270E+003,-2.6532862E+000, 2.6335263E+000, 1.0180424E+005, 1.1812092E+000
 1.8400503E+003,-2.6397987E+000, 2.6172667E+000, 1.0180438E+005, 1.1835896E+000
 1.8500030E+003,-2.5983687E+000, 2.5905535E+000, 1.0180451E+005, 1.1831229E+000
 1.8600263E+003,-2.5750327E+000, 2.5906659E+000, 1.0180444E+005, 1.1863018E+000
 1.8700496E+003,-2.5753929E+000, 2.5988135E+000, 1.0180426E+005, 1.1870590E+000
 1.8800023E+003,-2.5940777E+000, 2.6107322E+000, 1.0180409E+005, 1.1818971E+000
 1.8900256E+003,-2.6194755E+000, 2.6194140E+000, 1.0180401E+005, 1.1865370E+000
 1.9000489E+003,-2.6220440E+000, 2.6214013E+000, 1.0180400E+005, 1.1820316E+000
 1.9100016E+003,-2.6162526E+000, 2.6289510E+000, 1.0180391E+005, 1.1838719E+000
 1.9200249E+003,-2.6353947E+000, 2.6178056E+000, 1.0180390E+005, 1.1859096E+000
 1.9300482E+003,-2.6377367E+000, 2.6174280E+000, 1.0180403E+005, 1.1837297E+000
 1.9400009E+003,-2.6464955E+000, 2.6193898E+000, 1.0180420E+005, 1.1863874E+000
 1.9500242E+003,-2.6607894E+000, 2.6235984E+000, 1.0180444E+005, 1.1832345E+000
 1.9600475E+003,-2.6580457E+000, 2.6196198E+000, 1.0180472E+005, 1.1829527E+000
 1.9700002E+003,-2.6584735E+000, 2.6198914E+000, 1.0180497E+005, 1.1836221E+000
 1.9800235E+003,-2.6587383E+000, 2.6331770E+000, 1.0180519E+005, 1.1840582E+000
 1.9900467E+003,-2.6495745E+000, 2.6400303E+000, 1.0180532E+005, 1.1837762E+000
 2.0000700E+003,-2.6615177E+000, 2.6422367E+000, 1.0180536E+005, 1.1826864E+000
 2.0100227E+003,-2.6636310E+000, 2.6369634E+000, 1.0180557E+005, 1.1849434E+000
 2.0200460E+003,-2.6569126E+000, 2.6283161E+000, 1.0180572E+005, 1.1870645E+000
 2.0300693E+003,-2.6689724E+000, 2.6255098E+000, 1.0180601E+005, 1.1847962E+000
 2.0400220E+003,-2.6601601E+000, 2.6310732E+000, 1.0180629E+005, 1.1823961E+000
 2.0500453E+003,-2.6586819E+000, 2.6270185E+000, 1.0180649E+005, 1.1835779E+000
 2.0600686E+003,-2.6700941E+000, 2.6259815E+000, 1.0180678E+005, 1.1817637E+000
 2.0700213E+003,-2.6596897E+000, 2.6329174E+000, 1.0180704E+005, 1.1859630E+000
 2.0800446E+003,-2.6392805E+000, 2.6333767E+000, 1.0180718E+005, 1.1836064E+000
 2.0900679E+003,-2.6115807E+000, 2.6373581E+000, 1.0180705E+005, 1.1865671E+000
 2.1000206E+003,-2.6213564E+000, 2.6266565E+000, 1.0180691E+005, 1.1820739E+000
 2.1100439E+003,-2.6156276E+000, 2.6227639E+000, 1.0180685E+005, 1.1860049E+000
 2.1200672E+003,-2.6047984E+000, 2.6280325E+000, 1.0180672E+005, 1.1825161E+000
 2.1300199E+003,-2.5986959E+000, 2.6375490E+000, 1.0180644E+005, 1.1822065E+000
 2.1400432E+003,-2.6037407E+000, 2.6323915E+000, 1.0180616E+005, 1.1865654E+000
 2.1500665E+003,-2.6084048E+000, 2.6190206E+000, 1.0180599E+005, 1.1847810E+000
 2.1600192E+003,-2.6138899E+000, 2.6208790E+000, 1.0180588E+005, 1.1849860E+000
 2.1700425E+003,-2.6234201E+000, 2.6147464E+000, 1.0180588E+005, 1.1816303E+000
 2.1800657E+003,-2.6254665E+000, 2.6204158E+000, 1.0180593E+005, 1.1849870E+000
 2.1900185E+003,-2.6086536E+000, 2.6426989E+000, 1.0180580E+005, 1.1849422E+000
 2.2000417E+003,-2.6084679E+000, 2.6331583E+000, 1.0180549E+005, 1.1844861E+000
 2.2100650E+003,-2.6162571E+000, 2.6088135E+000, 1.0180544E+005, 1.1859842E+000
 2.2200177E+003,-2.6127059E+000, 2.6121517E+000, 1.0180544E+005, 1.1832381E+000
 2.2300410E+003,-2.6199174E+000, 2.6225666E+000, 1.0180539E+005, 1.1828413E+000
 2.2400643E+003,-2.6411193E+000, 2.6287993E+000, 1.0180541E+005, 1.1846210E+000
 2.2500170E+003,-2.6603322E+000, 2.6333652E+000, 1.0180551E+005, 1.1837426E+000
 2.2600403E+003,-2.6470415E+000, 2.6302691E+000, 1.0180564E+005, 1.1846049E+000
 2.2700636E+003,-2.6379985E+000, 2.6196667E+000, 1.0180577E+005, 1.1822451E+000
 2.2800163E+003,-2.6436320E+000, 2.6178241E+000, 1.0180593E+005, 1.1843416E+000
 2.2900396E+003,-2.6384903E+000, 2.6294388E+000, 1.0180609E+005, 1.1832909E+000
 2.3000629E+003,-2.6347633E+000, 2.6363440E+000, 1.0180608E+005, 1.1836306E+000
 2.3100156E+003,-2.6462741E+000, 2.6429296E+000, 1.0180608E+005, 1.1835155E+000
 2.3200389E+003,-2.6619247E+000, 2.6394383E+000, 1.0180612E+005, 1.1841482E+000
 2.3300622E+003,-2.6514346E+000, 2.6257748E+000, 1.0180636E+005, 1.1834411E+000
 2.3400149E+003,-2.6196224E+000, 2.6219125E+000, 1.0180637E+005, 1.1837460E+000
 2.3500382E+003,-2.6246179E+000, 2.6146920E+000, 1.0180638E+005, 1.1825740E+000
 2.3600615E+003,-2.6175389E+000, 2.6182850E+000, 1.0180638E+005, 1.1857403E+000
 2.3700142E+003,-2.5996197E+000, 2.6167632E+000, 1.0180627E+005, 1.1851161E+000
 2.3800375E+003,-2.6037160E+000, 2.6134960E+000, 1.0180614E+005, 1.1829297E+000
 2.3900607E+003,-2.6212666E+000, 2.6163232E+000, 1.0180607E+005, 1.1840038E+000
 2.4000135E+003,-2.6130737E+000, 2.6072843E+000, 1.0180611E+005, 1.1820983E+000
 2.4100367E+003,-2.6169927E+000, 2.6136693E+000, 1.0180610E+005, 1.1850765E+000
 2.4200600E+003,-2.6258957E+000, 2.6172898E+000, 1.0180615E+005, 1.1868332E+000
 2.4300127E+003,-2.6106294E+000, 2.6146652E+000, 1.0180611E+005, 1.1841269E+000
 2.4400360E+003,-2.6393585E+000, 2.6215194E+000, 1.0180614E+005, 1.1835127E+000
 2.4500593E+003,-2.6437556E+000, 2.6297439E+000, 1.0180625E+005, 1.1835164E+000
 2.4600120E+003,-2.6502868E+000, 2.6332330E+000, 1.0180633E+005, 1.1827707E+000
 2.4700353E+003,-2.6303581E+000, 2.6164281E+000, 1.0180643E+005, 1.1849488E+000
 2.4800586E+003,-2.6204183E+000, 2.6035172E+000, 1.0180653E+005, 1.1851890E+000
 2.4900113E+003,-2.5897992E+000, 2.6015343E+000, 1.0180653E+005, 1.1838614E+000
 2.5000346E+003,-2.6030886E+000, 2.6076013E+000, 1.0180642E+005, 1.1847794E+000
 2.5100579E+003,-2.6325724E+000, 2.6193811E+000, 1.0180647E+005, 1.1803668E+000
 2.5200106E+003,-2.6421108E+000, 2.6274217E+000, 1.0180653E+005, 1.1849347E+000
 2.5300339E+003,-2.6503674E+000, 2.6211351E+000, 1.0180669E+005, 1.1832658E+000
 2.5400572E+003,-2.6331031E+000, 2.6242863E+000, 1.0180685E+005, 1.1850971E+000
 2.5500099E+003,-2.6230873E+000, 2.6314515E+000, 1.0180682E+005, 1.1857441E+000
 2.5600332E+003,-2.6107978E+000, 2.6291854E+000, 1.0180672E+005, 1.1847880E+000
 2.5700565E+003,-2.6067922E+000, 2.6224853E+000, 1.0180653E+005, 1.1828542E+000
 2.5800092E+003,-2.6082881E+000, 2.6195199E+000, 1.0180646E+005, 1.1895284E+000
 2.5900325E+003,-2.5993214E+000, 2.6270825E+000, 1.0180630E+005, 1.1770397E+000
 2.6000558E+003,-2.6221049E+000, 2.6306010E+000, 1.0180615E+005, 1.1851402E+000
 2.6100085E+003,-2.6133157E+000, 2.6440213E+000, 1.0180602E+005, 1.1828869E+000
 2.6200317E+003,-2.6044581E+000, 2.6336165E+000, 1.0180576E+005, 1.1832916E+000
 2.6300550E+003,-2.6104579E+000, 2.6159137E+000, 1.0180561E+005, 1.1855503E+000
 2.6400077E+003,-2.6078348E+000, 2.6134728E+000, 1.0180558E+005, 1.1828193E+000
 2.6500310E+003,-2.5957579E+000, 2.6183371E+000, 1.0180542E+005, 1.1821017E+000
 2.6600543E+003,-2.6221492E+000, 2.6135292E+000, 1.0180532E+005, 1.1838887E+000
 2.6700070E+003,-2.6442097E+000, 2.6131614E+000, 1.0180546E+005, 1.1861241E+000
 2.6800303E+003,-2.6446336E+000, 2.6308386E+000, 1.0180563E+005, 1.1821265E+000
 2.6900536E+003,-2.6391118E+000, 2.6236568E+000, 1.0180572E+005, 1.1836801E+000
 2.7000063E+003,-2.6237305E+000, 2.6279520E+000, 1.0180576E+005, 1.1837066E+000
 2.7100296E+003,-2.6222476E+000, 2.6316581E+000, 1.0180568E+005, 1.1854234E+000
 2.7200529E+003,-2.6133857E+000, 2.6223081E+000, 1.0180559E+005, 1.1843987E+000
 2.7300056E+003,-2.6172904E+000, 2.6240708E+000, 1.0180548E+005, 1.1848596E+000
 2.7400289E+003,-2.6317664E+000, 2.6359492E+000, 1.0180543E+005, 1.1841034E+000
 2.7500522E+003,-2.6566982E+000, 2.6643339E+000, 1.0180533E+005, 1.1833189E+000
 2.7600049E+003,-2.6597347E+000, 2.6662328E+000, 1.0180526E+005, 1.1823612E+000
 2.7700282E+003,-2.6347183E+000, 2.6403248E+000, 1.0180517E+005, 1.1852483E+000
