s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1658240E+000, 1.1658240E+000, 1.0132500E+005, 1.1229154E+000
 1.0005743E+000,-1.0169964E-001, 1.0528311E-001, 1.0127630E+005, 1.1228044E+000
 2.0011486E+000,-4.2491288E-002, 4.4032064E-002, 1.0123891E+005, 1.1229891E+000
 3.0017229E+000,-2.8797843E-002, 7.4923832E-002, 1.0122094E+005, 1.1056770E+000
 4.0019500E+000,-3.9807068E-002, 3.5640506E-001, 1.0117102E+005, 1.0909823E+000
 5.0008228E+000,-1.1173872E-001, 2.1509553E-001, 1.0120113E+005, 1.1274324E+000
 6.0021004E+000,-1.7205333E-001, 1.1216201E-001, 1.0124019E+005, 1.1332614E+000
 7.0007237E+000,-2.2696325E-001, 7.0944903E-002, 1.0123454E+005, 1.1404072E+000
 8.0016166E+000,-2.0082099E-001, 7.4835139E-002, 1.0119757E+005, 1.1260729E+000
 9.0002399E+000,-1.0672569E-001, 1.3308435E-001, 1.0120234E+005, 1.1249915E+000
 1.0001133E+001,-1.2495077E-001, 1.1955672E-001, 1.0118623E+005, 1.1372375E+000
 1.1002026E+001,-1.4292004E-001, 8.3267032E-002, 1.0117533E+005, 1.1523086E+000
 1.2000649E+001,-2.0655796E-001, 4.5157725E-002, 1.0115954E+005, 1.1505767E+000
 1.3001542E+001,-2.5315205E-001, 2.7424288E-002, 1.0114339E+005, 1.1628609E+000
 1.4000165E+001,-2.7589330E-001, 3.4497985E-002, 1.0116715E+005, 1.1599639E+000
 1.5001058E+001,-1.5286379E-001, 6.3231583E-002, 1.0117448E+005, 1.1482069E+000
 1.6001951E+001,-2.5059390E-001, 4.9165415E-002, 1.0117665E+005, 1.1555167E+000
 1.7000574E+001,-1.6954147E-001, 3.9703821E-002, 1.0117965E+005, 1.1518248E+000
 1.8000000E+001,-2.1043963E-001, 6.3928440E-002, 1.0119512E+005, 1.1323990E+000
