s,kW
Time,HF
 0.0000000E+000, 0.0000000E+000
 2.5002591E-001, 1.1573085E-001
 5.0000070E-001, 3.6211934E+000
 7.5005256E-001, 4.4904350E+000
 1.0001632E+000, 4.5619244E+000
 1.2500145E+000, 4.6492410E+000
 1.5001251E+000, 4.5933908E+000
 1.7502358E+000, 4.6212310E+000
 2.0000871E+000, 4.6137699E+000
 2.2501977E+000, 4.6879525E+000
 2.5000000E+000, 4.6931395E+000
