m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-001,-1.1669743E-001, 6.5674359E+000, 1.0000000E+000, 1.9993750E-001,-1.1515577E-001, 6.6522968E+000, 1.0000000E+000, 1.9993750E-001,-1.1705212E-001, 6.5196151E+000, 1.0000000E+000, 1.9993750E-001,-1.1588041E-001, 6.6185459E+000, 1.0000000E+000, 1.9993750E-001,-1.1671864E-001, 6.5440559E+000, 1.0000000E+000, 1.9993750E-001, 2.7442802E-002, 4.4496616E+000, 1.0000000E+000, 1.9993750E-001, 2.5880487E-002, 4.6761838E+000, 1.0000000E+000, 1.9993750E-001, 2.6868131E-002, 4.6842091E+000, 1.0000000E+000, 1.9993750E-001, 2.7533104E-002, 4.5505998E+000, 1.0000000E+000, 1.9993750E-001, 2.6775291E-002, 4.6696269E+000, 1.0000000E+000
 2.9655172E-001,-1.0491764E-001, 7.1787523E+000, 1.0000000E+000, 2.9655172E-001,-1.0246554E-001, 7.3265218E+000, 1.0000000E+000, 2.9655172E-001,-1.0379126E-001, 7.2169094E+000, 1.0000000E+000, 2.9655172E-001,-1.0382011E-001, 7.2647438E+000, 1.0000000E+000, 2.9655172E-001,-1.0319260E-001, 7.2401718E+000, 1.0000000E+000, 2.9655172E-001, 3.2212470E-002, 4.7138158E+000, 1.0000000E+000, 2.9655172E-001, 3.1456572E-002, 4.7695764E+000, 1.0000000E+000, 2.9655172E-001, 3.1045468E-002, 4.9682757E+000, 1.0000000E+000, 2.9655172E-001, 3.2423963E-002, 4.7799044E+000, 1.0000000E+000, 2.9655172E-001, 3.1881271E-002, 4.8601531E+000, 1.0000000E+000
 3.9310345E-001,-9.7260309E-002, 7.5619190E+000, 1.0000000E+000, 3.9310345E-001,-9.3527111E-002, 7.7809185E+000, 1.0000000E+000, 3.9310345E-001,-9.4639139E-002, 7.6699611E+000, 1.0000000E+000, 3.9310345E-001,-9.6051164E-002, 7.6748670E+000, 1.0000000E+000, 3.9310345E-001,-9.4262560E-002, 7.7012396E+000, 1.0000000E+000, 3.9310345E-001, 3.6559148E-002, 4.9662525E+000, 1.0000000E+000, 3.9310345E-001, 3.5983105E-002, 4.8962590E+000, 1.0000000E+000, 3.9310345E-001, 3.5651226E-002, 5.0345035E+000, 1.0000000E+000, 3.9310345E-001, 3.5699351E-002, 5.0038534E+000, 1.0000000E+000, 3.9310345E-001, 3.5391784E-002, 5.0697773E+000, 1.0000000E+000
 4.8965517E-001,-9.0688542E-002, 7.8543665E+000, 1.0000000E+000, 4.8965517E-001,-8.6117220E-002, 8.1415579E+000, 1.0000000E+000, 4.8965517E-001,-8.7199289E-002, 8.0374605E+000, 1.0000000E+000, 4.8965517E-001,-8.9694514E-002, 7.9826622E+000, 1.0000000E+000, 4.8965517E-001,-8.7103196E-002, 8.0589000E+000, 1.0000000E+000, 4.8965517E-001, 4.0692533E-002, 5.0792060E+000, 1.0000000E+000, 4.8965517E-001, 3.9864368E-002, 5.0972747E+000, 1.0000000E+000, 4.8965517E-001, 4.0121485E-002, 5.1364066E+000, 1.0000000E+000, 4.8965517E-001, 4.0741897E-002, 5.0098663E+000, 1.0000000E+000, 4.8965517E-001, 4.0299179E-002, 5.2085423E+000, 1.0000000E+000
 5.8620690E-001,-8.6126173E-002, 8.0528653E+000, 1.0000000E+000, 5.8620690E-001,-8.0916409E-002, 8.3856653E+000, 1.0000000E+000, 5.8620690E-001,-8.1699903E-002, 8.2866710E+000, 1.0000000E+000, 5.8620690E-001,-8.4335749E-002, 8.2033572E+000, 1.0000000E+000, 5.8620690E-001,-8.1979448E-002, 8.3130021E+000, 1.0000000E+000, 5.8620690E-001, 4.6171329E-002, 5.2443095E+000, 1.0000000E+000, 5.8620690E-001, 4.3284469E-002, 5.2450621E+000, 1.0000000E+000, 5.8620690E-001, 4.3861286E-002, 5.2598510E+000, 1.0000000E+000, 5.8620690E-001, 4.5099190E-002, 5.1380061E+000, 1.0000000E+000, 5.8620690E-001, 4.4468749E-002, 5.2795466E+000, 1.0000000E+000
 6.8275862E-001,-8.2539148E-002, 8.2063976E+000, 1.0000000E+000, 6.8275862E-001,-7.6825323E-002, 8.5669316E+000, 1.0000000E+000, 6.8275862E-001,-7.7222697E-002, 8.4889621E+000, 1.0000000E+000, 6.8275862E-001,-7.9897018E-002, 8.3930174E+000, 1.0000000E+000, 6.8275862E-001,-7.7561352E-002, 8.5207840E+000, 1.0000000E+000, 6.8275862E-001, 4.8999740E-002, 5.5057293E+000, 1.0000000E+000, 6.8275862E-001, 4.8519702E-002, 5.3376086E+000, 1.0000000E+000, 6.8275862E-001, 4.7506501E-002, 5.4455968E+000, 1.0000000E+000, 6.8275862E-001, 4.9009821E-002, 5.2668394E+000, 1.0000000E+000, 6.8275862E-001, 4.9289740E-002, 5.4182197E+000, 1.0000000E+000
 7.7931034E-001,-8.0137831E-002, 8.2991373E+000, 1.0000000E+000, 7.7931034E-001,-7.4589251E-002, 8.6625313E+000, 1.0000000E+000, 7.7931034E-001,-7.4357885E-002, 8.6124974E+000, 1.0000000E+000, 7.7931034E-001,-7.7430473E-002, 8.4965274E+000, 1.0000000E+000, 7.7931034E-001,-7.5170752E-002, 8.6411016E+000, 1.0000000E+000, 7.7931034E-001, 5.2377144E-002, 5.7056780E+000, 1.0000000E+000, 7.7931034E-001, 5.2146926E-002, 5.3534731E+000, 1.0000000E+000, 7.7931034E-001, 5.1009783E-002, 5.5422553E+000, 1.0000000E+000, 7.7931034E-001, 5.2976604E-002, 5.4414011E+000, 1.0000000E+000, 7.7931034E-001, 5.2781470E-002, 5.5949056E+000, 1.0000000E+000
 8.7586207E-001,-7.8543430E-002, 8.3403621E+000, 1.0000000E+000, 8.7586207E-001,-7.3591328E-002, 8.6954931E+000, 1.0000000E+000, 8.7586207E-001,-7.2988936E-002, 8.6906113E+000, 1.0000000E+000, 8.7586207E-001,-7.5877217E-002, 8.5301962E+000, 1.0000000E+000, 8.7586207E-001,-7.5039645E-002, 8.6742165E+000, 1.0000000E+000, 8.7586207E-001, 5.4721735E-002, 5.7834070E+000, 1.0000000E+000, 8.7586207E-001, 5.7217847E-002, 5.4711401E+000, 1.0000000E+000, 8.7586207E-001, 5.4577592E-002, 5.5426796E+000, 1.0000000E+000, 8.7586207E-001, 5.6104567E-002, 5.6808245E+000, 1.0000000E+000, 8.7586207E-001, 5.6565074E-002, 5.7843764E+000, 1.0000000E+000
 9.7241379E-001,-7.8488042E-002, 8.3587586E+000, 1.0000000E+000, 9.7241379E-001,-7.3157987E-002, 8.7048795E+000, 1.0000000E+000, 9.7241379E-001,-7.3121756E-002, 8.6729634E+000, 1.0000000E+000, 9.7241379E-001,-7.4853757E-002, 8.5621498E+000, 1.0000000E+000, 9.7241379E-001,-7.5673003E-002, 8.6243113E+000, 1.0000000E+000, 9.7241379E-001, 5.9411243E-002, 5.9208273E+000, 1.0000000E+000, 9.7241379E-001, 6.0748017E-002, 5.5313290E+000, 1.0000000E+000, 9.7241379E-001, 5.9034098E-002, 5.6616402E+000, 1.0000000E+000, 9.7241379E-001, 5.9849320E-002, 5.8104477E+000, 1.0000000E+000, 9.7241379E-001, 5.9844281E-002, 6.0034499E+000, 1.0000000E+000
 1.0689655E+000,-8.0915751E-002, 8.1920971E+000, 1.0000000E+000, 1.0689655E+000,-7.4122346E-002, 8.6129795E+000, 1.0000000E+000, 1.0689655E+000,-7.4718181E-002, 8.5269868E+000, 1.0000000E+000, 1.0689655E+000,-7.5295449E-002, 8.4766320E+000, 1.0000000E+000, 1.0689655E+000,-7.6946269E-002, 8.5125264E+000, 1.0000000E+000, 1.0689655E+000, 6.3418579E-002, 5.9271291E+000, 1.0000000E+000, 1.0689655E+000, 6.4296326E-002, 5.6942017E+000, 1.0000000E+000, 1.0689655E+000, 6.3754946E-002, 5.7203956E+000, 1.0000000E+000, 1.0689655E+000, 6.3554114E-002, 5.9815089E+000, 1.0000000E+000, 1.0689655E+000, 6.2851523E-002, 6.2401142E+000, 1.0000000E+000
 1.1655172E+000,-8.2864265E-002, 8.0141779E+000, 1.0000000E+000, 1.1655172E+000,-7.4222211E-002, 8.5423256E+000, 1.0000000E+000, 1.1655172E+000,-7.6591249E-002, 8.3569735E+000, 1.0000000E+000, 1.1655172E+000,-7.5846789E-002, 8.3626932E+000, 1.0000000E+000, 1.1655172E+000,-7.8827201E-002, 8.3307200E+000, 1.0000000E+000, 1.1655172E+000, 6.7332965E-002, 6.1523596E+000, 1.0000000E+000, 1.1655172E+000, 6.6296241E-002, 5.9142242E+000, 1.0000000E+000, 1.1655172E+000, 6.6699143E-002, 5.9360615E+000, 1.0000000E+000, 1.1655172E+000, 6.5682849E-002, 6.2490201E+000, 1.0000000E+000, 1.1655172E+000, 6.6197747E-002, 6.3575063E+000, 1.0000000E+000
 1.2620690E+000,-8.4655723E-002, 7.7672286E+000, 1.0000000E+000, 1.2620690E+000,-7.7151275E-002, 8.3327823E+000, 1.0000000E+000, 1.2620690E+000,-7.7009939E-002, 8.2475318E+000, 1.0000000E+000, 1.2620690E+000,-7.6848315E-002, 8.1939342E+000, 1.0000000E+000, 1.2620690E+000,-8.1189307E-002, 8.1342577E+000, 1.0000000E+000, 1.2620690E+000, 6.9482409E-002, 6.2795760E+000, 1.0000000E+000, 1.2620690E+000, 7.0232057E-002, 6.0419521E+000, 1.0000000E+000, 1.2620690E+000, 7.0676086E-002, 6.2506141E+000, 1.0000000E+000, 1.2620690E+000, 6.9013989E-002, 6.4275560E+000, 1.0000000E+000, 1.2620690E+000, 6.9245303E-002, 6.5693105E+000, 1.0000000E+000
 1.3586207E+000,-8.4023982E-002, 7.5034233E+000, 1.0000000E+000, 1.3586207E+000,-7.9515892E-002, 8.0067942E+000, 1.0000000E+000, 1.3586207E+000,-7.8907201E-002, 7.9311331E+000, 1.0000000E+000, 1.3586207E+000,-7.8936612E-002, 7.9518245E+000, 1.0000000E+000, 1.3586207E+000,-8.3145438E-002, 7.8133485E+000, 1.0000000E+000, 1.3586207E+000, 7.3735564E-002, 6.6474793E+000, 1.0000000E+000, 1.3586207E+000, 7.4240351E-002, 6.3962058E+000, 1.0000000E+000, 1.3586207E+000, 7.3932149E-002, 6.5402295E+000, 1.0000000E+000, 1.3586207E+000, 7.3045970E-002, 6.6918421E+000, 1.0000000E+000, 1.3586207E+000, 7.2979209E-002, 6.9262163E+000, 1.0000000E+000
 1.4551724E+000,-8.3353287E-002, 7.3327831E+000, 1.0000000E+000, 1.4551724E+000,-8.0940844E-002, 7.6862239E+000, 1.0000000E+000, 1.4551724E+000,-7.8799700E-002, 7.6615586E+000, 1.0000000E+000, 1.4551724E+000,-7.9619935E-002, 7.7288483E+000, 1.0000000E+000, 1.4551724E+000,-8.3621349E-002, 7.5332421E+000, 1.0000000E+000, 1.4551724E+000, 7.6682709E-002, 7.1348518E+000, 1.0000000E+000, 1.4551724E+000, 7.8893004E-002, 6.7626403E+000, 1.0000000E+000, 1.4551724E+000, 7.5686851E-002, 6.7938247E+000, 1.0000000E+000, 1.4551724E+000, 7.4894388E-002, 6.9518547E+000, 1.0000000E+000, 1.4551724E+000, 7.5520778E-002, 7.2228522E+000, 1.0000000E+000
 1.5517241E+000,-8.1056889E-002, 7.0481485E+000, 1.0000000E+000, 1.5517241E+000,-7.9325705E-002, 7.2741236E+000, 1.0000000E+000, 1.5517241E+000,-7.7944854E-002, 7.4020198E+000, 1.0000000E+000, 1.5517241E+000,-7.9155221E-002, 7.4085764E+000, 1.0000000E+000, 1.5517241E+000,-8.1763371E-002, 7.2452448E+000, 1.0000000E+000, 1.5517241E+000, 7.7473408E-002, 7.4431989E+000, 1.0000000E+000, 1.5517241E+000, 8.0378262E-002, 7.0257947E+000, 1.0000000E+000, 1.5517241E+000, 7.8533828E-002, 7.2124191E+000, 1.0000000E+000, 1.5517241E+000, 7.8020805E-002, 7.1638495E+000, 1.0000000E+000, 1.5517241E+000, 7.7096635E-002, 7.5269367E+000, 1.0000000E+000
