m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-002,-3.4850809E-002, 9.1648305E-001, 1.0000000E+000, 2.0000000E-002,-3.4850806E-002, 9.1648315E-001, 1.0000000E+000, 2.0000000E-002,-3.4850876E-002, 9.1648319E-001, 1.0000000E+000, 2.0000000E-002,-3.4850806E-002, 9.1648315E-001, 1.0000000E+000, 2.0000000E-002,-3.4850809E-002, 9.1648305E-001, 1.0000000E+000, 2.0000000E-002, 2.9833463E-003, 4.5987649E-001, 1.0000000E+000, 2.0000000E-002, 2.9833430E-003, 4.5987600E-001, 1.0000000E+000, 2.0000000E-002, 2.9833528E-003, 4.5987580E-001, 1.0000000E+000, 2.0000000E-002, 2.9833421E-003, 4.5987606E-001, 1.0000000E+000, 2.0000000E-002, 2.9833479E-003, 4.5987653E-001, 1.0000000E+000
 2.9655172E-002,-3.0230376E-002, 9.4816393E-001, 1.0000000E+000, 2.9655172E-002,-3.0230375E-002, 9.4816408E-001, 1.0000000E+000, 2.9655172E-002,-3.0230444E-002, 9.4816420E-001, 1.0000000E+000, 2.9655172E-002,-3.0230375E-002, 9.4816408E-001, 1.0000000E+000, 2.9655172E-002,-3.0230377E-002, 9.4816391E-001, 1.0000000E+000, 2.9655172E-002, 3.8629985E-003, 5.4538749E-001, 1.0000000E+000, 2.9655172E-002, 3.8629970E-003, 5.4538692E-001, 1.0000000E+000, 2.9655172E-002, 3.8630096E-003, 5.4538672E-001, 1.0000000E+000, 2.9655172E-002, 3.8629958E-003, 5.4538700E-001, 1.0000000E+000, 2.9655172E-002, 3.8629999E-003, 5.4538754E-001, 1.0000000E+000
 3.9310345E-002,-2.6527406E-002, 9.6677092E-001, 1.0000000E+000, 3.9310345E-002,-2.6527408E-002, 9.6677116E-001, 1.0000000E+000, 3.9310345E-002,-2.6527475E-002, 9.6677136E-001, 1.0000000E+000, 3.9310345E-002,-2.6527409E-002, 9.6677114E-001, 1.0000000E+000, 3.9310345E-002,-2.6527408E-002, 9.6677088E-001, 1.0000000E+000, 3.9310345E-002, 4.7479980E-003, 6.2187246E-001, 1.0000000E+000, 3.9310345E-002, 4.7479981E-003, 6.2187181E-001, 1.0000000E+000, 3.9310345E-002, 4.7480121E-003, 6.2187156E-001, 1.0000000E+000, 3.9310345E-002, 4.7479967E-003, 6.2187190E-001, 1.0000000E+000, 3.9310345E-002, 4.7479993E-003, 6.2187252E-001, 1.0000000E+000
 4.8965517E-002,-2.3723671E-002, 9.7452284E-001, 1.0000000E+000, 4.8965517E-002,-2.3723675E-002, 9.7452318E-001, 1.0000000E+000, 4.8965517E-002,-2.3723735E-002, 9.7452347E-001, 1.0000000E+000, 4.8965517E-002,-2.3723676E-002, 9.7452313E-001, 1.0000000E+000, 4.8965517E-002,-2.3723672E-002, 9.7452277E-001, 1.0000000E+000, 4.8965517E-002, 5.5385100E-003, 6.8311889E-001, 1.0000000E+000, 4.8965517E-002, 5.5385113E-003, 6.8311818E-001, 1.0000000E+000, 4.8965517E-002, 5.5385251E-003, 6.8311785E-001, 1.0000000E+000, 4.8965517E-002, 5.5385097E-003, 6.8311826E-001, 1.0000000E+000, 4.8965517E-002, 5.5385110E-003, 6.8311892E-001, 1.0000000E+000
 5.8620690E-002,-2.1732436E-002, 9.7569295E-001, 1.0000000E+000, 5.8620690E-002,-2.1732442E-002, 9.7569330E-001, 1.0000000E+000, 5.8620690E-002,-2.1732488E-002, 9.7569362E-001, 1.0000000E+000, 5.8620690E-002,-2.1732443E-002, 9.7569325E-001, 1.0000000E+000, 5.8620690E-002,-2.1732438E-002, 9.7569290E-001, 1.0000000E+000, 5.8620690E-002, 6.1653448E-003, 7.2736210E-001, 1.0000000E+000, 5.8620690E-002, 6.1653468E-003, 7.2736142E-001, 1.0000000E+000, 5.8620690E-002, 6.1653597E-003, 7.2736110E-001, 1.0000000E+000, 5.8620690E-002, 6.1653452E-003, 7.2736148E-001, 1.0000000E+000, 5.8620690E-002, 6.1653458E-003, 7.2736209E-001, 1.0000000E+000
 6.8275862E-002,-1.9828800E-002, 9.7287592E-001, 1.0000000E+000, 6.8275862E-002,-1.9828806E-002, 9.7287628E-001, 1.0000000E+000, 6.8275862E-002,-1.9828845E-002, 9.7287661E-001, 1.0000000E+000, 6.8275862E-002,-1.9828808E-002, 9.7287624E-001, 1.0000000E+000, 6.8275862E-002,-1.9828802E-002, 9.7287589E-001, 1.0000000E+000, 6.8275862E-002, 6.8154378E-003, 7.6931549E-001, 1.0000000E+000, 6.8275862E-002, 6.8154403E-003, 7.6931484E-001, 1.0000000E+000, 6.8275862E-002, 6.8154514E-003, 7.6931452E-001, 1.0000000E+000, 6.8275862E-002, 6.8154392E-003, 7.6931495E-001, 1.0000000E+000, 6.8275862E-002, 6.8154397E-003, 7.6931558E-001, 1.0000000E+000
 7.7931034E-002,-1.8217670E-002, 9.6734644E-001, 1.0000000E+000, 7.7931034E-002,-1.8217676E-002, 9.6734685E-001, 1.0000000E+000, 7.7931034E-002,-1.8217708E-002, 9.6734720E-001, 1.0000000E+000, 7.7931034E-002,-1.8217677E-002, 9.6734673E-001, 1.0000000E+000, 7.7931034E-002,-1.8217669E-002, 9.6734629E-001, 1.0000000E+000, 7.7931034E-002, 7.4009657E-003, 8.0349028E-001, 1.0000000E+000, 7.7931034E-002, 7.4009685E-003, 8.0348962E-001, 1.0000000E+000, 7.7931034E-002, 7.4009773E-003, 8.0348931E-001, 1.0000000E+000, 7.7931034E-002, 7.4009679E-003, 8.0348979E-001, 1.0000000E+000, 7.7931034E-002, 7.4009683E-003, 8.0349049E-001, 1.0000000E+000
 8.7586207E-002,-1.6842966E-002, 9.6047879E-001, 1.0000000E+000, 8.7586207E-002,-1.6842973E-002, 9.6047930E-001, 1.0000000E+000, 8.7586207E-002,-1.6842998E-002, 9.6047972E-001, 1.0000000E+000, 8.7586207E-002,-1.6842971E-002, 9.6047910E-001, 1.0000000E+000, 8.7586207E-002,-1.6842961E-002, 9.6047852E-001, 1.0000000E+000, 8.7586207E-002, 7.9305699E-003, 8.3118919E-001, 1.0000000E+000, 8.7586207E-002, 7.9305735E-003, 8.3118859E-001, 1.0000000E+000, 8.7586207E-002, 7.9305788E-003, 8.3118825E-001, 1.0000000E+000, 8.7586207E-002, 7.9305716E-003, 8.3118859E-001, 1.0000000E+000, 8.7586207E-002, 7.9305700E-003, 8.3118911E-001, 1.0000000E+000
 9.7241379E-002,-1.5800998E-002, 9.5400466E-001, 1.0000000E+000, 9.7241379E-002,-1.5801004E-002, 9.5400520E-001, 1.0000000E+000, 9.7241379E-002,-1.5801023E-002, 9.5400566E-001, 1.0000000E+000, 9.7241379E-002,-1.5801005E-002, 9.5400514E-001, 1.0000000E+000, 9.7241379E-002,-1.5800997E-002, 9.5400466E-001, 1.0000000E+000, 9.7241379E-002, 8.3566995E-003, 8.5107733E-001, 1.0000000E+000, 9.7241379E-002, 8.3567040E-003, 8.5107696E-001, 1.0000000E+000, 9.7241379E-002, 8.3567058E-003, 8.5107668E-001, 1.0000000E+000, 9.7241379E-002, 8.3567016E-003, 8.5107676E-001, 1.0000000E+000, 9.7241379E-002, 8.3566982E-003, 8.5107692E-001, 1.0000000E+000
