m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-002,-1.4524946E+000, 1.0589209E+000, 1.0000000E+000, 1.9993750E-002,-1.4525479E+000, 1.0589240E+000, 1.0000000E+000, 1.9993750E-002,-1.4525489E+000, 1.0589206E+000, 1.0000000E+000, 1.9993750E-002,-1.4525461E+000, 1.0589241E+000, 1.0000000E+000, 1.9993750E-002,-1.4524937E+000, 1.0589207E+000, 1.0000000E+000, 1.9993750E-002, 1.3125729E-001, 6.7013432E-001, 1.0000000E+000, 1.9993750E-002, 1.3124879E-001, 6.7005827E-001, 1.0000000E+000, 1.9993750E-002, 1.3124966E-001, 6.7003241E-001, 1.0000000E+000, 1.9993750E-002, 1.3124910E-001, 6.7006187E-001, 1.0000000E+000, 1.9993750E-002, 1.3125681E-001, 6.7013066E-001, 1.0000000E+000
 2.9655172E-002,-1.1613302E+000, 1.0175740E+000, 1.0000000E+000, 2.9655172E-002,-1.1613603E+000, 1.0175571E+000, 1.0000000E+000, 2.9655172E-002,-1.1613583E+000, 1.0175407E+000, 1.0000000E+000, 2.9655172E-002,-1.1613598E+000, 1.0175589E+000, 1.0000000E+000, 2.9655172E-002,-1.1613312E+000, 1.0175745E+000, 1.0000000E+000, 2.9655172E-002, 1.8726313E-001, 9.3243772E-001, 1.0000000E+000, 2.9655172E-002, 1.8727375E-001, 9.3247449E-001, 1.0000000E+000, 2.9655172E-002, 1.8728834E-001, 9.3251911E-001, 1.0000000E+000, 2.9655172E-002, 1.8727285E-001, 9.3247070E-001, 1.0000000E+000, 2.9655172E-002, 1.8726345E-001, 9.3243740E-001, 1.0000000E+000
 3.9310345E-002,-1.0089043E+000, 1.0103825E+000, 1.0000000E+000, 3.9310345E-002,-1.0088968E+000, 1.0103618E+000, 1.0000000E+000, 3.9310345E-002,-1.0089193E+000, 1.0103492E+000, 1.0000000E+000, 3.9310345E-002,-1.0088963E+000, 1.0103634E+000, 1.0000000E+000, 3.9310345E-002,-1.0089046E+000, 1.0103825E+000, 1.0000000E+000, 3.9310345E-002, 2.0552220E-001, 9.7778594E-001, 1.0000000E+000, 3.9310345E-002, 2.0551245E-001, 9.7776690E-001, 1.0000000E+000, 3.9310345E-002, 2.0550776E-001, 9.7776395E-001, 1.0000000E+000, 3.9310345E-002, 2.0551340E-001, 9.7776802E-001, 1.0000000E+000, 3.9310345E-002, 2.0552253E-001, 9.7778582E-001, 1.0000000E+000
 4.8965517E-002,-9.1665073E-001, 1.0271065E+000, 1.0000000E+000, 4.8965517E-002,-9.1665637E-001, 1.0271031E+000, 1.0000000E+000, 4.8965517E-002,-9.1670309E-001, 1.0271038E+000, 1.0000000E+000, 4.8965517E-002,-9.1665385E-001, 1.0271033E+000, 1.0000000E+000, 4.8965517E-002,-9.1665073E-001, 1.0271065E+000, 1.0000000E+000, 4.8965517E-002, 2.2204003E-001, 1.0046084E+000, 1.0000000E+000, 4.8965517E-002, 2.2202320E-001, 1.0045734E+000, 1.0000000E+000, 4.8965517E-002, 2.2201044E-001, 1.0045562E+000, 1.0000000E+000, 4.8965517E-002, 2.2202478E-001, 1.0045757E+000, 1.0000000E+000, 4.8965517E-002, 2.2204021E-001, 1.0046078E+000, 1.0000000E+000
 5.8620690E-002,-8.4933330E-001, 1.0363333E+000, 1.0000000E+000, 5.8620690E-002,-8.4934284E-001, 1.0363350E+000, 1.0000000E+000, 5.8620690E-002,-8.4939353E-001, 1.0363345E+000, 1.0000000E+000, 5.8620690E-002,-8.4933988E-001, 1.0363351E+000, 1.0000000E+000, 5.8620690E-002,-8.4933324E-001, 1.0363334E+000, 1.0000000E+000, 5.8620690E-002, 2.3959933E-001, 1.0366563E+000, 1.0000000E+000, 5.8620690E-002, 2.3958487E-001, 1.0366255E+000, 1.0000000E+000, 5.8620690E-002, 2.3957252E-001, 1.0366103E+000, 1.0000000E+000, 5.8620690E-002, 2.3958629E-001, 1.0366275E+000, 1.0000000E+000, 5.8620690E-002, 2.3959948E-001, 1.0366557E+000, 1.0000000E+000
 6.8275862E-002,-7.8904411E-001, 1.0392737E+000, 1.0000000E+000, 6.8275862E-002,-7.8905037E-001, 1.0392745E+000, 1.0000000E+000, 6.8275862E-002,-7.8909546E-001, 1.0392684E+000, 1.0000000E+000, 6.8275862E-002,-7.8904775E-001, 1.0392751E+000, 1.0000000E+000, 6.8275862E-002,-7.8904397E-001, 1.0392741E+000, 1.0000000E+000, 6.8275862E-002, 2.5914892E-001, 1.0711903E+000, 1.0000000E+000, 6.8275862E-002, 2.5913806E-001, 1.0711615E+000, 1.0000000E+000, 6.8275862E-002, 2.5912736E-001, 1.0711465E+000, 1.0000000E+000, 6.8275862E-002, 2.5913923E-001, 1.0711634E+000, 1.0000000E+000, 6.8275862E-002, 2.5914907E-001, 1.0711898E+000, 1.0000000E+000
 7.7931034E-002,-7.4061853E-001, 1.0383566E+000, 1.0000000E+000, 7.7931034E-002,-7.4062151E-001, 1.0383560E+000, 1.0000000E+000, 7.7931034E-002,-7.4065953E-001, 1.0383455E+000, 1.0000000E+000, 7.7931034E-002,-7.4061933E-001, 1.0383569E+000, 1.0000000E+000, 7.7931034E-002,-7.4061834E-001, 1.0383571E+000, 1.0000000E+000, 7.7931034E-002, 2.7780207E-001, 1.1015501E+000, 1.0000000E+000, 7.7931034E-002, 2.7779405E-001, 1.1015211E+000, 1.0000000E+000, 7.7931034E-002, 2.7778469E-001, 1.1015049E+000, 1.0000000E+000, 7.7931034E-002, 2.7779502E-001, 1.1015232E+000, 1.0000000E+000, 7.7931034E-002, 2.7780222E-001, 1.1015496E+000, 1.0000000E+000
 8.7586207E-002,-6.9515330E-001, 1.0345700E+000, 1.0000000E+000, 8.7586207E-002,-6.9515250E-001, 1.0345683E+000, 1.0000000E+000, 8.7586207E-002,-6.9518290E-001, 1.0345544E+000, 1.0000000E+000, 8.7586207E-002,-6.9515082E-001, 1.0345694E+000, 1.0000000E+000, 8.7586207E-002,-6.9515309E-001, 1.0345705E+000, 1.0000000E+000, 8.7586207E-002, 2.9802016E-001, 1.1315850E+000, 1.0000000E+000, 8.7586207E-002, 2.9801463E-001, 1.1315557E+000, 1.0000000E+000, 8.7586207E-002, 2.9800643E-001, 1.1315380E+000, 1.0000000E+000, 8.7586207E-002, 2.9801542E-001, 1.1315578E+000, 1.0000000E+000, 8.7586207E-002, 2.9802031E-001, 1.1315845E+000, 1.0000000E+000
 9.7241379E-002,-6.5688161E-001, 1.0288900E+000, 1.0000000E+000, 9.7241379E-002,-6.5687838E-001, 1.0288875E+000, 1.0000000E+000, 9.7241379E-002,-6.5690232E-001, 1.0288713E+000, 1.0000000E+000, 9.7241379E-002,-6.5687712E-001, 1.0288887E+000, 1.0000000E+000, 9.7241379E-002,-6.5688140E-001, 1.0288906E+000, 1.0000000E+000, 9.7241379E-002, 3.1733067E-001, 1.1576028E+000, 1.0000000E+000, 9.7241379E-002, 3.1732703E-001, 1.1575732E+000, 1.0000000E+000, 9.7241379E-002, 3.1731976E-001, 1.1575542E+000, 1.0000000E+000, 9.7241379E-002, 3.1732769E-001, 1.1575754E+000, 1.0000000E+000, 9.7241379E-002, 3.1733083E-001, 1.1576024E+000, 1.0000000E+000
