s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-3.4964380E-001, 3.9085034E-001, 1.0132500E+005, 8.8318715E-001
 1.0041237E+000,-2.8831275E-001, 3.3276798E-001, 1.0128107E+005, 8.8291453E-001
 2.0082473E+000,-2.2122550E-001, 2.6423904E-001, 1.0118956E+005, 8.8234664E-001
 3.0048473E+000,-1.9551108E-001, 2.3267582E-001, 1.0111251E+005, 8.8186833E-001
 4.0038559E+000,-2.0249111E-001, 2.4206915E-001, 1.0104817E+005, 8.8146907E-001
 5.0016576E+000,-2.1842131E-001, 2.5639934E-001, 1.0098416E+005, 8.8107214E-001
 6.0045136E+000,-2.3108462E-001, 2.7434151E-001, 1.0091630E+005, 8.8065112E-001
 7.0000744E+000,-2.3768539E-001, 2.9689552E-001, 1.0084706E+005, 8.8022267E-001
 8.0011741E+000,-2.5331488E-001, 3.0260268E-001, 1.0078471E+005, 8.7992176E-001
 9.0030239E+000,-2.6204598E-001, 2.9936838E-001, 1.0072714E+005, 8.8091868E-001
 1.0001370E+001,-2.5469713E-001, 3.0179484E-001, 1.0067130E+005, 8.7879173E-001
 1.1004698E+001,-2.8289611E-001, 3.0627382E-001, 1.0061994E+005, 8.7790394E-001
 1.2003498E+001,-3.1215241E-001, 3.3025491E-001, 1.0057242E+005, 8.8772880E-001
 1.3007173E+001,-2.9316116E-001, 3.2238917E-001, 1.0052664E+005, 8.8097457E-001
 1.4006387E+001,-3.0851952E-001, 3.2664439E-001, 1.0048666E+005, 8.7862048E-001
 1.5007847E+001,-2.8768566E-001, 3.1027740E-001, 1.0044788E+005, 8.8404712E-001
 1.6004880E+001,-2.9570401E-001, 3.2530483E-001, 1.0041277E+005, 8.8659969E-001
 1.7003186E+001,-2.8297023E-001, 3.2023560E-001, 1.0037852E+005, 8.8299032E-001
 1.8000291E+001,-3.0353780E-001, 3.3427167E-001, 1.0034620E+005, 8.8341417E-001
 1.9006093E+001,-2.9320726E-001, 3.3052164E-001, 1.0031502E+005, 8.8196780E-001
 2.0007372E+001,-2.9960700E-001, 3.1329585E-001, 1.0028613E+005, 8.8307165E-001
 2.1003164E+001,-3.0167736E-001, 3.2097662E-001, 1.0025954E+005, 8.8100607E-001
 2.2006379E+001,-3.1043754E-001, 3.2782672E-001, 1.0023644E+005, 8.8488694E-001
 2.3005107E+001,-2.9813369E-001, 3.2220683E-001, 1.0021781E+005, 8.8426898E-001
 2.4003434E+001,-2.8867258E-001, 3.0969134E-001, 1.0019838E+005, 8.8023699E-001
 2.5002884E+001,-3.1283717E-001, 3.1629779E-001, 1.0017837E+005, 8.8414819E-001
 2.6007111E+001,-2.9473260E-001, 3.2681570E-001, 1.0015984E+005, 8.7915215E-001
 2.7005175E+001,-3.0049658E-001, 3.1361282E-001, 1.0014330E+005, 8.7960011E-001
 2.8007220E+001,-3.0236425E-001, 3.1255207E-001, 1.0012699E+005, 8.8052205E-001
 2.9004203E+001,-3.0542790E-001, 3.1160313E-001, 1.0011076E+005, 8.7802022E-001
 3.0003830E+001,-3.0653031E-001, 3.3100446E-001, 1.0009522E+005, 8.7755906E-001
 3.1007947E+001,-2.9675225E-001, 3.0797759E-001, 1.0008180E+005, 8.7773464E-001
 3.2005713E+001,-2.8110798E-001, 3.1243974E-001, 1.0006485E+005, 8.7741461E-001
 3.3001543E+001,-2.9504823E-001, 3.3712753E-001, 1.0004648E+005, 8.7859708E-001
 3.4006113E+001,-3.0957287E-001, 3.2512178E-001, 1.0003278E+005, 8.7918600E-001
 3.5005117E+001,-3.0389772E-001, 3.2345410E-001, 1.0002155E+005, 8.8128397E-001
 3.6006354E+001,-3.1170515E-001, 3.1155681E-001, 1.0001131E+005, 8.7935493E-001
 3.7000853E+001,-3.1377177E-001, 3.2084847E-001, 9.9999968E+004, 8.7949628E-001
 3.8001926E+001,-3.2507126E-001, 3.0550909E-001, 9.9989873E+004, 8.7869817E-001
 3.9002999E+001,-3.3035274E-001, 3.0357439E-001, 9.9982401E+004, 8.8133636E-001
 4.0000040E+001,-3.1263262E-001, 3.1484913E-001, 9.9974489E+004, 8.8513781E-001
 4.1008315E+001,-3.0343030E-001, 3.0720413E-001, 9.9968366E+004, 8.8037867E-001
 4.2005972E+001,-3.1500901E-001, 2.9396777E-001, 9.9961775E+004, 8.8115794E-001
 4.3007347E+001,-3.1386778E-001, 3.0810844E-001, 9.9955077E+004, 8.8114964E-001
 4.4002023E+001,-3.2376216E-001, 3.0582105E-001, 9.9948352E+004, 8.8250632E-001
 4.5004388E+001,-2.9451279E-001, 3.2501002E-001, 9.9941411E+004, 8.8148110E-001
 4.6000619E+001,-3.0275340E-001, 3.1288870E-001, 9.9933896E+004, 8.8264673E-001
 4.7007862E+001,-3.0691134E-001, 3.0225528E-001, 9.9929590E+004, 8.8560638E-001
