s,Pa,kg/m3,kW,kW
 8.5002886E+002, 1.0469193E+005, 1.1607091E+000,-1.2781991E+001, 1.2048288E+001
 8.6001249E+002, 1.0469748E+005, 1.1590231E+000,-1.2809531E+001, 1.2254624E+001
 8.7005063E+002, 1.0470164E+005, 1.1570268E+000,-1.2846731E+001, 1.2285984E+001
 8.8001389E+002, 1.0470559E+005, 1.1576250E+000,-1.2790613E+001, 1.2435277E+001
 8.9002640E+002, 1.0470772E+005, 1.1615334E+000,-1.2775389E+001, 1.2561125E+001
 9.0001689E+002, 1.0471007E+005, 1.1573469E+000,-1.2728473E+001, 1.2321101E+001
 9.1002939E+002, 1.0471388E+005, 1.1593306E+000,-1.2711767E+001, 1.2226342E+001
 9.2002014E+002, 1.0471715E+005, 1.1597253E+000,-1.2756742E+001, 1.2396583E+001
 9.3003641E+002, 1.0471984E+005, 1.1597199E+000,-1.2761888E+001, 1.2473444E+001
 9.4000644E+002, 1.0472215E+005, 1.1600884E+000,-1.2731825E+001, 1.2369892E+001
 9.5002844E+002, 1.0472519E+005, 1.1621459E+000,-1.2711415E+001, 1.2351475E+001
 9.6004977E+002, 1.0472787E+005, 1.1578920E+000,-1.2704303E+001, 1.2366259E+001
 9.7001855E+002, 1.0473098E+005, 1.1581920E+000,-1.2726314E+001, 1.2221774E+001
 9.8004831E+002, 1.0473547E+005, 1.1582229E+000,-1.2733703E+001, 1.2265123E+001
 9.9005078E+002, 1.0473795E+005, 1.1609243E+000,-1.2719403E+001, 1.2527608E+001
 1.0000129E+003, 1.0473978E+005, 1.1613588E+000,-1.2760589E+001, 1.2493201E+001
 1.0100044E+003, 1.0474190E+005, 1.1593514E+000,-1.2720158E+001, 1.2476401E+001
 1.0200501E+003, 1.0474378E+005, 1.1625728E+000,-1.2683684E+001, 1.2446200E+001
 1.0300290E+003, 1.0474549E+005, 1.1598930E+000,-1.2716347E+001, 1.2527700E+001
 1.0400392E+003, 1.0474761E+005, 1.1582128E+000,-1.2698881E+001, 1.2358763E+001
 1.0500121E+003, 1.0475068E+005, 1.1617349E+000,-1.2646630E+001, 1.2245936E+001
 1.0600304E+003, 1.0475326E+005, 1.1612364E+000,-1.2633805E+001, 1.2429932E+001
 1.0700189E+003, 1.0475435E+005, 1.1561878E+000,-1.2657157E+001, 1.2482175E+001
 1.0800148E+003, 1.0475677E+005, 1.1531953E+000,-1.2631744E+001, 1.2276539E+001
 1.0900278E+003, 1.0475901E+005, 1.1567194E+000,-1.2659248E+001, 1.2472334E+001
 1.1000147E+003, 1.0476056E+005, 1.1584715E+000,-1.2661152E+001, 1.2389275E+001
 1.1100202E+003, 1.0476283E+005, 1.1588901E+000,-1.2664056E+001, 1.2448709E+001
 1.1200319E+003, 1.0476415E+005, 1.1608971E+000,-1.2667346E+001, 1.2495031E+001
 1.1300474E+003, 1.0476577E+005, 1.1609504E+000,-1.2648339E+001, 1.2413632E+001
 1.1400468E+003, 1.0476740E+005, 1.1586355E+000,-1.2628477E+001, 1.2515707E+001
 1.1500147E+003, 1.0476771E+005, 1.1575691E+000,-1.2603688E+001, 1.2557657E+001
 1.1600146E+003, 1.0476897E+005, 1.1573793E+000,-1.2596128E+001, 1.2374868E+001
 1.1700362E+003, 1.0477062E+005, 1.1582638E+000,-1.2622510E+001, 1.2413643E+001
 1.1800340E+003, 1.0477283E+005, 1.1538769E+000,-1.2627248E+001, 1.2296090E+001
 1.1900563E+003, 1.0477563E+005, 1.1603691E+000,-1.2643883E+001, 1.2374646E+001
 1.2000272E+003, 1.0477622E+005, 1.1589269E+000,-1.2643840E+001, 1.2684434E+001
 1.2100077E+003, 1.0477638E+005, 1.1583917E+000,-1.2640449E+001, 1.2550374E+001
 1.2200268E+003, 1.0477773E+005, 1.1597390E+000,-1.2602286E+001, 1.2418401E+001
 1.2300039E+003, 1.0477857E+005, 1.1603672E+000,-1.2604362E+001, 1.2578001E+001
 1.2400523E+003, 1.0477892E+005, 1.1604388E+000,-1.2593277E+001, 1.2524954E+001
 1.2500197E+003, 1.0477964E+005, 1.1577758E+000,-1.2585317E+001, 1.2479595E+001
 1.2600532E+003, 1.0478016E+005, 1.1594077E+000,-1.2613972E+001, 1.2604439E+001
 1.2700427E+003, 1.0478064E+005, 1.1584683E+000,-1.2624739E+001, 1.2431365E+001
 1.2800629E+003, 1.0478318E+005, 1.1574623E+000,-1.2581628E+001, 1.2204188E+001
 1.2900158E+003, 1.0478597E+005, 1.1609034E+000,-1.2558209E+001, 1.2249080E+001
 1.3000410E+003, 1.0478793E+005, 1.1596323E+000,-1.2574788E+001, 1.2401245E+001
 1.3100243E+003, 1.0478878E+005, 1.1596666E+000,-1.2624767E+001, 1.2583818E+001
 1.3200613E+003, 1.0478885E+005, 1.1624006E+000,-1.2607853E+001, 1.2624619E+001
 1.3300530E+003, 1.0478787E+005, 1.1614565E+000,-1.2586348E+001, 1.2826796E+001
 1.3400116E+003, 1.0478657E+005, 1.1602449E+000,-1.2611079E+001, 1.2601225E+001
 1.3500415E+003, 1.0478767E+005, 1.1574725E+000,-1.2577638E+001, 1.2429608E+001
 1.3600116E+003, 1.0478835E+005, 1.1579790E+000,-1.2598205E+001, 1.2551868E+001
 1.3700029E+003, 1.0478899E+005, 1.1571507E+000,-1.2561653E+001, 1.2485437E+001
 1.3800031E+003, 1.0478936E+005, 1.1574544E+000,-1.2569592E+001, 1.2565529E+001
 1.3900169E+003, 1.0478896E+005, 1.1579759E+000,-1.2543040E+001, 1.2613549E+001
 1.3930000E+003, 1.0478893E+005, 1.1594093E+000,-1.2534141E+001, 1.2424877E+001
