m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E+000,-1.2863601E-003, 3.4958045E+001, 2.8914267E+000,-4.0000000E+000,-1.2693677E-003, 3.7136713E+001, 2.8889927E+000,-4.0000000E+000,-1.2305696E-003, 4.2519797E+001, 2.8833970E+000,-4.0000000E+000,-1.1822753E-003, 3.9925704E+001, 2.8760805E+000,-4.0000000E+000,-1.1259084E-003, 3.7286295E+001, 2.8672404E+000,-4.0000000E+000, 1.1147475E-003, 3.6498009E+001, 2.8666185E+000,-4.0000000E+000, 1.1443404E-003, 3.7967862E+001, 2.8712635E+000,-4.0000000E+000, 1.1868994E-003, 3.8696435E+001, 2.8778417E+000,-4.0000000E+000, 1.2263667E-003, 3.8872170E+001, 2.8835806E+000,-4.0000000E+000, 1.2645741E-003, 3.3526588E+001, 2.8891690E+000
-3.7241379E+000,-1.2973251E-003, 3.4612204E+001, 2.8929916E+000,-3.7241379E+000,-1.2769472E-003, 3.6336618E+001, 2.8900741E+000,-3.7241379E+000,-1.2388333E-003, 4.2104043E+001, 2.8845849E+000,-3.7241379E+000,-1.1901189E-003, 3.9376262E+001, 2.8772974E+000,-3.7241379E+000,-1.1323911E-003, 3.7160310E+001, 2.8683080E+000,-3.7241379E+000, 1.1074512E-003, 3.6457244E+001, 2.8654472E+000,-3.7241379E+000, 1.1360533E-003, 3.7533264E+001, 2.8699815E+000,-3.7241379E+000, 1.1781112E-003, 3.8762543E+001, 2.8764966E+000,-3.7241379E+000, 1.2161594E-003, 3.9451336E+001, 2.8820814E+000,-3.7241379E+000, 1.2536335E-003, 3.3781942E+001, 2.8875998E+000
-3.4482759E+000,-1.3073750E-003, 3.3636160E+001, 2.8944071E+000,-3.4482759E+000,-1.2868708E-003, 3.6471318E+001, 2.8914937E+000,-3.4482759E+000,-1.2481216E-003, 4.1993172E+001, 2.8859321E+000,-3.4482759E+000,-1.1984088E-003, 3.8821569E+001, 2.8785609E+000,-3.4482759E+000,-1.1416234E-003, 3.6738717E+001, 2.8697780E+000,-3.4482759E+000, 1.0977077E-003, 3.5505801E+001, 2.8638534E+000,-3.4482759E+000, 1.1290510E-003, 3.6119180E+001, 2.8688889E+000,-3.4482759E+000, 1.1675693E-003, 3.8881726E+001, 2.8748578E+000,-3.4482759E+000, 1.2063830E-003, 3.8707191E+001, 2.8806266E+000,-3.4482759E+000, 1.2442828E-003, 3.4095469E+001, 2.8862586E+000
-3.1724138E+000,-1.3133645E-003, 3.2280407E+001, 2.8952343E+000,-3.1724138E+000,-1.2958750E-003, 3.6183185E+001, 2.8927721E+000,-3.1724138E+000,-1.2566382E-003, 4.1857312E+001, 2.8871702E+000,-3.1724138E+000,-1.2033424E-003, 3.8147366E+001, 2.8793111E+000,-3.1724138E+000,-1.1518102E-003, 3.6715973E+001, 2.8713828E+000,-3.1724138E+000, 1.0895627E-003, 3.4242557E+001, 2.8624909E+000,-3.1724138E+000, 1.1186245E-003, 3.5962235E+001, 2.8672363E+000,-3.1724138E+000, 1.1596909E-003, 3.9007773E+001, 2.8736032E+000,-3.1724138E+000, 1.1985436E-003, 3.8423961E+001, 2.8794644E+000,-3.1724138E+000, 1.2393085E-003, 3.5192781E+001, 2.8855263E+000
-2.8965517E+000,-1.3185999E-003, 3.1686610E+001, 2.8959488E+000,-2.8965517E+000,-1.3038145E-003, 3.5880272E+001, 2.8938846E+000,-2.8965517E+000,-1.2649629E-003, 4.1182366E+001, 2.8883640E+000,-2.8965517E+000,-1.2101668E-003, 3.8723557E+001, 2.8803345E+000,-2.8965517E+000,-1.1616476E-003, 3.6957869E+001, 2.8729231E+000,-2.8965517E+000, 1.0822794E-003, 3.4040666E+001, 2.8612928E+000,-2.8965517E+000, 1.1100186E-003, 3.5390842E+001, 2.8658614E+000,-2.8965517E+000, 1.1512254E-003, 3.8713295E+001, 2.8722775E+000,-2.8965517E+000, 1.1957020E-003, 3.7638244E+001, 2.8790899E+000,-2.8965517E+000, 1.2344897E-003, 3.5012467E+001, 2.8848367E+000
-2.6206897E+000,-1.3234829E-003, 3.1647817E+001, 2.8966314E+000,-2.6206897E+000,-1.3109569E-003, 3.5991088E+001, 2.8948801E+000,-2.6206897E+000,-1.2715512E-003, 4.0092957E+001, 2.8893004E+000,-2.6206897E+000,-1.2180885E-003, 3.8318813E+001, 2.8815114E+000,-2.6206897E+000,-1.1687810E-003, 3.7519362E+001, 2.8740268E+000,-2.6206897E+000, 1.0773345E-003, 3.2583974E+001, 2.8604932E+000,-2.6206897E+000, 1.1033013E-003, 3.4695150E+001, 2.8647708E+000,-2.6206897E+000, 1.1423383E-003, 3.8708427E+001, 2.8708793E+000,-2.6206897E+000, 1.1888149E-003, 3.6892164E+001, 2.8780474E+000,-2.6206897E+000, 1.2276075E-003, 3.5202612E+001, 2.8838209E+000
-2.3448276E+000,-1.3299304E-003, 3.1857776E+001, 2.8975209E+000,-2.3448276E+000,-1.3182041E-003, 3.5253317E+001, 2.8958680E+000,-2.3448276E+000,-1.2814232E-003, 3.9251750E+001, 2.8907095E+000,-2.3448276E+000,-1.2229362E-003, 3.6598730E+001, 2.8822153E+000,-2.3448276E+000,-1.1760336E-003, 3.7318180E+001, 2.8751417E+000,-2.3448276E+000, 1.0710669E-003, 3.1421421E+001, 2.8594322E+000,-2.3448276E+000, 1.0961249E-003, 3.4120378E+001, 2.8635819E+000,-2.3448276E+000, 1.1330085E-003, 3.7578873E+001, 2.8694078E+000,-2.3448276E+000, 1.1788322E-003, 3.6734356E+001, 2.8765368E+000,-2.3448276E+000, 1.2221634E-003, 3.4756324E+001, 2.8830254E+000
-2.0689655E+000,-1.3333176E-003, 3.1529611E+001, 2.8979706E+000,-2.0689655E+000,-1.3259874E-003, 3.4222686E+001, 2.8969318E+000,-2.0689655E+000,-1.2896487E-003, 3.7728927E+001, 2.8918814E+000,-2.0689655E+000,-1.2335065E-003, 3.6542095E+001, 2.8837752E+000,-2.0689655E+000,-1.1829028E-003, 3.6895989E+001, 2.8761997E+000,-2.0689655E+000, 1.0673374E-003, 3.0645728E+001, 2.8587949E+000,-2.0689655E+000, 1.0848812E-003, 3.3469615E+001, 2.8617020E+000,-2.0689655E+000, 1.1248012E-003, 3.6473285E+001, 2.8681159E+000,-2.0689655E+000, 1.1684160E-003, 3.5525055E+001, 2.8749376E+000,-2.0689655E+000, 1.2157161E-003, 3.4403689E+001, 2.8820673E+000
-1.7931034E+000,-1.3336059E-003, 3.1228079E+001, 2.8979822E+000,-1.7931034E+000,-1.3323708E-003, 3.3055491E+001, 2.8978102E+000,-1.7931034E+000,-1.2946568E-003, 3.6808982E+001, 2.8925781E+000,-1.7931034E+000,-1.2422351E-003, 3.7320732E+001, 2.8850567E+000,-1.7931034E+000,-1.1871483E-003, 3.6454253E+001, 2.8768704E+000,-1.7931034E+000, 1.0660660E-003, 3.1099629E+001, 2.8585658E+000,-1.7931034E+000, 1.0753645E-003, 3.3765200E+001, 2.8601062E+000,-1.7931034E+000, 1.1140225E-003, 3.6231376E+001, 2.8663931E+000,-1.7931034E+000, 1.1595160E-003, 3.5527477E+001, 2.8735800E+000,-1.7931034E+000, 1.2086227E-003, 3.3682624E+001, 2.8810121E+000
