s,kW
Time,"Q"
 0.0000000E+000,-1.0150365E-003
 1.0003430E+001,-8.1516568E-004
 2.0006860E+001,-8.0753020E-004
 3.0010291E+001,-8.0739096E-004
 4.0013721E+001,-8.0739047E-004
 5.0001373E+001,-8.0739025E-004
 6.0004803E+001,-8.0739004E-004
 7.0008233E+001,-8.0738996E-004
 8.0011663E+001,-8.0738992E-004
 9.0015094E+001,-8.0738987E-004
 1.0000000E+002,-8.0738981E-004
