m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-4.4397897E-001, 2.1239974E+002, 3.7485717E+000, 2.0000000E+000,-4.4354149E-001, 2.0713049E+002, 3.7482461E+000, 2.0000000E+000,-4.4299022E-001, 2.0901753E+002, 3.7478319E+000, 2.0000000E+000,-4.4365913E-001, 2.0568581E+002, 3.7483324E+000, 2.0000000E+000,-4.4488620E-001, 2.0336889E+002, 3.7492460E+000, 2.0000000E+000, 2.9726224E-001, 2.1871551E+002, 3.7446452E+000, 2.0000000E+000, 2.9781891E-001, 2.2591417E+002, 3.7448723E+000, 2.0000000E+000, 2.9812548E-001, 2.2266479E+002, 3.7449961E+000, 2.0000000E+000, 2.9747584E-001, 2.2336808E+002, 3.7447325E+000, 2.0000000E+000, 2.9696323E-001, 2.1430434E+002, 3.7445265E+000
 2.9655172E+000,-4.3533757E-001, 2.1639260E+002, 3.7420919E+000, 2.9655172E+000,-4.3427862E-001, 2.1418378E+002, 3.7412918E+000, 2.9655172E+000,-4.3428378E-001, 2.1860064E+002, 3.7412941E+000, 2.9655172E+000,-4.3502874E-001, 2.1238275E+002, 3.7418566E+000, 2.9655172E+000,-4.3572032E-001, 2.0756704E+002, 3.7423788E+000, 2.9655172E+000, 3.0158860E-001, 2.2620317E+002, 3.7463826E+000, 2.9655172E+000, 3.0185228E-001, 2.2894927E+002, 3.7464887E+000, 2.9655172E+000, 3.0250893E-001, 2.3099473E+002, 3.7467486E+000, 2.9655172E+000, 3.0188884E-001, 2.3141919E+002, 3.7465047E+000, 2.9655172E+000, 3.0116611E-001, 2.2271839E+002, 3.7462178E+000
 3.9310345E+000,-4.2556403E-001, 2.2631981E+002, 3.7346533E+000, 3.9310345E+000,-4.2440530E-001, 2.3027171E+002, 3.7337635E+000, 3.9310345E+000,-4.2434078E-001, 2.3456057E+002, 3.7337159E+000, 3.9310345E+000,-4.2520471E-001, 2.2431618E+002, 3.7343765E+000, 3.9310345E+000,-4.2545745E-001, 2.2500271E+002, 3.7345713E+000, 3.9310345E+000, 3.0716278E-001, 2.3264539E+002, 3.7485625E+000, 3.9310345E+000, 3.0727811E-001, 2.3469222E+002, 3.7519629E+000, 3.9310345E+000, 3.0795038E-001, 2.4099996E+002, 3.7488664E+000, 3.9310345E+000, 3.0740262E-001, 2.4034225E+002, 3.7486580E+000, 3.9310345E+000, 3.0666536E-001, 2.2845528E+002, 3.7517420E+000
 4.8965517E+000,-4.1709392E-001, 2.4255859E+002, 3.7281122E+000, 4.8965517E+000,-4.1644613E-001, 2.4584542E+002, 3.7276092E+000, 4.8965517E+000,-4.1595654E-001, 2.5007371E+002, 3.7272292E+000, 4.8965517E+000,-4.1669259E-001, 2.3745900E+002, 3.7278003E+000, 4.8965517E+000,-4.1692141E-001, 2.4487894E+002, 3.7279784E+000, 4.8965517E+000, 3.1250203E-001, 2.4115754E+002, 3.7539554E+000, 4.8965517E+000, 3.1216281E-001, 2.4397919E+002, 3.7504629E+000, 4.8965517E+000, 3.1286636E-001, 2.5027932E+002, 3.7507270E+000, 4.8965517E+000, 3.1270820E-001, 2.4874281E+002, 3.7678948E+000, 4.8965517E+000, 3.1187560E-001, 2.3648197E+002, 3.7503578E+000
 5.8620690E+000,-4.0963950E-001, 2.5996560E+002, 3.7222813E+000, 5.8620690E+000,-4.0890265E-001, 2.6050166E+002, 3.7217018E+000, 5.8620690E+000,-4.0862284E-001, 2.6457559E+002, 3.7214813E+000, 5.8620690E+000,-4.0920306E-001, 2.4986165E+002, 3.7219373E+000, 5.8620690E+000,-4.0911420E-001, 2.6226158E+002, 3.7218683E+000, 5.8620690E+000, 3.1745497E-001, 2.5425881E+002, 3.7645353E+000, 5.8620690E+000, 3.1716465E-001, 2.5174895E+002, 3.7815782E+000, 5.8620690E+000, 3.1774810E-001, 2.6013262E+002, 3.7697436E+000, 5.8620690E+000, 3.1760038E-001, 2.5666109E+002, 3.7732371E+000, 5.8620690E+000, 3.1713445E-001, 2.4315194E+002, 3.7591229E+000
 6.8275862E+000,-4.0278032E-001, 2.7334769E+002, 3.7353582E+000, 6.8275862E+000,-4.0200822E-001, 2.7589177E+002, 3.7195425E+000, 6.8275862E+000,-4.0198991E-001, 2.7582201E+002, 3.7262891E+000, 6.8275862E+000,-4.0241009E-001, 2.6174075E+002, 3.7214827E+000, 6.8275862E+000,-4.0218595E-001, 2.7753366E+002, 3.7196616E+000, 6.8275862E+000, 3.2213219E-001, 2.6900983E+002, 3.8107332E+000, 6.8275862E+000, 3.2188950E-001, 2.6341378E+002, 3.8133175E+000, 6.8275862E+000, 3.2253513E-001, 2.7081125E+002, 3.7883628E+000, 6.8275862E+000, 3.2230924E-001, 2.6382685E+002, 3.7852320E+000, 6.8275862E+000, 3.2181494E-001, 2.5461170E+002, 3.7728858E+000
 7.7931034E+000,-3.9644980E-001, 2.8528745E+002, 3.7435750E+000, 7.7931034E+000,-3.9594773E-001, 2.8871169E+002, 3.7446423E+000, 7.7931034E+000,-3.9591432E-001, 2.8515000E+002, 3.7361933E+000, 7.7931034E+000,-3.9634039E-001, 2.7189270E+002, 3.7416481E+000, 7.7931034E+000,-3.9605607E-001, 2.9078789E+002, 3.7499296E+000, 7.7931034E+000, 3.2660102E-001, 2.8057646E+002, 3.8320120E+000, 7.7931034E+000, 3.2630614E-001, 2.7131017E+002, 3.8299388E+000, 7.7931034E+000, 3.2696679E-001, 2.8003793E+002, 3.8224494E+000, 7.7931034E+000, 3.2698627E-001, 2.7373372E+002, 3.8250564E+000, 7.7931034E+000, 3.2625220E-001, 2.6142928E+002, 3.7760658E+000
 8.7586207E+000,-3.9067776E-001, 2.9580944E+002, 3.8094245E+000, 8.7586207E+000,-3.9057363E-001, 2.9908213E+002, 3.8544371E+000, 8.7586207E+000,-3.9044368E-001, 2.9394083E+002, 3.7899282E+000, 8.7586207E+000,-3.9051749E-001, 2.8222965E+002, 3.7532123E+000, 8.7586207E+000,-3.9032239E-001, 3.0351493E+002, 3.8070881E+000, 8.7586207E+000, 3.3082352E-001, 2.9045550E+002, 3.8919686E+000, 8.7586207E+000, 3.3052565E-001, 2.7742655E+002, 3.8621134E+000, 8.7586207E+000, 3.3123639E-001, 2.9039136E+002, 3.9030852E+000, 8.7586207E+000, 3.3149670E-001, 2.8355906E+002, 3.8535961E+000, 8.7586207E+000, 3.3060150E-001, 2.6976625E+002, 3.7982695E+000
 9.7241379E+000,-3.8663258E-001, 3.0246376E+002, 3.8977339E+000, 9.7241379E+000,-3.8674986E-001, 3.0518704E+002, 3.9466618E+000, 9.7241379E+000,-3.8651946E-001, 2.9908614E+002, 3.8417681E+000, 9.7241379E+000,-3.8633332E-001, 2.8865732E+002, 3.8423815E+000, 9.7241379E+000,-3.8644075E-001, 3.1139665E+002, 3.9421512E+000, 9.7241379E+000, 3.3384790E-001, 2.9685646E+002, 3.8761676E+000, 9.7241379E+000, 3.3360084E-001, 2.8001659E+002, 3.8888080E+000, 9.7241379E+000, 3.3445015E-001, 2.9680052E+002, 3.9278632E+000, 9.7241379E+000, 3.3466361E-001, 2.9387645E+002, 3.9080431E+000, 9.7241379E+000, 3.3387646E-001, 2.7505978E+002, 3.8081729E+000
