s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-2.9145600E-001, 2.9145600E-001, 1.0132500E+005, 1.1229154E+000
 1.0019892E+000,-1.0084087E-001, 1.0362830E-001, 1.0129367E+005, 1.1245772E+000
 2.0039784E+000,-5.1915179E-002, 5.4351236E-002, 1.0124847E+005, 1.1289798E+000
 3.0059675E+000,-7.4839778E-002, 8.0149500E-002, 1.0122356E+005, 1.1232997E+000
 4.0009004E+000,-7.9481518E-002, 8.4536215E-002, 1.0120417E+005, 1.1219373E+000
 5.0028896E+000,-7.8144659E-002, 8.1765714E-002, 1.0119222E+005, 1.1221870E+000
 6.0048788E+000,-7.8703032E-002, 8.2018902E-002, 1.0118573E+005, 1.1221061E+000
 7.0068680E+000,-7.8868086E-002, 8.2015868E-002, 1.0118229E+005, 1.1221329E+000
 8.0018009E+000,-7.8892723E-002, 8.1967363E-002, 1.0118047E+005, 1.1221504E+000
 9.0037901E+000,-7.8922001E-002, 8.1961141E-002, 1.0117954E+005, 1.1221562E+000
 1.0005779E+001,-7.8937080E-002, 8.1955376E-002, 1.0117906E+005, 1.1221598E+000
 1.1000712E+001,-7.8944056E-002, 8.1951546E-002, 1.0117881E+005, 1.1221617E+000
 1.2002701E+001,-7.8947620E-002, 8.1949976E-002, 1.0117869E+005, 1.1221625E+000
 1.3000000E+001,-7.8949461E-002, 8.1949123E-002, 1.0117862E+005, 1.1221629E+000
