s,kW,kW,Pa,kg/m3
 5.5000630E+003,-1.8778310E+004, 1.8661755E+004, 1.2368054E+005, 9.9744631E-001
 5.6000375E+003,-1.8788923E+004, 1.8666788E+004, 1.2369013E+005, 1.0024300E+000
 5.7000810E+003,-1.8908926E+004, 1.8680828E+004, 1.2370389E+005, 9.9883337E-001
 5.8001116E+003,-1.8795731E+004, 1.8712589E+004, 1.2371931E+005, 1.0019613E+000
 5.9000384E+003,-1.8833767E+004, 1.8737476E+004, 1.2372539E+005, 1.0034826E+000
 6.0002048E+003,-1.8820562E+004, 1.8754782E+004, 1.2373062E+005, 1.0032095E+000
 6.1000539E+003,-1.8862827E+004, 1.8752036E+004, 1.2374065E+005, 9.9409252E-001
 6.2000783E+003,-1.8683916E+004, 1.8705422E+004, 1.2374555E+005, 1.0001816E+000
 6.3000006E+003,-1.8679628E+004, 1.8736687E+004, 1.2374286E+005, 1.0041626E+000
 6.4000028E+003,-1.8746015E+004, 1.8710503E+004, 1.2374131E+005, 9.9664229E-001
 6.5000607E+003,-1.8702002E+004, 1.8686498E+004, 1.2374584E+005, 1.0050373E+000
 6.6001448E+003,-1.8795600E+004, 1.8733830E+004, 1.2374891E+005, 1.0075380E+000
 6.7001580E+003,-1.8759870E+004, 1.8731506E+004, 1.2375093E+005, 1.0095990E+000
 6.8001752E+003,-1.8670956E+004, 1.8667518E+004, 1.2375229E+005, 1.0003086E+000
 6.8400000E+003,-1.8634613E+004, 1.8751983E+004, 1.2375039E+005, 1.0177948E+000
