m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-2.9645474E-003, 4.7340401E+000, 1.0000000E+000, 2.0000000E-001,-2.9940406E-003, 4.7129532E+000, 1.0000000E+000, 2.0000000E-001,-2.9194741E-003, 4.7710311E+000, 1.0000000E+000, 2.0000000E-001,-2.9740604E-003, 4.7194087E+000, 1.0000000E+000, 2.0000000E-001,-2.9724015E-003, 4.7272090E+000, 1.0000000E+000, 2.0000000E-001, 4.5870582E-004, 3.4640053E+000, 1.0000000E+000, 2.0000000E-001, 4.8103729E-004, 3.3808103E+000, 1.0000000E+000, 2.0000000E-001, 4.9844791E-004, 3.2412486E+000, 1.0000000E+000, 2.0000000E-001, 5.1413418E-004, 3.2664422E+000, 1.0000000E+000, 2.0000000E-001, 4.7442567E-004, 3.3895765E+000, 1.0000000E+000
 2.9655172E-001,-2.6887647E-003, 5.0872238E+000, 1.0000000E+000, 2.9655172E-001,-2.6802630E-003, 5.1380511E+000, 1.0000000E+000, 2.9655172E-001,-2.6453673E-003, 5.1690066E+000, 1.0000000E+000, 2.9655172E-001,-2.6990780E-003, 5.1131063E+000, 1.0000000E+000, 2.9655172E-001,-2.6912381E-003, 5.1240333E+000, 1.0000000E+000, 2.9655172E-001, 5.4324561E-004, 3.5517476E+000, 1.0000000E+000, 2.9655172E-001, 5.6211646E-004, 3.5505274E+000, 1.0000000E+000, 2.9655172E-001, 5.7505214E-004, 3.4822297E+000, 1.0000000E+000, 2.9655172E-001, 5.8425359E-004, 3.4437066E+000, 1.0000000E+000, 2.9655172E-001, 5.5977259E-004, 3.5284636E+000, 1.0000000E+000
 3.9310345E-001,-2.4688787E-003, 5.4119724E+000, 1.0000000E+000, 3.9310345E-001,-2.4065093E-003, 5.5128081E+000, 1.0000000E+000, 3.9310345E-001,-2.4383929E-003, 5.4584069E+000, 1.0000000E+000, 3.9310345E-001,-2.4675297E-003, 5.4217459E+000, 1.0000000E+000, 3.9310345E-001,-2.4343110E-003, 5.4810355E+000, 1.0000000E+000, 3.9310345E-001, 6.5181758E-004, 3.6318751E+000, 1.0000000E+000, 3.9310345E-001, 6.6238538E-004, 3.6204661E+000, 1.0000000E+000, 3.9310345E-001, 6.4488958E-004, 3.6521641E+000, 1.0000000E+000, 3.9310345E-001, 6.9115402E-004, 3.5957017E+000, 1.0000000E+000, 3.9310345E-001, 6.7153304E-004, 3.6663964E+000, 1.0000000E+000
 4.8965517E-001,-2.2718164E-003, 5.6793297E+000, 1.0000000E+000, 4.8965517E-001,-2.2008933E-003, 5.7936013E+000, 1.0000000E+000, 4.8965517E-001,-2.3036612E-003, 5.6605885E+000, 1.0000000E+000, 4.8965517E-001,-2.2791876E-003, 5.6691015E+000, 1.0000000E+000, 4.8965517E-001,-2.2245734E-003, 5.7884861E+000, 1.0000000E+000, 4.8965517E-001, 7.6514176E-004, 3.7459673E+000, 1.0000000E+000, 4.8965517E-001, 7.2422761E-004, 3.6994543E+000, 1.0000000E+000, 4.8965517E-001, 7.6159345E-004, 3.7223721E+000, 1.0000000E+000, 4.8965517E-001, 7.6624350E-004, 3.6829709E+000, 1.0000000E+000, 4.8965517E-001, 7.8323767E-004, 3.7803047E+000, 1.0000000E+000
 5.8620690E-001,-2.1357678E-003, 5.8408800E+000, 1.0000000E+000, 5.8620690E-001,-2.0827456E-003, 5.9736266E+000, 1.0000000E+000, 5.8620690E-001,-2.1904920E-003, 5.8047341E+000, 1.0000000E+000, 5.8620690E-001,-2.1497682E-003, 5.8473779E+000, 1.0000000E+000, 5.8620690E-001,-2.0810217E-003, 5.9918720E+000, 1.0000000E+000, 5.8620690E-001, 8.3279558E-004, 3.7643317E+000, 1.0000000E+000, 5.8620690E-001, 8.1355629E-004, 3.7905307E+000, 1.0000000E+000, 5.8620690E-001, 8.7244834E-004, 3.7676933E+000, 1.0000000E+000, 5.8620690E-001, 8.7131180E-004, 3.7842497E+000, 1.0000000E+000, 5.8620690E-001, 8.4120884E-004, 3.9189106E+000, 1.0000000E+000
 6.8275862E-001,-2.0143321E-003, 5.9711063E+000, 1.0000000E+000, 6.8275862E-001,-1.9717827E-003, 6.1276840E+000, 1.0000000E+000, 6.8275862E-001,-2.0614546E-003, 5.9362892E+000, 1.0000000E+000, 6.8275862E-001,-2.0378599E-003, 5.9751206E+000, 1.0000000E+000, 6.8275862E-001,-1.9839710E-003, 6.1312528E+000, 1.0000000E+000, 6.8275862E-001, 9.2358346E-004, 3.8082010E+000, 1.0000000E+000, 6.8275862E-001, 8.9109750E-004, 3.7571203E+000, 1.0000000E+000, 6.8275862E-001, 9.7548446E-004, 3.7869264E+000, 1.0000000E+000, 6.8275862E-001, 9.4866415E-004, 3.9514130E+000, 1.0000000E+000, 6.8275862E-001, 8.9103717E-004, 4.0217075E+000, 1.0000000E+000
 7.7931034E-001,-1.9579492E-003, 5.9888089E+000, 1.0000000E+000, 7.7931034E-001,-1.8989568E-003, 6.2420254E+000, 1.0000000E+000, 7.7931034E-001,-1.9781516E-003, 6.0572918E+000, 1.0000000E+000, 7.7931034E-001,-1.9571979E-003, 6.0610845E+000, 1.0000000E+000, 7.7931034E-001,-1.9695871E-003, 6.1454136E+000, 1.0000000E+000, 7.7931034E-001, 1.0363277E-003, 3.8396122E+000, 1.0000000E+000, 7.7931034E-001, 1.0343905E-003, 3.8071708E+000, 1.0000000E+000, 7.7931034E-001, 1.0771163E-003, 3.9459647E+000, 1.0000000E+000, 7.7931034E-001, 1.0335479E-003, 4.1456928E+000, 1.0000000E+000, 7.7931034E-001, 9.9980115E-004, 4.0348234E+000, 1.0000000E+000
 8.7586207E-001,-1.9446386E-003, 5.8776454E+000, 1.0000000E+000, 8.7586207E-001,-1.8226545E-003, 6.2973108E+000, 1.0000000E+000, 8.7586207E-001,-1.9031694E-003, 6.1249672E+000, 1.0000000E+000, 8.7586207E-001,-1.9590443E-003, 6.0164463E+000, 1.0000000E+000, 8.7586207E-001,-1.9388078E-003, 6.0731307E+000, 1.0000000E+000, 8.7586207E-001, 1.1195649E-003, 3.9758062E+000, 1.0000000E+000, 8.7586207E-001, 1.1713516E-003, 3.8297025E+000, 1.0000000E+000, 8.7586207E-001, 1.1484380E-003, 3.9829454E+000, 1.0000000E+000, 8.7586207E-001, 1.1214386E-003, 4.1952161E+000, 1.0000000E+000, 8.7586207E-001, 1.1016294E-003, 4.0457207E+000, 1.0000000E+000
 9.7241379E-001,-1.9728602E-003, 5.7891630E+000, 1.0000000E+000, 9.7241379E-001,-1.7693811E-003, 6.3419532E+000, 1.0000000E+000, 9.7241379E-001,-1.9085636E-003, 6.1111587E+000, 1.0000000E+000, 9.7241379E-001,-1.9216338E-003, 6.0104616E+000, 1.0000000E+000, 9.7241379E-001,-1.8911362E-003, 6.0914660E+000, 1.0000000E+000, 9.7241379E-001, 1.1815257E-003, 4.1761605E+000, 1.0000000E+000, 9.7241379E-001, 1.2414061E-003, 3.8999075E+000, 1.0000000E+000, 9.7241379E-001, 1.2320298E-003, 3.9735051E+000, 1.0000000E+000, 9.7241379E-001, 1.1933150E-003, 4.1760768E+000, 1.0000000E+000, 9.7241379E-001, 1.1675863E-003, 4.0600197E+000, 1.0000000E+000
