m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E+000,-5.4968113E-002, 3.2027605E+001, 3.6005493E+000,-4.0006250E+000,-5.6434369E-002, 3.5044069E+001, 3.6071188E+000,-4.0006250E+000,-5.9030200E-002, 3.5093142E+001, 3.6184430E+000,-4.0006250E+000,-6.0143312E-002, 3.2262420E+001, 3.6231015E+000,-4.0006250E+000,-5.8230352E-002, 3.3441456E+001, 3.6149898E+000,-4.0006250E+000, 6.3396777E-002, 3.4044742E+001, 3.6568590E+000,-4.0006250E+000, 6.1891606E-002, 3.6579309E+001, 3.6519989E+000,-4.0006250E+000, 5.8935847E-002, 3.4724533E+001, 3.6420201E+000,-4.0006250E+000, 5.8061288E-002, 3.2138569E+001, 3.6389416E+000,-4.0006250E+000, 5.9798145E-002, 3.5049102E+001, 3.6449854E+000
-3.7241379E+000,-5.5438829E-002, 3.2745489E+001, 3.6026957E+000,-3.7241379E+000,-5.6848773E-002, 3.5263864E+001, 3.6089272E+000,-3.7241379E+000,-5.9198557E-002, 3.5188721E+001, 3.6191229E+000,-3.7241379E+000,-6.0047102E-002, 3.2031016E+001, 3.6227341E+000,-3.7241379E+000,-5.8370346E-002, 3.4174327E+001, 3.6155516E+000,-3.7241379E+000, 6.3034108E-002, 3.4569140E+001, 3.6556763E+000,-3.7241379E+000, 6.1452707E-002, 3.6586617E+001, 3.6505174E+000,-3.7241379E+000, 5.8702717E-002, 3.4963557E+001, 3.6412194E+000,-3.7241379E+000, 5.7797660E-002, 3.2432905E+001, 3.6380416E+000,-3.7241379E+000, 5.9334106E-002, 3.5357066E+001, 3.6433964E+000
-3.4482759E+000,-5.5857460E-002, 3.2926606E+001, 3.6045627E+000,-3.4482759E+000,-5.7020239E-002, 3.5772119E+001, 3.6096928E+000,-3.4482759E+000,-5.9391505E-002, 3.5523779E+001, 3.6198673E+000,-3.4482759E+000,-6.0413805E-002, 3.1954006E+001, 3.6242595E+000,-3.4482759E+000,-5.8625784E-002, 3.5022700E+001, 3.6166120E+000,-3.4482759E+000, 6.2592808E-002, 3.4954303E+001, 3.6542463E+000,-3.4482759E+000, 6.1034489E-002, 3.6896435E+001, 3.6490925E+000,-3.4482759E+000, 5.8413682E-002, 3.4383960E+001, 3.6402182E+000,-3.4482759E+000, 5.7522308E-002, 3.2529574E+001, 3.6370695E+000,-3.4482759E+000, 5.8795099E-002, 3.5890335E+001, 3.6415316E+000
-3.1724138E+000,-5.6210185E-002, 3.3823731E+001, 3.6061970E+000,-3.1724138E+000,-5.7491771E-002, 3.5946543E+001, 3.6116794E+000,-3.1724138E+000,-5.9829758E-002, 3.5902347E+001, 3.6217039E+000,-3.1724138E+000,-6.0858336E-002, 3.2439939E+001, 3.6261162E+000,-3.1724138E+000,-5.9401593E-002, 3.5348814E+001, 3.6199677E+000,-3.1724138E+000, 6.2496938E-002, 3.5447177E+001, 3.6539434E+000,-3.1724138E+000, 6.0770156E-002, 3.6460151E+001, 3.6482251E+000,-3.1724138E+000, 5.8052214E-002, 3.4447495E+001, 3.6389322E+000,-3.1724138E+000, 5.7087932E-002, 3.2502311E+001, 3.6354509E+000,-3.1724138E+000, 5.8382886E-002, 3.6121305E+001, 3.6401302E+000
-2.8965517E+000,-5.6443267E-002, 3.4439236E+001, 3.6072104E+000,-2.8965517E+000,-5.7762224E-002, 3.6278123E+001, 3.6128034E+000,-2.8965517E+000,-6.0113655E-002, 3.5757031E+001, 3.6228471E+000,-2.8965517E+000,-6.1065628E-002, 3.2309573E+001, 3.6269412E+000,-2.8965517E+000,-5.9801619E-002, 3.5711374E+001, 3.6216679E+000,-2.8965517E+000, 6.2250744E-002, 3.6328677E+001, 3.6531207E+000,-2.8965517E+000, 6.0637262E-002, 3.6488469E+001, 3.6477718E+000,-2.8965517E+000, 5.7768871E-002, 3.4630638E+001, 3.6379314E+000,-2.8965517E+000, 5.6993206E-002, 3.2661955E+001, 3.6351746E+000,-2.8965517E+000, 5.8125492E-002, 3.5779730E+001, 3.6392665E+000
-2.6206897E+000,-5.6664072E-002, 3.3930303E+001, 3.6081639E+000,-2.6206897E+000,-5.8172465E-002, 3.5904358E+001, 3.6145355E+000,-2.6206897E+000,-6.0589128E-002, 3.5739934E+001, 3.6247952E+000,-2.6206897E+000,-6.1304201E-002, 3.2344545E+001, 3.6279230E+000,-2.6206897E+000,-6.0129633E-002, 3.5462834E+001, 3.6230303E+000,-2.6206897E+000, 6.1933902E-002, 3.5927624E+001, 3.6520758E+000,-2.6206897E+000, 6.0138311E-002, 3.6344870E+001, 3.6460600E+000,-2.6206897E+000, 5.7254565E-002, 3.4696741E+001, 3.6360919E+000,-2.6206897E+000, 5.6677628E-002, 3.2586695E+001, 3.6340321E+000,-2.6206897E+000, 5.7891301E-002, 3.5330557E+001, 3.6383606E+000
-2.3448276E+000,-5.6984562E-002, 3.4371200E+001, 3.6096086E+000,-2.3448276E+000,-5.8597517E-002, 3.5842533E+001, 3.6163652E+000,-2.3448276E+000,-6.0965907E-002, 3.6345259E+001, 3.6263732E+000,-2.3448276E+000,-6.1566920E-002, 3.3610146E+001, 3.6290106E+000,-2.3448276E+000,-6.0441403E-002, 3.5326908E+001, 3.6243052E+000,-2.3448276E+000, 6.1695368E-002, 3.5980054E+001, 3.6512779E+000,-2.3448276E+000, 5.9670962E-002, 3.6046630E+001, 3.6444623E+000,-2.3448276E+000, 5.7105897E-002, 3.4304063E+001, 3.6355741E+000,-2.3448276E+000, 5.6137994E-002, 3.2359263E+001, 3.6320217E+000,-2.3448276E+000, 5.7667888E-002, 3.5079149E+001, 3.6375886E+000
-2.0689655E+000,-5.7152788E-002, 3.4162780E+001, 3.6102900E+000,-2.0689655E+000,-5.8968208E-002, 3.5502948E+001, 3.6179721E+000,-2.0689655E+000,-6.1061912E-002, 3.6205032E+001, 3.6267742E+000,-2.0689655E+000,-6.1820340E-002, 3.3508462E+001, 3.6300098E+000,-2.0689655E+000,-6.0495690E-002, 3.5151053E+001, 3.6245395E+000,-2.0689655E+000, 6.1260697E-002, 3.6037741E+001, 3.6498324E+000,-2.0689655E+000, 5.9132012E-002, 3.5379216E+001, 3.6426280E+000,-2.0689655E+000, 5.6971479E-002, 3.4049775E+001, 3.6350931E+000,-2.0689655E+000, 5.5777493E-002, 3.2299260E+001, 3.6306713E+000,-2.0689655E+000, 5.7376893E-002, 3.4865989E+001, 3.6365596E+000
-1.7931034E+000,-5.7322420E-002, 3.3435164E+001, 3.6109458E+000,-1.7931034E+000,-5.9500680E-002, 3.5449657E+001, 3.6202604E+000,-1.7931034E+000,-6.1518641E-002, 3.5899252E+001, 3.6286826E+000,-1.7931034E+000,-6.2235575E-002, 3.3854959E+001, 3.6317300E+000,-1.7931034E+000,-6.1014724E-002, 3.5127006E+001, 3.6266964E+000,-1.7931034E+000, 6.0562771E-002, 3.5483165E+001, 3.6474757E+000,-1.7931034E+000, 5.8818971E-002, 3.4677849E+001, 3.6415072E+000,-1.7931034E+000, 5.6738900E-002, 3.3471844E+001, 3.6342503E+000,-1.7931034E+000, 5.5735826E-002, 3.2063534E+001, 3.6305248E+000,-1.7931034E+000, 5.6946178E-002, 3.4609797E+001, 3.6350429E+000
