m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-6.8175259E-002, 1.1125010E+001, 3.5140761E+000, 2.0000000E-001,-6.8077525E-002, 1.1435947E+001, 3.5137503E+000, 2.0000000E-001,-6.8340671E-002, 1.1115841E+001, 3.5146712E+000, 2.0000000E-001,-6.8263259E-002, 1.1164743E+001, 3.5143764E+000, 2.0000000E-001,-6.7790243E-002, 1.1547895E+001, 3.5127183E+000, 2.0000000E-001, 3.0404170E-002, 1.0547822E+001, 3.3709294E+000, 2.0000000E-001, 3.0254045E-002, 1.0628536E+001, 3.3700256E+000, 2.0000000E-001, 3.0277791E-002, 1.1170777E+001, 3.3701174E+000, 2.0000000E-001, 3.0043047E-002, 1.0155046E+001, 3.3687381E+000, 2.0000000E-001, 3.0088855E-002, 1.0602655E+001, 3.3690378E+000
 2.9655172E-001,-6.5545488E-002, 1.1768063E+001, 3.5048181E+000, 2.9655172E-001,-6.5268778E-002, 1.2208181E+001, 3.5038418E+000, 2.9655172E-001,-6.5731802E-002, 1.1748864E+001, 3.5055008E+000, 2.9655172E-001,-6.5617354E-002, 1.1943456E+001, 3.5050699E+000, 2.9655172E-001,-6.5276173E-002, 1.2356472E+001, 3.5038267E+000, 2.9655172E-001, 3.1468523E-002, 1.0625599E+001, 3.3772343E+000, 2.9655172E-001, 3.1298155E-002, 1.1097280E+001, 3.3762538E+000, 2.9655172E-001, 3.1439199E-002, 1.1320909E+001, 3.3770460E+000, 2.9655172E-001, 3.1215467E-002, 1.0342841E+001, 3.3757883E+000, 2.9655172E-001, 3.1226099E-002, 1.0886274E+001, 3.3758508E+000
 3.9310345E-001,-6.2672021E-002, 1.2782042E+001, 3.4943347E+000, 3.9310345E-001,-6.2393382E-002, 1.3035186E+001, 3.4933142E+000, 3.9310345E-001,-6.3032971E-002, 1.2749062E+001, 3.4956811E+000, 3.9310345E-001,-6.2882812E-002, 1.2882025E+001, 3.4951072E+000, 3.9310345E-001,-6.2522797E-002, 1.3214334E+001, 3.4937628E+000, 3.9310345E-001, 3.2861796E-002, 1.0961506E+001, 3.3851697E+000, 3.9310345E-001, 3.2673537E-002, 1.1390113E+001, 3.3841382E+000, 3.9310345E-001, 3.2778398E-002, 1.1647677E+001, 3.3847109E+000, 3.9310345E-001, 3.2779674E-002, 1.0493545E+001, 3.3847740E+000, 3.9310345E-001, 3.2767737E-002, 1.1262809E+001, 3.3847034E+000
 4.8965517E-001,-6.0350318E-002, 1.3913174E+001, 3.4855478E+000, 4.8965517E-001,-5.9996323E-002, 1.4043675E+001, 3.4842150E+000, 4.8965517E-001,-6.0687846E-002, 1.3668645E+001, 3.4868497E+000, 4.8965517E-001,-6.0547175E-002, 1.3853574E+001, 3.4863090E+000, 4.8965517E-001,-6.0445214E-002, 1.3987316E+001, 3.4859056E+000, 4.8965517E-001, 3.4132564E-002, 1.1081301E+001, 3.3921424E+000, 4.8965517E-001, 3.4144540E-002, 1.1435341E+001, 3.3922228E+000, 4.8965517E-001, 3.4081245E-002, 1.2331557E+001, 3.3918800E+000, 4.8965517E-001, 3.4162793E-002, 1.0743403E+001, 3.3923586E+000, 4.8965517E-001, 3.4117639E-002, 1.2014657E+001, 3.3920992E+000
 5.8620690E-001,-5.8356880E-002, 1.5025038E+001, 3.4777853E+000, 5.8620690E-001,-5.8095722E-002, 1.4885088E+001, 3.4767704E+000, 5.8620690E-001,-5.8838642E-002, 1.4172056E+001, 3.4796842E+000, 5.8620690E-001,-5.8675814E-002, 1.4564280E+001, 3.4790313E+000, 5.8620690E-001,-5.8514931E-002, 1.4723847E+001, 3.4784071E+000, 5.8620690E-001, 3.5412667E-002, 1.1357290E+001, 3.3989368E+000, 5.8620690E-001, 3.5446077E-002, 1.1693800E+001, 3.3990729E+000, 5.8620690E-001, 3.5340915E-002, 1.2814569E+001, 3.3985493E+000, 5.8620690E-001, 3.5488157E-002, 1.1330000E+001, 3.3993561E+000, 5.8620690E-001, 3.5449533E-002, 1.2801198E+001, 3.3991374E+000
 6.8275862E-001,-5.6627123E-002, 1.5835315E+001, 3.4708528E+000, 6.8275862E-001,-5.6508180E-002, 1.5513203E+001, 3.4703918E+000, 6.8275862E-001,-5.7148669E-002, 1.4580291E+001, 3.4729654E+000, 6.8275862E-001,-5.7171610E-002, 1.4991517E+001, 3.4730272E+000, 6.8275862E-001,-5.6670167E-002, 1.5561658E+001, 3.4710174E+000, 6.8275862E-001, 3.6734084E-002, 1.1983525E+001, 3.4056549E+000, 6.8275862E-001, 3.6904852E-002, 1.1969359E+001, 3.4064873E+000, 6.8275862E-001, 3.6557106E-002, 1.3210267E+001, 3.4047686E+000, 6.8275862E-001, 3.6638660E-002, 1.1855442E+001, 3.4051978E+000, 6.8275862E-001, 3.6561958E-002, 1.3054563E+001, 3.4047947E+000
 7.7931034E-001,-5.4992649E-002, 1.6361784E+001, 3.4641291E+000, 7.7931034E-001,-5.5164663E-002, 1.5501648E+001, 3.4648625E+000, 7.7931034E-001,-5.5465847E-002, 1.5050392E+001, 3.4661011E+000, 7.7931034E-001,-5.5827507E-002, 1.5237737E+001, 3.4675442E+000, 7.7931034E-001,-5.5160403E-002, 1.6216455E+001, 3.4648194E+000, 7.7931034E-001, 3.7831698E-002, 1.2442365E+001, 3.4110338E+000, 7.7931034E-001, 3.7992346E-002, 1.2360969E+001, 3.4117885E+000, 7.7931034E-001, 3.7743748E-002, 1.3641186E+001, 3.4106242E+000, 7.7931034E-001, 3.7851474E-002, 1.2450231E+001, 3.4111606E+000, 7.7931034E-001, 3.7700048E-002, 1.3387938E+001, 3.4104064E+000
 8.7586207E-001,-5.3586769E-002, 1.6663996E+001, 3.4582015E+000, 8.7586207E-001,-5.3915119E-002, 1.5272014E+001, 3.4596230E+000, 8.7586207E-001,-5.3889143E-002, 1.5544566E+001, 3.4595106E+000, 8.7586207E-001,-5.4436502E-002, 1.5677302E+001, 3.4617883E+000, 8.7586207E-001,-5.3740719E-002, 1.6483733E+001, 3.4588639E+000, 8.7586207E-001, 3.8772996E-002, 1.3362377E+001, 3.4155556E+000, 8.7586207E-001, 3.9140525E-002, 1.2818513E+001, 3.4172129E+000, 8.7586207E-001, 3.8781403E-002, 1.3861857E+001, 3.4155962E+000, 8.7586207E-001, 3.9001527E-002, 1.2877415E+001, 3.4166519E+000, 8.7586207E-001, 3.8804323E-002, 1.3607364E+001, 3.4156921E+000
 9.7241379E-001,-5.2588341E-002, 1.6909947E+001, 3.4539311E+000, 9.7241379E-001,-5.3001888E-002, 1.5417570E+001, 3.4557280E+000, 9.7241379E-001,-5.3014877E-002, 1.5526897E+001, 3.4557820E+000, 9.7241379E-001,-5.3309214E-002, 1.6151591E+001, 3.4570342E+000, 9.7241379E-001,-5.2816511E-002, 1.6658212E+001, 3.4549157E+000, 9.7241379E-001, 3.9609400E-002, 1.3940599E+001, 3.4194580E+000, 9.7241379E-001, 3.9912266E-002, 1.3280673E+001, 3.4208422E+000, 9.7241379E-001, 3.9687026E-002, 1.4214666E+001, 3.4198209E+000, 9.7241379E-001, 3.9848567E-002, 1.3113449E+001, 3.4205771E+000, 9.7241379E-001, 3.9468054E-002, 1.3729980E+001, 3.4188012E+000
