s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.8291200E-002, 5.8291200E-002, 1.0132500E+005, 1.1913975E+000
 1.0125000E+000,-1.0734553E-002, 1.0765639E-002, 1.0132454E+005, 1.1914946E+000
 2.0125000E+000,-4.4770078E-003, 4.4915609E-003, 1.0132411E+005, 1.1917697E+000
 3.0000000E+000,-3.8276839E-003, 3.8364726E-003, 1.0132388E+005, 1.1918571E+000
 4.0000000E+000,-3.6836009E-003, 3.6883119E-003, 1.0132373E+005, 1.1918781E+000
 5.0000000E+000,-3.6522780E-003, 3.6532562E-003, 1.0132364E+005, 1.1918844E+000
 6.0000000E+000,-3.6471775E-003, 3.6435416E-003, 1.0132358E+005, 1.1918886E+000
 7.0000000E+000,-3.6493592E-003, 3.6381123E-003, 1.0132354E+005, 1.1918949E+000
 8.0000000E+000,-3.6563521E-003, 3.6305639E-003, 1.0132352E+005, 1.1919072E+000
 9.0000000E+000,-3.6711427E-003, 3.6161684E-003, 1.0132351E+005, 1.1919322E+000
 1.0012500E+001,-3.7020134E-003, 3.5871721E-003, 1.0132350E+005, 1.1919837E+000
 1.1012500E+001,-3.7665263E-003, 3.5296092E-003, 1.0132350E+005, 1.1920883E+000
 1.2012500E+001,-3.9031148E-003, 3.4192675E-003, 1.0132349E+005, 1.1922975E+000
 1.3012500E+001,-4.2043103E-003, 3.2190747E-003, 1.0132349E+005, 1.1927075E+000
 1.4012500E+001,-4.9064617E-003, 2.8990045E-003, 1.0132350E+005, 1.1934566E+000
 1.5012500E+001,-6.5841216E-003, 2.5150377E-003, 1.0132354E+005, 1.1945657E+000
 1.6012500E+001,-9.8071617E-003, 2.2988250E-003, 1.0132373E+005, 1.1955468E+000
 1.7012500E+001,-1.2849022E-002, 2.4051448E-003, 1.0132391E+005, 1.1958254E+000
 1.8012500E+001,-1.3663435E-002, 2.5691805E-003, 1.0132400E+005, 1.1957211E+000
 1.9012500E+001,-1.3463181E-002, 2.6027389E-003, 1.0132437E+005, 1.1956746E+000
 2.0012500E+001,-1.3304138E-002, 2.6059552E-003, 1.0132506E+005, 1.1956715E+000
 2.1012500E+001,-1.3197216E-002, 2.6517909E-003, 1.0132592E+005, 1.1956254E+000
 2.2012500E+001,-1.3014229E-002, 2.7338238E-003, 1.0132687E+005, 1.1955333E+000
 2.3012500E+001,-1.2733471E-002, 2.8467756E-003, 1.0132781E+005, 1.1954009E+000
 2.4012500E+001,-1.2339463E-002, 3.0250456E-003, 1.0132850E+005, 1.1951916E+000
 2.5012500E+001,-1.1774543E-002, 3.3502976E-003, 1.0132878E+005, 1.1948331E+000
 2.6012500E+001,-1.0996159E-002, 3.9151683E-003, 1.0132872E+005, 1.1942871E+000
 2.7012500E+001,-1.0070666E-002, 4.7162257E-003, 1.0132848E+005, 1.1936307E+000
 2.8012500E+001,-9.1647335E-003, 5.6079308E-003, 1.0132825E+005, 1.1930080E+000
 2.9012500E+001,-8.4281374E-003, 6.4155030E-003, 1.0132808E+005, 1.1925046E+000
 3.0012500E+001,-7.8812801E-003, 7.0474970E-003, 1.0132796E+005, 1.1921126E+000
 3.1012500E+001,-7.4319986E-003, 7.5181037E-003, 1.0132788E+005, 1.1917810E+000
 3.2012500E+001,-6.9820690E-003, 7.8906348E-003, 1.0132789E+005, 1.1914526E+000
 3.3012500E+001,-6.4834779E-003, 8.2266370E-003, 1.0132802E+005, 1.1910944E+000
 3.4012500E+001,-5.9441446E-003, 8.5590653E-003, 1.0132828E+005, 1.1907026E+000
 3.5012500E+001,-5.3971372E-003, 8.8809885E-003, 1.0132853E+005, 1.1902930E+000
 3.6012500E+001,-4.8777566E-003, 9.1786875E-003, 1.0132863E+005, 1.1898903E+000
 3.7012500E+001,-4.4121478E-003, 9.4406907E-003, 1.0132860E+005, 1.1895178E+000
 3.8000000E+001,-4.0161191E-003, 9.6586951E-003, 1.0132851E+005, 1.1891923E+000
 3.9000000E+001,-3.6881960E-003, 9.8386166E-003, 1.0132838E+005, 1.1889150E+000
 4.0000000E+001,-3.4196782E-003, 9.9935810E-003, 1.0132823E+005, 1.1886795E+000
 4.1000000E+001,-3.2016411E-003, 1.0139054E-002, 1.0132803E+005, 1.1884779E+000
 4.2000000E+001,-3.0213524E-003, 1.0292314E-002, 1.0132777E+005, 1.1882987E+000
 4.3000000E+001,-2.8666899E-003, 1.0467989E-002, 1.0132751E+005, 1.1881323E+000
 4.4000000E+001,-2.7278093E-003, 1.0673796E-002, 1.0132737E+005, 1.1879721E+000
 4.5000000E+001,-2.5978530E-003, 1.0909230E-002, 1.0132738E+005, 1.1878128E+000
 4.6000000E+001,-2.4730582E-003, 1.1168352E-002, 1.0132749E+005, 1.1876516E+000
 4.7000000E+001,-2.3530028E-003, 1.1442197E-002, 1.0132767E+005, 1.1874881E+000
 4.8000000E+001,-2.2404641E-003, 1.1719293E-002, 1.0132789E+005, 1.1873255E+000
 4.9000000E+001,-2.1408800E-003, 1.1985145E-002, 1.0132813E+005, 1.1871722E+000
 5.0000000E+001,-2.0612882E-003, 1.2220161E-002, 1.0132838E+005, 1.1870399E+000
 5.1000000E+001,-2.0095120E-003, 1.2402495E-002, 1.0132867E+005, 1.1869427E+000
 5.2000000E+001,-1.9922860E-003, 1.2504646E-002, 1.0132899E+005, 1.1868946E+000
 5.3000000E+001,-2.0145712E-003, 1.2497319E-002, 1.0132936E+005, 1.1869109E+000
