m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-1.7310166E-002, 6.3776129E+000, 1.0000000E+000, 2.0000000E-001,-1.7343282E-002, 6.4350902E+000, 1.0000000E+000, 2.0000000E-001,-1.7520086E-002, 6.2916160E+000, 1.0000000E+000, 2.0000000E-001,-1.7494944E-002, 6.3268036E+000, 1.0000000E+000, 2.0000000E-001,-1.7473724E-002, 6.3078809E+000, 1.0000000E+000, 2.0000000E-001, 4.9817842E-003, 5.1255187E+000, 1.0000000E+000, 2.0000000E-001, 4.8480366E-003, 5.3517300E+000, 1.0000000E+000, 2.0000000E-001, 4.9138736E-003, 5.3478156E+000, 1.0000000E+000, 2.0000000E-001, 4.9576986E-003, 5.1199048E+000, 1.0000000E+000, 2.0000000E-001, 4.9940519E-003, 5.3101745E+000, 1.0000000E+000
 2.9655172E-001,-1.6053218E-002, 6.9817708E+000, 1.0000000E+000, 2.9655172E-001,-1.6108663E-002, 7.0010143E+000, 1.0000000E+000, 2.9655172E-001,-1.6393983E-002, 6.8234460E+000, 1.0000000E+000, 2.9655172E-001,-1.6346965E-002, 6.8712909E+000, 1.0000000E+000, 2.9655172E-001,-1.6285639E-002, 6.8517960E+000, 1.0000000E+000, 2.9655172E-001, 5.6080214E-003, 5.2434163E+000, 1.0000000E+000, 2.9655172E-001, 5.3497553E-003, 5.4418336E+000, 1.0000000E+000, 2.9655172E-001, 5.4061368E-003, 5.6084983E+000, 1.0000000E+000, 2.9655172E-001, 5.4662402E-003, 5.3816397E+000, 1.0000000E+000, 2.9655172E-001, 5.4691187E-003, 5.5282106E+000, 1.0000000E+000
 3.9310345E-001,-1.5036005E-002, 7.5294566E+000, 1.0000000E+000, 3.9310345E-001,-1.5095982E-002, 7.5012596E+000, 1.0000000E+000, 3.9310345E-001,-1.5346853E-002, 7.3189209E+000, 1.0000000E+000, 3.9310345E-001,-1.5343042E-002, 7.3888586E+000, 1.0000000E+000, 3.9310345E-001,-1.5290754E-002, 7.3887381E+000, 1.0000000E+000, 3.9310345E-001, 6.1582542E-003, 5.5145024E+000, 1.0000000E+000, 3.9310345E-001, 5.8451083E-003, 5.4618558E+000, 1.0000000E+000, 3.9310345E-001, 5.9423914E-003, 5.7974520E+000, 1.0000000E+000, 3.9310345E-001, 6.0456721E-003, 5.5539778E+000, 1.0000000E+000, 3.9310345E-001, 6.0539748E-003, 5.6361079E+000, 1.0000000E+000
 4.8965517E-001,-1.4242281E-002, 7.9221087E+000, 1.0000000E+000, 4.8965517E-001,-1.4331405E-002, 7.8897933E+000, 1.0000000E+000, 4.8965517E-001,-1.4466649E-002, 7.7326650E+000, 1.0000000E+000, 4.8965517E-001,-1.4474943E-002, 7.7936738E+000, 1.0000000E+000, 4.8965517E-001,-1.4515703E-002, 7.7180924E+000, 1.0000000E+000, 4.8965517E-001, 6.5553130E-003, 5.7867666E+000, 1.0000000E+000, 4.8965517E-001, 6.4772640E-003, 5.3998209E+000, 1.0000000E+000, 4.8965517E-001, 6.3846712E-003, 6.0301869E+000, 1.0000000E+000, 4.8965517E-001, 6.6590888E-003, 5.7093844E+000, 1.0000000E+000, 4.8965517E-001, 6.5947901E-003, 5.8786915E+000, 1.0000000E+000
 5.8620690E-001,-1.3746420E-002, 8.1461975E+000, 1.0000000E+000, 5.8620690E-001,-1.3884506E-002, 8.1318611E+000, 1.0000000E+000, 5.8620690E-001,-1.3874608E-002, 7.9911135E+000, 1.0000000E+000, 5.8620690E-001,-1.3855780E-002, 8.0954712E+000, 1.0000000E+000, 5.8620690E-001,-1.3951847E-002, 7.9373609E+000, 1.0000000E+000, 5.8620690E-001, 6.9046555E-003, 5.8453904E+000, 1.0000000E+000, 5.8620690E-001, 6.9473856E-003, 5.4790049E+000, 1.0000000E+000, 5.8620690E-001, 6.8852585E-003, 6.0668610E+000, 1.0000000E+000, 5.8620690E-001, 7.0953892E-003, 5.8386192E+000, 1.0000000E+000, 5.8620690E-001, 6.9741122E-003, 6.1073274E+000, 1.0000000E+000
 6.8275862E-001,-1.3320151E-002, 8.3080557E+000, 1.0000000E+000, 6.8275862E-001,-1.3520778E-002, 8.2858408E+000, 1.0000000E+000, 6.8275862E-001,-1.3423455E-002, 8.1577652E+000, 1.0000000E+000, 6.8275862E-001,-1.3303129E-002, 8.3926094E+000, 1.0000000E+000, 6.8275862E-001,-1.3532819E-002, 8.0374635E+000, 1.0000000E+000, 6.8275862E-001, 7.3259892E-003, 6.0200850E+000, 1.0000000E+000, 6.8275862E-001, 7.3857049E-003, 5.6075318E+000, 1.0000000E+000, 6.8275862E-001, 7.3897554E-003, 6.0176991E+000, 1.0000000E+000, 6.8275862E-001, 7.5325102E-003, 5.8786255E+000, 1.0000000E+000, 6.8275862E-001, 7.4091379E-003, 6.2319129E+000, 1.0000000E+000
 7.7931034E-001,-1.2975087E-002, 8.3942315E+000, 1.0000000E+000, 7.7931034E-001,-1.3163001E-002, 8.3425635E+000, 1.0000000E+000, 7.7931034E-001,-1.3020107E-002, 8.3330487E+000, 1.0000000E+000, 7.7931034E-001,-1.2844384E-002, 8.6061284E+000, 1.0000000E+000, 7.7931034E-001,-1.3309309E-002, 8.0807950E+000, 1.0000000E+000, 7.7931034E-001, 7.7956489E-003, 6.1160094E+000, 1.0000000E+000, 7.7931034E-001, 8.0252547E-003, 5.8105198E+000, 1.0000000E+000, 7.7931034E-001, 7.8490491E-003, 5.9764098E+000, 1.0000000E+000, 7.7931034E-001, 8.0018137E-003, 6.0387989E+000, 1.0000000E+000, 7.7931034E-001, 7.9600712E-003, 6.2879066E+000, 1.0000000E+000
 8.7586207E-001,-1.2592987E-002, 8.4528329E+000, 1.0000000E+000, 8.7586207E-001,-1.2899702E-002, 8.3267150E+000, 1.0000000E+000, 8.7586207E-001,-1.2755855E-002, 8.3372747E+000, 1.0000000E+000, 8.7586207E-001,-1.2384578E-002, 8.7652332E+000, 1.0000000E+000, 8.7586207E-001,-1.3040787E-002, 8.1368665E+000, 1.0000000E+000, 8.7586207E-001, 8.3102559E-003, 6.2469256E+000, 1.0000000E+000, 8.7586207E-001, 8.3554100E-003, 5.9631362E+000, 1.0000000E+000, 8.7586207E-001, 8.4070586E-003, 6.0362169E+000, 1.0000000E+000, 8.7586207E-001, 8.4732416E-003, 6.1301042E+000, 1.0000000E+000, 8.7586207E-001, 8.5146362E-003, 6.3511006E+000, 1.0000000E+000
 9.7241379E-001,-1.2408848E-002, 8.4750595E+000, 1.0000000E+000, 9.7241379E-001,-1.2686405E-002, 8.3563118E+000, 1.0000000E+000, 9.7241379E-001,-1.2569130E-002, 8.3379023E+000, 1.0000000E+000, 9.7241379E-001,-1.2117179E-002, 8.8444977E+000, 1.0000000E+000, 9.7241379E-001,-1.2800931E-002, 8.0989340E+000, 1.0000000E+000, 9.7241379E-001, 8.6954546E-003, 6.3536260E+000, 1.0000000E+000, 9.7241379E-001, 8.7529565E-003, 5.9849442E+000, 1.0000000E+000, 9.7241379E-001, 8.8805893E-003, 6.0322551E+000, 1.0000000E+000, 9.7241379E-001, 8.9604330E-003, 6.2766386E+000, 1.0000000E+000, 9.7241379E-001, 8.9149970E-003, 6.4878596E+000, 1.0000000E+000
