s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-3.4964380E-001, 3.9085034E-001, 1.0132500E+005, 8.8318715E-001
 1.0011839E+001,-3.2233853E-001, 3.6930447E-001, 1.0128111E+005, 8.8291478E-001
 2.0001762E+001,-4.1022390E-001, 4.6267223E-001, 1.0119382E+005, 8.8237308E-001
 3.0013152E+001,-3.3243554E-001, 3.6188194E-001, 1.0111600E+005, 8.8195521E-001
 4.0010273E+001,-3.2687693E-001, 3.5947305E-001, 1.0105180E+005, 8.8154319E-001
 5.0014783E+001,-3.2668645E-001, 3.5583513E-001, 1.0099002E+005, 8.8105380E-001
 6.0007604E+001,-3.2086065E-001, 3.5324125E-001, 1.0092912E+005, 8.8258375E-001
 7.0012315E+001,-3.2664590E-001, 3.5772670E-001, 1.0087212E+005, 8.8126623E-001
 8.0002445E+001,-3.3192815E-001, 3.6411655E-001, 1.0081915E+005, 8.8240224E-001
 9.0010572E+001,-3.2749834E-001, 3.5005316E-001, 1.0076839E+005, 8.8451772E-001
 1.0001411E+002,-3.3040762E-001, 3.5257830E-001, 1.0072076E+005, 8.8405904E-001
 1.1001592E+002,-3.2238693E-001, 3.4784770E-001, 1.0067557E+005, 8.8386081E-001
 1.2001197E+002,-3.2753842E-001, 3.4917989E-001, 1.0063299E+005, 8.8079458E-001
 1.3000881E+002,-3.2344794E-001, 3.4664965E-001, 1.0059334E+005, 8.8154764E-001
 1.4001106E+002,-3.3257766E-001, 3.4169309E-001, 1.0055624E+005, 8.8327422E-001
 1.5001331E+002,-3.2553942E-001, 3.4328466E-001, 1.0052186E+005, 8.8318026E-001
 1.6001556E+002,-3.3075337E-001, 3.4217787E-001, 1.0048933E+005, 8.8350061E-001
 1.7000017E+002,-3.2825248E-001, 3.4569500E-001, 1.0045911E+005, 8.8073354E-001
 1.8000242E+002,-3.3814658E-001, 3.4169736E-001, 1.0043111E+005, 8.8397177E-001
 1.9001539E+002,-3.3534160E-001, 3.4887533E-001, 1.0040416E+005, 8.8503810E-001
 2.0000000E+002,-3.3380966E-001, 3.4810742E-001, 1.0037976E+005, 8.8201993E-001
 2.1000225E+002,-3.3321638E-001, 3.4698606E-001, 1.0035605E+005, 8.8320112E-001
 2.2000450E+002,-3.4590267E-001, 3.3954493E-001, 1.0033379E+005, 8.8187378E-001
 2.3000675E+002,-3.3360031E-001, 3.4309933E-001, 1.0031263E+005, 8.8088159E-001
 2.4000901E+002,-3.3363982E-001, 3.3991811E-001, 1.0029262E+005, 8.8212323E-001
 2.5001126E+002,-3.2973565E-001, 3.4122770E-001, 1.0027472E+005, 8.7965237E-001
 2.6001351E+002,-3.3121861E-001, 3.4303221E-001, 1.0025797E+005, 8.8259139E-001
 2.7001576E+002,-3.2574154E-001, 3.3916163E-001, 1.0024148E+005, 8.8134486E-001
 2.8000037E+002,-3.3250538E-001, 3.3967327E-001, 1.0022620E+005, 8.8052133E-001
 2.9000262E+002,-3.3517270E-001, 3.4280140E-001, 1.0021157E+005, 8.7976567E-001
 3.0000487E+002,-3.3038012E-001, 3.3571373E-001, 1.0019814E+005, 8.8280437E-001
 3.1000712E+002,-3.3644571E-001, 3.4176088E-001, 1.0018543E+005, 8.7950719E-001
 3.2000937E+002,-3.3629164E-001, 3.3732534E-001, 1.0017362E+005, 8.8014448E-001
 3.3001163E+002,-3.3434709E-001, 3.3497202E-001, 1.0016247E+005, 8.8389799E-001
 3.4001388E+002,-3.4335878E-001, 3.4245051E-001, 1.0015213E+005, 8.8202097E-001
 3.5001613E+002,-3.2985666E-001, 3.4081693E-001, 1.0014270E+005, 8.8262150E-001
 3.6000074E+002,-3.3256221E-001, 3.3477640E-001, 1.0013294E+005, 8.8136523E-001
 3.7000864E+002,-3.3292020E-001, 3.3972060E-001, 1.0012497E+005, 8.8159235E-001
 3.8001089E+002,-3.3486292E-001, 3.3864119E-001, 1.0011693E+005, 8.8016859E-001
 3.9001314E+002,-3.3551345E-001, 3.3716949E-001, 1.0010842E+005, 8.8219193E-001
 4.0001539E+002,-3.3783996E-001, 3.3937101E-001, 1.0010096E+005, 8.8085554E-001
 4.1001764E+002,-3.3693916E-001, 3.3932555E-001, 1.0009392E+005, 8.8252129E-001
 4.2000225E+002,-3.3685098E-001, 3.3853935E-001, 1.0008749E+005, 8.8505082E-001
 4.3000450E+002,-3.3120488E-001, 3.3915568E-001, 1.0008113E+005, 8.8602185E-001
 4.4000675E+002,-3.3844314E-001, 3.3662658E-001, 1.0007586E+005, 8.8383295E-001
 4.5000900E+002,-3.3281354E-001, 3.3995352E-001, 1.0007037E+005, 8.8366244E-001
 4.6001125E+002,-3.3286968E-001, 3.4076896E-001, 1.0006503E+005, 8.8298523E-001
 4.7001351E+002,-3.3751691E-001, 3.3406088E-001, 1.0006002E+005, 8.8041840E-001
