m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-001,-6.8910426E-001, 7.9437855E+000, 1.0000000E+000, 1.9993750E-001,-6.8417269E-001, 8.0339105E+000, 1.0000000E+000, 1.9993750E-001,-6.8428503E-001, 8.0221394E+000, 1.0000000E+000, 1.9993750E-001,-6.8438280E-001, 7.9940546E+000, 1.0000000E+000, 1.9993750E-001,-6.8428048E-001, 8.0224743E+000, 1.0000000E+000, 1.9993750E-001, 2.3383908E-001, 6.4101924E+000, 1.0000000E+000, 1.9993750E-001, 2.3438667E-001, 6.4092912E+000, 1.0000000E+000, 1.9993750E-001, 2.3723161E-001, 6.3901335E+000, 1.0000000E+000, 1.9993750E-001, 2.3468113E-001, 6.5184961E+000, 1.0000000E+000, 1.9993750E-001, 2.3286713E-001, 6.3141599E+000, 1.0000000E+000
 2.9655172E-001,-6.2779455E-001, 8.7189015E+000, 1.0000000E+000, 2.9655172E-001,-6.2813429E-001, 8.7664786E+000, 1.0000000E+000, 2.9655172E-001,-6.2449558E-001, 8.8005237E+000, 1.0000000E+000, 2.9655172E-001,-6.2598070E-001, 8.7601818E+000, 1.0000000E+000, 2.9655172E-001,-6.2142976E-001, 8.8307759E+000, 1.0000000E+000, 2.9655172E-001, 2.6469320E-001, 6.7364451E+000, 1.0000000E+000, 2.9655172E-001, 2.6508417E-001, 6.6778426E+000, 1.0000000E+000, 2.9655172E-001, 2.6236094E-001, 6.8715718E+000, 1.0000000E+000, 2.9655172E-001, 2.6198528E-001, 6.7865243E+000, 1.0000000E+000, 2.9655172E-001, 2.6239366E-001, 6.6453854E+000, 1.0000000E+000
 3.9310345E-001,-5.9139582E-001, 9.1731774E+000, 1.0000000E+000, 3.9310345E-001,-5.9104827E-001, 9.2071478E+000, 1.0000000E+000, 3.9310345E-001,-5.8369756E-001, 9.3034935E+000, 1.0000000E+000, 3.9310345E-001,-5.9144181E-001, 9.1958937E+000, 1.0000000E+000, 3.9310345E-001,-5.7789666E-001, 9.3670988E+000, 1.0000000E+000, 3.9310345E-001, 2.8473432E-001, 7.0563840E+000, 1.0000000E+000, 3.9310345E-001, 2.8966700E-001, 6.9090496E+000, 1.0000000E+000, 3.9310345E-001, 2.8249595E-001, 7.0850023E+000, 1.0000000E+000, 3.9310345E-001, 2.8497230E-001, 7.0640137E+000, 1.0000000E+000, 3.9310345E-001, 2.8532560E-001, 6.9149038E+000, 1.0000000E+000
 4.8965517E-001,-5.6534525E-001, 9.5018766E+000, 1.0000000E+000, 4.8965517E-001,-5.6258970E-001, 9.5245151E+000, 1.0000000E+000, 4.8965517E-001,-5.5252936E-001, 9.6599928E+000, 1.0000000E+000, 4.8965517E-001,-5.6773390E-001, 9.4201857E+000, 1.0000000E+000, 4.8965517E-001,-5.4546037E-001, 9.7728758E+000, 1.0000000E+000, 4.8965517E-001, 3.0779691E-001, 7.1130515E+000, 1.0000000E+000, 4.8965517E-001, 3.0708285E-001, 7.1649308E+000, 1.0000000E+000, 4.8965517E-001, 3.0437679E-001, 7.3193373E+000, 1.0000000E+000, 4.8965517E-001, 3.0714358E-001, 7.1607379E+000, 1.0000000E+000, 4.8965517E-001, 3.0504280E-001, 7.1684146E+000, 1.0000000E+000
 5.8620690E-001,-5.4743089E-001, 9.6671756E+000, 1.0000000E+000, 5.8620690E-001,-5.4529432E-001, 9.6832543E+000, 1.0000000E+000, 5.8620690E-001,-5.3514033E-001, 9.8447267E+000, 1.0000000E+000, 5.8620690E-001,-5.4962223E-001, 9.5600560E+000, 1.0000000E+000, 5.8620690E-001,-5.2613623E-001, 9.9880973E+000, 1.0000000E+000, 5.8620690E-001, 3.2829245E-001, 7.2739199E+000, 1.0000000E+000, 5.8620690E-001, 3.2757362E-001, 7.2457553E+000, 1.0000000E+000, 5.8620690E-001, 3.2060806E-001, 7.5205340E+000, 1.0000000E+000, 5.8620690E-001, 3.2597590E-001, 7.3448352E+000, 1.0000000E+000, 5.8620690E-001, 3.2432989E-001, 7.2607450E+000, 1.0000000E+000
 6.8275862E-001,-5.2959034E-001, 9.8183122E+000, 1.0000000E+000, 6.8275862E-001,-5.3465209E-001, 9.7690338E+000, 1.0000000E+000, 6.8275862E-001,-5.2007114E-001, 9.9480698E+000, 1.0000000E+000, 6.8275862E-001,-5.3318625E-001, 9.6621357E+000, 1.0000000E+000, 6.8275862E-001,-5.1507093E-001, 1.0090041E+001, 1.0000000E+000, 6.8275862E-001, 3.4614219E-001, 7.4430258E+000, 1.0000000E+000, 6.8275862E-001, 3.4416722E-001, 7.4116274E+000, 1.0000000E+000, 6.8275862E-001, 3.4138142E-001, 7.6342933E+000, 1.0000000E+000, 6.8275862E-001, 3.4173837E-001, 7.4635769E+000, 1.0000000E+000, 6.8275862E-001, 3.4240049E-001, 7.3554714E+000, 1.0000000E+000
 7.7931034E-001,-5.2174687E-001, 9.8703126E+000, 1.0000000E+000, 7.7931034E-001,-5.3022185E-001, 9.7012379E+000, 1.0000000E+000, 7.7931034E-001,-5.1007585E-001, 9.9719049E+000, 1.0000000E+000, 7.7931034E-001,-5.2475398E-001, 9.6709327E+000, 1.0000000E+000, 7.7931034E-001,-5.0766561E-001, 1.0114497E+001, 1.0000000E+000, 7.7931034E-001, 3.6220667E-001, 7.4793167E+000, 1.0000000E+000, 7.7931034E-001, 3.5815969E-001, 7.5806830E+000, 1.0000000E+000, 7.7931034E-001, 3.6012764E-001, 7.5191073E+000, 1.0000000E+000, 7.7931034E-001, 3.5790357E-001, 7.4630988E+000, 1.0000000E+000, 7.7931034E-001, 3.5845621E-001, 7.5738727E+000, 1.0000000E+000
 8.7586207E-001,-5.2264900E-001, 9.7582667E+000, 1.0000000E+000, 8.7586207E-001,-5.2620744E-001, 9.5893284E+000, 1.0000000E+000, 8.7586207E-001,-5.0773173E-001, 9.9170543E+000, 1.0000000E+000, 8.7586207E-001,-5.1942309E-001, 9.5959891E+000, 1.0000000E+000, 8.7586207E-001,-5.0813476E-001, 1.0069691E+001, 1.0000000E+000, 8.7586207E-001, 3.7611149E-001, 7.7614001E+000, 1.0000000E+000, 8.7586207E-001, 3.7366938E-001, 7.9198767E+000, 1.0000000E+000, 8.7586207E-001, 3.7767714E-001, 7.7336219E+000, 1.0000000E+000, 8.7586207E-001, 3.7385263E-001, 7.6584599E+000, 1.0000000E+000, 8.7586207E-001, 3.7499327E-001, 7.7683109E+000, 1.0000000E+000
 9.7241379E-001,-5.2170402E-001, 9.6397278E+000, 1.0000000E+000, 9.7241379E-001,-5.2408370E-001, 9.4453481E+000, 1.0000000E+000, 9.7241379E-001,-5.1008198E-001, 9.7818438E+000, 1.0000000E+000, 9.7241379E-001,-5.1127218E-001, 9.5752534E+000, 1.0000000E+000, 9.7241379E-001,-5.1095824E-001, 9.9344284E+000, 1.0000000E+000, 9.7241379E-001, 3.9026851E-001, 8.0110873E+000, 1.0000000E+000, 9.7241379E-001, 3.8678737E-001, 8.0553500E+000, 1.0000000E+000, 9.7241379E-001, 3.9168376E-001, 7.8436268E+000, 1.0000000E+000, 9.7241379E-001, 3.9170695E-001, 7.8671618E+000, 1.0000000E+000, 9.7241379E-001, 3.9264008E-001, 8.0095633E+000, 1.0000000E+000
