s,Pa,kg/m3,kW,kW
 2.6004009E+002, 1.0137889E+005, 1.1823400E+000,-6.5872995E+002, 4.0903260E+002
 2.7004597E+002, 1.0138086E+005, 1.1832410E+000,-6.5015803E+002, 3.9700223E+002
 2.8006244E+002, 1.0138272E+005, 1.1817284E+000,-6.1963989E+002, 3.9682663E+002
 2.9001382E+002, 1.0138438E+005, 1.1863020E+000,-5.9192843E+002, 3.9472161E+002
 3.0002954E+002, 1.0138583E+005, 1.1845905E+000,-5.6069425E+002, 3.8248060E+002
 3.1004889E+002, 1.0138715E+005, 1.1836337E+000,-5.2345322E+002, 3.6374744E+002
 3.2004334E+002, 1.0138825E+005, 1.1769344E+000,-4.7919921E+002, 3.4749155E+002
 3.3006108E+002, 1.0138929E+005, 1.1895700E+000,-4.5169959E+002, 3.1568642E+002
 3.4005587E+002, 1.0139027E+005, 1.1850686E+000,-4.2259910E+002, 2.9881860E+002
 3.5010052E+002, 1.0139121E+005, 1.1777789E+000,-3.9810144E+002, 2.8201908E+002
 3.6003355E+002, 1.0139209E+005, 1.1721764E+000,-3.8423496E+002, 2.6486240E+002
 3.7007819E+002, 1.0139303E+005, 1.1864269E+000,-3.6883390E+002, 2.4975097E+002
 3.8001123E+002, 1.0139391E+005, 1.1829988E+000,-3.4846218E+002, 2.4043734E+002
 3.9005587E+002, 1.0139472E+005, 1.1878277E+000,-3.3264401E+002, 2.3235611E+002
 4.0010052E+002, 1.0139549E+005, 1.1852427E+000,-3.2183938E+002, 2.2305109E+002
 4.1003355E+002, 1.0139626E+005, 1.1863177E+000,-3.1225810E+002, 2.1718527E+002
 4.2007819E+002, 1.0139702E+005, 1.1859855E+000,-3.0967526E+002, 2.1195365E+002
 4.3001123E+002, 1.0139777E+005, 1.1843036E+000,-3.0504162E+002, 2.0895442E+002
 4.4005587E+002, 1.0139853E+005, 1.1842651E+000,-2.9961294E+002, 2.0414606E+002
 4.5010052E+002, 1.0139928E+005, 1.1836994E+000,-2.9387771E+002, 2.0201694E+002
 4.6003355E+002, 1.0140001E+005, 1.1865204E+000,-2.9054666E+002, 1.9769583E+002
 4.7007819E+002, 1.0140073E+005, 1.1849006E+000,-2.8725455E+002, 1.9606659E+002
 4.8001123E+002, 1.0140145E+005, 1.1908095E+000,-2.8564761E+002, 1.9565711E+002
 4.9005587E+002, 1.0140216E+005, 1.1879067E+000,-2.8509152E+002, 1.9529025E+002
 5.0010052E+002, 1.0140288E+005, 1.1857613E+000,-2.8472899E+002, 1.9440519E+002
 5.1003355E+002, 1.0140360E+005, 1.1800891E+000,-2.8524290E+002, 1.9457543E+002
 5.2007819E+002, 1.0140432E+005, 1.1853146E+000,-2.8567769E+002, 1.9628756E+002
 5.3001123E+002, 1.0140503E+005, 1.1795412E+000,-2.8709702E+002, 1.9768690E+002
 5.4005587E+002, 1.0140573E+005, 1.1844243E+000,-2.8766558E+002, 2.0127366E+002
 5.5010052E+002, 1.0140642E+005, 1.1843681E+000,-2.8822789E+002, 2.0244191E+002
 5.6003355E+002, 1.0140710E+005, 1.1825495E+000,-2.9104721E+002, 2.0371220E+002
 5.7007819E+002, 1.0140781E+005, 1.1835616E+000,-2.9453320E+002, 2.0475813E+002
 5.8001123E+002, 1.0140852E+005, 1.1838197E+000,-2.9527204E+002, 2.0856521E+002
 5.9005587E+002, 1.0140922E+005, 1.1822542E+000,-2.9842198E+002, 2.0904998E+002
 6.0010052E+002, 1.0140993E+005, 1.1839946E+000,-2.9775164E+002, 2.1090420E+002
 6.1003355E+002, 1.0141062E+005, 1.1839160E+000,-2.9930835E+002, 2.1270714E+002
 6.2007819E+002, 1.0141133E+005, 1.1791277E+000,-3.0236860E+002, 2.1186721E+002
 6.3001123E+002, 1.0141206E+005, 1.1805652E+000,-3.0359067E+002, 2.1190528E+002
 6.4005587E+002, 1.0141278E+005, 1.1826290E+000,-3.0252024E+002, 2.1302043E+002
 6.5010052E+002, 1.0141350E+005, 1.1850985E+000,-3.0353051E+002, 2.1585049E+002
 6.6003355E+002, 1.0141418E+005, 1.1844359E+000,-3.0167567E+002, 2.1962720E+002
 6.7007819E+002, 1.0141482E+005, 1.1821341E+000,-2.9934995E+002, 2.2267518E+002
 6.8001123E+002, 1.0141542E+005, 1.1800415E+000,-2.9800499E+002, 2.2738519E+002
 6.9005587E+002, 1.0141597E+005, 1.1841100E+000,-2.9723052E+002, 2.2970497E+002
 7.0010052E+002, 1.0141652E+005, 1.1847017E+000,-3.0006596E+002, 2.2935128E+002
 7.1003355E+002, 1.0141709E+005, 1.1828545E+000,-3.0116193E+002, 2.2951709E+002
 7.2007819E+002, 1.0141767E+005, 1.1865295E+000,-3.0283774E+002, 2.2945257E+002
 7.3001123E+002, 1.0141824E+005, 1.1858448E+000,-2.9752967E+002, 2.3108508E+002
 7.4005587E+002, 1.0141877E+005, 1.1817310E+000,-2.9393313E+002, 2.2880562E+002
 7.5010052E+002, 1.0141930E+005, 1.1858441E+000,-2.9282103E+002, 2.2603733E+002
 7.6003355E+002, 1.0141985E+005, 1.1837279E+000,-2.9128204E+002, 2.2255326E+002
 7.7007819E+002, 1.0142038E+005, 1.1846852E+000,-2.8902147E+002, 2.2601789E+002
 7.8001123E+002, 1.0142087E+005, 1.1825790E+000,-2.8730849E+002, 2.2745716E+002
 7.9005587E+002, 1.0142135E+005, 1.1842252E+000,-2.8577797E+002, 2.2797365E+002
 8.0010052E+002, 1.0142182E+005, 1.1824481E+000,-2.8568764E+002, 2.2609272E+002
 8.1003355E+002, 1.0142229E+005, 1.1833063E+000,-2.8295333E+002, 2.2512552E+002
 8.2007819E+002, 1.0142276E+005, 1.1837477E+000,-2.8014754E+002, 2.2240077E+002
 8.3001123E+002, 1.0142323E+005, 1.1828676E+000,-2.7848382E+002, 2.1953753E+002
 8.4005587E+002, 1.0142370E+005, 1.1839853E+000,-2.7650849E+002, 2.1634485E+002
 8.5010052E+002, 1.0142420E+005, 1.1863633E+000,-2.7467133E+002, 2.1360921E+002
 8.6003355E+002, 1.0142469E+005, 1.1860688E+000,-2.7235676E+002, 2.1324618E+002
 8.7007819E+002, 1.0142517E+005, 1.1835930E+000,-2.7198730E+002, 2.1204893E+002
 8.8001123E+002, 1.0142566E+005, 1.1843181E+000,-2.7204746E+002, 2.0996339E+002
 8.9005587E+002, 1.0142616E+005, 1.1848998E+000,-2.7111683E+002, 2.0882494E+002
 9.0010052E+002, 1.0142665E+005, 1.1825942E+000,-2.7042244E+002, 2.0872031E+002
 9.1003355E+002, 1.0142716E+005, 1.1837111E+000,-2.7029377E+002, 2.0726209E+002
 9.2007819E+002, 1.0142766E+005, 1.1840742E+000,-2.6951022E+002, 2.0759106E+002
 9.3001123E+002, 1.0142816E+005, 1.1837812E+000,-2.6857821E+002, 2.0682969E+002
 9.4005587E+002, 1.0142866E+005, 1.1841335E+000,-2.6874482E+002, 2.0724406E+002
 9.5010052E+002, 1.0142915E+005, 1.1837608E+000,-2.6854901E+002, 2.0760632E+002
 9.6003355E+002, 1.0142963E+005, 1.1824663E+000,-2.6785133E+002, 2.0902279E+002
 9.7007819E+002, 1.0143010E+005, 1.1830369E+000,-2.6735674E+002, 2.1097547E+002
 9.8001123E+002, 1.0143054E+005, 1.1838031E+000,-2.6737499E+002, 2.1224661E+002
 9.9005587E+002, 1.0143099E+005, 1.1849392E+000,-2.6738635E+002, 2.1303995E+002
 1.0001005E+003, 1.0143143E+005, 1.1835530E+000,-2.6693859E+002, 2.1441628E+002
 1.0100336E+003, 1.0143184E+005, 1.1851046E+000,-2.6642357E+002, 2.1695900E+002
 1.0200782E+003, 1.0143223E+005, 1.1831963E+000,-2.6622507E+002, 2.1776689E+002
 1.0300112E+003, 1.0143263E+005, 1.1842401E+000,-2.6686876E+002, 2.1840908E+002
 1.0400559E+003, 1.0143303E+005, 1.1834547E+000,-2.6841981E+002, 2.1848742E+002
 1.0501005E+003, 1.0143345E+005, 1.1834974E+000,-2.6959547E+002, 2.1789476E+002
 1.0600336E+003, 1.0143388E+005, 1.1836168E+000,-2.7088483E+002, 2.1753709E+002
 1.0700782E+003, 1.0143431E+005, 1.1831760E+000,-2.7061071E+002, 2.1944700E+002
 1.0800112E+003, 1.0143471E+005, 1.1825002E+000,-2.7013528E+002, 2.2108560E+002
 1.0900559E+003, 1.0143511E+005, 1.1818767E+000,-2.6933397E+002, 2.2151826E+002
 1.1001005E+003, 1.0143550E+005, 1.1816538E+000,-2.6914470E+002, 2.2106206E+002
 1.1100336E+003, 1.0143589E+005, 1.1831887E+000,-2.6952307E+002, 2.2111710E+002
 1.1200782E+003, 1.0143630E+005, 1.1839288E+000,-2.7015534E+002, 2.1955337E+002
 1.1300112E+003, 1.0143672E+005, 1.1825074E+000,-2.6979995E+002, 2.1780802E+002
 1.1400559E+003, 1.0143714E+005, 1.1841482E+000,-2.6911379E+002, 2.1804179E+002
 1.1501005E+003, 1.0143755E+005, 1.1820987E+000,-2.6804270E+002, 2.1877081E+002
 1.1600336E+003, 1.0143794E+005, 1.1815603E+000,-2.6731054E+002, 2.1968734E+002
 1.1700782E+003, 1.0143833E+005, 1.1825490E+000,-2.6784572E+002, 2.1910632E+002
 1.1800112E+003, 1.0143873E+005, 1.1831149E+000,-2.6854537E+002, 2.1963892E+002
 1.1900559E+003, 1.0143912E+005, 1.1848418E+000,-2.6876975E+002, 2.1940486E+002
 1.2001005E+003, 1.0143952E+005, 1.1827572E+000,-2.6841162E+002, 2.1986645E+002
 1.2100336E+003, 1.0143991E+005, 1.1827619E+000,-2.6711260E+002, 2.2082669E+002
 1.2200782E+003, 1.0144029E+005, 1.1818729E+000,-2.6717508E+002, 2.2158550E+002
 1.2300112E+003, 1.0144066E+005, 1.1826792E+000,-2.6747763E+002, 2.2278298E+002
 1.2400559E+003, 1.0144102E+005, 1.1837976E+000,-2.6744456E+002, 2.2424110E+002
 1.2501005E+003, 1.0144137E+005, 1.1844564E+000,-2.6737370E+002, 2.2447436E+002
 1.2600336E+003, 1.0144171E+005, 1.1841578E+000,-2.6672584E+002, 2.2610602E+002
 1.2700782E+003, 1.0144204E+005, 1.1833439E+000,-2.6672331E+002, 2.2686448E+002
 1.2800112E+003, 1.0144236E+005, 1.1834098E+000,-2.6642953E+002, 2.2766972E+002
 1.2900559E+003, 1.0144267E+005, 1.1838643E+000,-2.6671887E+002, 2.2681474E+002
 1.3001005E+003, 1.0144301E+005, 1.1844835E+000,-2.6805081E+002, 2.2524472E+002
 1.3100336E+003, 1.0144337E+005, 1.1836440E+000,-2.6962487E+002, 2.2371516E+002
 1.3200782E+003, 1.0144375E+005, 1.1839735E+000,-2.6949192E+002, 2.2305228E+002
 1.3300112E+003, 1.0144412E+005, 1.1839921E+000,-2.6805645E+002, 2.2394006E+002
 1.3400559E+003, 1.0144447E+005, 1.1817060E+000,-2.6671133E+002, 2.2595274E+002
 1.3501005E+003, 1.0144479E+005, 1.1850828E+000,-2.6589553E+002, 2.2837547E+002
 1.3600336E+003, 1.0144510E+005, 1.1840012E+000,-2.6532214E+002, 2.2807121E+002
 1.3700782E+003, 1.0144540E+005, 1.1824061E+000,-2.6527687E+002, 2.2888240E+002
 1.3800112E+003, 1.0144569E+005, 1.1843922E+000,-2.6563767E+002, 2.2914813E+002
 1.3900559E+003, 1.0144599E+005, 1.1829057E+000,-2.6582552E+002, 2.3016082E+002
 1.4001005E+003, 1.0144628E+005, 1.1829349E+000,-2.6605938E+002, 2.3083765E+002
 1.4100336E+003, 1.0144658E+005, 1.1838212E+000,-2.6706428E+002, 2.2957875E+002
 1.4200782E+003, 1.0144689E+005, 1.1859803E+000,-2.6813481E+002, 2.2901550E+002
 1.4300112E+003, 1.0144721E+005, 1.1821242E+000,-2.6710234E+002, 2.2905154E+002
 1.4400559E+003, 1.0144751E+005, 1.1830212E+000,-2.6627381E+002, 2.2905023E+002
 1.4501005E+003, 1.0144782E+005, 1.1815745E+000,-2.6705565E+002, 2.2851987E+002
 1.4600336E+003, 1.0144815E+005, 1.1804782E+000,-2.6852800E+002, 2.2803239E+002
 1.4700782E+003, 1.0144847E+005, 1.1831606E+000,-2.6802051E+002, 2.2856941E+002
 1.4800112E+003, 1.0144879E+005, 1.1839760E+000,-2.6671436E+002, 2.2772304E+002
 1.4900559E+003, 1.0144911E+005, 1.1830232E+000,-2.6624798E+002, 2.2580892E+002
 1.5001005E+003, 1.0144945E+005, 1.1836300E+000,-2.6660199E+002, 2.2443682E+002
 1.5100336E+003, 1.0144980E+005, 1.1837733E+000,-2.6624099E+002, 2.2394575E+002
 1.5200782E+003, 1.0145014E+005, 1.1836430E+000,-2.6545251E+002, 2.2291779E+002
 1.5300112E+003, 1.0145049E+005, 1.1834180E+000,-2.6530053E+002, 2.2173316E+002
 1.5400559E+003, 1.0145085E+005, 1.1821085E+000,-2.6568801E+002, 2.2030020E+002
 1.5501005E+003, 1.0145122E+005, 1.1831358E+000,-2.6559441E+002, 2.1977060E+002
 1.5600336E+003, 1.0145159E+005, 1.1840106E+000,-2.6462551E+002, 2.1987250E+002
 1.5700782E+003, 1.0145194E+005, 1.1840119E+000,-2.6361124E+002, 2.2072718E+002
 1.5800112E+003, 1.0145229E+005, 1.1837637E+000,-2.6322508E+002, 2.2279711E+002
 1.5900559E+003, 1.0145261E+005, 1.1838283E+000,-2.6321843E+002, 2.2313750E+002
 1.6001005E+003, 1.0145295E+005, 1.1844782E+000,-2.6371408E+002, 2.2274130E+002
 1.6100336E+003, 1.0145329E+005, 1.1836925E+000,-2.6420816E+002, 2.2359795E+002
 1.6200782E+003, 1.0145362E+005, 1.1823959E+000,-2.6463532E+002, 2.2498509E+002
 1.6300112E+003, 1.0145394E+005, 1.1835269E+000,-2.6531240E+002, 2.2495096E+002
 1.6400559E+003, 1.0145428E+005, 1.1829661E+000,-2.6518538E+002, 2.2361900E+002
 1.6501005E+003, 1.0145463E+005, 1.1829349E+000,-2.6462440E+002, 2.2238845E+002
 1.6600336E+003, 1.0145497E+005, 1.1835960E+000,-2.6381385E+002, 2.2349285E+002
 1.6700782E+003, 1.0145529E+005, 1.1837637E+000,-2.6355762E+002, 2.2560856E+002
 1.6800112E+003, 1.0145560E+005, 1.1834400E+000,-2.6391623E+002, 2.2736235E+002
 1.6900559E+003, 1.0145590E+005, 1.1840897E+000,-2.6370096E+002, 2.2743013E+002
 1.7001005E+003, 1.0145620E+005, 1.1835467E+000,-2.6351348E+002, 2.2632330E+002
 1.7100336E+003, 1.0145651E+005, 1.1848162E+000,-2.6360205E+002, 2.2530831E+002
 1.7200782E+003, 1.0145683E+005, 1.1850767E+000,-2.6342752E+002, 2.2474777E+002
 1.7300112E+003, 1.0145715E+005, 1.1835277E+000,-2.6359677E+002, 2.2441264E+002
 1.7400559E+003, 1.0145748E+005, 1.1828463E+000,-2.6545804E+002, 2.2389835E+002
 1.7501005E+003, 1.0145782E+005, 1.1848992E+000,-2.6630693E+002, 2.2388892E+002
 1.7600336E+003, 1.0145815E+005, 1.1842700E+000,-2.6454908E+002, 2.2362121E+002
 1.7700782E+003, 1.0145849E+005, 1.1842335E+000,-2.6341861E+002, 2.2349891E+002
 1.7800112E+003, 1.0145882E+005, 1.1844461E+000,-2.6391224E+002, 2.2487880E+002
 1.7900559E+003, 1.0145913E+005, 1.1857086E+000,-2.6322312E+002, 2.2607082E+002
 1.8001005E+003, 1.0145943E+005, 1.1853659E+000,-2.6228477E+002, 2.2526921E+002
 1.8100336E+003, 1.0145973E+005, 1.1862099E+000,-2.6181227E+002, 2.2497692E+002
 1.8200782E+003, 1.0146003E+005, 1.1830873E+000,-2.6178264E+002, 2.2408310E+002
 1.8300112E+003, 1.0146035E+005, 1.1829700E+000,-2.6125149E+002, 2.2288719E+002
 1.8400559E+003, 1.0146066E+005, 1.1839295E+000,-2.6088618E+002, 2.2228907E+002
 1.8501005E+003, 1.0146097E+005, 1.1840512E+000,-2.6073226E+002, 2.2299814E+002
 1.8600336E+003, 1.0146128E+005, 1.1837386E+000,-2.6049635E+002, 2.2276246E+002
 1.8700782E+003, 1.0146158E+005, 1.1835583E+000,-2.5972555E+002, 2.2327756E+002
 1.8800112E+003, 1.0146188E+005, 1.1834275E+000,-2.5979883E+002, 2.2315547E+002
 1.8900559E+003, 1.0146219E+005, 1.1831061E+000,-2.6049560E+002, 2.2265600E+002
 1.9001005E+003, 1.0146250E+005, 1.1833939E+000,-2.6087861E+002, 2.2205603E+002
 1.9100336E+003, 1.0146282E+005, 1.1835933E+000,-2.6043732E+002, 2.2122217E+002
 1.9200782E+003, 1.0146315E+005, 1.1835635E+000,-2.6049829E+002, 2.1998476E+002
 1.9300112E+003, 1.0146348E+005, 1.1834264E+000,-2.6067362E+002, 2.1904877E+002
 1.9400559E+003, 1.0146383E+005, 1.1831924E+000,-2.6106686E+002, 2.1868452E+002
 1.9501005E+003, 1.0146418E+005, 1.1836664E+000,-2.6097942E+002, 2.1807800E+002
 1.9600336E+003, 1.0146453E+005, 1.1836251E+000,-2.6128682E+002, 2.1856134E+002
 1.9700782E+003, 1.0146487E+005, 1.1839680E+000,-2.6164203E+002, 2.2040828E+002
 1.9800112E+003, 1.0146520E+005, 1.1842158E+000,-2.6216371E+002, 2.2049847E+002
 1.9900559E+003, 1.0146555E+005, 1.1828920E+000,-2.6321967E+002, 2.1909130E+002
 2.0001005E+003, 1.0146591E+005, 1.1820897E+000,-2.6324036E+002, 2.1889971E+002
 2.0100336E+003, 1.0146627E+005, 1.1832610E+000,-2.6240175E+002, 2.1958972E+002
 2.0200782E+003, 1.0146661E+005, 1.1846039E+000,-2.6155534E+002, 2.1976820E+002
 2.0300112E+003, 1.0146695E+005, 1.1836961E+000,-2.6047008E+002, 2.1842940E+002
 2.0400559E+003, 1.0146730E+005, 1.1829654E+000,-2.6014090E+002, 2.1771979E+002
 2.0501005E+003, 1.0146764E+005, 1.1834795E+000,-2.5963189E+002, 2.1801866E+002
 2.0600336E+003, 1.0146797E+005, 1.1837094E+000,-2.5945923E+002, 2.2034589E+002
 2.0700782E+003, 1.0146829E+005, 1.1834577E+000,-2.5936967E+002, 2.2211238E+002
 2.0800112E+003, 1.0146859E+005, 1.1832916E+000,-2.5925180E+002, 2.2307723E+002
 2.0900559E+003, 1.0146889E+005, 1.1843246E+000,-2.5931108E+002, 2.2381500E+002
 2.1001005E+003, 1.0146918E+005, 1.1850650E+000,-2.5957149E+002, 2.2400402E+002
 2.1100336E+003, 1.0146947E+005, 1.1833096E+000,-2.5986418E+002, 2.2424870E+002
 2.1200782E+003, 1.0146977E+005, 1.1828489E+000,-2.6060833E+002, 2.2350362E+002
 2.1300112E+003, 1.0147008E+005, 1.1838524E+000,-2.6040173E+002, 2.2347501E+002
 2.1400559E+003, 1.0147039E+005, 1.1833429E+000,-2.5977781E+002, 2.2364505E+002
 2.1501005E+003, 1.0147069E+005, 1.1824459E+000,-2.5957636E+002, 2.2330946E+002
 2.1600336E+003, 1.0147099E+005, 1.1831983E+000,-2.6020073E+002, 2.2282427E+002
 2.1700782E+003, 1.0147131E+005, 1.1846699E+000,-2.6098299E+002, 2.2231130E+002
 2.1800112E+003, 1.0147162E+005, 1.1849701E+000,-2.6076454E+002, 2.2246788E+002
 2.1900559E+003, 1.0147193E+005, 1.1808403E+000,-2.6048261E+002, 2.2272440E+002
 2.2001005E+003, 1.0147224E+005, 1.1815353E+000,-2.5976142E+002, 2.2230092E+002
 2.2100336E+003, 1.0147255E+005, 1.1843940E+000,-2.5929678E+002, 2.2236126E+002
 2.2200782E+003, 1.0147286E+005, 1.1848434E+000,-2.5956193E+002, 2.2163980E+002
 2.2300112E+003, 1.0147317E+005, 1.1856840E+000,-2.6014559E+002, 2.2014058E+002
 2.2400559E+003, 1.0147350E+005, 1.1815349E+000,-2.6136824E+002, 2.2013190E+002
 2.2501005E+003, 1.0147384E+005, 1.1822924E+000,-2.6300276E+002, 2.2033074E+002
 2.2600336E+003, 1.0147418E+005, 1.1828341E+000,-2.6258195E+002, 2.2131190E+002
 2.2700782E+003, 1.0147451E+005, 1.1835592E+000,-2.6085929E+002, 2.2323998E+002
 2.2800112E+003, 1.0147481E+005, 1.1833156E+000,-2.5937195E+002, 2.2418278E+002
 2.2900559E+003, 1.0147510E+005, 1.1844752E+000,-2.5903087E+002, 2.2307115E+002
 2.3001005E+003, 1.0147540E+005, 1.1850704E+000,-2.6016236E+002, 2.2190407E+002
 2.3100336E+003, 1.0147572E+005, 1.1838137E+000,-2.6099063E+002, 2.2099829E+002
 2.3200782E+003, 1.0147605E+005, 1.1826361E+000,-2.6072054E+002, 2.2059988E+002
 2.3300112E+003, 1.0147638E+005, 1.1836952E+000,-2.6023232E+002, 2.2026241E+002
 2.3400559E+003, 1.0147671E+005, 1.1841785E+000,-2.6034828E+002, 2.1972283E+002
 2.3501005E+003, 1.0147705E+005, 1.1853250E+000,-2.5991112E+002, 2.1962400E+002
 2.3600336E+003, 1.0147738E+005, 1.1861409E+000,-2.5979631E+002, 2.1930756E+002
 2.3700782E+003, 1.0147772E+005, 1.1833867E+000,-2.5936249E+002, 2.1944857E+002
 2.3800112E+003, 1.0147804E+005, 1.1831526E+000,-2.5884228E+002, 2.1926403E+002
 2.3900559E+003, 1.0147836E+005, 1.1835347E+000,-2.5883878E+002, 2.2028629E+002
 2.4001005E+003, 1.0147868E+005, 1.1851863E+000,-2.5952667E+002, 2.2087203E+002
 2.4100336E+003, 1.0147901E+005, 1.1832658E+000,-2.6111285E+002, 2.2013965E+002
 2.4200782E+003, 1.0147935E+005, 1.1820239E+000,-2.6074124E+002, 2.1923915E+002
 2.4300112E+003, 1.0147968E+005, 1.1819469E+000,-2.5880763E+002, 2.1925879E+002
 2.4400559E+003, 1.0147999E+005, 1.1837021E+000,-2.5747327E+002, 2.1966413E+002
 2.4501005E+003, 1.0148030E+005, 1.1857746E+000,-2.5701904E+002, 2.1992699E+002
 2.4600336E+003, 1.0148061E+005, 1.1826240E+000,-2.5697489E+002, 2.2011824E+002
 2.4700782E+003, 1.0148092E+005, 1.1825113E+000,-2.5743053E+002, 2.1885579E+002
 2.4800112E+003, 1.0148124E+005, 1.1847419E+000,-2.5763262E+002, 2.1880808E+002
 2.4900559E+003, 1.0148156E+005, 1.1834969E+000,-2.5774139E+002, 2.1916333E+002
 2.5001005E+003, 1.0148187E+005, 1.1817632E+000,-2.5782768E+002, 2.1988288E+002
 2.5100336E+003, 1.0148218E+005, 1.1843914E+000,-2.5796430E+002, 2.2041964E+002
 2.5200782E+003, 1.0148249E+005, 1.1843095E+000,-2.5941922E+002, 2.2100051E+002
 2.5300112E+003, 1.0148281E+005, 1.1820173E+000,-2.6054448E+002, 2.2069728E+002
 2.5400559E+003, 1.0148314E+005, 1.1820980E+000,-2.6103391E+002, 2.2009609E+002
 2.5501005E+003, 1.0148348E+005, 1.1833367E+000,-2.5951385E+002, 2.2037177E+002
 2.5600336E+003, 1.0148379E+005, 1.1829552E+000,-2.5843993E+002, 2.2032533E+002
 2.5700782E+003, 1.0148411E+005, 1.1827953E+000,-2.5842107E+002, 2.1942247E+002
 2.5800112E+003, 1.0148443E+005, 1.1829293E+000,-2.5876308E+002, 2.1927137E+002
 2.5900559E+003, 1.0148476E+005, 1.1831423E+000,-2.5891953E+002, 2.1912942E+002
 2.6001005E+003, 1.0148509E+005, 1.1825671E+000,-2.5969398E+002, 2.1962982E+002
 2.6100336E+003, 1.0148542E+005, 1.1835767E+000,-2.6026775E+002, 2.2049916E+002
 2.6200782E+003, 1.0148575E+005, 1.1835043E+000,-2.6091339E+002, 2.2127518E+002
 2.6300112E+003, 1.0148607E+005, 1.1835431E+000,-2.6048381E+002, 2.2187176E+002
 2.6400559E+003, 1.0148637E+005, 1.1842272E+000,-2.5977210E+002, 2.2382865E+002
 2.6501005E+003, 1.0148666E+005, 1.1844088E+000,-2.5905011E+002, 2.2555266E+002
 2.6600336E+003, 1.0148693E+005, 1.1838562E+000,-2.5858140E+002, 2.2578995E+002
 2.6700782E+003, 1.0148720E+005, 1.1847917E+000,-2.5832950E+002, 2.2561550E+002
 2.6800112E+003, 1.0148748E+005, 1.1841200E+000,-2.5801687E+002, 2.2541770E+002
 2.6900559E+003, 1.0148774E+005, 1.1838474E+000,-2.5853309E+002, 2.2531006E+002
 2.7001005E+003, 1.0148802E+005, 1.1847677E+000,-2.5874072E+002, 2.2501263E+002
 2.7100336E+003, 1.0148830E+005, 1.1848472E+000,-2.5846165E+002, 2.2543631E+002
 2.7200782E+003, 1.0148857E+005, 1.1827612E+000,-2.5815063E+002, 2.2624506E+002
 2.7300112E+003, 1.0148882E+005, 1.1847368E+000,-2.5772617E+002, 2.2710779E+002
 2.7400559E+003, 1.0148907E+005, 1.1845575E+000,-2.5728727E+002, 2.2710751E+002
 2.7501005E+003, 1.0148933E+005, 1.1839084E+000,-2.5729473E+002, 2.2778981E+002
 2.7600336E+003, 1.0148957E+005, 1.1833605E+000,-2.5746160E+002, 2.2809618E+002
 2.7700782E+003, 1.0148983E+005, 1.1836347E+000,-2.5782420E+002, 2.2680572E+002
