m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E+000,-1.0045361E-003, 1.1285725E+001, 2.8463887E+000,-4.0006250E+000,-1.0020035E-003, 1.0942910E+001, 2.8459820E+000,-4.0006250E+000,-1.0259351E-003, 1.1489692E+001, 2.8501020E+000,-4.0006250E+000,-1.1035669E-003, 1.2274693E+001, 2.8632372E+000,-4.0006250E+000,-1.1689202E-003, 1.1906895E+001, 2.8736877E+000,-4.0006250E+000, 1.2436601E-003, 1.2262063E+001, 2.8858961E+000,-4.0006250E+000, 1.2481309E-003, 1.2370429E+001, 2.8866123E+000,-4.0006250E+000, 1.1966692E-003, 1.2281677E+001, 2.8789404E+000,-4.0006250E+000, 1.1307339E-003, 1.2085875E+001, 2.8687234E+000,-4.0006250E+000, 1.0682428E-003, 1.1449028E+001, 2.8585522E+000
-3.7241379E+000,-1.0106459E-003, 1.1532941E+001, 2.8474835E+000,-3.7241379E+000,-1.0105412E-003, 1.1068955E+001, 2.8474570E+000,-3.7241379E+000,-1.0397920E-003, 1.1788894E+001, 2.8525265E+000,-3.7241379E+000,-1.1089095E-003, 1.2201244E+001, 2.8640223E+000,-3.7241379E+000,-1.1758819E-003, 1.1972384E+001, 2.8748486E+000,-3.7241379E+000, 1.2341296E-003, 1.2556174E+001, 2.8845135E+000,-3.7241379E+000, 1.2410014E-003, 1.2622002E+001, 2.8855708E+000,-3.7241379E+000, 1.1836395E-003, 1.2299047E+001, 2.8769115E+000,-3.7241379E+000, 1.1310889E-003, 1.2118179E+001, 2.8688612E+000,-3.7241379E+000, 1.0620589E-003, 1.1381337E+001, 2.8575094E+000
-3.4482759E+000,-1.0209878E-003, 1.1608392E+001, 2.8492343E+000,-3.4482759E+000,-1.0191163E-003, 1.1113740E+001, 2.8489554E+000,-3.4482759E+000,-1.0521889E-003, 1.2184896E+001, 2.8547482E+000,-3.4482759E+000,-1.1045627E-003, 1.2090514E+001, 2.8633313E+000,-3.4482759E+000,-1.1736055E-003, 1.1904868E+001, 2.8744775E+000,-3.4482759E+000, 1.2252377E-003, 1.2521908E+001, 2.8831785E+000,-3.4482759E+000, 1.2308280E-003, 1.2487702E+001, 2.8840945E+000,-3.4482759E+000, 1.1705677E-003, 1.2340949E+001, 2.8749033E+000,-3.4482759E+000, 1.1217141E-003, 1.2033057E+001, 2.8673134E+000,-3.4482759E+000, 1.0542514E-003, 1.1458276E+001, 2.8561770E+000
-3.1724138E+000,-1.0369987E-003, 1.1598036E+001, 2.8519779E+000,-3.1724138E+000,-1.0237358E-003, 1.1275054E+001, 2.8496938E+000,-3.1724138E+000,-1.0677664E-003, 1.2557232E+001, 2.8573400E+000,-3.1724138E+000,-1.1115122E-003, 1.2147814E+001, 2.8645084E+000,-3.1724138E+000,-1.1869063E-003, 1.1923700E+001, 2.8764874E+000,-3.1724138E+000, 1.2110778E-003, 1.2416390E+001, 2.8810686E+000,-3.1724138E+000, 1.2151070E-003, 1.2257448E+001, 2.8817517E+000,-3.1724138E+000, 1.1581016E-003, 1.2686020E+001, 2.8729902E+000,-3.1724138E+000, 1.1107346E-003, 1.1837918E+001, 2.8654763E+000,-3.1724138E+000, 1.0491382E-003, 1.1331576E+001, 2.8553262E+000
-2.8965517E+000,-1.0470092E-003, 1.1545048E+001, 2.8537041E+000,-2.8965517E+000,-1.0314517E-003, 1.1319723E+001, 2.8510685E+000,-2.8965517E+000,-1.0784127E-003, 1.2581901E+001, 2.8590766E+000,-2.8965517E+000,-1.1157604E-003, 1.2206892E+001, 2.8651968E+000,-2.8965517E+000,-1.1940489E-003, 1.1946353E+001, 2.8775857E+000,-2.8965517E+000, 1.1991139E-003, 1.2254171E+001, 2.8792706E+000,-2.8965517E+000, 1.2059526E-003, 1.2190072E+001, 2.8803374E+000,-2.8965517E+000, 1.1494592E-003, 1.2774258E+001, 2.8715908E+000,-2.8965517E+000, 1.1007803E-003, 1.1678267E+001, 2.8637799E+000,-2.8965517E+000, 1.0367383E-003, 1.1305813E+001, 2.8531471E+000
-2.6206897E+000,-1.0562189E-003, 1.1478912E+001, 2.8552620E+000,-2.6206897E+000,-1.0354350E-003, 1.1163397E+001, 2.8517787E+000,-2.6206897E+000,-1.0914460E-003, 1.2338613E+001, 2.8612927E+000,-2.6206897E+000,-1.1229469E-003, 1.2471906E+001, 2.8663945E+000,-2.6206897E+000,-1.2098344E-003, 1.1955270E+001, 2.8799825E+000,-2.6206897E+000, 1.1855392E-003, 1.2053300E+001, 2.8772054E+000,-2.6206897E+000, 1.1954206E-003, 1.2138361E+001, 2.8786644E+000,-2.6206897E+000, 1.1443318E-003, 1.2760787E+001, 2.8707963E+000,-2.6206897E+000, 1.0920548E-003, 1.1685608E+001, 2.8623424E+000,-2.6206897E+000, 1.0364018E-003, 1.1543713E+001, 2.8530573E+000
-2.3448276E+000,-1.0598263E-003, 1.1499719E+001, 2.8558701E+000,-2.3448276E+000,-1.0472235E-003, 1.1046529E+001, 2.8539112E+000,-2.3448276E+000,-1.0944304E-003, 1.2205155E+001, 2.8618272E+000,-2.3448276E+000,-1.1282054E-003, 1.2665180E+001, 2.8672975E+000,-2.3448276E+000,-1.2129608E-003, 1.1844197E+001, 2.8803858E+000,-2.3448276E+000, 1.1749151E-003, 1.1875191E+001, 2.8755522E+000,-2.3448276E+000, 1.1847187E-003, 1.2239385E+001, 2.8770283E+000,-2.3448276E+000, 1.1402695E-003, 1.2706672E+001, 2.8701610E+000,-2.3448276E+000, 1.0848182E-003, 1.1561024E+001, 2.8612282E+000,-2.3448276E+000, 1.0293696E-003, 1.1446102E+001, 2.8518700E+000
-2.0689655E+000,-1.0639068E-003, 1.1226174E+001, 2.8565408E+000,-2.0689655E+000,-1.0577960E-003, 1.1106103E+001, 2.8557348E+000,-2.0689655E+000,-1.1055372E-003, 1.1930123E+001, 2.8636442E+000,-2.0689655E+000,-1.1385349E-003, 1.2716960E+001, 2.8689730E+000,-2.0689655E+000,-1.2174633E-003, 1.1933682E+001, 2.8810471E+000,-2.0689655E+000, 1.1627920E-003, 1.1836346E+001, 2.8736721E+000,-2.0689655E+000, 1.1770889E-003, 1.2021506E+001, 2.8758811E+000,-2.0689655E+000, 1.1307899E-003, 1.2404880E+001, 2.8686349E+000,-2.0689655E+000, 1.0843311E-003, 1.1676898E+001, 2.8611993E+000,-2.0689655E+000, 1.0308504E-003, 1.1251945E+001, 2.8521649E+000
-1.7931034E+000,-1.0559045E-003, 1.1076825E+001, 2.8552282E+000,-1.7931034E+000,-1.0687974E-003, 1.0989276E+001, 2.8575879E+000,-1.7931034E+000,-1.1185016E-003, 1.1711536E+001, 2.8657424E+000,-1.7931034E+000,-1.1506493E-003, 1.2523499E+001, 2.8708836E+000,-1.7931034E+000,-1.2176566E-003, 1.1878827E+001, 2.8810716E+000,-1.7931034E+000, 1.1614392E-003, 1.2072138E+001, 2.8735220E+000,-1.7931034E+000, 1.1638916E-003, 1.1635829E+001, 2.8738358E+000,-1.7931034E+000, 1.1163807E-003, 1.1949530E+001, 2.8663200E+000,-1.7931034E+000, 1.0805309E-003, 1.1770712E+001, 2.8605458E+000,-1.7931034E+000, 1.0221929E-003, 1.0968835E+001, 2.8507629E+000
