m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E-001,-3.8103651E-001, 7.0500426E+000, 3.8390528E+000,-4.0012500E-001,-3.7320893E-001, 7.0189751E+000, 3.8325463E+000,-4.0012500E-001,-3.5703704E-001, 6.7822005E+000, 3.8183187E+000,-4.0012500E-001,-3.3974583E-001, 6.7490366E+000, 3.8023512E+000,-4.0012500E-001,-3.4844202E-001, 6.3019472E+000, 3.8100737E+000,-4.0012500E-001, 4.4637785E-001, 7.4296061E+000, 3.9909275E+000,-4.0012500E-001, 4.4298607E-001, 7.5397406E+000, 3.9902274E+000,-4.0012500E-001, 4.5715540E-001, 7.4832589E+000, 3.9939967E+000,-4.0012500E-001, 4.7334683E-001, 7.3721168E+000, 3.9980082E+000,-4.0012500E-001, 4.6414084E-001, 6.6854855E+000, 3.9956247E+000
-3.7241379E-001,-3.8226287E-001, 6.8867567E+000, 3.8401867E+000,-3.7241379E-001,-3.7760696E-001, 7.0274833E+000, 3.8363838E+000,-3.7241379E-001,-3.6172005E-001, 7.0363484E+000, 3.8225707E+000,-3.7241379E-001,-3.3923766E-001, 6.5306496E+000, 3.8021458E+000,-3.7241379E-001,-3.5513794E-001, 6.4963874E+000, 3.8165135E+000,-3.7241379E-001, 4.4411312E-001, 7.5027889E+000, 3.9903318E+000,-3.7241379E-001, 4.3722951E-001, 7.6210911E+000, 3.9886623E+000,-3.7241379E-001, 4.5411078E-001, 7.6326175E+000, 3.9931097E+000,-3.7241379E-001, 4.6951947E-001, 7.5893852E+000, 3.9970984E+000,-3.7241379E-001, 4.6267818E-001, 6.8583222E+000, 3.9953629E+000
-3.4482759E-001,-3.8754989E-001, 7.0603704E+000, 3.8445922E+000,-3.4482759E-001,-3.7967287E-001, 7.0879885E+000, 3.8382909E+000,-3.4482759E-001,-3.6883153E-001, 7.2543490E+000, 3.8288381E+000,-3.4482759E-001,-3.4299415E-001, 6.6750859E+000, 3.8054408E+000,-3.4482759E-001,-3.5626678E-001, 6.6154493E+000, 3.8177299E+000,-3.4482759E-001, 4.3857253E-001, 7.6720221E+000, 3.9887496E+000,-3.4482759E-001, 4.3580230E-001, 7.6264295E+000, 3.9883178E+000,-3.4482759E-001, 4.5033641E-001, 7.7954811E+000, 3.9921707E+000,-3.4482759E-001, 4.6586623E-001, 7.6450239E+000, 3.9961121E+000,-3.4482759E-001, 4.6026153E-001, 7.0214043E+000, 3.9947303E+000
-3.1724138E-001,-3.9373406E-001, 7.1632869E+000, 3.8498513E+000,-3.1724138E-001,-3.8330381E-001, 7.1180201E+000, 3.8414042E+000,-3.1724138E-001,-3.7587561E-001, 7.4706908E+000, 3.8351090E+000,-3.1724138E-001,-3.4903684E-001, 6.8543686E+000, 3.8107576E+000,-3.1724138E-001,-3.5681066E-001, 6.8465658E+000, 3.8184536E+000,-3.1724138E-001, 4.3654312E-001, 7.8117951E+000, 3.9882628E+000,-3.1724138E-001, 4.3127257E-001, 7.6390540E+000, 3.9870034E+000,-3.1724138E-001, 4.4696873E-001, 7.9935705E+000, 3.9912756E+000,-3.1724138E-001, 4.6065297E-001, 7.6090921E+000, 3.9947321E+000,-3.1724138E-001, 4.5888197E-001, 7.0766102E+000, 3.9944316E+000
-2.8965517E-001,-3.9642574E-001, 7.2042985E+000, 3.8523391E+000,-2.8965517E-001,-3.8954732E-001, 7.2248473E+000, 3.8467438E+000,-2.8965517E-001,-3.8019218E-001, 7.5287712E+000, 3.8388246E+000,-2.8965517E-001,-3.5506135E-001, 6.9878430E+000, 3.8162748E+000,-2.8965517E-001,-3.5370319E-001, 7.0445680E+000, 3.8157695E+000,-2.8965517E-001, 4.3223925E-001, 7.8928826E+000, 3.9871621E+000,-2.8965517E-001, 4.2514431E-001, 7.6021520E+000, 3.9850981E+000,-2.8965517E-001, 4.4411758E-001, 8.0600990E+000, 3.9905152E+000,-2.8965517E-001, 4.5481856E-001, 7.7857377E+000, 3.9932355E+000,-2.8965517E-001, 4.5477027E-001, 7.1950674E+000, 3.9934254E+000
-2.6206897E-001,-3.9959533E-001, 7.4348414E+000, 3.8551040E+000,-2.6206897E-001,-3.9745492E-001, 7.2167882E+000, 3.8533653E+000,-2.6206897E-001,-3.8763834E-001, 7.6405232E+000, 3.8450872E+000,-2.6206897E-001,-3.6454208E-001, 7.2268488E+000, 3.8251908E+000,-2.6206897E-001,-3.5507494E-001, 7.1526174E+000, 3.8168921E+000,-2.6206897E-001, 4.2384959E-001, 7.9893409E+000, 3.9847929E+000,-2.6206897E-001, 4.1911173E-001, 7.7195074E+000, 3.9831957E+000,-2.6206897E-001, 4.3519127E-001, 8.0805306E+000, 3.9879652E+000,-2.6206897E-001, 4.4752323E-001, 7.7544612E+000, 3.9911624E+000,-2.6206897E-001, 4.5784064E-001, 7.2011702E+000, 3.9942785E+000
-2.3448276E-001,-4.0522649E-001, 7.5581038E+000, 3.8599329E+000,-2.3448276E-001,-4.0204746E-001, 7.2502120E+000, 3.8571690E+000,-2.3448276E-001,-3.9285166E-001, 7.5484656E+000, 3.8494791E+000,-2.3448276E-001,-3.7022288E-001, 7.2317936E+000, 3.8300876E+000,-2.3448276E-001,-3.6022259E-001, 7.1089142E+000, 3.8213853E+000,-2.3448276E-001, 4.1843327E-001, 8.0436407E+000, 3.9831391E+000,-2.3448276E-001, 4.1320696E-001, 7.8475119E+000, 3.9813404E+000,-2.3448276E-001, 4.2690734E-001, 8.1162504E+000, 3.9855077E+000,-2.3448276E-001, 4.4567827E-001, 7.7337587E+000, 3.9907252E+000,-2.3448276E-001, 4.5590223E-001, 7.1937007E+000, 3.9937344E+000
-2.0689655E-001,-4.0998138E-001, 7.7792480E+000, 3.8639121E+000,-2.0689655E-001,-4.0719737E-001, 7.4058289E+000, 3.8613952E+000,-2.0689655E-001,-3.9863294E-001, 7.5001216E+000, 3.8542197E+000,-2.0689655E-001,-3.7584614E-001, 7.2843793E+000, 3.8349482E+000,-2.0689655E-001,-3.6186260E-001, 7.0479835E+000, 3.8226398E+000,-2.0689655E-001, 4.1244291E-001, 7.8891304E+000, 3.9813035E+000,-2.0689655E-001, 4.0624331E-001, 7.8139951E+000, 3.9791985E+000,-2.0689655E-001, 4.2106688E-001, 7.9254170E+000, 3.9837554E+000,-2.0689655E-001, 4.4424352E-001, 7.7495587E+000, 3.9904358E+000,-2.0689655E-001, 4.5289896E-001, 7.1699096E+000, 3.9928654E+000
-1.7931034E-001,-4.1268450E-001, 7.8113909E+000, 3.8659611E+000,-1.7931034E-001,-4.1164475E-001, 7.4198430E+000, 3.8650122E+000,-1.7931034E-001,-4.0097485E-001, 7.3912702E+000, 3.8561991E+000,-1.7931034E-001,-3.7836634E-001, 7.2563492E+000, 3.8370597E+000,-1.7931034E-001,-3.6935707E-001, 7.1960300E+000, 3.8292446E+000,-1.7931034E-001, 4.0791419E-001, 7.9463772E+000, 3.9798737E+000,-1.7931034E-001, 4.0270002E-001, 7.8836674E+000, 3.9781017E+000,-1.7931034E-001, 4.1729634E-001, 7.9536980E+000, 3.9826666E+000,-1.7931034E-001, 4.3924625E-001, 7.7150805E+000, 3.9890216E+000,-1.7931034E-001, 4.5190241E-001, 7.3967774E+000, 3.9925987E+000
-1.5172414E-001,-4.1763792E-001, 7.9570902E+000, 3.8700763E+000,-1.5172414E-001,-4.1786891E-001, 7.4264221E+000, 3.8702016E+000,-1.5172414E-001,-4.0240827E-001, 7.3741366E+000, 3.8572914E+000,-1.5172414E-001,-3.8168798E-001, 7.2725382E+000, 3.8399291E+000,-1.5172414E-001,-3.7695762E-001, 7.1108905E+000, 3.8358498E+000,-1.5172414E-001, 4.0283195E-001, 7.9556260E+000, 3.9782178E+000,-1.5172414E-001, 3.9792437E-001, 7.7923141E+000, 3.9765543E+000,-1.5172414E-001, 4.1399513E-001, 7.9642232E+000, 3.9817148E+000,-1.5172414E-001, 4.3186116E-001, 7.7594456E+000, 3.9868794E+000,-1.5172414E-001, 4.5038655E-001, 7.4234930E+000, 3.9921697E+000
-1.2413793E-001,-4.2396071E-001, 8.0029937E+000, 3.8751345E+000,-1.2413793E-001,-4.2635992E-001, 7.4669631E+000, 3.8770361E+000,-1.2413793E-001,-4.1076947E-001, 7.5891823E+000, 3.8641781E+000,-1.2413793E-001,-3.9158956E-001, 7.3742193E+000, 3.8485293E+000,-1.2413793E-001,-3.7698691E-001, 7.1051857E+000, 3.8358797E+000,-1.2413793E-001, 3.9661831E-001, 7.7969640E+000, 3.9762915E+000,-1.2413793E-001, 3.8984551E-001, 7.6721911E+000, 3.9737680E+000,-1.2413793E-001, 4.0988764E-001, 8.0839100E+000, 3.9805726E+000,-1.2413793E-001, 4.2361971E-001, 7.6735808E+000, 3.9845665E+000,-1.2413793E-001, 4.4397897E-001, 7.3744902E+000, 3.9906278E+000
-9.6551724E-002,-4.2779457E-001, 7.8900242E+000, 3.8781271E+000,-9.6551724E-002,-4.3365745E-001, 7.4806510E+000, 3.8827444E+000,-9.6551724E-002,-4.1324312E-001, 7.5373926E+000, 3.8662873E+000,-9.6551724E-002,-3.9633125E-001, 7.4313071E+000, 3.8524953E+000,-9.6551724E-002,-3.7814484E-001, 7.1538479E+000, 3.8369038E+000,-9.6551724E-002, 3.9504257E-001, 7.9152796E+000, 3.9757043E+000,-9.6551724E-002, 3.8489259E-001, 7.6910132E+000, 3.9721038E+000,-9.6551724E-002, 4.0666144E-001, 7.9055134E+000, 3.9794650E+000,-9.6551724E-002, 4.2146295E-001, 7.8082542E+000, 3.9840550E+000,-9.6551724E-002, 4.3948697E-001, 7.3015951E+000, 3.9893248E+000
-6.8965517E-002,-4.3158823E-001, 7.8747324E+000, 3.8810479E+000,-6.8965517E-002,-4.3699391E-001, 7.4264014E+000, 3.8854126E+000,-6.8965517E-002,-4.1649359E-001, 7.6481319E+000, 3.8688681E+000,-6.8965517E-002,-3.9972885E-001, 7.4953150E+000, 3.8551912E+000,-6.8965517E-002,-3.8464801E-001, 7.2447023E+000, 3.8427987E+000,-6.8965517E-002, 3.9311670E-001, 7.9053456E+000, 3.9750527E+000,-6.8965517E-002, 3.8289504E-001, 7.5229114E+000, 3.9715214E+000,-6.8965517E-002, 4.0233908E-001, 7.7664022E+000, 3.9780222E+000,-6.8965517E-002, 4.1932911E-001, 7.6804575E+000, 3.9834303E+000,-6.8965517E-002, 4.3556774E-001, 7.3180132E+000, 3.9882615E+000
-4.1379310E-002,-4.3723567E-001, 7.9559568E+000, 3.8854929E+000,-4.1379310E-002,-4.4155631E-001, 7.4988602E+000, 3.8890957E+000,-4.1379310E-002,-4.2199465E-001, 7.6142452E+000, 3.8733264E+000,-4.1379310E-002,-4.0070387E-001, 7.4994496E+000, 3.8559339E+000,-4.1379310E-002,-3.9032950E-001, 7.1194504E+000, 3.8477912E+000,-4.1379310E-002, 3.8693983E-001, 7.8582111E+000, 3.9729508E+000,-4.1379310E-002, 3.8059828E-001, 7.4831881E+000, 3.9707244E+000,-4.1379310E-002, 3.9929816E-001, 7.6731250E+000, 3.9770299E+000,-4.1379310E-002, 4.1737729E-001, 7.5715543E+000, 3.9829064E+000,-4.1379310E-002, 4.3726695E-001, 7.4598589E+000, 3.9887087E+000
-1.3793103E-002,-4.4239015E-001, 7.9786180E+000, 3.8895799E+000,-1.3793103E-002,-4.4842386E-001, 7.4812905E+000, 3.8943524E+000,-1.3793103E-002,-4.2809917E-001, 7.5544216E+000, 3.8782244E+000,-1.3793103E-002,-4.0174570E-001, 7.5860953E+000, 3.8566711E+000,-1.3793103E-002,-3.9109839E-001, 7.0785892E+000, 3.8484680E+000,-1.3793103E-002, 3.8134521E-001, 7.8279002E+000, 3.9707863E+000,-1.3793103E-002, 3.7645825E-001, 7.4306319E+000, 3.9691296E+000,-1.3793103E-002, 3.9446829E-001, 7.6453455E+000, 3.9754702E+000,-1.3793103E-002, 4.1546507E-001, 7.4801777E+000, 3.9821953E+000,-1.3793103E-002, 4.3856027E-001, 7.5974029E+000, 3.9891232E+000
 1.3793103E-002,-4.5262981E-001, 7.8674351E+000, 3.8974158E+000, 1.3793103E-002,-4.5801758E-001, 7.3184869E+000, 3.9014020E+000, 1.3793103E-002,-4.3088065E-001, 7.3926610E+000, 3.8806789E+000, 1.3793103E-002,-4.0356783E-001, 7.4378501E+000, 3.8580715E+000, 1.3793103E-002,-3.9825743E-001, 7.1339601E+000, 3.8543844E+000, 1.3793103E-002, 3.7631254E-001, 7.8932865E+000, 3.9690822E+000, 1.3793103E-002, 3.6974174E-001, 7.3801423E+000, 3.9668037E+000, 1.3793103E-002, 3.8520841E-001, 7.4097387E+000, 3.9722120E+000, 1.3793103E-002, 4.1148843E-001, 7.4361615E+000, 3.9809076E+000, 1.3793103E-002, 4.3379838E-001, 7.6050446E+000, 3.9877389E+000
