s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-2.9145600E+000, 2.9145600E+000, 1.0132500E+005, 1.1794096E+000
 1.0028522E-002,-2.6445528E-001, 2.6684056E-001, 1.0132172E+005, 1.1794948E+000
 2.0026746E-002,-1.1118280E-001, 1.1203109E-001, 1.0131919E+005, 1.1797844E+000
 3.0024970E-002,-9.5286748E-002, 9.5829101E-002, 1.0131781E+005, 1.1798780E+000
 4.0023194E-002,-9.1889342E-002, 9.2231720E-002, 1.0131693E+005, 1.1799025E+000
 5.0021418E-002,-9.1189123E-002, 9.1400648E-002, 1.0131638E+005, 1.1799104E+000
 6.0019642E-002,-9.1062452E-002, 9.1191941E-002, 1.0131604E+005, 1.1799136E+000
 7.0017866E-002,-9.1050930E-002, 9.1129928E-002, 1.0131584E+005, 1.1799152E+000
 8.0016090E-002,-9.1058275E-002, 9.1106411E-002, 1.0131571E+005, 1.1799161E+000
 9.0014314E-002,-9.1065890E-002, 9.1095209E-002, 1.0131563E+005, 1.1799167E+000
 1.0001254E-001,-9.1071216E-002, 9.1089070E-002, 1.0131559E+005, 1.1799170E+000
 1.1001076E-001,-9.1074609E-002, 9.1085481E-002, 1.0131556E+005, 1.1799172E+000
 1.2000899E-001,-9.1076708E-002, 9.1083328E-002, 1.0131554E+005, 1.1799173E+000
 1.3000721E-001,-9.1077993E-002, 9.1082025E-002, 1.0131553E+005, 1.1799174E+000
 1.4000543E-001,-9.1078778E-002, 9.1081232E-002, 1.0131552E+005, 1.1799174E+000
 1.5000366E-001,-9.1079256E-002, 9.1080750E-002, 1.0131552E+005, 1.1799175E+000
 1.6000188E-001,-9.1079547E-002, 9.1080457E-002, 1.0131552E+005, 1.1799175E+000
 1.7000011E-001,-9.1079724E-002, 9.1080278E-002, 1.0131552E+005, 1.1799175E+000
 1.8002863E-001,-9.1079832E-002, 9.1080169E-002, 1.0131552E+005, 1.1799175E+000
 1.9002685E-001,-9.1079898E-002, 9.1080103E-002, 1.0131552E+005, 1.1799175E+000
 2.0002508E-001,-9.1079938E-002, 9.1080063E-002, 1.0131552E+005, 1.1799175E+000
 2.1002330E-001,-9.1079962E-002, 9.1080038E-002, 1.0131551E+005, 1.1799175E+000
 2.2002152E-001,-9.1079977E-002, 9.1080023E-002, 1.0131551E+005, 1.1799175E+000
 2.3001975E-001,-9.1079986E-002, 9.1080014E-002, 1.0131551E+005, 1.1799175E+000
 2.4001797E-001,-9.1079991E-002, 9.1080009E-002, 1.0131551E+005, 1.1799175E+000
 2.5001620E-001,-9.1079995E-002, 9.1080005E-002, 1.0131551E+005, 1.1799175E+000
 2.6001442E-001,-9.1079997E-002, 9.1080003E-002, 1.0131551E+005, 1.1799175E+000
 2.7001264E-001,-9.1079998E-002, 9.1080002E-002, 1.0131551E+005, 1.1799175E+000
 2.8001087E-001,-9.1079999E-002, 9.1080001E-002, 1.0131551E+005, 1.1799175E+000
 2.9000909E-001,-9.1079999E-002, 9.1080001E-002, 1.0131551E+005, 1.1799175E+000
 3.0000000E-001,-9.1080000E-002, 9.1080000E-002, 1.0131551E+005, 1.1799175E+000
