m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E+000,-9.9197090E-003, 4.0244028E+001, 3.2745491E+000,-4.0012500E+000,-9.2584693E-003, 3.7244090E+001, 3.2599750E+000,-4.0012500E+000,-9.0177596E-003, 3.3535042E+001, 3.2545677E+000,-4.0012500E+000,-9.3424236E-003, 3.6518305E+001, 3.2619317E+000,-4.0012500E+000,-9.7723572E-003, 3.7946115E+001, 3.2713703E+000,-4.0012500E+000, 1.0022633E-002, 4.2606931E+001, 3.2821002E+000,-4.0012500E+000, 1.0716280E-002, 3.9528187E+001, 3.2955158E+000,-4.0012500E+000, 1.0817935E-002, 3.3183515E+001, 3.2974048E+000,-4.0012500E+000, 1.0540078E-002, 3.9208190E+001, 3.2921115E+000,-4.0012500E+000, 1.0121990E-002, 3.8554264E+001, 3.2840741E+000
-3.7241379E+000,-9.8717639E-003, 4.0971511E+001, 3.2735209E+000,-3.7241379E+000,-9.2814146E-003, 3.7424211E+001, 3.2605337E+000,-3.7241379E+000,-9.0213767E-003, 3.3019513E+001, 3.2546460E+000,-3.7241379E+000,-9.3418909E-003, 3.6355543E+001, 3.2619114E+000,-3.7241379E+000,-9.7713808E-003, 3.7504964E+001, 3.2713321E+000,-3.7241379E+000, 1.0068995E-002, 4.1926549E+001, 3.2830516E+000,-3.7241379E+000, 1.0701025E-002, 3.9054719E+001, 3.2952338E+000,-3.7241379E+000, 1.0821279E-002, 3.3621769E+001, 3.2974539E+000,-3.7241379E+000, 1.0523664E-002, 3.8692279E+001, 3.2918135E+000,-3.7241379E+000, 1.0144824E-002, 3.8433929E+001, 3.2845318E+000
-3.4482759E+000,-9.8344037E-003, 4.1664743E+001, 3.2727142E+000,-3.4482759E+000,-9.2834213E-003, 3.8225878E+001, 3.2605748E+000,-3.4482759E+000,-9.0164223E-003, 3.3043686E+001, 3.2544970E+000,-3.4482759E+000,-9.3460914E-003, 3.5674841E+001, 3.2619598E+000,-3.4482759E+000,-9.7809490E-003, 3.8134275E+001, 3.2715204E+000,-3.4482759E+000, 1.0071793E-002, 4.1973635E+001, 3.2831068E+000,-3.4482759E+000, 1.0721910E-002, 3.9164490E+001, 3.2956289E+000,-3.4482759E+000, 1.0825761E-002, 3.2908018E+001, 3.2975109E+000,-3.4482759E+000, 1.0501518E-002, 3.8140439E+001, 3.2913755E+000,-3.4482759E+000, 1.0124057E-002, 3.8440217E+001, 3.2841034E+000
-3.1724138E+000,-9.8191486E-003, 4.2456248E+001, 3.2723891E+000,-3.1724138E+000,-9.2586303E-003, 3.8158815E+001, 3.2599793E+000,-3.1724138E+000,-9.0137169E-003, 3.1784165E+001, 3.2543985E+000,-3.1724138E+000,-9.3272634E-003, 3.5816330E+001, 3.2615363E+000,-3.1724138E+000,-9.7970968E-003, 3.7760033E+001, 3.2718503E+000,-3.1724138E+000, 1.0094058E-002, 4.1312394E+001, 3.2835239E+000,-3.1724138E+000, 1.0702648E-002, 3.8163948E+001, 3.2952393E+000,-3.1724138E+000, 1.0817053E-002, 3.3342553E+001, 3.2973828E+000,-3.1724138E+000, 1.0516356E-002, 3.8527536E+001, 3.2917147E+000,-3.1724138E+000, 1.0136402E-002, 3.7655362E+001, 3.2843440E+000
-2.8965517E+000,-9.8259496E-003, 4.2523370E+001, 3.2725442E+000,-2.8965517E+000,-9.2620423E-003, 3.8210994E+001, 3.2600408E+000,-2.8965517E+000,-8.9995578E-003, 3.1429723E+001, 3.2540411E+000,-2.8965517E+000,-9.3561065E-003, 3.5777650E+001, 3.2621760E+000,-2.8965517E+000,-9.7943384E-003, 3.7911247E+001, 3.2717967E+000,-2.8965517E+000, 1.0085673E-002, 4.0447580E+001, 3.2833577E+000,-2.8965517E+000, 1.0714923E-002, 3.7923666E+001, 3.2954660E+000,-2.8965517E+000, 1.0825834E-002, 3.3392456E+001, 3.2975619E+000,-2.8965517E+000, 1.0494456E-002, 3.8319528E+001, 3.2912783E+000,-2.8965517E+000, 1.0136300E-002, 3.7503286E+001, 3.2843214E+000
-2.6206897E+000,-9.8249560E-003, 4.0864951E+001, 3.2725122E+000,-2.6206897E+000,-9.2727541E-003, 3.7483460E+001, 3.2603094E+000,-2.6206897E+000,-9.0395550E-003, 3.2192772E+001, 3.2549788E+000,-2.6206897E+000,-9.3797982E-003, 3.6210334E+001, 3.2626785E+000,-2.6206897E+000,-9.7908477E-003, 3.7670599E+001, 3.2717074E+000,-2.6206897E+000, 1.0055898E-002, 4.0531761E+001, 3.2827540E+000,-2.6206897E+000, 1.0677375E-002, 3.7881129E+001, 3.2947631E+000,-2.6206897E+000, 1.0801639E-002, 3.1462571E+001, 3.2971142E+000,-2.6206897E+000, 1.0510251E-002, 3.7098066E+001, 3.2915507E+000,-2.6206897E+000, 1.0098142E-002, 3.7883778E+001, 3.2834994E+000
-2.3448276E+000,-9.8712527E-003, 4.1048352E+001, 3.2734581E+000,-2.3448276E+000,-9.2892925E-003, 3.6350548E+001, 3.2606952E+000,-2.3448276E+000,-9.0621365E-003, 3.2713315E+001, 3.2554967E+000,-2.3448276E+000,-9.4028254E-003, 3.6146123E+001, 3.2631607E+000,-2.3448276E+000,-9.8200924E-003, 3.8546882E+001, 3.2723350E+000,-2.3448276E+000, 1.0011813E-002, 4.0809378E+001, 3.2818662E+000,-2.3448276E+000, 1.0676652E-002, 3.7681627E+001, 3.2947491E+000,-2.3448276E+000, 1.0840900E-002, 3.2249674E+001, 3.2978619E+000,-2.3448276E+000, 1.0513941E-002, 3.6397971E+001, 3.2915888E+000,-2.3448276E+000, 1.0073697E-002, 3.8135123E+001, 3.2830098E+000
-2.0689655E+000,-9.8782096E-003, 4.0380914E+001, 3.2735962E+000,-2.0689655E+000,-9.2611596E-003, 3.5977323E+001, 3.2600065E+000,-2.0689655E+000,-9.0851638E-003, 3.2822563E+001, 3.2560231E+000,-2.0689655E+000,-9.4057208E-003, 3.7070441E+001, 3.2632458E+000,-2.0689655E+000,-9.8395000E-003, 3.8271693E+001, 3.2727447E+000,-2.0689655E+000, 9.9521910E-003, 3.9445852E+001, 3.2806080E+000,-2.0689655E+000, 1.0642233E-002, 3.6941097E+001, 3.2940967E+000,-2.0689655E+000, 1.0858690E-002, 3.1535081E+001, 3.2981794E+000,-2.0689655E+000, 1.0530070E-002, 3.5927532E+001, 3.2918873E+000,-2.0689655E+000, 1.0086635E-002, 3.8394403E+001, 3.2833232E+000
-1.7931034E+000,-9.9011845E-003, 4.0116880E+001, 3.2740895E+000,-1.7931034E+000,-9.2514506E-003, 3.5147381E+001, 3.2597511E+000,-1.7931034E+000,-9.0895039E-003, 3.2339892E+001, 3.2561165E+000,-1.7931034E+000,-9.3862111E-003, 3.7101964E+001, 3.2628274E+000,-1.7931034E+000,-9.8239124E-003, 3.8507178E+001, 3.2724123E+000,-1.7931034E+000, 9.9672868E-003, 3.9492812E+001, 3.2808419E+000,-1.7931034E+000, 1.0606923E-002, 3.6321759E+001, 3.2934236E+000,-1.7931034E+000, 1.0871575E-002, 3.2064929E+001, 3.2984128E+000,-1.7931034E+000, 1.0543274E-002, 3.6140875E+001, 3.2921270E+000,-1.7931034E+000, 1.0097772E-002, 3.7707990E+001, 3.2835025E+000
