s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-2.9145600E-002, 2.9145600E-002, 1.0132500E+005, 1.1794096E+000
 1.0041237E+000,-2.1285303E-002, 2.1273164E-002, 1.0132497E+005, 1.1794094E+000
 2.0082473E+000,-1.2759447E-002, 1.2729537E-002, 1.0132479E+005, 1.1794078E+000
 3.0123710E+000,-9.0817093E-003, 9.3102736E-003, 1.0132454E+005, 1.1794057E+000
 4.0164946E+000,-6.9987123E-003, 7.8845395E-003, 1.0132428E+005, 1.1794036E+000
 5.0206183E+000,-6.3097481E-003, 8.7179672E-003, 1.0132397E+005, 1.1794010E+000
 6.0024281E+000,-9.1525931E-003, 1.4429552E-002, 1.0132365E+005, 1.1793984E+000
 7.0065518E+000,-1.1638294E-002, 1.8285972E-002, 1.0132342E+005, 1.1793937E+000
 8.0106754E+000,-1.1814469E-002, 1.7060178E-002, 1.0132321E+005, 1.1772008E+000
 9.0147991E+000,-1.1119911E-002, 1.4743473E-002, 1.0132302E+005, 1.1789195E+000
 1.0018923E+001,-9.4353649E-003, 1.9453852E-002, 1.0132299E+005, 1.1799261E+000
 1.1000733E+001,-1.2767418E-002, 2.4625197E-002, 1.0132274E+005, 1.1788065E+000
 1.2006026E+001,-2.3810018E-002, 2.0421205E-002, 1.0132188E+005, 1.1787671E+000
 1.3009067E+001,-2.5114900E-002, 2.1074590E-002, 1.0132118E+005, 1.1784119E+000
 1.4004748E+001,-3.0261470E-002, 2.1030343E-002, 1.0132090E+005, 1.1777756E+000
 1.5004547E+001,-2.5775488E-002, 2.1242641E-002, 1.0132087E+005, 1.1785659E+000
 1.6008314E+001,-2.5131247E-002, 2.1919619E-002, 1.0132094E+005, 1.1799893E+000
 1.7012081E+001,-2.3788969E-002, 2.2657355E-002, 1.0132091E+005, 1.1798911E+000
 1.8007698E+001,-2.1266833E-002, 2.4336377E-002, 1.0132104E+005, 1.1796955E+000
 1.9015969E+001,-1.6149744E-002, 2.0811005E-002, 1.0132116E+005, 1.1800693E+000
 2.0006093E+001,-1.8532575E-002, 1.7256755E-002, 1.0132084E+005, 1.1779785E+000
