s,kW,kW,Pa,kg/m3
 3.1002232E+003,-3.9402002E+001, 2.6028907E+001, 1.0137159E+005, 1.1964913E+000
 3.2002232E+003,-3.9227737E+001, 2.6053046E+001, 1.0137264E+005, 1.1963120E+000
 3.3002232E+003,-3.9254159E+001, 2.6230469E+001, 1.0137367E+005, 1.1966346E+000
 3.4002232E+003,-3.9055105E+001, 2.6423208E+001, 1.0137468E+005, 1.1968200E+000
 3.5002232E+003,-3.9022390E+001, 2.6524170E+001, 1.0137568E+005, 1.1965947E+000
 3.6002232E+003,-3.8864307E+001, 2.6710163E+001, 1.0137665E+005, 1.1965836E+000
 3.7002232E+003,-3.8595911E+001, 2.6905326E+001, 1.0137759E+005, 1.1965531E+000
 3.8002232E+003,-3.8466254E+001, 2.6951096E+001, 1.0137851E+005, 1.1964753E+000
 3.9002232E+003,-3.8387527E+001, 2.7147675E+001, 1.0137941E+005, 1.1963887E+000
 4.0002232E+003,-3.8301960E+001, 2.7258759E+001, 1.0138029E+005, 1.1964252E+000
 4.1002232E+003,-3.8037523E+001, 2.7376939E+001, 1.0138115E+005, 1.1962408E+000
 4.2002232E+003,-3.7929572E+001, 2.7372497E+001, 1.0138199E+005, 1.1969226E+000
 4.3002232E+003,-3.8054703E+001, 2.7440762E+001, 1.0138283E+005, 1.1962266E+000
 4.4002232E+003,-3.7665773E+001, 2.7513643E+001, 1.0138365E+005, 1.1965205E+000
 4.5002232E+003,-3.7278158E+001, 2.7478516E+001, 1.0138443E+005, 1.1962035E+000
 4.6000000E+003,-3.6919253E+001, 2.7389521E+001, 1.0138520E+005, 1.1966303E+000
 4.7000000E+003,-3.6661022E+001, 2.7403161E+001, 1.0138593E+005, 1.1965516E+000
 4.8000000E+003,-3.6721026E+001, 2.7487105E+001, 1.0138666E+005, 1.1962773E+000
 4.9000000E+003,-3.6594143E+001, 2.7548185E+001, 1.0138738E+005, 1.1964426E+000
 5.0000000E+003,-3.6624908E+001, 2.7686560E+001, 1.0138809E+005, 1.1964504E+000
 5.1000000E+003,-3.6669650E+001, 2.7855038E+001, 1.0138879E+005, 1.1964379E+000
 5.2000000E+003,-3.6694003E+001, 2.8064209E+001, 1.0138948E+005, 1.1966801E+000
 5.3000000E+003,-3.6883663E+001, 2.8281307E+001, 1.0139016E+005, 1.1964229E+000
 5.4000000E+003,-3.6857746E+001, 2.8419408E+001, 1.0139083E+005, 1.1963888E+000
 5.5000000E+003,-3.6872819E+001, 2.8492426E+001, 1.0139150E+005, 1.1965471E+000
 5.6000000E+003,-3.6829443E+001, 2.8586997E+001, 1.0139215E+005, 1.1967539E+000
 5.7000000E+003,-3.6551716E+001, 2.8470225E+001, 1.0139280E+005, 1.1966220E+000
 5.8000000E+003,-3.6429574E+001, 2.8502901E+001, 1.0139343E+005, 1.1963185E+000
 5.9000000E+003,-3.6278664E+001, 2.8599757E+001, 1.0139405E+005, 1.1963175E+000
 6.0000000E+003,-3.6188537E+001, 2.8694676E+001, 1.0139464E+005, 1.1963754E+000
 6.1000000E+003,-3.5991202E+001, 2.8591772E+001, 1.0139523E+005, 1.1966605E+000
 6.2000000E+003,-3.5931916E+001, 2.8619757E+001, 1.0139581E+005, 1.1966588E+000
 6.3000000E+003,-3.5787756E+001, 2.8695162E+001, 1.0139638E+005, 1.1966278E+000
 6.4000000E+003,-3.5657557E+001, 2.8812679E+001, 1.0139693E+005, 1.1965545E+000
 6.5000000E+003,-3.5732697E+001, 2.8954654E+001, 1.0139747E+005, 1.1967753E+000
 6.6000000E+003,-3.5635619E+001, 2.9002529E+001, 1.0139799E+005, 1.1969460E+000
 6.7000000E+003,-3.5631180E+001, 2.9100220E+001, 1.0139851E+005, 1.1960976E+000
 6.8000000E+003,-3.5874501E+001, 2.9271944E+001, 1.0139903E+005, 1.1963842E+000
 6.9000000E+003,-3.5734933E+001, 2.9455571E+001, 1.0139954E+005, 1.1964595E+000
 7.0000000E+003,-3.5390349E+001, 2.9464307E+001, 1.0140003E+005, 1.1964329E+000
 7.1000000E+003,-3.5379151E+001, 2.9399737E+001, 1.0140049E+005, 1.1965127E+000
 7.2000000E+003,-3.5375851E+001, 2.9426810E+001, 1.0140097E+005, 1.1963594E+000
 7.3000000E+003,-3.5355915E+001, 2.9415551E+001, 1.0140144E+005, 1.1965790E+000
 7.4000000E+003,-3.5350143E+001, 2.9470515E+001, 1.0140190E+005, 1.1964367E+000
 7.5000000E+003,-3.5117219E+001, 2.9567693E+001, 1.0140236E+005, 1.1967170E+000
 7.6000000E+003,-3.4971426E+001, 2.9667627E+001, 1.0140279E+005, 1.1960717E+000
 7.7000000E+003,-3.5112891E+001, 2.9816451E+001, 1.0140320E+005, 1.1964848E+000
 7.8000000E+003,-3.5130022E+001, 2.9784919E+001, 1.0140362E+005, 1.1963344E+000
 7.9000000E+003,-3.4950719E+001, 2.9785990E+001, 1.0140404E+005, 1.1962036E+000
 8.0000000E+003,-3.4839729E+001, 2.9840320E+001, 1.0140444E+005, 1.1963156E+000
 8.1000000E+003,-3.4834321E+001, 2.9884947E+001, 1.0140483E+005, 1.1965656E+000
 8.2000000E+003,-3.4673087E+001, 2.9843584E+001, 1.0140522E+005, 1.1964366E+000
 8.3000000E+003,-3.4739808E+001, 2.9831437E+001, 1.0140560E+005, 1.1967263E+000
 8.4000000E+003,-3.4850412E+001, 2.9906683E+001, 1.0140600E+005, 1.1962898E+000
 8.5000000E+003,-3.4788984E+001, 2.9997651E+001, 1.0140638E+005, 1.1964212E+000
 8.6000000E+003,-3.4749370E+001, 3.0033730E+001, 1.0140676E+005, 1.1963536E+000
 8.7000000E+003,-3.4764617E+001, 3.0171766E+001, 1.0140713E+005, 1.1965288E+000
 8.8000000E+003,-3.4704212E+001, 3.0222042E+001, 1.0140749E+005, 1.1964693E+000
 8.9000000E+003,-3.4606956E+001, 3.0223021E+001, 1.0140784E+005, 1.1964806E+000
 9.0000000E+003,-3.4708715E+001, 3.0224619E+001, 1.0140819E+005, 1.1964250E+000
 9.1000000E+003,-3.4559897E+001, 3.0339588E+001, 1.0140854E+005, 1.1964960E+000
 9.2000000E+003,-3.4454443E+001, 3.0417065E+001, 1.0140886E+005, 1.1965497E+000
 9.3000000E+003,-3.4607968E+001, 3.0464168E+001, 1.0140918E+005, 1.1965178E+000
 9.4000000E+003,-3.4479420E+001, 3.0442265E+001, 1.0140951E+005, 1.1965136E+000
 9.5000000E+003,-3.4308863E+001, 3.0411742E+001, 1.0140982E+005, 1.1961736E+000
 9.6000000E+003,-3.4278675E+001, 3.0389763E+001, 1.0141013E+005, 1.1964003E+000
 9.7000000E+003,-3.4187200E+001, 3.0487664E+001, 1.0141043E+005, 1.1964448E+000
 9.8000000E+003,-3.4034005E+001, 3.0595523E+001, 1.0141071E+005, 1.1964207E+000
 9.9000000E+003,-3.3924324E+001, 3.0694019E+001, 1.0141098E+005, 1.1966150E+000
 1.0000000E+004,-3.3966844E+001, 3.0711282E+001, 1.0141123E+005, 1.1966535E+000
 1.0100000E+004,-3.3993654E+001, 3.0648231E+001, 1.0141149E+005, 1.1964360E+000
 1.0200000E+004,-3.3870779E+001, 3.0634305E+001, 1.0141176E+005, 1.1964005E+000
 1.0300000E+004,-3.3835045E+001, 3.0734241E+001, 1.0141200E+005, 1.1966076E+000
 1.0400000E+004,-3.3905679E+001, 3.0796882E+001, 1.0141225E+005, 1.1964547E+000
 1.0500000E+004,-3.3815550E+001, 3.0803252E+001, 1.0141249E+005, 1.1965472E+000
 1.0600000E+004,-3.3737855E+001, 3.0771057E+001, 1.0141272E+005, 1.1961920E+000
 1.0700000E+004,-3.3772552E+001, 3.0763604E+001, 1.0141296E+005, 1.1963596E+000
 1.0800000E+004,-3.3785392E+001, 3.0767028E+001, 1.0141320E+005, 1.1965573E+000
 1.0900000E+004,-3.3753551E+001, 3.0783167E+001, 1.0141343E+005, 1.1965886E+000
 1.1000223E+004,-3.3836149E+001, 3.0827479E+001, 1.0141367E+005, 1.1962907E+000
 1.1100223E+004,-3.4104476E+001, 3.0938295E+001, 1.0141391E+005, 1.1962841E+000
 1.1200223E+004,-3.4205258E+001, 3.1067073E+001, 1.0141416E+005, 1.1964450E+000
 1.1300223E+004,-3.4088314E+001, 3.1146636E+001, 1.0141440E+005, 1.1963877E+000
 1.1400223E+004,-3.4075120E+001, 3.1081322E+001, 1.0141463E+005, 1.1964794E+000
 1.1500223E+004,-3.3983235E+001, 3.1031485E+001, 1.0141487E+005, 1.1966531E+000
 1.1600223E+004,-3.3945715E+001, 3.1077070E+001, 1.0141510E+005, 1.1965191E+000
 1.1700223E+004,-3.4003307E+001, 3.1106505E+001, 1.0141533E+005, 1.1963333E+000
 1.1800223E+004,-3.3696736E+001, 3.1259410E+001, 1.0141554E+005, 1.1962774E+000
 1.1900223E+004,-3.3704024E+001, 3.1412244E+001, 1.0141573E+005, 1.1966845E+000
 1.2000223E+004,-3.3639807E+001, 3.1351673E+001, 1.0141591E+005, 1.1963452E+000
 1.2100223E+004,-3.3589225E+001, 3.1284945E+001, 1.0141609E+005, 1.1963732E+000
 1.2200223E+004,-3.3465533E+001, 3.1311323E+001, 1.0141627E+005, 1.1965530E+000
 1.2300223E+004,-3.3330630E+001, 3.1313449E+001, 1.0141643E+005, 1.1962357E+000
 1.2400223E+004,-3.3317565E+001, 3.1176564E+001, 1.0141659E+005, 1.1966593E+000
 1.2500223E+004,-3.3256764E+001, 3.1202321E+001, 1.0141676E+005, 1.1963406E+000
 1.2600223E+004,-3.3133184E+001, 3.1280996E+001, 1.0141691E+005, 1.1964672E+000
 1.2700223E+004,-3.3110439E+001, 3.1344162E+001, 1.0141706E+005, 1.1963875E+000
 1.2800223E+004,-3.3254630E+001, 3.1367289E+001, 1.0141720E+005, 1.1966900E+000
 1.2900223E+004,-3.3254151E+001, 3.1332258E+001, 1.0141735E+005, 1.1962037E+000
 1.3000223E+004,-3.3367324E+001, 3.1371623E+001, 1.0141751E+005, 1.1966674E+000
 1.3100223E+004,-3.3378065E+001, 3.1435552E+001, 1.0141767E+005, 1.1961182E+000
 1.3200223E+004,-3.3655698E+001, 3.1517106E+001, 1.0141783E+005, 1.1965408E+000
 1.3300223E+004,-3.3452170E+001, 3.1591885E+001, 1.0141799E+005, 1.1963332E+000
 1.3400223E+004,-3.3494664E+001, 3.1553043E+001, 1.0141814E+005, 1.1964559E+000
 1.3500223E+004,-3.3623753E+001, 3.1564044E+001, 1.0141830E+005, 1.1964714E+000
 1.3600223E+004,-3.3563598E+001, 3.1627947E+001, 1.0141846E+005, 1.1963818E+000
 1.3700223E+004,-3.3670257E+001, 3.1693113E+001, 1.0141861E+005, 1.1966035E+000
 1.3800223E+004,-3.3450158E+001, 3.1763953E+001, 1.0141876E+005, 1.1964352E+000
 1.3900223E+004,-3.3341962E+001, 3.1894219E+001, 1.0141889E+005, 1.1965287E+000
 1.4000223E+004,-3.3349147E+001, 3.1872072E+001, 1.0141900E+005, 1.1964680E+000
 1.4100223E+004,-3.3299673E+001, 3.1819667E+001, 1.0141912E+005, 1.1964865E+000
 1.4200223E+004,-3.3228010E+001, 3.1800969E+001, 1.0141924E+005, 1.1966910E+000
 1.4300223E+004,-3.2977550E+001, 3.1802522E+001, 1.0141935E+005, 1.1963876E+000
 1.4400223E+004,-3.2846590E+001, 3.1785052E+001, 1.0141944E+005, 1.1963646E+000
 1.4500223E+004,-3.2814761E+001, 3.1766399E+001, 1.0141952E+005, 1.1964149E+000
 1.4600223E+004,-3.2998091E+001, 3.1708109E+001, 1.0141961E+005, 1.1965168E+000
 1.4700223E+004,-3.3104741E+001, 3.1580947E+001, 1.0141972E+005, 1.1961110E+000
 1.4800223E+004,-3.2994093E+001, 3.1550858E+001, 1.0141984E+005, 1.1966021E+000
 1.4900223E+004,-3.2919691E+001, 3.1630308E+001, 1.0141995E+005, 1.1964946E+000
 1.5000223E+004,-3.2961831E+001, 3.1749012E+001, 1.0142005E+005, 1.1961349E+000
 1.5100223E+004,-3.3022873E+001, 3.1866264E+001, 1.0142015E+005, 1.1965777E+000
 1.5200223E+004,-3.3022809E+001, 3.1923070E+001, 1.0142024E+005, 1.1967006E+000
 1.5300223E+004,-3.3243320E+001, 3.1955181E+001, 1.0142033E+005, 1.1961346E+000
 1.5400223E+004,-3.3158943E+001, 3.1944866E+001, 1.0142044E+005, 1.1964495E+000
 1.5500223E+004,-3.2961570E+001, 3.1957806E+001, 1.0142053E+005, 1.1965043E+000
 1.5600223E+004,-3.3111282E+001, 3.1872712E+001, 1.0142062E+005, 1.1963020E+000
 1.5700223E+004,-3.3157286E+001, 3.1902411E+001, 1.0142072E+005, 1.1965099E+000
 1.5800223E+004,-3.2940518E+001, 3.2004591E+001, 1.0142081E+005, 1.1963199E+000
 1.5900223E+004,-3.3089499E+001, 3.1968088E+001, 1.0142089E+005, 1.1962514E+000
 1.6000223E+004,-3.3219261E+001, 3.1861466E+001, 1.0142099E+005, 1.1963537E+000
 1.6100223E+004,-3.3026869E+001, 3.1899017E+001, 1.0142109E+005, 1.1965145E+000
 1.6200223E+004,-3.2986419E+001, 3.1852290E+001, 1.0142118E+005, 1.1963880E+000
 1.6300223E+004,-3.3108877E+001, 3.1831560E+001, 1.0142127E+005, 1.1964573E+000
 1.6400223E+004,-3.3166822E+001, 3.1747848E+001, 1.0142138E+005, 1.1966953E+000
 1.6500223E+004,-3.2993576E+001, 3.1813744E+001, 1.0142149E+005, 1.1967798E+000
 1.6600223E+004,-3.2938713E+001, 3.1739681E+001, 1.0142158E+005, 1.1964257E+000
 1.6700223E+004,-3.2958271E+001, 3.1736469E+001, 1.0142167E+005, 1.1965272E+000
 1.6800223E+004,-3.3132394E+001, 3.1788949E+001, 1.0142178E+005, 1.1963603E+000
 1.6900223E+004,-3.3143230E+001, 3.1883085E+001, 1.0142188E+005, 1.1965091E+000
 1.7000223E+004,-3.2912009E+001, 3.2018946E+001, 1.0142197E+005, 1.1963756E+000
 1.7100223E+004,-3.3093160E+001, 3.2069033E+001, 1.0142205E+005, 1.1966184E+000
 1.7200223E+004,-3.3123223E+001, 3.1989988E+001, 1.0142213E+005, 1.1965062E+000
 1.7300223E+004,-3.2993848E+001, 3.1901707E+001, 1.0142222E+005, 1.1963426E+000
 1.7400223E+004,-3.3045866E+001, 3.2002609E+001, 1.0142231E+005, 1.1963990E+000
 1.7500223E+004,-3.3065287E+001, 3.2008080E+001, 1.0142239E+005, 1.1963269E+000
 1.7600223E+004,-3.2881884E+001, 3.2011737E+001, 1.0142247E+005, 1.1964706E+000
 1.7700223E+004,-3.2934916E+001, 3.2070212E+001, 1.0142254E+005, 1.1963560E+000
 1.7800223E+004,-3.2798110E+001, 3.2038470E+001, 1.0142260E+005, 1.1965907E+000
 1.7900223E+004,-3.2680862E+001, 3.2056379E+001, 1.0142266E+005, 1.1964568E+000
 1.8000223E+004,-3.2633181E+001, 3.2071990E+001, 1.0142271E+005, 1.1962255E+000
 1.8100223E+004,-3.2605201E+001, 3.2097081E+001, 1.0142275E+005, 1.1965059E+000
 1.8200223E+004,-3.2688655E+001, 3.2074594E+001, 1.0142280E+005, 1.1962491E+000
 1.8300223E+004,-3.2631753E+001, 3.2050722E+001, 1.0142285E+005, 1.1964878E+000
 1.8400223E+004,-3.2738443E+001, 3.2052125E+001, 1.0142290E+005, 1.1964474E+000
 1.8500223E+004,-3.2817105E+001, 3.2100795E+001, 1.0142296E+005, 1.1967380E+000
 1.8600223E+004,-3.2644377E+001, 3.2050153E+001, 1.0142301E+005, 1.1966401E+000
 1.8700223E+004,-3.2437121E+001, 3.2044644E+001, 1.0142305E+005, 1.1963372E+000
 1.8800223E+004,-3.2361237E+001, 3.2069108E+001, 1.0142308E+005, 1.1963504E+000
 1.8900223E+004,-3.2624524E+001, 3.2087389E+001, 1.0142311E+005, 1.1966590E+000
 1.9000223E+004,-3.2770759E+001, 3.2188076E+001, 1.0142315E+005, 1.1964305E+000
 1.9100223E+004,-3.3026234E+001, 3.2205179E+001, 1.0142321E+005, 1.1964669E+000
 1.9200223E+004,-3.3036164E+001, 3.2217069E+001, 1.0142328E+005, 1.1965063E+000
 1.9300223E+004,-3.2693932E+001, 3.2311260E+001, 1.0142333E+005, 1.1964434E+000
 1.9400223E+004,-3.2537236E+001, 3.2307978E+001, 1.0142335E+005, 1.1965545E+000
 1.9500223E+004,-3.2819892E+001, 3.2315847E+001, 1.0142338E+005, 1.1965922E+000
 1.9600223E+004,-3.2809730E+001, 3.2275294E+001, 1.0142342E+005, 1.1965048E+000
 1.9700223E+004,-3.2913275E+001, 3.2313872E+001, 1.0142346E+005, 1.1966413E+000
 1.9800223E+004,-3.2725357E+001, 3.2240967E+001, 1.0142350E+005, 1.1963437E+000
 1.9900223E+004,-3.2535666E+001, 3.2229653E+001, 1.0142354E+005, 1.1962908E+000
 2.0000223E+004,-3.2492876E+001, 3.2221318E+001, 1.0142356E+005, 1.1966395E+000
 2.0100223E+004,-3.2570415E+001, 3.2229939E+001, 1.0142359E+005, 1.1968904E+000
 2.0200223E+004,-3.2557982E+001, 3.2158737E+001, 1.0142362E+005, 1.1957845E+000
 2.0300223E+004,-3.2475656E+001, 3.2172015E+001, 1.0142364E+005, 1.1962810E+000
 2.0400223E+004,-3.2420258E+001, 3.2103009E+001, 1.0142366E+005, 1.1963976E+000
 2.0500223E+004,-3.2458115E+001, 3.1983529E+001, 1.0142370E+005, 1.1963823E+000
 2.0600223E+004,-3.2374617E+001, 3.2001934E+001, 1.0142373E+005, 1.1964639E+000
 2.0700223E+004,-3.2537007E+001, 3.2052592E+001, 1.0142377E+005, 1.1962682E+000
 2.0800223E+004,-3.2649604E+001, 3.2199241E+001, 1.0142380E+005, 1.1965845E+000
 2.0900223E+004,-3.2663667E+001, 3.2161274E+001, 1.0142384E+005, 1.1963050E+000
 2.1000223E+004,-3.2677542E+001, 3.2086348E+001, 1.0142388E+005, 1.1963828E+000
 2.1100223E+004,-3.2543549E+001, 3.2073879E+001, 1.0142393E+005, 1.1963214E+000
 2.1200223E+004,-3.2481312E+001, 3.2163960E+001, 1.0142396E+005, 1.1965896E+000
 2.1300223E+004,-3.2555396E+001, 3.2151835E+001, 1.0142399E+005, 1.1962596E+000
 2.1400223E+004,-3.2709040E+001, 3.2255438E+001, 1.0142402E+005, 1.1964294E+000
 2.1500223E+004,-3.2459076E+001, 3.2206405E+001, 1.0142405E+005, 1.1966650E+000
 2.1600223E+004,-3.2478430E+001, 3.2157890E+001, 1.0142408E+005, 1.1962738E+000
 2.1700223E+004,-3.2694534E+001, 3.2221001E+001, 1.0142411E+005, 1.1963954E+000
 2.1800223E+004,-3.2729379E+001, 3.2301591E+001, 1.0142415E+005, 1.1965281E+000
 2.1900223E+004,-3.2682385E+001, 3.2392957E+001, 1.0142418E+005, 1.1962800E+000
 2.2000223E+004,-3.2892758E+001, 3.2460693E+001, 1.0142420E+005, 1.1964616E+000
 2.2100223E+004,-3.2930263E+001, 3.2421503E+001, 1.0142425E+005, 1.1962811E+000
 2.2200223E+004,-3.2634154E+001, 3.2308316E+001, 1.0142427E+005, 1.1965022E+000
 2.2300223E+004,-3.2723319E+001, 3.2218173E+001, 1.0142430E+005, 1.1965173E+000
 2.2400223E+004,-3.2672734E+001, 3.2249062E+001, 1.0142434E+005, 1.1965311E+000
 2.2500223E+004,-3.2706400E+001, 3.2240673E+001, 1.0142438E+005, 1.1964467E+000
 2.2600223E+004,-3.2553202E+001, 3.2081825E+001, 1.0142441E+005, 1.1963918E+000
 2.2700223E+004,-3.2485780E+001, 3.2059313E+001, 1.0142445E+005, 1.1964248E+000
 2.2800223E+004,-3.2518576E+001, 3.2218057E+001, 1.0142448E+005, 1.1964717E+000
 2.2900223E+004,-3.2634948E+001, 3.2244202E+001, 1.0142450E+005, 1.1964199E+000
 2.3000223E+004,-3.2645830E+001, 3.2309766E+001, 1.0142453E+005, 1.1964585E+000
 2.3100223E+004,-3.2674801E+001, 3.2318173E+001, 1.0142456E+005, 1.1964321E+000
 2.3200223E+004,-3.2720600E+001, 3.2397991E+001, 1.0142459E+005, 1.1965944E+000
 2.3300223E+004,-3.2562785E+001, 3.2377084E+001, 1.0142462E+005, 1.1962999E+000
 2.3400223E+004,-3.2483438E+001, 3.2408049E+001, 1.0142463E+005, 1.1965479E+000
 2.3500223E+004,-3.2372638E+001, 3.2294235E+001, 1.0142463E+005, 1.1964424E+000
 2.3600223E+004,-3.2392502E+001, 3.2257612E+001, 1.0142464E+005, 1.1963154E+000
 2.3700223E+004,-3.2240765E+001, 3.2275660E+001, 1.0142465E+005, 1.1966651E+000
 2.3800223E+004,-3.2202547E+001, 3.2209103E+001, 1.0142464E+005, 1.1970803E+000
 2.3900223E+004,-3.2078560E+001, 3.2238735E+001, 1.0142464E+005, 1.1961918E+000
 2.4000223E+004,-3.2261198E+001, 3.2172560E+001, 1.0142463E+005, 1.1965492E+000
 2.4100223E+004,-3.2350940E+001, 3.2215983E+001, 1.0142464E+005, 1.1961898E+000
 2.4200223E+004,-3.2531508E+001, 3.2237194E+001, 1.0142466E+005, 1.1963919E+000
 2.4300223E+004,-3.2611492E+001, 3.2307897E+001, 1.0142469E+005, 1.1962278E+000
 2.4400223E+004,-3.2720324E+001, 3.2370278E+001, 1.0142471E+005, 1.1964646E+000
 2.4500223E+004,-3.2649262E+001, 3.2427093E+001, 1.0142473E+005, 1.1966774E+000
 2.4600223E+004,-3.2498915E+001, 3.2365537E+001, 1.0142475E+005, 1.1965427E+000
 2.4700223E+004,-3.2446953E+001, 3.2334161E+001, 1.0142476E+005, 1.1962601E+000
 2.4800223E+004,-3.2404873E+001, 3.2282519E+001, 1.0142477E+005, 1.1965978E+000
 2.4900223E+004,-3.2507349E+001, 3.2308049E+001, 1.0142478E+005, 1.1964605E+000
 2.5000223E+004,-3.2573000E+001, 3.2476652E+001, 1.0142480E+005, 1.1964829E+000
 2.5100223E+004,-3.2721050E+001, 3.2500416E+001, 1.0142481E+005, 1.1963943E+000
 2.5200223E+004,-3.2592899E+001, 3.2430580E+001, 1.0142482E+005, 1.1963509E+000
 2.5300223E+004,-3.2642718E+001, 3.2341849E+001, 1.0142484E+005, 1.1965907E+000
 2.5400223E+004,-3.2636882E+001, 3.2229182E+001, 1.0142487E+005, 1.1964881E+000
 2.5500223E+004,-3.2682632E+001, 3.2273396E+001, 1.0142490E+005, 1.1964290E+000
 2.5600223E+004,-3.2678643E+001, 3.2428834E+001, 1.0142493E+005, 1.1964876E+000
 2.5700223E+004,-3.2658821E+001, 3.2515940E+001, 1.0142495E+005, 1.1960710E+000
 2.5800223E+004,-3.2577752E+001, 3.2475219E+001, 1.0142496E+005, 1.1964786E+000
 2.5900223E+004,-3.2596693E+001, 3.2404286E+001, 1.0142497E+005, 1.1964658E+000
 2.6000223E+004,-3.2560280E+001, 3.2429780E+001, 1.0142499E+005, 1.1966403E+000
 2.6100223E+004,-3.2430096E+001, 3.2294668E+001, 1.0142501E+005, 1.1963152E+000
 2.6200223E+004,-3.2275378E+001, 3.2227500E+001, 1.0142502E+005, 1.1963672E+000
 2.6300223E+004,-3.2146606E+001, 3.2284668E+001, 1.0142502E+005, 1.1964157E+000
 2.6400223E+004,-3.2254663E+001, 3.2220332E+001, 1.0142501E+005, 1.1965071E+000
 2.6500223E+004,-3.2421598E+001, 3.2204837E+001, 1.0142502E+005, 1.1964479E+000
 2.6600223E+004,-3.2496678E+001, 3.2317820E+001, 1.0142504E+005, 1.1964893E+000
 2.6700223E+004,-3.2566419E+001, 3.2337205E+001, 1.0142505E+005, 1.1964610E+000
 2.6800223E+004,-3.2603717E+001, 3.2266083E+001, 1.0142508E+005, 1.1964431E+000
 2.6900223E+004,-3.2474775E+001, 3.2254390E+001, 1.0142510E+005, 1.1965707E+000
 2.7000223E+004,-3.2563320E+001, 3.2292485E+001, 1.0142512E+005, 1.1964023E+000
 2.7100223E+004,-3.2479861E+001, 3.2245819E+001, 1.0142514E+005, 1.1963362E+000
 2.7200223E+004,-3.2393081E+001, 3.2264299E+001, 1.0142516E+005, 1.1968249E+000
 2.7300223E+004,-3.2418730E+001, 3.2209922E+001, 1.0142517E+005, 1.1963181E+000
 2.7400223E+004,-3.2491876E+001, 3.2194383E+001, 1.0142519E+005, 1.1963246E+000
 2.7500223E+004,-3.2537150E+001, 3.2192333E+001, 1.0142521E+005, 1.1969087E+000
 2.7600223E+004,-3.2383747E+001, 3.2208980E+001, 1.0142523E+005, 1.1963162E+000
 2.7700223E+004,-3.2389502E+001, 3.2256316E+001, 1.0142525E+005, 1.1963208E+000
