s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-2.9145600E-002, 2.9145600E-002, 1.0132500E+005, 1.1913975E+000
 1.0000000E+000,-1.0542927E-002, 1.0572824E-002, 1.0132468E+005, 1.1915933E+000
 2.0250000E+000,-4.5728867E-003, 4.5915445E-003, 1.0132419E+005, 1.1921356E+000
 3.0250000E+000,-3.8529662E-003, 3.8666789E-003, 1.0132392E+005, 1.1923254E+000
 4.0250000E+000,-3.6887429E-003, 3.7016392E-003, 1.0132376E+005, 1.1923686E+000
 5.0000000E+000,-3.6481907E-003, 3.6646278E-003, 1.0132366E+005, 1.1923748E+000
 6.0000000E+000,-3.6341974E-003, 3.6613181E-003, 1.0132360E+005, 1.1923674E+000
 7.0000000E+000,-3.6214765E-003, 3.6732879E-003, 1.0132356E+005, 1.1923463E+000
 8.0000000E+000,-3.5995192E-003, 3.7046936E-003, 1.0132353E+005, 1.1922999E+000
 9.0000000E+000,-3.5587397E-003, 3.7775254E-003, 1.0132351E+005, 1.1921997E+000
 1.0000000E+001,-3.4938804E-003, 3.9526610E-003, 1.0132349E+005, 1.1919829E+000
 1.1000000E+001,-3.4453753E-003, 4.4025798E-003, 1.0132342E+005, 1.1915241E+000
 1.2000000E+001,-3.6493494E-003, 5.5931845E-003, 1.0132309E+005, 1.1906907E+000
 1.3000000E+001,-4.5727222E-003, 8.1734166E-003, 1.0132220E+005, 1.1898148E+000
 1.4000000E+001,-5.8882442E-003, 1.0873056E-002, 1.0132111E+005, 1.1897363E+000
 1.5000000E+001,-6.8238762E-003, 1.1247427E-002, 1.0132026E+005, 1.1902328E+000
 1.6000000E+001,-7.4068528E-003, 1.0274649E-002, 1.0131977E+005, 1.1906359E+000
 1.7000000E+001,-7.7832826E-003, 9.3453086E-003, 1.0131951E+005, 1.1908360E+000
 1.8000000E+001,-7.9930897E-003, 8.7004250E-003, 1.0131926E+005, 1.1908581E+000
 1.9025000E+001,-7.9143031E-003, 8.3362485E-003, 1.0131913E+005, 1.1907020E+000
 2.0025000E+001,-7.4970857E-003, 8.3547903E-003, 1.0131924E+005, 1.1903685E+000
 2.1025000E+001,-6.8146397E-003, 8.8295010E-003, 1.0131950E+005, 1.1898923E+000
 2.2025000E+001,-5.9951942E-003, 9.6876014E-003, 1.0131979E+005, 1.1893438E+000
 2.3025000E+001,-5.1811623E-003, 1.0709280E-002, 1.0131999E+005, 1.1888108E+000
 2.4025000E+001,-4.4860312E-003, 1.1656583E-002, 1.0132003E+005, 1.1883590E+000
 2.5025000E+001,-3.9748951E-003, 1.2407057E-002, 1.0131995E+005, 1.1880195E+000
 2.6025000E+001,-3.6545436E-003, 1.2943967E-002, 1.0131985E+005, 1.1877898E+000
 2.7025000E+001,-3.5011182E-003, 1.3303270E-002, 1.0131982E+005, 1.1876547E+000
 2.8025000E+001,-3.4741336E-003, 1.3539341E-002, 1.0131990E+005, 1.1875910E+000
 2.9025000E+001,-3.5172108E-003, 1.3686973E-002, 1.0132008E+005, 1.1875720E+000
 3.0025000E+001,-3.5585932E-003, 1.3735535E-002, 1.0132033E+005, 1.1875690E+000
