s,kW,kW,Pa,kg/m3
 7.4017857E+001,-3.5837652E-002, 3.4069200E-002, 1.0177775E+005, 1.1877883E+000
 7.5000000E+001,-3.5566111E-002, 3.3963821E-002, 1.0177869E+005, 1.1832134E+000
 7.6004464E+001,-3.5300835E-002, 3.3720003E-002, 1.0177958E+005, 1.1768620E+000
 7.7008929E+001,-3.5267328E-002, 3.3548621E-002, 1.0178054E+005, 1.1694270E+000
 7.8013393E+001,-3.5432399E-002, 3.3416819E-002, 1.0178170E+005, 1.1787989E+000
 7.9017857E+001,-3.5374510E-002, 3.3487281E-002, 1.0178298E+005, 1.1810111E+000
 8.0000000E+001,-3.5284555E-002, 3.3549933E-002, 1.0178407E+005, 1.1811089E+000
 8.1004464E+001,-3.5311063E-002, 3.3580662E-002, 1.0178509E+005, 1.1868185E+000
 8.2008929E+001,-3.5307749E-002, 3.3707438E-002, 1.0178606E+005, 1.1838342E+000
 8.3013393E+001,-3.5438623E-002, 3.3602182E-002, 1.0178708E+005, 1.1926840E+000
 8.4017857E+001,-3.5653716E-002, 3.3555824E-002, 1.0178832E+005, 1.1948004E+000
 8.5000000E+001,-3.5547209E-002, 3.3764521E-002, 1.0178956E+005, 1.1791222E+000
 8.6004464E+001,-3.5143002E-002, 3.3781959E-002, 1.0179043E+005, 1.1861380E+000
 8.7008929E+001,-3.4999830E-002, 3.3902237E-002, 1.0179108E+005, 1.1827695E+000
 8.8013393E+001,-3.5128093E-002, 3.3919936E-002, 1.0179167E+005, 1.1830610E+000
 8.9017857E+001,-3.5300075E-002, 3.3968273E-002, 1.0179243E+005, 1.1895897E+000
 9.0000000E+001,-3.5336828E-002, 3.3792244E-002, 1.0179326E+005, 1.1771429E+000
 9.1004464E+001,-3.5199496E-002, 3.3751590E-002, 1.0179419E+005, 1.1789053E+000
 9.2008929E+001,-3.5223639E-002, 3.4065870E-002, 1.0179491E+005, 1.1812414E+000
 9.3017829E+001,-3.5596648E-002, 3.4298627E-002, 1.0179562E+005, 1.1791926E+000
 9.4021014E+001,-3.5644081E-002, 3.4353034E-002, 1.0179636E+005, 1.1759087E+000
 9.5003157E+001,-3.5857716E-002, 3.4318633E-002, 1.0179723E+005, 1.1868221E+000
 9.6007622E+001,-3.6127850E-002, 3.4655843E-002, 1.0179821E+005, 1.1873590E+000
 9.7012086E+001,-3.6022676E-002, 3.5042700E-002, 1.0179894E+005, 1.1777058E+000
 9.8016550E+001,-3.5874353E-002, 3.5146638E-002, 1.0179932E+005, 1.1822980E+000
 9.9021014E+001,-3.5588563E-002, 3.4884895E-002, 1.0179959E+005, 1.1791263E+000
 1.0000316E+002,-3.5487805E-002, 3.4829625E-002, 1.0179985E+005, 1.1861168E+000
 1.0100762E+002,-3.5509807E-002, 3.5097427E-002, 1.0180004E+005, 1.1890436E+000
 1.0201209E+002,-3.5382358E-002, 3.5337744E-002, 1.0179995E+005, 1.1830923E+000
 1.0301107E+002,-3.5438213E-002, 3.5092260E-002, 1.0179980E+005, 1.1810266E+000
 1.0400944E+002,-3.5623871E-002, 3.4926717E-002, 1.0179995E+005, 1.1785100E+000
 1.0501390E+002,-3.5733788E-002, 3.4856700E-002, 1.0180030E+005, 1.1875721E+000
 1.0601837E+002,-3.5942013E-002, 3.4811363E-002, 1.0180079E+005, 1.1847847E+000
 1.0700051E+002,-3.6175088E-002, 3.4754421E-002, 1.0180156E+005, 1.1816806E+000
 1.0800497E+002,-3.5642560E-002, 3.4894523E-002, 1.0180214E+005, 1.1771176E+000
 1.0900944E+002,-3.5102316E-002, 3.4817491E-002, 1.0180224E+005, 1.1834182E+000
 1.1001390E+002,-3.4652209E-002, 3.4629728E-002, 1.0180206E+005, 1.1872790E+000
 1.1101837E+002,-3.4722556E-002, 3.4545354E-002, 1.0180185E+005, 1.1883018E+000
 1.1200051E+002,-3.4986392E-002, 3.4584100E-002, 1.0180183E+005, 1.1773659E+000
 1.1300497E+002,-3.5145854E-002, 3.4643507E-002, 1.0180195E+005, 1.1761489E+000
 1.1400944E+002,-3.5174825E-002, 3.4640495E-002, 1.0180215E+005, 1.1732398E+000
 1.1501390E+002,-3.5090905E-002, 3.4806691E-002, 1.0180225E+005, 1.1755187E+000
 1.1601837E+002,-3.5293908E-002, 3.4970257E-002, 1.0180229E+005, 1.1823997E+000
 1.1700051E+002,-3.5307239E-002, 3.5285152E-002, 1.0180219E+005, 1.1818844E+000
 1.1800497E+002,-3.5340331E-002, 3.5315796E-002, 1.0180197E+005, 1.1819252E+000
 1.1900944E+002,-3.5492420E-002, 3.5070340E-002, 1.0180190E+005, 1.1859642E+000
 1.2001390E+002,-3.5897220E-002, 3.4877688E-002, 1.0180226E+005, 1.1795489E+000
 1.2101837E+002,-3.5855609E-002, 3.4906496E-002, 1.0180283E+005, 1.1798270E+000
 1.2200051E+002,-3.5911070E-002, 3.5003380E-002, 1.0180328E+005, 1.1844542E+000
 1.2300497E+002,-3.5855882E-002, 3.4966015E-002, 1.0180374E+005, 1.1848389E+000
 1.2400944E+002,-3.5479601E-002, 3.4960275E-002, 1.0180411E+005, 1.1853425E+000
 1.2501390E+002,-3.4958884E-002, 3.4793071E-002, 1.0180412E+005, 1.1839114E+000
 1.2601837E+002,-3.4910459E-002, 3.4769958E-002, 1.0180397E+005, 1.1710116E+000
 1.2700051E+002,-3.5141654E-002, 3.5050724E-002, 1.0180378E+005, 1.1948399E+000
 1.2800497E+002,-3.5378989E-002, 3.5016957E-002, 1.0180367E+005, 1.1937613E+000
 1.2900944E+002,-3.5465337E-002, 3.4726954E-002, 1.0180390E+005, 1.1873790E+000
 1.3001390E+002,-3.5229379E-002, 3.4413945E-002, 1.0180428E+005, 1.1875487E+000
 1.3101837E+002,-3.5182380E-002, 3.4474496E-002, 1.0180465E+005, 1.1735807E+000
 1.3200051E+002,-3.4907541E-002, 3.4739373E-002, 1.0180477E+005, 1.1719255E+000
 1.3300497E+002,-3.4853721E-002, 3.5067613E-002, 1.0180453E+005, 1.1798810E+000
 1.3400944E+002,-3.4975216E-002, 3.5214650E-002, 1.0180407E+005, 1.1808797E+000
 1.3501390E+002,-3.5128092E-002, 3.5061238E-002, 1.0180374E+005, 1.1824999E+000
 1.3601837E+002,-3.5239525E-002, 3.4927663E-002, 1.0180364E+005, 1.1830678E+000
 1.3700051E+002,-3.5162980E-002, 3.4877699E-002, 1.0180363E+005, 1.1802316E+000
 1.3800497E+002,-3.5202604E-002, 3.4898853E-002, 1.0180360E+005, 1.1778161E+000
 1.3900944E+002,-3.5554442E-002, 3.5008663E-002, 1.0180364E+005, 1.1809581E+000
 1.4001390E+002,-3.5668268E-002, 3.5101975E-002, 1.0180381E+005, 1.1863535E+000
 1.4101837E+002,-3.5815964E-002, 3.5099675E-002, 1.0180406E+005, 1.1703949E+000
 1.4200051E+002,-3.5861858E-002, 3.5054791E-002, 1.0180440E+005, 1.1782868E+000
 1.4300497E+002,-3.5630810E-002, 3.5021537E-002, 1.0180469E+005, 1.1769881E+000
 1.4400944E+002,-3.5251224E-002, 3.4977687E-002, 1.0180476E+005, 1.1875828E+000
 1.4501390E+002,-3.5044856E-002, 3.4953152E-002, 1.0180461E+005, 1.1759413E+000
 1.4601837E+002,-3.4989792E-002, 3.4965504E-002, 1.0180438E+005, 1.1857994E+000
 1.4700051E+002,-3.4751104E-002, 3.4853151E-002, 1.0180408E+005, 1.1865632E+000
 1.4800497E+002,-3.4760299E-002, 3.4742168E-002, 1.0180377E+005, 1.1825078E+000
 1.4900944E+002,-3.5053865E-002, 3.4671881E-002, 1.0180367E+005, 1.1789839E+000
 1.5001390E+002,-3.5545604E-002, 3.4984889E-002, 1.0180380E+005, 1.1774328E+000
 1.5101837E+002,-3.5462655E-002, 3.5158690E-002, 1.0180392E+005, 1.1800414E+000
 1.5200051E+002,-3.5247625E-002, 3.4974403E-002, 1.0180388E+005, 1.1834057E+000
 1.5300497E+002,-3.4944005E-002, 3.4611529E-002, 1.0180391E+005, 1.1812233E+000
 1.5400944E+002,-3.5094367E-002, 3.4501257E-002, 1.0180400E+005, 1.1798851E+000
 1.5501390E+002,-3.5205649E-002, 3.4522359E-002, 1.0180431E+005, 1.1858300E+000
 1.5601837E+002,-3.4883532E-002, 3.4668614E-002, 1.0180441E+005, 1.1822195E+000
 1.5700051E+002,-3.4996540E-002, 3.4775363E-002, 1.0180434E+005, 1.1782297E+000
 1.5800497E+002,-3.5084086E-002, 3.4899866E-002, 1.0180428E+005, 1.1822678E+000
 1.5900944E+002,-3.5123648E-002, 3.4960788E-002, 1.0180422E+005, 1.1838172E+000
 1.6001390E+002,-3.4971024E-002, 3.5001497E-002, 1.0180401E+005, 1.1791051E+000
 1.6101837E+002,-3.5230976E-002, 3.5044759E-002, 1.0180377E+005, 1.1841979E+000
 1.6200051E+002,-3.5454229E-002, 3.4808061E-002, 1.0180385E+005, 1.1858262E+000
 1.6300497E+002,-3.5374321E-002, 3.4761359E-002, 1.0180407E+005, 1.1835604E+000
 1.6400944E+002,-3.5545119E-002, 3.5082003E-002, 1.0180420E+005, 1.1804570E+000
 1.6501390E+002,-3.5866705E-002, 3.5263922E-002, 1.0180436E+005, 1.1776340E+000
 1.6601837E+002,-3.5861973E-002, 3.5327237E-002, 1.0180458E+005, 1.1813453E+000
 1.6700051E+002,-3.5954035E-002, 3.5364373E-002, 1.0180473E+005, 1.1787841E+000
 1.6800497E+002,-3.6302863E-002, 3.5111108E-002, 1.0180517E+005, 1.1825125E+000
 1.6901775E+002,-3.5960717E-002, 3.5157045E-002, 1.0180574E+005, 1.1798582E+000
 1.7000008E+002,-3.5657570E-002, 3.5257960E-002, 1.0180589E+005, 1.1794108E+000
 1.7100454E+002,-3.5521761E-002, 3.5133534E-002, 1.0180594E+005, 1.1840086E+000
 1.7200900E+002,-3.5419526E-002, 3.5051407E-002, 1.0180606E+005, 1.1828356E+000
 1.7301347E+002,-3.5193789E-002, 3.5158968E-002, 1.0180602E+005, 1.1800299E+000
 1.7401793E+002,-3.5299311E-002, 3.5184463E-002, 1.0180587E+005, 1.1780436E+000
 1.7500008E+002,-3.5470266E-002, 3.5067367E-002, 1.0180591E+005, 1.1812174E+000
 1.7600454E+002,-3.5203949E-002, 3.5036645E-002, 1.0180594E+005, 1.1803788E+000
 1.7700900E+002,-3.5088896E-002, 3.5309148E-002, 1.0180570E+005, 1.1806577E+000
 1.7801347E+002,-3.5065618E-002, 3.5465494E-002, 1.0180522E+005, 1.1791199E+000
 1.7901793E+002,-3.5272996E-002, 3.5495978E-002, 1.0180477E+005, 1.1827508E+000
 1.8000008E+002,-3.5437480E-002, 3.5452994E-002, 1.0180447E+005, 1.1829901E+000
 1.8100454E+002,-3.5387860E-002, 3.5341549E-002, 1.0180433E+005, 1.1842640E+000
 1.8200900E+002,-3.5480032E-002, 3.5549151E-002, 1.0180410E+005, 1.1806724E+000
 1.8301347E+002,-3.5466801E-002, 3.5615691E-002, 1.0180382E+005, 1.1779146E+000
 1.8401793E+002,-3.5570078E-002, 3.5492430E-002, 1.0180355E+005, 1.1852469E+000
 1.8500008E+002,-3.5994484E-002, 3.5137344E-002, 1.0180371E+005, 1.1798963E+000
 1.8600454E+002,-3.5984195E-002, 3.4942358E-002, 1.0180427E+005, 1.1833785E+000
 1.8700900E+002,-3.5541378E-002, 3.4867738E-002, 1.0180470E+005, 1.1822773E+000
 1.8801347E+002,-3.4997472E-002, 3.4763001E-002, 1.0180476E+005, 1.1795413E+000
 1.8901793E+002,-3.4659971E-002, 3.4557906E-002, 1.0180460E+005, 1.1743793E+000
 1.9000008E+002,-3.4558544E-002, 3.4399616E-002, 1.0180442E+005, 1.1793857E+000
 1.9100371E+002,-3.4619582E-002, 3.4224443E-002, 1.0180439E+005, 1.1838018E+000
 1.9200567E+002,-3.4729839E-002, 3.4404661E-002, 1.0180444E+005, 1.1792966E+000
 1.9301013E+002,-3.4578900E-002, 3.4299560E-002, 1.0180442E+005, 1.1774860E+000
 1.9401460E+002,-3.4744223E-002, 3.4124589E-002, 1.0180449E+005, 1.1832258E+000
 1.9501906E+002,-3.5052446E-002, 3.4222472E-002, 1.0180481E+005, 1.1827836E+000
 1.9600120E+002,-3.5167769E-002, 3.4352794E-002, 1.0180523E+005, 1.1770302E+000
 1.9700567E+002,-3.5230949E-002, 3.4543424E-002, 1.0180560E+005, 1.1800143E+000
 1.9801013E+002,-3.5252047E-002, 3.4787737E-002, 1.0180583E+005, 1.1748231E+000
 1.9901460E+002,-3.5361922E-002, 3.4828373E-002, 1.0180597E+005, 1.1790237E+000
 2.0001906E+002,-3.5453969E-002, 3.4867644E-002, 1.0180620E+005, 1.1832380E+000
 2.0100120E+002,-3.5316724E-002, 3.4902630E-002, 1.0180634E+005, 1.1918469E+000
 2.0200567E+002,-3.5320655E-002, 3.4946567E-002, 1.0180643E+005, 1.1817786E+000
 2.0301013E+002,-3.5172239E-002, 3.4920234E-002, 1.0180644E+005, 1.1857579E+000
 2.0401460E+002,-3.5094530E-002, 3.4910736E-002, 1.0180642E+005, 1.1862704E+000
 2.0501906E+002,-3.4851675E-002, 3.4934329E-002, 1.0180625E+005, 1.1816222E+000
 2.0600120E+002,-3.4829220E-002, 3.5099435E-002, 1.0180592E+005, 1.1809050E+000
 2.0700567E+002,-3.4738636E-002, 3.5107639E-002, 1.0180550E+005, 1.1821094E+000
 2.0801013E+002,-3.4778000E-002, 3.4977732E-002, 1.0180511E+005, 1.1747621E+000
 2.0901460E+002,-3.5059862E-002, 3.4998786E-002, 1.0180487E+005, 1.1775675E+000
 2.1001906E+002,-3.5219639E-002, 3.5057147E-002, 1.0180478E+005, 1.1800298E+000
 2.1100120E+002,-3.5313292E-002, 3.4896323E-002, 1.0180478E+005, 1.1743012E+000
 2.1200567E+002,-3.5453171E-002, 3.4777382E-002, 1.0180497E+005, 1.1786956E+000
 2.1301013E+002,-3.5451200E-002, 3.4921704E-002, 1.0180521E+005, 1.1834579E+000
 2.1401460E+002,-3.5278429E-002, 3.5226894E-002, 1.0180519E+005, 1.1801423E+000
 2.1501906E+002,-3.5148715E-002, 3.5317388E-002, 1.0180488E+005, 1.1732942E+000
 2.1600120E+002,-3.5226535E-002, 3.5053242E-002, 1.0180464E+005, 1.1909002E+000
 2.1700567E+002,-3.5395739E-002, 3.5294389E-002, 1.0180458E+005, 1.1813261E+000
 2.1801013E+002,-3.5297490E-002, 3.5553492E-002, 1.0180430E+005, 1.1778698E+000
 2.1901460E+002,-3.5204120E-002, 3.5259358E-002, 1.0180388E+005, 1.1830406E+000
 2.2001906E+002,-3.5039651E-002, 3.4808732E-002, 1.0180369E+005, 1.1793872E+000
 2.2100120E+002,-3.4732264E-002, 3.4681903E-002, 1.0180351E+005, 1.1778592E+000
 2.2200567E+002,-3.4807021E-002, 3.4762163E-002, 1.0180317E+005, 1.1790834E+000
 2.2301013E+002,-3.5031155E-002, 3.5029311E-002, 1.0180288E+005, 1.1778348E+000
 2.2401460E+002,-3.5146410E-002, 3.5125093E-002, 1.0180256E+005, 1.1790996E+000
 2.2501906E+002,-3.5384700E-002, 3.5061584E-002, 1.0180242E+005, 1.1788196E+000
 2.2600120E+002,-3.5627019E-002, 3.5144438E-002, 1.0180244E+005, 1.1809234E+000
 2.2700567E+002,-3.5827498E-002, 3.5286560E-002, 1.0180254E+005, 1.1806790E+000
 2.2801013E+002,-3.5863848E-002, 3.5307716E-002, 1.0180269E+005, 1.1798771E+000
 2.2901460E+002,-3.5637484E-002, 3.5353245E-002, 1.0180271E+005, 1.1930683E+000
 2.3001906E+002,-3.5614501E-002, 3.5075366E-002, 1.0180271E+005, 1.1858937E+000
 2.3100120E+002,-3.5750220E-002, 3.4941147E-002, 1.0180300E+005, 1.1782115E+000
 2.3200567E+002,-3.5423219E-002, 3.4894239E-002, 1.0180326E+005, 1.1779453E+000
 2.3301013E+002,-3.5181974E-002, 3.4764560E-002, 1.0180333E+005, 1.1773164E+000
 2.3401460E+002,-3.4969100E-002, 3.4826289E-002, 1.0180329E+005, 1.1810806E+000
 2.3501906E+002,-3.5053153E-002, 3.5046414E-002, 1.0180305E+005, 1.1838374E+000
 2.3600120E+002,-3.5210773E-002, 3.5068099E-002, 1.0180290E+005, 1.1818411E+000
 2.3700567E+002,-3.5047772E-002, 3.4859688E-002, 1.0180281E+005, 1.1822047E+000
 2.3801013E+002,-3.4917194E-002, 3.4716053E-002, 1.0180276E+005, 1.1765999E+000
 2.3901460E+002,-3.4979385E-002, 3.4803083E-002, 1.0180266E+005, 1.1941603E+000
 2.4001906E+002,-3.5244923E-002, 3.5034102E-002, 1.0180261E+005, 1.1839229E+000
 2.4100120E+002,-3.5093002E-002, 3.4974174E-002, 1.0180252E+005, 1.1789082E+000
 2.4200567E+002,-3.5077439E-002, 3.4682838E-002, 1.0180249E+005, 1.1849643E+000
 2.4301013E+002,-3.5103457E-002, 3.4546409E-002, 1.0180265E+005, 1.1776423E+000
 2.4401460E+002,-3.5259430E-002, 3.4718677E-002, 1.0180286E+005, 1.1754895E+000
 2.4501906E+002,-3.5397291E-002, 3.4970569E-002, 1.0180301E+005, 1.1805672E+000
 2.4600120E+002,-3.5138619E-002, 3.5002065E-002, 1.0180298E+005, 1.1782597E+000
 2.4700567E+002,-3.4986456E-002, 3.5206401E-002, 1.0180271E+005, 1.1778829E+000
 2.4801013E+002,-3.4923217E-002, 3.5437697E-002, 1.0180216E+005, 1.1846989E+000
 2.4901460E+002,-3.5066671E-002, 3.5483509E-002, 1.0180153E+005, 1.1844868E+000
 2.5001906E+002,-3.5591863E-002, 3.5467266E-002, 1.0180118E+005, 1.1790208E+000
 2.5100120E+002,-3.5922526E-002, 3.5572609E-002, 1.0180117E+005, 1.1827692E+000
 2.5200567E+002,-3.5829964E-002, 3.5440709E-002, 1.0180117E+005, 1.1795103E+000
 2.5301013E+002,-3.5641384E-002, 3.5161418E-002, 1.0180127E+005, 1.1824452E+000
 2.5401460E+002,-3.5538689E-002, 3.4899653E-002, 1.0180145E+005, 1.1811650E+000
 2.5501906E+002,-3.5113401E-002, 3.4692942E-002, 1.0180163E+005, 1.1796214E+000
 2.5600120E+002,-3.4743260E-002, 3.4648016E-002, 1.0180156E+005, 1.1764415E+000
 2.5700567E+002,-3.4561538E-002, 3.4637388E-002, 1.0180133E+005, 1.1781439E+000
 2.5801013E+002,-3.4841876E-002, 3.4865411E-002, 1.0180110E+005, 1.1847132E+000
 2.5901460E+002,-3.4708364E-002, 3.4930653E-002, 1.0180077E+005, 1.1867925E+000
 2.6001906E+002,-3.4691978E-002, 3.4757111E-002, 1.0180042E+005, 1.1787166E+000
 2.6100120E+002,-3.4824883E-002, 3.4673829E-002, 1.0180024E+005, 1.1823567E+000
 2.6200567E+002,-3.5024649E-002, 3.4666889E-002, 1.0180022E+005, 1.1795266E+000
 2.6301013E+002,-3.4987950E-002, 3.4796886E-002, 1.0180019E+005, 1.1756611E+000
 2.6401460E+002,-3.5081253E-002, 3.4984646E-002, 1.0180003E+005, 1.1851691E+000
 2.6501906E+002,-3.5378619E-002, 3.5256457E-002, 1.0179986E+005, 1.1817395E+000
 2.6600120E+002,-3.5417920E-002, 3.5157448E-002, 1.0179978E+005, 1.1812057E+000
 2.6700567E+002,-3.5431668E-002, 3.4917667E-002, 1.0179984E+005, 1.1781486E+000
 2.6801013E+002,-3.5441756E-002, 3.4843661E-002, 1.0180003E+005, 1.1818804E+000
 2.6901460E+002,-3.5432302E-002, 3.4727006E-002, 1.0180029E+005, 1.1827619E+000
 2.7001906E+002,-3.5100323E-002, 3.4587189E-002, 1.0180049E+005, 1.1826726E+000
 2.7100120E+002,-3.5003167E-002, 3.4725941E-002, 1.0180054E+005, 1.1834546E+000
 2.7200567E+002,-3.4931154E-002, 3.4911219E-002, 1.0180032E+005, 1.1829660E+000
 2.7301013E+002,-3.5130731E-002, 3.4846556E-002, 1.0180016E+005, 1.1812899E+000
 2.7401460E+002,-3.5405013E-002, 3.4796634E-002, 1.0180023E+005, 1.1815001E+000
 2.7501906E+002,-3.5561678E-002, 3.4722434E-002, 1.0180054E+005, 1.1822243E+000
 2.7600120E+002,-3.5522114E-002, 3.4626243E-002, 1.0180096E+005, 1.1866480E+000
 2.7700567E+002,-3.5288172E-002, 3.4755563E-002, 1.0180122E+005, 1.1887644E+000
