s,Pa,kg/m3,kW,kW
 6.8005020E+002, 1.0377564E+005, 9.5726656E-001,-1.2747767E+004, 1.0362088E+004
 6.9001756E+002, 1.0379673E+005, 9.5922515E-001,-1.2788116E+004, 1.0258622E+004
 7.0000961E+002, 1.0381914E+005, 9.6265379E-001,-1.2881393E+004, 1.0160864E+004
 7.1002449E+002, 1.0384128E+005, 9.6028561E-001,-1.2700065E+004, 1.0327734E+004
 7.2001978E+002, 1.0386007E+005, 9.5894079E-001,-1.2481413E+004, 1.0479038E+004
 7.3002881E+002, 1.0387724E+005, 9.5822349E-001,-1.2486758E+004, 1.0501251E+004
 7.4003577E+002, 1.0389459E+005, 9.6091130E-001,-1.2568983E+004, 1.0569076E+004
 7.5003289E+002, 1.0391243E+005, 9.5558720E-001,-1.2644871E+004, 1.0508611E+004
 7.6004330E+002, 1.0393133E+005, 9.5865927E-001,-1.2736032E+004, 1.0576570E+004
 7.7001378E+002, 1.0395097E+005, 9.6093535E-001,-1.2902734E+004, 1.0522335E+004
 7.8003066E+002, 1.0397126E+005, 9.5853857E-001,-1.2892541E+004, 1.0615466E+004
 7.9001270E+002, 1.0399059E+005, 9.5927138E-001,-1.2932251E+004, 1.0623273E+004
 8.0002845E+002, 1.0401106E+005, 9.6073710E-001,-1.2955618E+004, 1.0593736E+004
 8.1001856E+002, 1.0403122E+005, 9.6188994E-001,-1.2878429E+004, 1.0638874E+004
 8.2001102E+002, 1.0405017E+005, 9.6069945E-001,-1.2720774E+004, 1.0663440E+004
 8.3003037E+002, 1.0406712E+005, 9.6590416E-001,-1.2540418E+004, 1.0634829E+004
 8.4003283E+002, 1.0408511E+005, 9.6263800E-001,-1.2664642E+004, 1.0483712E+004
 8.5007456E+002, 1.0410406E+005, 9.6041917E-001,-1.2815408E+004, 1.0615804E+004
 8.6000392E+002, 1.0412317E+005, 9.6161535E-001,-1.2831062E+004, 1.0594468E+004
 8.7001137E+002, 1.0414251E+005, 9.5925966E-001,-1.2892961E+004, 1.0648655E+004
 8.8001790E+002, 1.0416141E+005, 9.5816198E-001,-1.2801527E+004, 1.0740651E+004
 8.9004809E+002, 1.0417930E+005, 9.6991524E-001,-1.2875290E+004, 1.0881087E+004
 9.0000484E+002, 1.0419635E+005, 9.6119242E-001,-1.2886722E+004, 1.0994724E+004
 9.1000147E+002, 1.0421180E+005, 9.6009675E-001,-1.2733821E+004, 1.1057423E+004
 9.2001587E+002, 1.0422751E+005, 9.6048966E-001,-1.2764081E+004, 1.0926568E+004
 9.3003074E+002, 1.0424344E+005, 9.5866964E-001,-1.2790398E+004, 1.0921336E+004
 9.4006135E+002, 1.0426025E+005, 9.5839090E-001,-1.2931024E+004, 1.0969428E+004
 9.5004963E+002, 1.0427736E+005, 9.5880432E-001,-1.2915899E+004, 1.0993197E+004
 9.6002038E+002, 1.0429447E+005, 9.6500220E-001,-1.2848482E+004, 1.0918061E+004
 9.7001487E+002, 1.0431082E+005, 9.5988463E-001,-1.2772716E+004, 1.0952631E+004
 9.8004578E+002, 1.0432752E+005, 9.6119986E-001,-1.2750960E+004, 1.0818934E+004
 9.9005622E+002, 1.0434359E+005, 9.6136493E-001,-1.2705498E+004, 1.1031286E+004
 1.0000119E+003, 1.0435818E+005, 9.6031527E-001,-1.2705959E+004, 1.1008349E+004
 1.0100599E+003, 1.0437352E+005, 9.5700021E-001,-1.2497903E+004, 1.0819301E+004
 1.0200360E+003, 1.0438769E+005, 9.6138644E-001,-1.2426117E+004, 1.0889707E+004
 1.0300236E+003, 1.0440240E+005, 9.6314339E-001,-1.2604694E+004, 1.0801682E+004
 1.0400025E+003, 1.0441910E+005, 9.6157048E-001,-1.2585197E+004, 1.0699764E+004
 1.0500231E+003, 1.0443565E+005, 9.6494989E-001,-1.2425523E+004, 1.0551749E+004
 1.0600172E+003, 1.0445305E+005, 9.5884201E-001,-1.2614996E+004, 1.0540775E+004
 1.0700345E+003, 1.0447185E+005, 9.5567196E-001,-1.2743368E+004, 1.0590791E+004
 1.0800145E+003, 1.0449011E+005, 9.5539124E-001,-1.2656594E+004, 1.0575620E+004
 1.0900008E+003, 1.0450834E+005, 9.5821011E-001,-1.2682643E+004, 1.0569340E+004
 1.1000162E+003, 1.0452731E+005, 9.6135715E-001,-1.2683319E+004, 1.0514437E+004
 1.1100598E+003, 1.0454534E+005, 9.5434199E-001,-1.2632879E+004, 1.0679497E+004
 1.1200231E+003, 1.0456244E+005, 9.5881501E-001,-1.2768944E+004, 1.0920471E+004
 1.1300478E+003, 1.0457811E+005, 9.6167260E-001,-1.2852509E+004, 1.1135666E+004
 1.1400143E+003, 1.0459322E+005, 9.5858503E-001,-1.2725415E+004, 1.1075531E+004
 1.1500332E+003, 1.0460756E+005, 9.6059654E-001,-1.2611258E+004, 1.1074911E+004
 1.1600382E+003, 1.0462064E+005, 9.6024361E-001,-1.2470208E+004, 1.1077096E+004
 1.1700379E+003, 1.0463466E+005, 9.6412585E-001,-1.2610185E+004, 1.0978431E+004
 1.1800350E+003, 1.0464888E+005, 9.6372378E-001,-1.2557586E+004, 1.1030090E+004
 1.1900105E+003, 1.0466267E+005, 9.6125982E-001,-1.2527358E+004, 1.1096879E+004
 1.2000278E+003, 1.0467570E+005, 9.6043820E-001,-1.2535998E+004, 1.1032435E+004
 1.2100380E+003, 1.0468929E+005, 9.6249312E-001,-1.2438582E+004, 1.0980017E+004
 1.2200054E+003, 1.0470286E+005, 9.6037652E-001,-1.2471711E+004, 1.0900676E+004
 1.2300532E+003, 1.0471683E+005, 9.6103040E-001,-1.2355504E+004, 1.0894399E+004
 1.2400503E+003, 1.0472909E+005, 9.6026477E-001,-1.2266619E+004, 1.1044977E+004
 1.2500432E+003, 1.0473972E+005, 9.5704315E-001,-1.2282614E+004, 1.1120481E+004
 1.2600711E+003, 1.0475111E+005, 9.5894668E-001,-1.2346671E+004, 1.1097451E+004
 1.2700132E+003, 1.0476302E+005, 9.6035474E-001,-1.2398439E+004, 1.1040686E+004
 1.2800649E+003, 1.0477533E+005, 9.6214530E-001,-1.2333689E+004, 1.0983842E+004
 1.2900174E+003, 1.0478778E+005, 9.6114720E-001,-1.2239170E+004, 1.0901807E+004
 1.3000379E+003, 1.0480021E+005, 9.6110211E-001,-1.2224078E+004, 1.0778163E+004
 1.3100648E+003, 1.0481426E+005, 9.6166649E-001,-1.2266500E+004, 1.0675576E+004
 1.3200356E+003, 1.0482818E+005, 9.5965997E-001,-1.2236405E+004, 1.0686138E+004
 1.3300336E+003, 1.0484195E+005, 9.5646154E-001,-1.2341035E+004, 1.0869665E+004
 1.3400327E+003, 1.0485479E+005, 9.5977319E-001,-1.2423220E+004, 1.1070384E+004
 1.3500732E+003, 1.0486671E+005, 9.6185916E-001,-1.2403480E+004, 1.1109640E+004
 1.3600106E+003, 1.0487810E+005, 9.6179205E-001,-1.2396360E+004, 1.1160742E+004
 1.3700422E+003, 1.0488942E+005, 9.5903251E-001,-1.2356212E+004, 1.1116060E+004
 1.3800597E+003, 1.0490109E+005, 9.6010087E-001,-1.2232661E+004, 1.0980259E+004
 1.3900075E+003, 1.0491363E+005, 9.5806401E-001,-1.2327212E+004, 1.0882509E+004
 1.4000031E+003, 1.0492717E+005, 9.6259680E-001,-1.2416361E+004, 1.0841657E+004
 1.4100079E+003, 1.0494092E+005, 9.6189633E-001,-1.2349557E+004, 1.0972132E+004
 1.4200472E+003, 1.0495252E+005, 9.6038815E-001,-1.2373462E+004, 1.1110852E+004
 1.4300746E+003, 1.0496414E+005, 9.6316887E-001,-1.2288415E+004, 1.1092424E+004
 1.4400687E+003, 1.0497536E+005, 9.6293686E-001,-1.2283143E+004, 1.1138199E+004
 1.4500494E+003, 1.0498636E+005, 9.6082032E-001,-1.2399483E+004, 1.1124375E+004
 1.4600017E+003, 1.0499837E+005, 9.6479722E-001,-1.2339115E+004, 1.1082594E+004
 1.4700637E+003, 1.0500982E+005, 9.6229931E-001,-1.2309029E+004, 1.1077524E+004
 1.4800016E+003, 1.0502154E+005, 9.6087967E-001,-1.2272641E+004, 1.1065438E+004
 1.4900556E+003, 1.0503244E+005, 9.6387578E-001,-1.2360847E+004, 1.1104222E+004
 1.5000465E+003, 1.0504555E+005, 9.6333760E-001,-1.2521941E+004, 1.1056887E+004
 1.5100061E+003, 1.0505782E+005, 9.5976703E-001,-1.2379277E+004, 1.1113526E+004
 1.5200314E+003, 1.0506983E+005, 9.6153037E-001,-1.2379575E+004, 1.1124534E+004
 1.5300707E+003, 1.0508103E+005, 9.5947911E-001,-1.2397583E+004, 1.1155153E+004
 1.5400431E+003, 1.0509323E+005, 9.5978019E-001,-1.2304847E+004, 1.0972589E+004
 1.5500186E+003, 1.0510522E+005, 9.6071260E-001,-1.2219292E+004, 1.0957587E+004
 1.5600274E+003, 1.0511654E+005, 9.6178582E-001,-1.2147789E+004, 1.0964763E+004
 1.5700118E+003, 1.0512813E+005, 9.6059512E-001,-1.2232065E+004, 1.0837143E+004
 1.5800349E+003, 1.0514137E+005, 9.6291211E-001,-1.2105887E+004, 1.0701842E+004
 1.5900334E+003, 1.0515324E+005, 9.6228838E-001,-1.1992473E+004, 1.0776970E+004
 1.6000391E+003, 1.0516458E+005, 9.6601188E-001,-1.2048461E+004, 1.0870044E+004
 1.6100602E+003, 1.0517575E+005, 9.6939791E-001,-1.2040251E+004, 1.0778053E+004
 1.6200362E+003, 1.0518767E+005, 9.6053034E-001,-1.2108999E+004, 1.0845961E+004
 1.6300576E+003, 1.0519980E+005, 9.5722612E-001,-1.2329483E+004, 1.0876310E+004
 1.6400086E+003, 1.0521254E+005, 9.5937642E-001,-1.2315093E+004, 1.1011135E+004
 1.6500144E+003, 1.0522405E+005, 9.5437405E-001,-1.2405416E+004, 1.1101038E+004
 1.6600191E+003, 1.0523644E+005, 9.5944616E-001,-1.2309237E+004, 1.1008230E+004
 1.6700072E+003, 1.0524895E+005, 9.6111058E-001,-1.2343004E+004, 1.0892300E+004
 1.6800370E+003, 1.0526210E+005, 9.6240137E-001,-1.2249269E+004, 1.0965607E+004
 1.6900079E+003, 1.0527319E+005, 9.6264990E-001,-1.2156730E+004, 1.1057499E+004
 1.7000077E+003, 1.0528273E+005, 9.5709857E-001,-1.2031918E+004, 1.1135595E+004
 1.7100189E+003, 1.0529083E+005, 9.5701955E-001,-1.1865774E+004, 1.1063827E+004
 1.7200095E+003, 1.0529888E+005, 9.5709129E-001,-1.1861626E+004, 1.1069813E+004
 1.7300489E+003, 1.0530737E+005, 9.5943141E-001,-1.1919026E+004, 1.0934351E+004
 1.7400147E+003, 1.0531713E+005, 9.6109911E-001,-1.1974295E+004, 1.0985584E+004
 1.7500140E+003, 1.0532519E+005, 9.6076331E-001,-1.1843141E+004, 1.1207528E+004
 1.7600129E+003, 1.0533214E+005, 9.6014796E-001,-1.1851379E+004, 1.1214922E+004
 1.7700666E+003, 1.0533824E+005, 9.5834082E-001,-1.1856080E+004, 1.1298899E+004
 1.7800335E+003, 1.0534453E+005, 9.6097934E-001,-1.1854596E+004, 1.1296981E+004
 1.7900643E+003, 1.0535052E+005, 9.5833558E-001,-1.1982066E+004, 1.1404979E+004
 1.8000357E+003, 1.0535781E+005, 9.6408572E-001,-1.2199708E+004, 1.1348672E+004
 1.8100666E+003, 1.0536692E+005, 9.5968656E-001,-1.2204434E+004, 1.1246229E+004
 1.8200272E+003, 1.0537552E+005, 9.6276111E-001,-1.2024011E+004, 1.1250398E+004
 1.8300424E+003, 1.0538295E+005, 9.6153307E-001,-1.1976737E+004, 1.1239828E+004
 1.8400515E+003, 1.0539067E+005, 9.6190770E-001,-1.1923304E+004, 1.1194976E+004
 1.8500190E+003, 1.0539713E+005, 9.5839468E-001,-1.1833138E+004, 1.1333903E+004
 1.8600023E+003, 1.0540319E+005, 9.5943660E-001,-1.1931348E+004, 1.1294328E+004
 1.8700017E+003, 1.0541062E+005, 9.5672169E-001,-1.1996186E+004, 1.1186281E+004
 1.8800040E+003, 1.0541827E+005, 9.6033105E-001,-1.1954042E+004, 1.1203555E+004
 1.8900732E+003, 1.0542619E+005, 9.5990482E-001,-1.2010321E+004, 1.1240939E+004
 1.9000152E+003, 1.0543302E+005, 9.6019448E-001,-1.1983112E+004, 1.1432086E+004
 1.9100406E+003, 1.0543862E+005, 9.5982337E-001,-1.1980156E+004, 1.1489082E+004
 1.9200281E+003, 1.0544409E+005, 9.5774433E-001,-1.2021912E+004, 1.1602525E+004
 1.9300313E+003, 1.0544890E+005, 9.5984756E-001,-1.1973089E+004, 1.1477346E+004
 1.9400164E+003, 1.0545533E+005, 9.5919669E-001,-1.1997668E+004, 1.1309772E+004
 1.9500351E+003, 1.0546202E+005, 9.5704989E-001,-1.1914565E+004, 1.1329354E+004
 1.9600333E+003, 1.0546774E+005, 9.5925939E-001,-1.1883081E+004, 1.1359679E+004
 1.9700219E+003, 1.0547387E+005, 9.5927699E-001,-1.1860141E+004, 1.1314346E+004
 1.9800062E+003, 1.0548068E+005, 9.5818001E-001,-1.1954907E+004, 1.1176849E+004
 1.9900087E+003, 1.0548889E+005, 9.6136477E-001,-1.2029057E+004, 1.1248416E+004
 2.0000183E+003, 1.0549654E+005, 9.6117463E-001,-1.2025813E+004, 1.1265384E+004
 2.0100014E+003, 1.0550483E+005, 9.6217643E-001,-1.2105459E+004, 1.1206853E+004
 2.0200015E+003, 1.0551351E+005, 9.5914994E-001,-1.2134676E+004, 1.1235110E+004
 2.0300442E+003, 1.0552263E+005, 9.6053594E-001,-1.2109373E+004, 1.1191197E+004
 2.0400398E+003, 1.0553057E+005, 9.5994286E-001,-1.2034642E+004, 1.1337571E+004
 2.0500375E+003, 1.0553788E+005, 9.5760181E-001,-1.2110253E+004, 1.1355262E+004
 2.0600479E+003, 1.0554619E+005, 9.6157114E-001,-1.2215659E+004, 1.1343646E+004
 2.0700384E+003, 1.0555462E+005, 9.6228922E-001,-1.2127878E+004, 1.1258615E+004
 2.0800578E+003, 1.0556398E+005, 9.6275071E-001,-1.1930673E+004, 1.0924536E+004
 2.0900328E+003, 1.0557216E+005, 9.5534504E-001,-1.1722023E+004, 1.1065231E+004
 2.1000396E+003, 1.0557887E+005, 9.5504524E-001,-1.1731454E+004, 1.1035158E+004
 2.1100478E+003, 1.0558550E+005, 9.6123617E-001,-1.1765708E+004, 1.1157007E+004
 2.1200206E+003, 1.0559203E+005, 9.6114269E-001,-1.1819782E+004, 1.1254271E+004
 2.1300363E+003, 1.0559771E+005, 9.6090560E-001,-1.1797748E+004, 1.1289061E+004
 2.1400552E+003, 1.0560401E+005, 9.5661787E-001,-1.1815280E+004, 1.1274110E+004
 2.1500374E+003, 1.0560937E+005, 9.5503082E-001,-1.1732283E+004, 1.1338443E+004
 2.1600070E+003, 1.0561353E+005, 9.5908336E-001,-1.1737004E+004, 1.1345172E+004
 2.1700210E+003, 1.0561975E+005, 9.6041184E-001,-1.1930521E+004, 1.1308058E+004
 2.1800399E+003, 1.0562647E+005, 9.6227389E-001,-1.2005695E+004, 1.1316945E+004
 2.1900164E+003, 1.0563302E+005, 9.6504595E-001,-1.1823323E+004, 1.1282581E+004
 2.2000165E+003, 1.0563931E+005, 9.6958267E-001,-1.1882674E+004, 1.1199971E+004
 2.2100147E+003, 1.0564668E+005, 9.6373220E-001,-1.1885578E+004, 1.1181623E+004
 2.2200272E+003, 1.0565413E+005, 9.5936362E-001,-1.1900256E+004, 1.1198996E+004
 2.2300315E+003, 1.0566084E+005, 9.5760038E-001,-1.1914482E+004, 1.1368103E+004
 2.2400063E+003, 1.0566668E+005, 9.6013116E-001,-1.1891990E+004, 1.1292250E+004
 2.2500269E+003, 1.0567426E+005, 9.6310934E-001,-1.2013786E+004, 1.1275125E+004
 2.2600582E+003, 1.0568187E+005, 9.5737290E-001,-1.1945202E+004, 1.1261805E+004
 2.2700140E+003, 1.0568927E+005, 9.5794119E-001,-1.1919196E+004, 1.1209411E+004
 2.2800634E+003, 1.0569596E+005, 9.5617141E-001,-1.1925211E+004, 1.1328962E+004
 2.2900653E+003, 1.0570178E+005, 9.5771738E-001,-1.1974950E+004, 1.1588691E+004
 2.3000150E+003, 1.0570663E+005, 9.5985481E-001,-1.2044024E+004, 1.1579543E+004
 2.3100653E+003, 1.0571276E+005, 9.5748228E-001,-1.2147336E+004, 1.1517265E+004
 2.3200288E+003, 1.0571982E+005, 9.6047545E-001,-1.2136313E+004, 1.1493154E+004
 2.3300514E+003, 1.0572541E+005, 9.5929346E-001,-1.1938022E+004, 1.1575997E+004
 2.3400281E+003, 1.0572988E+005, 9.6032558E-001,-1.1903776E+004, 1.1535931E+004
 2.3500546E+003, 1.0573452E+005, 9.6139483E-001,-1.1903921E+004, 1.1580087E+004
 2.3600316E+003, 1.0573840E+005, 9.6093423E-001,-1.1858638E+004, 1.1605530E+004
 2.3700168E+003, 1.0574358E+005, 9.5677821E-001,-1.2010149E+004, 1.1436940E+004
 2.3800285E+003, 1.0575054E+005, 9.5842347E-001,-1.2009864E+004, 1.1393726E+004
 2.3900278E+003, 1.0575653E+005, 9.6073193E-001,-1.1932413E+004, 1.1446674E+004
 2.4000276E+003, 1.0576147E+005, 9.5567577E-001,-1.1838748E+004, 1.1463453E+004
 2.4100503E+003, 1.0576650E+005, 9.5673015E-001,-1.1780687E+004, 1.1269588E+004
 2.4200352E+003, 1.0577178E+005, 9.5600420E-001,-1.1680815E+004, 1.1247380E+004
 2.4300378E+003, 1.0577651E+005, 9.5573383E-001,-1.1660388E+004, 1.1243953E+004
 2.4400663E+003, 1.0578158E+005, 9.5942657E-001,-1.1763858E+004, 1.1299370E+004
 2.4500549E+003, 1.0578668E+005, 9.5851087E-001,-1.1835707E+004, 1.1426995E+004
 2.4600455E+003, 1.0579130E+005, 9.5911679E-001,-1.1918871E+004, 1.1517222E+004
 2.4700186E+003, 1.0579690E+005, 9.5679009E-001,-1.1931471E+004, 1.1420041E+004
 2.4800143E+003, 1.0580250E+005, 9.5869827E-001,-1.1913359E+004, 1.1455362E+004
 2.4900128E+003, 1.0580758E+005, 9.5459001E-001,-1.1817334E+004, 1.1465161E+004
 2.5000338E+003, 1.0581170E+005, 9.5683397E-001,-1.1818508E+004, 1.1617119E+004
 2.5100068E+003, 1.0581434E+005, 9.5866396E-001,-1.1852675E+004, 1.1815201E+004
 2.5200502E+003, 1.0581620E+005, 9.6119960E-001,-1.1884666E+004, 1.1873572E+004
 2.5300578E+003, 1.0581829E+005, 9.6345644E-001,-1.1969548E+004, 1.1822648E+004
 2.5400537E+003, 1.0582097E+005, 9.6094198E-001,-1.1922029E+004, 1.1811987E+004
 2.5500117E+003, 1.0582485E+005, 9.6373539E-001,-1.1952394E+004, 1.1577547E+004
 2.5600716E+003, 1.0582921E+005, 9.6130811E-001,-1.1847560E+004, 1.1537439E+004
 2.5700445E+003, 1.0583217E+005, 9.6254510E-001,-1.1679513E+004, 1.1667178E+004
 2.5800418E+003, 1.0583355E+005, 9.5923735E-001,-1.1667452E+004, 1.1688290E+004
 2.5900552E+003, 1.0583428E+005, 9.5621707E-001,-1.1636466E+004, 1.1815016E+004
 2.6000182E+003, 1.0583528E+005, 9.7027450E-001,-1.1661575E+004, 1.1715206E+004
 2.6100136E+003, 1.0583750E+005, 9.6457557E-001,-1.1782231E+004, 1.1634333E+004
 2.6200107E+003, 1.0584117E+005, 9.6414383E-001,-1.1899548E+004, 1.1571996E+004
 2.6300342E+003, 1.0584545E+005, 9.5513059E-001,-1.1924070E+004, 1.1615663E+004
 2.6400678E+003, 1.0584925E+005, 9.5645267E-001,-1.1794386E+004, 1.1578843E+004
 2.6500345E+003, 1.0585312E+005, 9.6140501E-001,-1.1815251E+004, 1.1520012E+004
 2.6600554E+003, 1.0585686E+005, 9.5535222E-001,-1.1817204E+004, 1.1644939E+004
 2.6700415E+003, 1.0585936E+005, 9.5749624E-001,-1.1765736E+004, 1.1668015E+004
 2.6800104E+003, 1.0586347E+005, 9.6018525E-001,-1.1873112E+004, 1.1361508E+004
 2.6900156E+003, 1.0587002E+005, 9.6041445E-001,-1.1812363E+004, 1.1258274E+004
 2.7000483E+003, 1.0587596E+005, 9.6204332E-001,-1.1895965E+004, 1.1386266E+004
 2.7100333E+003, 1.0588143E+005, 9.5833848E-001,-1.1882130E+004, 1.1477493E+004
 2.7200181E+003, 1.0588514E+005, 9.6054937E-001,-1.1740836E+004, 1.1731895E+004
 2.7300173E+003, 1.0588626E+005, 9.6227152E-001,-1.1797127E+004, 1.1805759E+004
 2.7400253E+003, 1.0588872E+005, 9.5686282E-001,-1.1905419E+004, 1.1699533E+004
 2.7500385E+003, 1.0589238E+005, 9.5855798E-001,-1.1954777E+004, 1.1725689E+004
 2.7600339E+003, 1.0589592E+005, 9.5842523E-001,-1.1803767E+004, 1.1614076E+004
 2.7700084E+003, 1.0589819E+005, 9.5533283E-001,-1.1727684E+004, 1.1819446E+004
