s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-4.4884224E+001, 4.4592768E+001, 1.0132500E+005, 7.8816758E-001
 1.0031945E-002,-6.2645365E+000, 7.4352550E+000, 9.9759074E+004, 7.7764113E-001
 2.0051736E-002,-2.8491044E+000, 3.2472256E+000, 9.8462271E+004, 7.6983224E-001
 3.0006883E-002,-2.7293266E+000, 2.9284065E+000, 9.7877847E+004, 7.7063230E-001
 4.0026674E-002,-2.7547651E+000, 2.8506483E+000, 9.7591423E+004, 7.7171019E-001
 5.0046465E-002,-2.7755577E+000, 2.8210963E+000, 9.7454065E+004, 7.7229938E-001
 6.0001613E-002,-2.7862794E+000, 2.8079020E+000, 9.7389061E+004, 7.7258623E-001
 7.0021404E-002,-2.7914559E+000, 2.8017242E+000, 9.7358227E+004, 7.7272327E-001
 8.0041195E-002,-2.7939291E+000, 2.7987920E+000, 9.7343552E+004, 7.7278865E-001
 9.0060986E-002,-2.7951013E+000, 2.7974042E+000, 9.7336603E+004, 7.7281963E-001
 1.0001613E-001,-2.7956555E+000, 2.7967483E+000, 9.7333319E+004, 7.7283428E-001
 1.1003592E-001,-2.7959183E+000, 2.7964373E+000, 9.7331762E+004, 7.7284123E-001
 1.2005572E-001,-2.7960435E+000, 2.7962892E+000, 9.7331021E+004, 7.7284454E-001
 1.3001086E-001,-2.7961026E+000, 2.7962192E+000, 9.7330670E+004, 7.7284610E-001
 1.4003065E-001,-2.7961306E+000, 2.7961860E+000, 9.7330504E+004, 7.7284685E-001
 1.5005045E-001,-2.7961440E+000, 2.7961702E+000, 9.7330425E+004, 7.7284720E-001
 1.6000559E-001,-2.7961503E+000, 2.7961627E+000, 9.7330388E+004, 7.7284737E-001
 1.7002538E-001,-2.7961533E+000, 2.7961592E+000, 9.7330370E+004, 7.7284745E-001
 1.8004518E-001,-2.7961547E+000, 2.7961575E+000, 9.7330361E+004, 7.7284748E-001
 1.9000032E-001,-2.7961554E+000, 2.7961567E+000, 9.7330357E+004, 7.7284750E-001
 2.0000000E-001,-2.7961557E+000, 2.7961563E+000, 9.7330356E+004, 7.7284751E-001
