m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-002,-3.4510608E-002, 4.6132521E-001, 1.0000000E+000, 1.9993750E-002,-3.4510464E-002, 4.6132514E-001, 1.0000000E+000, 1.9993750E-002,-3.4510607E-002, 4.6132532E-001, 1.0000000E+000, 1.9993750E-002,-3.4510465E-002, 4.6132514E-001, 1.0000000E+000, 1.9993750E-002,-3.4510608E-002, 4.6132522E-001, 1.0000000E+000, 1.9993750E-002, 2.9121021E-003, 2.2569835E-001, 1.0000000E+000, 1.9993750E-002, 2.9120800E-003, 2.2569810E-001, 1.0000000E+000, 1.9993750E-002, 2.9120994E-003, 2.2569805E-001, 1.0000000E+000, 1.9993750E-002, 2.9120794E-003, 2.2569811E-001, 1.0000000E+000, 1.9993750E-002, 2.9121007E-003, 2.2569831E-001, 1.0000000E+000
 2.9655172E-002,-2.9382583E-002, 4.7818525E-001, 1.0000000E+000, 2.9655172E-002,-2.9382451E-002, 4.7818515E-001, 1.0000000E+000, 2.9655172E-002,-2.9382580E-002, 4.7818549E-001, 1.0000000E+000, 2.9655172E-002,-2.9382452E-002, 4.7818515E-001, 1.0000000E+000, 2.9655172E-002,-2.9382583E-002, 4.7818527E-001, 1.0000000E+000, 2.9655172E-002, 3.9166676E-003, 2.7485304E-001, 1.0000000E+000, 2.9655172E-002, 3.9166431E-003, 2.7485275E-001, 1.0000000E+000, 2.9655172E-002, 3.9166658E-003, 2.7485256E-001, 1.0000000E+000, 2.9655172E-002, 3.9166424E-003, 2.7485276E-001, 1.0000000E+000, 2.9655172E-002, 3.9166663E-003, 2.7485301E-001, 1.0000000E+000
 3.9310345E-002,-2.6049014E-002, 4.8589118E-001, 1.0000000E+000, 3.9310345E-002,-2.6048899E-002, 4.8589110E-001, 1.0000000E+000, 3.9310345E-002,-2.6049011E-002, 4.8589149E-001, 1.0000000E+000, 3.9310345E-002,-2.6048899E-002, 4.8589109E-001, 1.0000000E+000, 3.9310345E-002,-2.6049015E-002, 4.8589120E-001, 1.0000000E+000, 3.9310345E-002, 4.7348785E-003, 3.1049199E-001, 1.0000000E+000, 3.9310345E-002, 4.7348540E-003, 3.1049168E-001, 1.0000000E+000, 3.9310345E-002, 4.7348775E-003, 3.1049147E-001, 1.0000000E+000, 3.9310345E-002, 4.7348534E-003, 3.1049171E-001, 1.0000000E+000, 3.9310345E-002, 4.7348774E-003, 3.1049197E-001, 1.0000000E+000
 4.8965517E-002,-2.3324279E-002, 4.8918842E-001, 1.0000000E+000, 4.8965517E-002,-2.3324182E-002, 4.8918834E-001, 1.0000000E+000, 4.8965517E-002,-2.3324276E-002, 4.8918884E-001, 1.0000000E+000, 4.8965517E-002,-2.3324182E-002, 4.8918832E-001, 1.0000000E+000, 4.8965517E-002,-2.3324278E-002, 4.8918843E-001, 1.0000000E+000, 4.8965517E-002, 5.5130558E-003, 3.4116361E-001, 1.0000000E+000, 4.8965517E-002, 5.5130336E-003, 3.4116333E-001, 1.0000000E+000, 4.8965517E-002, 5.5130551E-003, 3.4116298E-001, 1.0000000E+000, 4.8965517E-002, 5.5130327E-003, 3.4116334E-001, 1.0000000E+000, 4.8965517E-002, 5.5130543E-003, 3.4116356E-001, 1.0000000E+000
 5.8620690E-002,-2.1259518E-002, 4.8933722E-001, 1.0000000E+000, 5.8620690E-002,-2.1259445E-002, 4.8933716E-001, 1.0000000E+000, 5.8620690E-002,-2.1259517E-002, 4.8933769E-001, 1.0000000E+000, 5.8620690E-002,-2.1259445E-002, 4.8933715E-001, 1.0000000E+000, 5.8620690E-002,-2.1259518E-002, 4.8933726E-001, 1.0000000E+000, 5.8620690E-002, 6.1692287E-003, 3.6479059E-001, 1.0000000E+000, 5.8620690E-002, 6.1692101E-003, 3.6479032E-001, 1.0000000E+000, 5.8620690E-002, 6.1692280E-003, 3.6478992E-001, 1.0000000E+000, 5.8620690E-002, 6.1692089E-003, 3.6479030E-001, 1.0000000E+000, 5.8620690E-002, 6.1692267E-003, 3.6479048E-001, 1.0000000E+000
 6.8275862E-002,-1.9419355E-002, 4.8750190E-001, 1.0000000E+000, 6.8275862E-002,-1.9419302E-002, 4.8750187E-001, 1.0000000E+000, 6.8275862E-002,-1.9419357E-002, 4.8750248E-001, 1.0000000E+000, 6.8275862E-002,-1.9419304E-002, 4.8750189E-001, 1.0000000E+000, 6.8275862E-002,-1.9419359E-002, 4.8750200E-001, 1.0000000E+000, 6.8275862E-002, 6.7998632E-003, 3.8555423E-001, 1.0000000E+000, 6.8275862E-002, 6.7998502E-003, 3.8555402E-001, 1.0000000E+000, 6.8275862E-002, 6.7998630E-003, 3.8555354E-001, 1.0000000E+000, 6.8275862E-002, 6.7998496E-003, 3.8555405E-001, 1.0000000E+000, 6.8275862E-002, 6.7998623E-003, 3.8555420E-001, 1.0000000E+000
 7.7931034E-002,-1.7953281E-002, 4.8467519E-001, 1.0000000E+000, 7.7931034E-002,-1.7953245E-002, 4.8467518E-001, 1.0000000E+000, 7.7931034E-002,-1.7953284E-002, 4.8467577E-001, 1.0000000E+000, 7.7931034E-002,-1.7953246E-002, 4.8467515E-001, 1.0000000E+000, 7.7931034E-002,-1.7953283E-002, 4.8467521E-001, 1.0000000E+000, 7.7931034E-002, 7.3329931E-003, 4.0152251E-001, 1.0000000E+000, 7.7931034E-002, 7.3329868E-003, 4.0152239E-001, 1.0000000E+000, 7.7931034E-002, 7.3329940E-003, 4.0152193E-001, 1.0000000E+000, 7.7931034E-002, 7.3329870E-003, 4.0152251E-001, 1.0000000E+000, 7.7931034E-002, 7.3329936E-003, 4.0152265E-001, 1.0000000E+000
 8.7586207E-002,-1.6611274E-002, 4.8108658E-001, 1.0000000E+000, 8.7586207E-002,-1.6611252E-002, 4.8108654E-001, 1.0000000E+000, 8.7586207E-002,-1.6611274E-002, 4.8108708E-001, 1.0000000E+000, 8.7586207E-002,-1.6611250E-002, 4.8108642E-001, 1.0000000E+000, 8.7586207E-002,-1.6611269E-002, 4.8108643E-001, 1.0000000E+000, 8.7586207E-002, 7.8490064E-003, 4.1548260E-001, 1.0000000E+000, 8.7586207E-002, 7.8490076E-003, 4.1548254E-001, 1.0000000E+000, 8.7586207E-002, 7.8490064E-003, 4.1548200E-001, 1.0000000E+000, 8.7586207E-002, 7.8490059E-003, 4.1548255E-001, 1.0000000E+000, 8.7586207E-002, 7.8490036E-003, 4.1548256E-001, 1.0000000E+000
 9.7241379E-002,-1.5523422E-002, 4.7746122E-001, 1.0000000E+000, 9.7241379E-002,-1.5523415E-002, 4.7746122E-001, 1.0000000E+000, 9.7241379E-002,-1.5523423E-002, 4.7746176E-001, 1.0000000E+000, 9.7241379E-002,-1.5523415E-002, 4.7746122E-001, 1.0000000E+000, 9.7241379E-002,-1.5523423E-002, 4.7746128E-001, 1.0000000E+000, 9.7241379E-002, 8.2926398E-003, 4.2619466E-001, 1.0000000E+000, 9.7241379E-002, 8.2926482E-003, 4.2619457E-001, 1.0000000E+000, 9.7241379E-002, 8.2926378E-003, 4.2619392E-001, 1.0000000E+000, 9.7241379E-002, 8.2926444E-003, 4.2619437E-001, 1.0000000E+000, 9.7241379E-002, 8.2926332E-003, 4.2619422E-001, 1.0000000E+000
