s,kW,kW
Time,qdot1,qdot2
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0041237E+000, 2.3762734E-004, 2.3819611E-004
 2.0072336E+000, 3.8637088E-004, 4.3172968E-004
 3.0130510E+000, 4.1772439E-004, 4.7482276E-004
 4.0149137E+000, 4.1728881E-004, 4.8238695E-004
 5.0000000E+000, 4.1757875E-004, 4.8329273E-004
