s,kW,kW
Time,qdot1,qdot2
 4.6009468E+002, 1.4801322E+000, 1.0895360E+001
 4.6104137E+002, 1.4801078E+000, 1.0895205E+001
 4.6230364E+002, 1.4800796E+000, 1.0893894E+001
 4.6325033E+002, 1.4800506E+000, 1.0892903E+001
 4.6419703E+002, 1.4800241E+000, 1.0893027E+001
 4.6514373E+002, 1.4800001E+000, 1.0893927E+001
 4.6609042E+002, 1.4799779E+000, 1.0895064E+001
 4.6703712E+002, 1.4799535E+000, 1.0895646E+001
 4.6829938E+002, 1.4799232E+000, 1.0895021E+001
 4.6924608E+002, 1.4798913E+000, 1.0893424E+001
 4.7019278E+002, 1.4798632E+000, 1.0891777E+001
 4.7113947E+002, 1.4798393E+000, 1.0890354E+001
 4.7208617E+002, 1.4798287E+000, 1.0889293E+001
 4.7303287E+002, 1.4798162E+000, 1.0888405E+001
 4.7429513E+002, 1.4797984E+000, 1.0887699E+001
 4.7524183E+002, 1.4797780E+000, 1.0887656E+001
 4.7618852E+002, 1.4797587E+000, 1.0888141E+001
 4.7713522E+002, 1.4797387E+000, 1.0888804E+001
 4.7808192E+002, 1.4797210E+000, 1.0889291E+001
 4.7902861E+002, 1.4796998E+000, 1.0889391E+001
 4.8029088E+002, 1.4796748E+000, 1.0889150E+001
 4.8123757E+002, 1.4796546E+000, 1.0889088E+001
 4.8218427E+002, 1.4796394E+000, 1.0889506E+001
 4.8313097E+002, 1.4796265E+000, 1.0890179E+001
 4.8407766E+002, 1.4796147E+000, 1.0890915E+001
 4.8502436E+002, 1.4796030E+000, 1.0891727E+001
 4.8628662E+002, 1.4795890E+000, 1.0893025E+001
 4.8723332E+002, 1.4795735E+000, 1.0894820E+001
 4.8818002E+002, 1.4795569E+000, 1.0896415E+001
 4.8912671E+002, 1.4795365E+000, 1.0897567E+001
 4.9007341E+002, 1.4795115E+000, 1.0898284E+001
 4.9102011E+002, 1.4794811E+000, 1.0899147E+001
 4.9228237E+002, 1.4794379E+000, 1.0900981E+001
 4.9322907E+002, 1.4793869E+000, 1.0903523E+001
 4.9417576E+002, 1.4793555E+000, 1.0905417E+001
 4.9512246E+002, 1.4793325E+000, 1.0906165E+001
 4.9606916E+002, 1.4793056E+000, 1.0905597E+001
 4.9701585E+002, 1.4792751E+000, 1.0904230E+001
 4.9827812E+002, 1.4792356E+000, 1.0902420E+001
 4.9922481E+002, 1.4791928E+000, 1.0900544E+001
 5.0017151E+002, 1.4791539E+000, 1.0898471E+001
 5.0111821E+002, 1.4791143E+000, 1.0895785E+001
 5.0206490E+002, 1.4790892E+000, 1.0892682E+001
 5.0301160E+002, 1.4790717E+000, 1.0889568E+001
 5.0427386E+002, 1.4790518E+000, 1.0886411E+001
 5.0522056E+002, 1.4790329E+000, 1.0883475E+001
 5.0616726E+002, 1.4790186E+000, 1.0880720E+001
 5.0711395E+002, 1.4790062E+000, 1.0877715E+001
 5.0806065E+002, 1.4789957E+000, 1.0874761E+001
 5.0900735E+002, 1.4789861E+000, 1.0872235E+001
 5.1026961E+002, 1.4789763E+000, 1.0870271E+001
 5.1121631E+002, 1.4789687E+000, 1.0869662E+001
 5.1216300E+002, 1.4789643E+000, 1.0870346E+001
 5.1310970E+002, 1.4789615E+000, 1.0871796E+001
 5.1405640E+002, 1.4789599E+000, 1.0873619E+001
 5.1500309E+002, 1.4789593E+000, 1.0875628E+001
 5.1626536E+002, 1.4789594E+000, 1.0878259E+001
 5.1721205E+002, 1.4789603E+000, 1.0881134E+001
 5.1815875E+002, 1.4789621E+000, 1.0883604E+001
 5.1910545E+002, 1.4789645E+000, 1.0885868E+001
 5.2005214E+002, 1.4789670E+000, 1.0887799E+001
 5.2131441E+002, 1.4789700E+000, 1.0889516E+001
 5.2226110E+002, 1.4789726E+000, 1.0890446E+001
 5.2320780E+002, 1.4789748E+000, 1.0890374E+001
 5.2415450E+002, 1.4789773E+000, 1.0889795E+001
 5.2510119E+002, 1.4789812E+000, 1.0889142E+001
 5.2604789E+002, 1.4789881E+000, 1.0888404E+001
 5.2731015E+002, 1.4789918E+000, 1.0886705E+001
 5.2825685E+002, 1.4789909E+000, 1.0883720E+001
 5.2920355E+002, 1.4789880E+000, 1.0880679E+001
 5.3015024E+002, 1.4789888E+000, 1.0878267E+001
 5.3109694E+002, 1.4789891E+000, 1.0877236E+001
 5.3204364E+002, 1.4789887E+000, 1.0877671E+001
 5.3330590E+002, 1.4789889E+000, 1.0879190E+001
 5.3425260E+002, 1.4789901E+000, 1.0880641E+001
 5.3519929E+002, 1.4789915E+000, 1.0881457E+001
 5.3614599E+002, 1.4789925E+000, 1.0882271E+001
 5.3709269E+002, 1.4789922E+000, 1.0883611E+001
 5.3803938E+002, 1.4789910E+000, 1.0885691E+001
 5.3930165E+002, 1.4789897E+000, 1.0888789E+001
 5.4024834E+002, 1.4789895E+000, 1.0891878E+001
 5.4119504E+002, 1.4789903E+000, 1.0894084E+001
 5.4214174E+002, 1.4789914E+000, 1.0896123E+001
 5.4308843E+002, 1.4789920E+000, 1.0898403E+001
 5.4403513E+002, 1.4789922E+000, 1.0901047E+001
 5.4529739E+002, 1.4790023E+000, 1.0904137E+001
 5.4624409E+002, 1.4790147E+000, 1.0906674E+001
 5.4719079E+002, 1.4790241E+000, 1.0908287E+001
 5.4813748E+002, 1.4790319E+000, 1.0909464E+001
 5.4908418E+002, 1.4790379E+000, 1.0910475E+001
 5.5003088E+002, 1.4790414E+000, 1.0911466E+001
 5.5129314E+002, 1.4790429E+000, 1.0912341E+001
 5.5223984E+002, 1.4790422E+000, 1.0912912E+001
 5.5318653E+002, 1.4790407E+000, 1.0913093E+001
 5.5413323E+002, 1.4790517E+000, 1.0912619E+001
 5.5507993E+002, 1.4790659E+000, 1.0911238E+001
 5.5602662E+002, 1.4790733E+000, 1.0908958E+001
 5.5728889E+002, 1.4790723E+000, 1.0905062E+001
 5.5823558E+002, 1.4790673E+000, 1.0900116E+001
 5.5918228E+002, 1.4790609E+000, 1.0895490E+001
 5.6012898E+002, 1.4790485E+000, 1.0891045E+001
 5.6107567E+002, 1.4790319E+000, 1.0887075E+001
 5.6202237E+002, 1.4790292E+000, 1.0883616E+001
 5.6328463E+002, 1.4790318E+000, 1.0880065E+001
 5.6423133E+002, 1.4790345E+000, 1.0876878E+001
 5.6517803E+002, 1.4790369E+000, 1.0874463E+001
 5.6612472E+002, 1.4790393E+000, 1.0872309E+001
 5.6707142E+002, 1.4790418E+000, 1.0870411E+001
 5.6801812E+002, 1.4790442E+000, 1.0868991E+001
 5.6928038E+002, 1.4790473E+000, 1.0868380E+001
 5.7022708E+002, 1.4790505E+000, 1.0869045E+001
 5.7117377E+002, 1.4790531E+000, 1.0870401E+001
 5.7212047E+002, 1.4790556E+000, 1.0871715E+001
 5.7306717E+002, 1.4790580E+000, 1.0872276E+001
 5.7401387E+002, 1.4790605E+000, 1.0871831E+001
 5.7527613E+002, 1.4790633E+000, 1.0870671E+001
 5.7622282E+002, 1.4790656E+000, 1.0869937E+001
 5.7716952E+002, 1.4790669E+000, 1.0870306E+001
 5.7811622E+002, 1.4790683E+000, 1.0871572E+001
 5.7906292E+002, 1.4790706E+000, 1.0873386E+001
 5.8000961E+002, 1.4790735E+000, 1.0875372E+001
 5.8127187E+002, 1.4790777E+000, 1.0877675E+001
 5.8221857E+002, 1.4790822E+000, 1.0880045E+001
 5.8316527E+002, 1.4790862E+000, 1.0882216E+001
 5.8411197E+002, 1.4790908E+000, 1.0884368E+001
 5.8505866E+002, 1.4790962E+000, 1.0886147E+001
 5.8600536E+002, 1.4791029E+000, 1.0887366E+001
 5.8726762E+002, 1.4791125E+000, 1.0888230E+001
 5.8821432E+002, 1.4791229E+000, 1.0888877E+001
 5.8916102E+002, 1.4791323E+000, 1.0889505E+001
 5.9010771E+002, 1.4791426E+000, 1.0890179E+001
 5.9105441E+002, 1.4791554E+000, 1.0890609E+001
 5.9200111E+002, 1.4791778E+000, 1.0890589E+001
 5.9326337E+002, 1.4792185E+000, 1.0889925E+001
 5.9421007E+002, 1.4792604E+000, 1.0888736E+001
 5.9515676E+002, 1.4792877E+000, 1.0887622E+001
 5.9610346E+002, 1.4793081E+000, 1.0886644E+001
 5.9705016E+002, 1.4793223E+000, 1.0885870E+001
 5.9831242E+002, 1.4793319E+000, 1.0885615E+001
 5.9925912E+002, 1.4793358E+000, 1.0886105E+001
 6.0020581E+002, 1.4793380E+000, 1.0887076E+001
 6.0115251E+002, 1.4793383E+000, 1.0888118E+001
 6.0209921E+002, 1.4793357E+000, 1.0888904E+001
 6.0304590E+002, 1.4793324E+000, 1.0889534E+001
 6.0430817E+002, 1.4793492E+000, 1.0890709E+001
 6.0525486E+002, 1.4793708E+000, 1.0892911E+001
 6.0620156E+002, 1.4793836E+000, 1.0895828E+001
 6.0714826E+002, 1.4793949E+000, 1.0899437E+001
 6.0809495E+002, 1.4794041E+000, 1.0903454E+001
 6.0904165E+002, 1.4794100E+000, 1.0907705E+001
 6.1030391E+002, 1.4794132E+000, 1.0913122E+001
 6.1125061E+002, 1.4794218E+000, 1.0919162E+001
 6.1219731E+002, 1.4794318E+000, 1.0924457E+001
 6.1314400E+002, 1.4794406E+000, 1.0929438E+001
 6.1409070E+002, 1.4794482E+000, 1.0933742E+001
 6.1503740E+002, 1.4794553E+000, 1.0937004E+001
 6.1629966E+002, 1.4794628E+000, 1.0939338E+001
 6.1724636E+002, 1.4794683E+000, 1.0940304E+001
 6.1819305E+002, 1.4794711E+000, 1.0939874E+001
 6.1913975E+002, 1.4794727E+000, 1.0938233E+001
 6.2008645E+002, 1.4794740E+000, 1.0935313E+001
 6.2103314E+002, 1.4794747E+000, 1.0931277E+001
 6.2229541E+002, 1.4794740E+000, 1.0925780E+001
 6.2324210E+002, 1.4794717E+000, 1.0919932E+001
 6.2418880E+002, 1.4794680E+000, 1.0914575E+001
 6.2513550E+002, 1.4794631E+000, 1.0909197E+001
 6.2608219E+002, 1.4794579E+000, 1.0904506E+001
 6.2702889E+002, 1.4794525E+000, 1.0900896E+001
 6.2829115E+002, 1.4794460E+000, 1.0897767E+001
 6.2923785E+002, 1.4794390E+000, 1.0895099E+001
 6.3018455E+002, 1.4794326E+000, 1.0892794E+001
 6.3113124E+002, 1.4794262E+000, 1.0890584E+001
 6.3207794E+002, 1.4794201E+000, 1.0888659E+001
 6.3302464E+002, 1.4794142E+000, 1.0886854E+001
 6.3428690E+002, 1.4794126E+000, 1.0884263E+001
 6.3523360E+002, 1.4794196E+000, 1.0880781E+001
 6.3618029E+002, 1.4794219E+000, 1.0877311E+001
 6.3712699E+002, 1.4794176E+000, 1.0874144E+001
 6.3807369E+002, 1.4794047E+000, 1.0871937E+001
 6.3902038E+002, 1.4793981E+000, 1.0871115E+001
 6.4028265E+002, 1.4793958E+000, 1.0871807E+001
 6.4122934E+002, 1.4793974E+000, 1.0873477E+001
 6.4217604E+002, 1.4794002E+000, 1.0875214E+001
 6.4312274E+002, 1.4794035E+000, 1.0877114E+001
 6.4406943E+002, 1.4794067E+000, 1.0879361E+001
 6.4501613E+002, 1.4794092E+000, 1.0882277E+001
 6.4627839E+002, 1.4794112E+000, 1.0886791E+001
 6.4722509E+002, 1.4794126E+000, 1.0892032E+001
 6.4817179E+002, 1.4794132E+000, 1.0896602E+001
 6.4911848E+002, 1.4794131E+000, 1.0900597E+001
 6.5006518E+002, 1.4794114E+000, 1.0903781E+001
 6.5101188E+002, 1.4794118E+000, 1.0906245E+001
 6.5227414E+002, 1.4794195E+000, 1.0908347E+001
 6.5322084E+002, 1.4794271E+000, 1.0909691E+001
 6.5416753E+002, 1.4794339E+000, 1.0909845E+001
 6.5511423E+002, 1.4794407E+000, 1.0908490E+001
 6.5606093E+002, 1.4794469E+000, 1.0905262E+001
 6.5700762E+002, 1.4794523E+000, 1.0900667E+001
 6.5826989E+002, 1.4794568E+000, 1.0895657E+001
 6.5921658E+002, 1.4794603E+000, 1.0892458E+001
 6.6016328E+002, 1.4794629E+000, 1.0890951E+001
 6.6110998E+002, 1.4794651E+000, 1.0889537E+001
 6.6205667E+002, 1.4794672E+000, 1.0887653E+001
 6.6300337E+002, 1.4794687E+000, 1.0885527E+001
 6.6426563E+002, 1.4794688E+000, 1.0883677E+001
 6.6521233E+002, 1.4794669E+000, 1.0882902E+001
 6.6615903E+002, 1.4794647E+000, 1.0883118E+001
 6.6710572E+002, 1.4794627E+000, 1.0883856E+001
 6.6805242E+002, 1.4794610E+000, 1.0885002E+001
 6.6931468E+002, 1.4794592E+000, 1.0886888E+001
 6.7026138E+002, 1.4794566E+000, 1.0889363E+001
 6.7120808E+002, 1.4794532E+000, 1.0892065E+001
 6.7215477E+002, 1.4794494E+000, 1.0895084E+001
 6.7310147E+002, 1.4794459E+000, 1.0898254E+001
 6.7404817E+002, 1.4794430E+000, 1.0901472E+001
 6.7531043E+002, 1.4794400E+000, 1.0904836E+001
 6.7625713E+002, 1.4794369E+000, 1.0907490E+001
 6.7720382E+002, 1.4794338E+000, 1.0909091E+001
 6.7815052E+002, 1.4794308E+000, 1.0910178E+001
 6.7909722E+002, 1.4794281E+000, 1.0911243E+001
 6.8004391E+002, 1.4794262E+000, 1.0912985E+001
 6.8130618E+002, 1.4794249E+000, 1.0916304E+001
 6.8225287E+002, 1.4794238E+000, 1.0919681E+001
 6.8319957E+002, 1.4794226E+000, 1.0920928E+001
 6.8414627E+002, 1.4794216E+000, 1.0919763E+001
 6.8509296E+002, 1.4794209E+000, 1.0916623E+001
 6.8603966E+002, 1.4794203E+000, 1.0912706E+001
 6.8730192E+002, 1.4794193E+000, 1.0908232E+001
 6.8824862E+002, 1.4794174E+000, 1.0904263E+001
 6.8919532E+002, 1.4794167E+000, 1.0901174E+001
 6.9014201E+002, 1.4794171E+000, 1.0898059E+001
 6.9108871E+002, 1.4794180E+000, 1.0894355E+001
 6.9203541E+002, 1.4794187E+000, 1.0889681E+001
 6.9329767E+002, 1.4794186E+000, 1.0883202E+001
 6.9424437E+002, 1.4794177E+000, 1.0876247E+001
 6.9519106E+002, 1.4794172E+000, 1.0870621E+001
 6.9613776E+002, 1.4794176E+000, 1.0865977E+001
 6.9708446E+002, 1.4794184E+000, 1.0862680E+001
 6.9803115E+002, 1.4794193E+000, 1.0860585E+001
 6.9929342E+002, 1.4794199E+000, 1.0858823E+001
 7.0024011E+002, 1.4794205E+000, 1.0857399E+001
 7.0118681E+002, 1.4794217E+000, 1.0856807E+001
 7.0213351E+002, 1.4794237E+000, 1.0857253E+001
 7.0308020E+002, 1.4794265E+000, 1.0858898E+001
 7.0402690E+002, 1.4794294E+000, 1.0861741E+001
 7.0528916E+002, 1.4794335E+000, 1.0866282E+001
 7.0623586E+002, 1.4794383E+000, 1.0871198E+001
 7.0718256E+002, 1.4794426E+000, 1.0874843E+001
 7.0812925E+002, 1.4794478E+000, 1.0877483E+001
 7.0907595E+002, 1.4794533E+000, 1.0879689E+001
 7.1002265E+002, 1.4794589E+000, 1.0882281E+001
 7.1128491E+002, 1.4794656E+000, 1.0886103E+001
 7.1223161E+002, 1.4794720E+000, 1.0890349E+001
 7.1317830E+002, 1.4794776E+000, 1.0893742E+001
 7.1412500E+002, 1.4794836E+000, 1.0896456E+001
 7.1507170E+002, 1.4794895E+000, 1.0898426E+001
 7.1601840E+002, 1.4794949E+000, 1.0899823E+001
 7.1728066E+002, 1.4795013E+000, 1.0901085E+001
 7.1822735E+002, 1.4795071E+000, 1.0902083E+001
 7.1917405E+002, 1.4795117E+000, 1.0902225E+001
 7.2012075E+002, 1.4795165E+000, 1.0901289E+001
 7.2106744E+002, 1.4795218E+000, 1.0899388E+001
 7.2201414E+002, 1.4795270E+000, 1.0896902E+001
 7.2327640E+002, 1.4795322E+000, 1.0894254E+001
 7.2422310E+002, 1.4795371E+000, 1.0892228E+001
 7.2516980E+002, 1.4795412E+000, 1.0890600E+001
 7.2611649E+002, 1.4795455E+000, 1.0888720E+001
 7.2706319E+002, 1.4795501E+000, 1.0886733E+001
 7.2800989E+002, 1.4795548E+000, 1.0885081E+001
 7.2927215E+002, 1.4795600E+000, 1.0884014E+001
 7.3021885E+002, 1.4795646E+000, 1.0883566E+001
 7.3116554E+002, 1.4795682E+000, 1.0883235E+001
 7.3211224E+002, 1.4795725E+000, 1.0882741E+001
 7.3305894E+002, 1.4795769E+000, 1.0882409E+001
 7.3400564E+002, 1.4795809E+000, 1.0882715E+001
 7.3526790E+002, 1.4795854E+000, 1.0884054E+001
 7.3621459E+002, 1.4795890E+000, 1.0885791E+001
 7.3716129E+002, 1.4795919E+000, 1.0887075E+001
 7.3810799E+002, 1.4795947E+000, 1.0888086E+001
 7.3905469E+002, 1.4795972E+000, 1.0888974E+001
 7.4000138E+002, 1.4795992E+000, 1.0889844E+001
 7.4126364E+002, 1.4796012E+000, 1.0891070E+001
 7.4221034E+002, 1.4796029E+000, 1.0892674E+001
 7.4315704E+002, 1.4796043E+000, 1.0894091E+001
 7.4410374E+002, 1.4796058E+000, 1.0895319E+001
 7.4505043E+002, 1.4796075E+000, 1.0896482E+001
 7.4631269E+002, 1.4796100E+000, 1.0898058E+001
 7.4725939E+002, 1.4796128E+000, 1.0899660E+001
 7.4820609E+002, 1.4796154E+000, 1.0900610E+001
 7.4915279E+002, 1.4796183E+000, 1.0900981E+001
 7.5009948E+002, 1.4796217E+000, 1.0900646E+001
 7.5104618E+002, 1.4796258E+000, 1.0899549E+001
 7.5230844E+002, 1.4796316E+000, 1.0897250E+001
 7.5325514E+002, 1.4796374E+000, 1.0894192E+001
 7.5420184E+002, 1.4796424E+000, 1.0891490E+001
 7.5514853E+002, 1.4796482E+000, 1.0889079E+001
 7.5609523E+002, 1.4796572E+000, 1.0886846E+001
 7.5704193E+002, 1.4796719E+000, 1.0884363E+001
 7.5830419E+002, 1.4796845E+000, 1.0880903E+001
 7.5925089E+002, 1.4796911E+000, 1.0877264E+001
 7.6019758E+002, 1.4796917E+000, 1.0874581E+001
 7.6114428E+002, 1.4796873E+000, 1.0872687E+001
 7.6209098E+002, 1.4796862E+000, 1.0871549E+001
 7.6303767E+002, 1.4796885E+000, 1.0870813E+001
 7.6429994E+002, 1.4796902E+000, 1.0869971E+001
 7.6524663E+002, 1.4796907E+000, 1.0868695E+001
 7.6619333E+002, 1.4796895E+000, 1.0866796E+001
 7.6714003E+002, 1.4796863E+000, 1.0864124E+001
 7.6808672E+002, 1.4796818E+000, 1.0861512E+001
 7.6903342E+002, 1.4796764E+000, 1.0860063E+001
 7.7029568E+002, 1.4796689E+000, 1.0860597E+001
 7.7124238E+002, 1.4796607E+000, 1.0862839E+001
 7.7218908E+002, 1.4796533E+000, 1.0865256E+001
 7.7313577E+002, 1.4796457E+000, 1.0867624E+001
 7.7408247E+002, 1.4796376E+000, 1.0869925E+001
 7.7502917E+002, 1.4796295E+000, 1.0872213E+001
 7.7629143E+002, 1.4796198E+000, 1.0874823E+001
 7.7723813E+002, 1.4796104E+000, 1.0877461E+001
 7.7818482E+002, 1.4796035E+000, 1.0879633E+001
 7.7913152E+002, 1.4795981E+000, 1.0881567E+001
 7.8007822E+002, 1.4795937E+000, 1.0883286E+001
 7.8102491E+002, 1.4795897E+000, 1.0884993E+001
 7.8228718E+002, 1.4795867E+000, 1.0887049E+001
 7.8323387E+002, 1.4795858E+000, 1.0888754E+001
 7.8418057E+002, 1.4795865E+000, 1.0889425E+001
 7.8512727E+002, 1.4795941E+000, 1.0889284E+001
 7.8607396E+002, 1.4796274E+000, 1.0888612E+001
 7.8702066E+002, 1.4796630E+000, 1.0887587E+001
 7.8828292E+002, 1.4797032E+000, 1.0886265E+001
 7.8922962E+002, 1.4797414E+000, 1.0885148E+001
 7.9017632E+002, 1.4797718E+000, 1.0884669E+001
 7.9112301E+002, 1.4797996E+000, 1.0884720E+001
 7.9206971E+002, 1.4798249E+000, 1.0885225E+001
 7.9301641E+002, 1.4798605E+000, 1.0886200E+001
 7.9427867E+002, 1.4799018E+000, 1.0887897E+001
 7.9522537E+002, 1.4799363E+000, 1.0889908E+001
 7.9617206E+002, 1.4799607E+000, 1.0891727E+001
 7.9711876E+002, 1.4799806E+000, 1.0893598E+001
 7.9806546E+002, 1.4799965E+000, 1.0895363E+001
 7.9901215E+002, 1.4800094E+000, 1.0896780E+001
 8.0027442E+002, 1.4800224E+000, 1.0897893E+001
 8.0122111E+002, 1.4800354E+000, 1.0898630E+001
 8.0216781E+002, 1.4800470E+000, 1.0899166E+001
 8.0311451E+002, 1.4800599E+000, 1.0899727E+001
 8.0406120E+002, 1.4800747E+000, 1.0900206E+001
 8.0500790E+002, 1.4800913E+000, 1.0900267E+001
 8.0627016E+002, 1.4801131E+000, 1.0899540E+001
 8.0721686E+002, 1.4801374E+000, 1.0898633E+001
 8.0816356E+002, 1.4801587E+000, 1.0898533E+001
 8.0911025E+002, 1.4801798E+000, 1.0899314E+001
 8.1005695E+002, 1.4802003E+000, 1.0900551E+001
 8.1100365E+002, 1.4802198E+000, 1.0901422E+001
 8.1226591E+002, 1.4802397E+000, 1.0901231E+001
 8.1321261E+002, 1.4802546E+000, 1.0900055E+001
 8.1415930E+002, 1.4802616E+000, 1.0898924E+001
 8.1510600E+002, 1.4802624E+000, 1.0898358E+001
 8.1605270E+002, 1.4802567E+000, 1.0898429E+001
 8.1731496E+002, 1.4802415E+000, 1.0898706E+001
 8.1826166E+002, 1.4802185E+000, 1.0898215E+001
 8.1920835E+002, 1.4801925E+000, 1.0896589E+001
 8.2015505E+002, 1.4801608E+000, 1.0894105E+001
 8.2110175E+002, 1.4801242E+000, 1.0891592E+001
 8.2204844E+002, 1.4800839E+000, 1.0890015E+001
 8.2331071E+002, 1.4800337E+000, 1.0889385E+001
 8.2425740E+002, 1.4799832E+000, 1.0888770E+001
 8.2520410E+002, 1.4799412E+000, 1.0887822E+001
 8.2615080E+002, 1.4799012E+000, 1.0887095E+001
 8.2709749E+002, 1.4798630E+000, 1.0887363E+001
 8.2804419E+002, 1.4798313E+000, 1.0888931E+001
 8.2930645E+002, 1.4798176E+000, 1.0891954E+001
 8.3025315E+002, 1.4798168E+000, 1.0894853E+001
 8.3119985E+002, 1.4798188E+000, 1.0896242E+001
 8.3214654E+002, 1.4798218E+000, 1.0896323E+001
 8.3309324E+002, 1.4798334E+000, 1.0895275E+001
 8.3403994E+002, 1.4798497E+000, 1.0893501E+001
 8.3530220E+002, 1.4798660E+000, 1.0891034E+001
 8.3624890E+002, 1.4798792E+000, 1.0888658E+001
 8.3719559E+002, 1.4798873E+000, 1.0886696E+001
 8.3814229E+002, 1.4798925E+000, 1.0884704E+001
 8.3908899E+002, 1.4798953E+000, 1.0883028E+001
 8.4003568E+002, 1.4799043E+000, 1.0881869E+001
 8.4129795E+002, 1.4799121E+000, 1.0880725E+001
 8.4224464E+002, 1.4799152E+000, 1.0878868E+001
 8.4319134E+002, 1.4799143E+000, 1.0876638E+001
 8.4413804E+002, 1.4799105E+000, 1.0874855E+001
 8.4508473E+002, 1.4799041E+000, 1.0874501E+001
 8.4603143E+002, 1.4798954E+000, 1.0875888E+001
 8.4729369E+002, 1.4798835E+000, 1.0879087E+001
 8.4824039E+002, 1.4798786E+000, 1.0882648E+001
 8.4918709E+002, 1.4799058E+000, 1.0885370E+001
 8.5013378E+002, 1.4799469E+000, 1.0887755E+001
 8.5108048E+002, 1.4799767E+000, 1.0889770E+001
 8.5202718E+002, 1.4799938E+000, 1.0891349E+001
 8.5328944E+002, 1.4799959E+000, 1.0892334E+001
 8.5423614E+002, 1.4799799E+000, 1.0892122E+001
 8.5518283E+002, 1.4799503E+000, 1.0891221E+001
 8.5612953E+002, 1.4799054E+000, 1.0890436E+001
 8.5707623E+002, 1.4798470E+000, 1.0890123E+001
 8.5802292E+002, 1.4797963E+000, 1.0889894E+001
 8.5928519E+002, 1.4797440E+000, 1.0889045E+001
 8.6023188E+002, 1.4797124E+000, 1.0887813E+001
 8.6117858E+002, 1.4796832E+000, 1.0887183E+001
 8.6212528E+002, 1.4796497E+000, 1.0887617E+001
 8.6307197E+002, 1.4796226E+000, 1.0889034E+001
 8.6401867E+002, 1.4796058E+000, 1.0890865E+001
 8.6528093E+002, 1.4795853E+000, 1.0892804E+001
 8.6622763E+002, 1.4795642E+000, 1.0894431E+001
 8.6717433E+002, 1.4795459E+000, 1.0895605E+001
 8.6812102E+002, 1.4795274E+000, 1.0896657E+001
 8.6906772E+002, 1.4795088E+000, 1.0897413E+001
 8.7001442E+002, 1.4794908E+000, 1.0897791E+001
 8.7127668E+002, 1.4794714E+000, 1.0897835E+001
 8.7222338E+002, 1.4794541E+000, 1.0897462E+001
 8.7317007E+002, 1.4794408E+000, 1.0896753E+001
 8.7411677E+002, 1.4794288E+000, 1.0895983E+001
 8.7506347E+002, 1.4794198E+000, 1.0895496E+001
 8.7601017E+002, 1.4794309E+000, 1.0895167E+001
 8.7727243E+002, 1.4794845E+000, 1.0894472E+001
 8.7821912E+002, 1.4795534E+000, 1.0893176E+001
 8.7916582E+002, 1.4796119E+000, 1.0891694E+001
 8.8011252E+002, 1.4796667E+000, 1.0890597E+001
 8.8105922E+002, 1.4797157E+000, 1.0890506E+001
 8.8200591E+002, 1.4797564E+000, 1.0891503E+001
 8.8326817E+002, 1.4797907E+000, 1.0893229E+001
 8.8421487E+002, 1.4798107E+000, 1.0894296E+001
 8.8516157E+002, 1.4798150E+000, 1.0894462E+001
 8.8610826E+002, 1.4798074E+000, 1.0895008E+001
 8.8705496E+002, 1.4797880E+000, 1.0896633E+001
 8.8800166E+002, 1.4797580E+000, 1.0898696E+001
 8.8926392E+002, 1.4797118E+000, 1.0900049E+001
 8.9021062E+002, 1.4796591E+000, 1.0899981E+001
 8.9115731E+002, 1.4796110E+000, 1.0899572E+001
 8.9210401E+002, 1.4795626E+000, 1.0899336E+001
 8.9305071E+002, 1.4795151E+000, 1.0898979E+001
 8.9431297E+002, 1.4794651E+000, 1.0897429E+001
 8.9525967E+002, 1.4794247E+000, 1.0894241E+001
 8.9620636E+002, 1.4794089E+000, 1.0890690E+001
 8.9715306E+002, 1.4794010E+000, 1.0887593E+001
 8.9809976E+002, 1.4793960E+000, 1.0885820E+001
 8.9904646E+002, 1.4793936E+000, 1.0885522E+001
 9.0030872E+002, 1.4793944E+000, 1.0886398E+001
 9.0125541E+002, 1.4793992E+000, 1.0887681E+001
 9.0220211E+002, 1.4794074E+000, 1.0888596E+001
 9.0314881E+002, 1.4794258E+000, 1.0889090E+001
 9.0409551E+002, 1.4794451E+000, 1.0889324E+001
 9.0504220E+002, 1.4794629E+000, 1.0889582E+001
 9.0630446E+002, 1.4794804E+000, 1.0890259E+001
 9.0725116E+002, 1.4794936E+000, 1.0891437E+001
 9.0819786E+002, 1.4795010E+000, 1.0892816E+001
 9.0914456E+002, 1.4795039E+000, 1.0894424E+001
 9.1009125E+002, 1.4795016E+000, 1.0896259E+001
 9.1103795E+002, 1.4794944E+000, 1.0898258E+001
 9.1230021E+002, 1.4794804E+000, 1.0900437E+001
 9.1324691E+002, 1.4794625E+000, 1.0902126E+001
 9.1419361E+002, 1.4794456E+000, 1.0903193E+001
 9.1514030E+002, 1.4794282E+000, 1.0904327E+001
 9.1608700E+002, 1.4794113E+000, 1.0905884E+001
 9.1703370E+002, 1.4794037E+000, 1.0907755E+001
 9.1829596E+002, 1.4794017E+000, 1.0909673E+001
 9.1924266E+002, 1.4794024E+000, 1.0910734E+001
 9.2018935E+002, 1.4794055E+000, 1.0910648E+001
 9.2113605E+002, 1.4794111E+000, 1.0909506E+001
 9.2208275E+002, 1.4794183E+000, 1.0907303E+001
 9.2302944E+002, 1.4794267E+000, 1.0904305E+001
 9.2429171E+002, 1.4794370E+000, 1.0900225E+001
