s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-5.8291200E-001, 5.8291200E-001, 1.0132500E+005, 1.1229154E+000
 1.0019892E+000,-1.0187919E-001, 1.0546774E-001, 1.0127893E+005, 1.1233421E+000
 2.0004502E+000,-4.6480674E-002, 4.8238979E-002, 1.0123626E+005, 1.1249501E+000
 3.0024394E+000,-6.5364614E-002, 6.7774283E-002, 1.0121406E+005, 1.1228997E+000
 4.0009004E+000,-7.0963782E-002, 7.3863481E-002, 1.0119407E+005, 1.1221384E+000
 5.0028896E+000,-6.9210046E-002, 7.1471197E-002, 1.0118096E+005, 1.1224134E+000
 6.0013507E+000,-6.9736834E-002, 7.1819642E-002, 1.0117335E+005, 1.1223813E+000
 7.0033398E+000,-6.9958596E-002, 7.1807220E-002, 1.0116909E+005, 1.1224247E+000
 8.0018009E+000,-7.0000313E-002, 7.1731413E-002, 1.0116669E+005, 1.1224458E+000
 9.0002619E+000,-7.0039781E-002, 7.1708692E-002, 1.0116540E+005, 1.1224559E+000
 1.0002251E+001,-7.0062065E-002, 7.1695017E-002, 1.0116470E+005, 1.1224628E+000
 1.1000712E+001,-7.0072530E-002, 7.1687093E-002, 1.0116433E+005, 1.1224660E+000
 1.2002701E+001,-7.0077854E-002, 7.1683457E-002, 1.0116414E+005, 1.1224674E+000
 1.3000000E+001,-7.0080878E-002, 7.1681358E-002, 1.0116405E+005, 1.1224685E+000
