s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1107187E-003, 1.1122207E-003, 1.0132500E+005, 1.1954478E+000
 1.0019892E+001,-1.0623309E-003, 1.0623086E-003, 1.0132500E+005, 1.1954478E+000
 2.0004502E+001,-9.7563402E-004, 9.7559750E-004, 1.0132500E+005, 1.1954477E+000
 3.0024394E+001,-9.0778431E-004, 9.0705938E-004, 1.0132499E+005, 1.1954477E+000
 4.0009004E+001,-8.5211891E-004, 8.6140060E-004, 1.0132499E+005, 1.1954477E+000
 5.0028896E+001,-8.1359164E-004, 8.1298431E-004, 1.0132498E+005, 1.1954476E+000
 6.0013507E+001,-7.8720768E-004, 7.8589955E-004, 1.0132498E+005, 1.1954476E+000
 7.0033398E+001,-8.6342546E-004, 8.6474649E-004, 1.0132498E+005, 1.1954476E+000
 8.0018009E+001,-9.8056544E-004, 9.5572217E-004, 1.0132497E+005, 1.1954476E+000
 9.0002619E+001,-1.0224503E-003, 1.0240782E-003, 1.0132497E+005, 1.1954475E+000
 1.0002251E+002,-1.0629979E-003, 1.0483453E-003, 1.0132497E+005, 1.1954475E+000
 1.1000712E+002,-1.0389607E-003, 1.0272995E-003, 1.0132497E+005, 1.1954475E+000
 1.2002701E+002,-1.0233635E-003, 1.0493804E-003, 1.0132497E+005, 1.1954476E+000
 1.3001162E+002,-1.0204081E-003, 1.0656003E-003, 1.0132498E+005, 1.1954477E+000
 1.4003152E+002,-9.4022140E-004, 1.0534449E-003, 1.0132501E+005, 1.1954479E+000
 1.5001613E+002,-9.6493155E-004, 9.8359095E-004, 1.0132502E+005, 1.1954480E+000
 1.6000074E+002,-9.5753468E-004, 9.4001276E-004, 1.0132504E+005, 1.1954481E+000
 1.7002063E+002,-8.7104577E-004, 9.2034946E-004, 1.0132505E+005, 1.1954482E+000
 1.8000524E+002,-9.4070289E-004, 8.9241354E-004, 1.0132505E+005, 1.1954483E+000
 1.9002513E+002,-8.9787331E-004, 9.2053748E-004, 1.0132506E+005, 1.1954484E+000
 2.0000974E+002,-8.6949226E-004, 9.2552256E-004, 1.0132507E+005, 1.1954485E+000
 2.1002963E+002,-9.0327426E-004, 9.1546483E-004, 1.0132507E+005, 1.1954484E+000
 2.2001424E+002,-9.4402116E-004, 9.4202140E-004, 1.0132507E+005, 1.1954482E+000
 2.3003413E+002,-9.6497442E-004, 9.2490509E-004, 1.0132507E+005, 1.1954483E+000
 2.4001875E+002,-9.4572965E-004, 9.0095663E-004, 1.0132506E+005, 1.1954502E+000
 2.5000336E+002,-9.7670365E-004, 9.1405948E-004, 1.0132506E+005, 1.1954723E+000
 2.6002325E+002,-1.0155085E-003, 9.3545528E-004, 1.0132505E+005, 1.1955078E+000
 2.7000786E+002,-9.7214423E-004, 9.7742068E-004, 1.0132504E+005, 1.1955290E+000
 2.8002775E+002,-9.5117741E-004, 9.9972302E-004, 1.0132503E+005, 1.1954992E+000
 2.9001236E+002,-9.6588174E-004, 9.5626915E-004, 1.0132502E+005, 1.1954913E+000
 3.0003225E+002,-9.8119092E-004, 9.4981704E-004, 1.0132502E+005, 1.1954967E+000
 3.1001686E+002,-9.5182953E-004, 9.7182316E-004, 1.0132502E+005, 1.1954669E+000
 3.2000147E+002,-9.6975656E-004, 9.9619013E-004, 1.0132501E+005, 1.1954556E+000
 3.3002136E+002,-9.9125365E-004, 1.0078167E-003, 1.0132501E+005, 1.1954564E+000
 3.4000598E+002,-1.0361825E-003, 9.5489881E-004, 1.0132501E+005, 1.1954756E+000
 3.5002587E+002,-9.7996974E-004, 9.3833095E-004, 1.0132501E+005, 1.1955044E+000
 3.6001048E+002,-9.9858994E-004, 9.4247368E-004, 1.0132501E+005, 1.1955163E+000
 3.7003037E+002,-9.5494175E-004, 1.0160998E-003, 1.0132501E+005, 1.1955287E+000
 3.8001498E+002,-9.8190831E-004, 1.0140572E-003, 1.0132501E+005, 1.1954826E+000
 3.9003487E+002,-1.0171977E-003, 1.0034219E-003, 1.0132501E+005, 1.1954320E+000
 4.0001948E+002,-1.0222465E-003, 9.9938402E-004, 1.0132500E+005, 1.1954434E+000
 4.1000409E+002,-9.9104241E-004, 9.7702911E-004, 1.0132499E+005, 1.1954602E+000
 4.2002398E+002,-9.8087134E-004, 9.8136910E-004, 1.0132497E+005, 1.1954662E+000
 4.3000859E+002,-9.9064932E-004, 9.5831510E-004, 1.0132496E+005, 1.1954648E+000
 4.4002849E+002,-9.6713983E-004, 9.7313113E-004, 1.0132495E+005, 1.1954537E+000
 4.5001310E+002,-9.4373925E-004, 9.7897141E-004, 1.0132495E+005, 1.1955147E+000
 4.6003299E+002,-9.8709258E-004, 9.5021199E-004, 1.0132495E+005, 1.1954223E+000
 4.7001760E+002,-1.0116401E-003, 9.7257733E-004, 1.0132495E+005, 1.1954003E+000
 4.8000221E+002,-9.6942705E-004, 9.3648523E-004, 1.0132495E+005, 1.1954107E+000
 4.9002210E+002,-1.0178563E-003, 9.5804190E-004, 1.0132495E+005, 1.1954536E+000
 5.0000671E+002,-1.0502029E-003, 9.6387797E-004, 1.0132495E+005, 1.1954532E+000
 5.1002660E+002,-1.0404043E-003, 1.0257336E-003, 1.0132495E+005, 1.1954649E+000
 5.2001121E+002,-1.0362967E-003, 1.0421450E-003, 1.0132494E+005, 1.1954297E+000
 5.3003111E+002,-9.6538147E-004, 1.0659017E-003, 1.0132493E+005, 1.1954687E+000
 5.4001572E+002,-9.7976616E-004, 1.0196165E-003, 1.0132493E+005, 1.1954686E+000
 5.5000033E+002,-9.7967389E-004, 9.3896369E-004, 1.0132493E+005, 1.1954791E+000
 5.6002022E+002,-9.6886316E-004, 9.7177861E-004, 1.0132493E+005, 1.1955405E+000
 5.7000483E+002,-1.0316975E-003, 9.6079151E-004, 1.0132493E+005, 1.1955433E+000
 5.8002472E+002,-1.0363818E-003, 9.5848371E-004, 1.0132493E+005, 1.1955282E+000
 5.9000933E+002,-9.5583190E-004, 1.0139369E-003, 1.0132492E+005, 1.1955077E+000
 6.0002922E+002,-1.0004837E-003, 9.8782285E-004, 1.0132491E+005, 1.1954872E+000
 6.1001383E+002,-1.0293752E-003, 9.7982507E-004, 1.0132491E+005, 1.1954312E+000
 6.2003373E+002,-1.0115626E-003, 9.8307380E-004, 1.0132491E+005, 1.1954425E+000
 6.3001834E+002,-1.0122612E-003, 9.9920213E-004, 1.0132491E+005, 1.1954724E+000
 6.4000295E+002,-9.9711648E-004, 9.9243363E-004, 1.0132491E+005, 1.1954641E+000
 6.5002284E+002,-9.9483968E-004, 9.5884394E-004, 1.0132491E+005, 1.1954398E+000
 6.6000745E+002,-9.8924686E-004, 9.6467889E-004, 1.0132491E+005, 1.1954578E+000
 6.7002734E+002,-9.5397201E-004, 9.6658349E-004, 1.0132491E+005, 1.1954612E+000
 6.8001195E+002,-9.8081991E-004, 9.6871967E-004, 1.0132492E+005, 1.1953991E+000
 6.9003184E+002,-9.9883629E-004, 9.9645282E-004, 1.0132492E+005, 1.1953366E+000
 7.0001645E+002,-9.7729728E-004, 9.7329551E-004, 1.0132492E+005, 1.1953711E+000
 7.1000106E+002,-9.9950870E-004, 9.5241096E-004, 1.0132492E+005, 1.1953686E+000
 7.2002095E+002,-1.0501954E-003, 9.7395422E-004, 1.0132492E+005, 1.1953726E+000
 7.3000557E+002,-1.0217512E-003, 9.8077004E-004, 1.0132493E+005, 1.1953923E+000
 7.4002546E+002,-1.0070245E-003, 9.8936485E-004, 1.0132493E+005, 1.1954017E+000
 7.5001007E+002,-9.7445613E-004, 9.8084663E-004, 1.0132493E+005, 1.1953685E+000
 7.6002996E+002,-9.7097070E-004, 9.5363922E-004, 1.0132494E+005, 1.1953218E+000
 7.7001457E+002,-1.0121136E-003, 9.6990731E-004, 1.0132494E+005, 1.1953374E+000
 7.8003446E+002,-9.8532596E-004, 9.6478291E-004, 1.0132494E+005, 1.1953711E+000
 7.9001907E+002,-9.8954889E-004, 9.8035605E-004, 1.0132494E+005, 1.1953574E+000
 8.0000368E+002,-1.0004804E-003, 9.8775022E-004, 1.0132494E+005, 1.1953833E+000
 8.1002357E+002,-9.8117737E-004, 1.0234177E-003, 1.0132494E+005, 1.1953578E+000
 8.2000818E+002,-9.8146368E-004, 9.6570570E-004, 1.0132494E+005, 1.1953565E+000
 8.3002808E+002,-9.8870260E-004, 9.6773887E-004, 1.0132495E+005, 1.1953407E+000
 8.4001269E+002,-1.0171297E-003, 9.5025687E-004, 1.0132495E+005, 1.1953854E+000
 8.5003258E+002,-1.0211914E-003, 9.7349381E-004, 1.0132495E+005, 1.1954039E+000
 8.6001719E+002,-9.9649589E-004, 1.0446107E-003, 1.0132495E+005, 1.1954098E+000
 8.7000180E+002,-9.8058968E-004, 9.8953647E-004, 1.0132495E+005, 1.1953978E+000
 8.8002169E+002,-9.9745597E-004, 1.0200362E-003, 1.0132495E+005, 1.1953604E+000
 8.9000630E+002,-9.9206312E-004, 9.6634083E-004, 1.0132495E+005, 1.1953290E+000
 9.0002619E+002,-1.0309919E-003, 9.5755901E-004, 1.0132494E+005, 1.1953684E+000
 9.1001080E+002,-9.8071975E-004, 1.0023994E-003, 1.0132494E+005, 1.1953931E+000
 9.2003070E+002,-9.8499858E-004, 9.8858288E-004, 1.0132494E+005, 1.1954144E+000
 9.3001531E+002,-1.0043133E-003, 9.7860243E-004, 1.0132494E+005, 1.1954147E+000
 9.4003520E+002,-9.7183606E-004, 1.0029645E-003, 1.0132495E+005, 1.1954471E+000
 9.5001981E+002,-9.8353853E-004, 1.0283419E-003, 1.0132495E+005, 1.1953839E+000
 9.6000442E+002,-9.8570517E-004, 1.0341340E-003, 1.0132495E+005, 1.1953530E+000
 9.7002431E+002,-9.6442534E-004, 9.7520468E-004, 1.0132495E+005, 1.1953529E+000
 9.8000892E+002,-9.7989823E-004, 1.0029748E-003, 1.0132496E+005, 1.1953867E+000
 9.9002881E+002,-9.9897090E-004, 9.5554785E-004, 1.0132496E+005, 1.1954245E+000
 1.0000134E+003,-1.0178022E-003, 9.9183452E-004, 1.0132496E+005, 1.1954238E+000
 1.0100333E+003,-1.0018930E-003, 9.8924847E-004, 1.0132495E+005, 1.1953990E+000
 1.0200179E+003,-9.6295394E-004, 1.0064691E-003, 1.0132495E+005, 1.1954533E+000
 1.0300025E+003,-9.8755710E-004, 1.0391514E-003, 1.0132494E+005, 1.1954565E+000
 1.0400224E+003,-1.0728785E-003, 9.9999066E-004, 1.0132494E+005, 1.1954321E+000
 1.0500070E+003,-1.0140910E-003, 9.7577285E-004, 1.0132494E+005, 1.1954397E+000
 1.0600269E+003,-9.8676992E-004, 9.9262791E-004, 1.0132493E+005, 1.1954096E+000
 1.0700115E+003,-1.0120288E-003, 1.0147201E-003, 1.0132493E+005, 1.1954475E+000
 1.0800314E+003,-9.6386663E-004, 1.0125082E-003, 1.0132493E+005, 1.1954639E+000
 1.0900160E+003,-9.5725177E-004, 9.8676898E-004, 1.0132493E+005, 1.1954432E+000
 1.1000007E+003,-1.0549046E-003, 9.9488746E-004, 1.0132493E+005, 1.1954252E+000
 1.1100205E+003,-1.0381119E-003, 9.7160636E-004, 1.0132493E+005, 1.1954130E+000
 1.1200052E+003,-9.9385048E-004, 9.8545873E-004, 1.0132492E+005, 1.1954190E+000
 1.1300250E+003,-9.8368112E-004, 9.6929388E-004, 1.0132492E+005, 1.1954157E+000
 1.1400097E+003,-9.8120473E-004, 9.9876180E-004, 1.0132491E+005, 1.1954075E+000
 1.1500295E+003,-1.0232891E-003, 9.8240133E-004, 1.0132490E+005, 1.1953939E+000
 1.1600142E+003,-9.5453282E-004, 9.6911648E-004, 1.0132490E+005, 1.1953718E+000
