s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1107187E-003, 1.1122207E-003, 1.0132500E+005, 1.1954478E+000
 1.0041237E+001,-1.1001610E-003, 1.1016611E-003, 1.0132500E+005, 1.1954478E+000
 2.0026689E+001,-1.0796150E-003, 1.0814797E-003, 1.0132500E+005, 1.1954478E+000
 3.0012140E+001,-1.0603760E-003, 1.0623132E-003, 1.0132500E+005, 1.1954478E+000
 4.0053377E+001,-1.0422632E-003, 1.0449309E-003, 1.0132500E+005, 1.1954478E+000
 5.0038829E+001,-1.0253632E-003, 1.0287945E-003, 1.0132500E+005, 1.1954478E+000
 6.0024281E+001,-1.0105424E-003, 1.0133161E-003, 1.0132500E+005, 1.1954478E+000
 7.0009733E+001,-9.9637769E-004, 1.0021086E-003, 1.0132500E+005, 1.1954478E+000
 8.0050969E+001,-9.7936729E-004, 9.9247365E-004, 1.0132500E+005, 1.1954478E+000
 9.0036421E+001,-9.9354270E-004, 9.7614682E-004, 1.0132500E+005, 1.1954478E+000
 1.0002187E+002,-9.7639978E-004, 1.0051121E-003, 1.0132500E+005, 1.1954478E+000
 1.1000733E+002,-1.0143511E-003, 1.0089047E-003, 1.0132499E+005, 1.1954477E+000
 1.2004856E+002,-1.0640884E-003, 1.0451660E-003, 1.0132501E+005, 1.1954478E+000
 1.3003401E+002,-1.0556320E-003, 1.1651183E-003, 1.0132498E+005, 1.1954476E+000
 1.4001947E+002,-1.2680355E-003, 1.0475669E-003, 1.0132501E+005, 1.1954479E+000
 1.5000492E+002,-1.0997674E-003, 1.2880391E-003, 1.0132498E+005, 1.1954476E+000
 1.6004615E+002,-1.5230537E-003, 1.2151415E-003, 1.0132500E+005, 1.1954478E+000
 1.7003161E+002,-1.3857256E-003, 1.6177094E-003, 1.0132499E+005, 1.1954477E+000
 1.8001706E+002,-1.7522022E-003, 1.3516398E-003, 1.0132500E+005, 1.1954478E+000
 1.9000251E+002,-1.5437450E-003, 1.7630658E-003, 1.0132499E+005, 1.1954477E+000
 2.0004375E+002,-1.9171472E-003, 1.5529960E-003, 1.0132499E+005, 1.1954477E+000
 2.1002920E+002,-1.7007527E-003, 1.9351007E-003, 1.0132499E+005, 1.1954477E+000
 2.2001465E+002,-2.0421365E-003, 1.7946879E-003, 1.0132499E+005, 1.1954477E+000
 2.3000010E+002,-1.8591795E-003, 2.0575016E-003, 1.0132500E+005, 1.1954477E+000
 2.4004134E+002,-2.0974335E-003, 1.8884310E-003, 1.0132499E+005, 1.1954477E+000
 2.5002679E+002,-2.0014760E-003, 2.1615469E-003, 1.0132500E+005, 1.1954478E+000
 2.6001224E+002,-2.2194527E-003, 2.1105145E-003, 1.0132498E+005, 1.1954476E+000
 2.7005348E+002,-2.0807255E-003, 2.2927835E-003, 1.0132500E+005, 1.1954478E+000
 2.8003893E+002,-2.3360155E-003, 2.2730200E-003, 1.0132498E+005, 1.1954476E+000
 2.9002438E+002,-2.2335537E-003, 2.3840240E-003, 1.0132500E+005, 1.1954477E+000
 3.0000984E+002,-2.4787259E-003, 2.4584016E-003, 1.0132498E+005, 1.1954476E+000
 3.1005107E+002,-2.4981023E-003, 2.4969814E-003, 1.0132499E+005, 1.1954477E+000
 3.2003652E+002,-2.5782774E-003, 2.4735404E-003, 1.0132498E+005, 1.1954476E+000
 3.3002198E+002,-2.6117335E-003, 2.0785855E-003, 1.0132500E+005, 1.1954477E+000
 3.4000743E+002,-2.3236439E-003, 2.2959895E-003, 1.0132498E+005, 1.1954477E+000
 3.5004866E+002,-2.6307050E-003, 2.0962417E-003, 1.0132500E+005, 1.1954478E+000
 3.6003412E+002,-2.2917676E-003, 1.9640821E-003, 1.0132500E+005, 1.1954478E+000
 3.7001957E+002,-2.5535633E-003, 2.1829041E-003, 1.0132502E+005, 1.1954479E+000
 3.8000502E+002,-2.3428355E-003, 2.1469056E-003, 1.0132502E+005, 1.1954479E+000
 3.9004626E+002,-2.3580254E-003, 2.3630313E-003, 1.0132503E+005, 1.1954480E+000
 4.0003171E+002,-2.5299149E-003, 1.9736641E-003, 1.0132503E+005, 1.1954481E+000
 4.1001716E+002,-2.5432751E-003, 2.0858266E-003, 1.0132504E+005, 1.1954481E+000
 4.2000261E+002,-2.5748397E-003, 2.3174519E-003, 1.0132505E+005, 1.1954482E+000
 4.3004385E+002,-2.5318210E-003, 2.3378176E-003, 1.0132504E+005, 1.1954481E+000
 4.4002930E+002,-2.5273353E-003, 2.3036874E-003, 1.0132505E+005, 1.1954482E+000
 4.5001475E+002,-2.3952917E-003, 2.3417326E-003, 1.0132505E+005, 1.1954482E+000
 4.6000020E+002,-2.4187909E-003, 1.9535903E-003, 1.0132506E+005, 1.1954483E+000
 4.7004144E+002,-2.7456484E-003, 2.3483000E-003, 1.0132505E+005, 1.1954482E+000
 4.8002689E+002,-2.6045400E-003, 2.2901201E-003, 1.0132506E+005, 1.1954483E+000
 4.9001235E+002,-2.5162435E-003, 2.5538551E-003, 1.0132504E+005, 1.1954481E+000
 5.0005358E+002,-2.4230534E-003, 2.5494629E-003, 1.0132505E+005, 1.1954482E+000
 5.1003903E+002,-2.1556558E-003, 2.5404587E-003, 1.0132504E+005, 1.1954481E+000
 5.2002449E+002,-2.4716509E-003, 2.4408222E-003, 1.0132505E+005, 1.1954482E+000
 5.3000994E+002,-2.2312110E-003, 2.0499379E-003, 1.0132504E+005, 1.1954481E+000
 5.4005117E+002,-2.2090982E-003, 2.2963250E-003, 1.0132504E+005, 1.1954482E+000
 5.5003663E+002,-2.3415962E-003, 2.5789950E-003, 1.0132503E+005, 1.1954481E+000
 5.6002208E+002,-2.2347507E-003, 2.2037517E-003, 1.0132504E+005, 1.1954481E+000
 5.7000753E+002,-2.3124410E-003, 2.3843747E-003, 1.0132503E+005, 1.1954480E+000
 5.8004877E+002,-2.2751635E-003, 2.0827160E-003, 1.0132503E+005, 1.1954480E+000
 5.9003422E+002,-2.1642131E-003, 2.5506168E-003, 1.0132502E+005, 1.1954480E+000
 6.0001967E+002,-2.5279313E-003, 2.0079063E-003, 1.0132502E+005, 1.1954479E+000
 6.1000512E+002,-2.3698714E-003, 2.0518821E-003, 1.0132502E+005, 1.1954479E+000
 6.2004636E+002,-2.4735099E-003, 2.1275909E-003, 1.0132501E+005, 1.1954479E+000
 6.3003181E+002,-1.9495611E-003, 2.1871547E-003, 1.0132501E+005, 1.1954479E+000
 6.4001726E+002,-1.7844329E-003, 1.9326617E-003, 1.0132500E+005, 1.1954479E+000
 6.5000272E+002,-2.0287370E-003, 1.9267066E-003, 1.0132500E+005, 1.1954483E+000
 6.6004395E+002,-2.1499715E-003, 2.0460666E-003, 1.0132498E+005, 1.1954485E+000
 6.7002940E+002,-1.9409425E-003, 2.2037162E-003, 1.0132498E+005, 1.1954488E+000
 6.8001486E+002,-1.9968845E-003, 1.6837822E-003, 1.0132496E+005, 1.1954487E+000
 6.9000031E+002,-1.9369801E-003, 1.7723781E-003, 1.0132496E+005, 1.1954484E+000
 7.0004154E+002,-1.8492318E-003, 1.9368855E-003, 1.0132494E+005, 1.1954480E+000
 7.1002700E+002,-2.1364077E-003, 1.6796563E-003, 1.0132494E+005, 1.1954477E+000
 7.2001245E+002,-2.0989130E-003, 1.4629482E-003, 1.0132492E+005, 1.1954480E+000
 7.3005368E+002,-2.1480523E-003, 1.2134802E-003, 1.0132491E+005, 1.1954487E+000
 7.4003914E+002,-2.0318127E-003, 1.6324007E-003, 1.0132489E+005, 1.1954501E+000
 7.5002459E+002,-1.9121124E-003, 1.2519286E-003, 1.0132488E+005, 1.1954554E+000
 7.6001004E+002,-1.3109144E-003, 1.3300220E-003, 1.0132486E+005, 1.1954654E+000
 7.7005128E+002,-1.4451079E-003, 1.0756701E-003, 1.0132485E+005, 1.1954741E+000
 7.8003673E+002,-1.6729818E-003, 1.3473128E-003, 1.0132483E+005, 1.1954633E+000
 7.9002218E+002,-1.2824222E-003, 1.1571443E-003, 1.0132482E+005, 1.1954591E+000
 8.0000763E+002,-1.6407709E-003, 1.2145845E-003, 1.0132481E+005, 1.1954830E+000
 8.1004887E+002,-1.5911816E-003, 1.6369433E-003, 1.0132479E+005, 1.1954533E+000
 8.2003432E+002,-1.5840899E-003, 1.4046042E-003, 1.0132478E+005, 1.1954492E+000
 8.3001977E+002,-1.2476353E-003, 1.3397115E-003, 1.0132477E+005, 1.1954537E+000
 8.4000523E+002,-1.3586758E-003, 1.6339577E-003, 1.0132477E+005, 1.1954262E+000
 8.5004646E+002,-1.4076063E-003, 1.3193061E-003, 1.0132475E+005, 1.1954425E+000
 8.6003191E+002,-1.4969413E-003, 1.4880284E-003, 1.0132475E+005, 1.1954769E+000
 8.7001737E+002,-1.5203220E-003, 1.6879862E-003, 1.0132474E+005, 1.1955061E+000
 8.8000282E+002,-1.5741978E-003, 1.5628384E-003, 1.0132474E+005, 1.1955071E+000
 8.9004405E+002,-1.3891696E-003, 1.6794145E-003, 1.0132472E+005, 1.1955234E+000
 9.0002951E+002,-1.1930303E-003, 1.3073379E-003, 1.0132472E+005, 1.1955164E+000
 9.1001496E+002,-1.0245530E-003, 1.6139305E-003, 1.0132471E+005, 1.1954993E+000
 9.2000041E+002,-1.2016524E-003, 1.5099797E-003, 1.0132471E+005, 1.1954864E+000
 9.3004165E+002,-1.2570014E-003, 1.7961131E-003, 1.0132470E+005, 1.1954926E+000
 9.4002710E+002,-1.6481290E-003, 1.9491313E-003, 1.0132469E+005, 1.1954790E+000
 9.5001255E+002,-1.7266468E-003, 1.9614933E-003, 1.0132468E+005, 1.1954321E+000
 9.6005379E+002,-1.4876218E-003, 1.8700876E-003, 1.0132467E+005, 1.1954109E+000
 9.7003924E+002,-1.1220946E-003, 1.4746465E-003, 1.0132466E+005, 1.1954160E+000
 9.8002469E+002,-1.0574862E-003, 1.4962856E-003, 1.0132465E+005, 1.1954148E+000
 9.9001014E+002,-1.0839910E-003, 1.5046964E-003, 1.0132465E+005, 1.1954173E+000
 1.0000514E+003,-1.3934600E-003, 1.6393438E-003, 1.0132464E+005, 1.1954186E+000
 1.0100368E+003,-1.7609256E-003, 1.5191992E-003, 1.0132463E+005, 1.1954245E+000
 1.0200223E+003,-1.3226709E-003, 1.5514770E-003, 1.0132463E+005, 1.1954296E+000
 1.0300077E+003,-1.3467118E-003, 1.2638623E-003, 1.0132463E+005, 1.1954312E+000
 1.0400490E+003,-1.5244317E-003, 9.9882162E-004, 1.0132462E+005, 1.1954432E+000
 1.0500344E+003,-1.6768333E-003, 1.0663020E-003, 1.0132462E+005, 1.1954533E+000
 1.0600199E+003,-1.8207866E-003, 1.0579290E-003, 1.0132462E+005, 1.1954539E+000
 1.0700053E+003,-1.8644714E-003, 1.1785435E-003, 1.0132462E+005, 1.1954543E+000
 1.0800466E+003,-1.6584237E-003, 1.1626624E-003, 1.0132461E+005, 1.1954624E+000
 1.0900320E+003,-1.6156799E-003, 1.1311184E-003, 1.0132461E+005, 1.1954681E+000
 1.1000175E+003,-1.6543252E-003, 1.0506033E-003, 1.0132461E+005, 1.1954583E+000
 1.1100029E+003,-1.5430662E-003, 1.1154570E-003, 1.0132461E+005, 1.1954526E+000
 1.1200442E+003,-1.4012541E-003, 1.1208766E-003, 1.0132461E+005, 1.1954509E+000
 1.1300296E+003,-1.2347696E-003, 1.3750887E-003, 1.0132461E+005, 1.1954501E+000
 1.1400151E+003,-1.3311833E-003, 1.3501440E-003, 1.0132461E+005, 1.1954471E+000
 1.1500005E+003,-1.2648107E-003, 1.5063007E-003, 1.0132461E+005, 1.1954526E+000
 1.1600417E+003,-1.2780277E-003, 1.4711247E-003, 1.0132461E+005, 1.1954732E+000
