s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-1.1658240E+000, 1.1658240E+000, 1.0132500E+005, 1.1229154E+000
 1.0002251E+000,-1.0151580E-001, 1.0519346E-001, 1.0127518E+005, 1.1227943E+000
 2.0004502E+000,-4.5084261E-002, 4.6651833E-002, 1.0123783E+005, 1.1230746E+000
 3.0006753E+000,-6.3505741E-002, 6.6497645E-002, 1.0121796E+005, 1.1219585E+000
 4.0009004E+000,-6.8593892E-002, 7.1309945E-002, 1.0119868E+005, 1.1219592E+000
 5.0011256E+000,-6.6736612E-002, 6.8786146E-002, 1.0118537E+005, 1.1221200E+000
 6.0013507E+000,-6.7225588E-002, 6.9137511E-002, 1.0117731E+005, 1.1221033E+000
 7.0015758E+000,-6.7446548E-002, 6.9136758E-002, 1.0117268E+005, 1.1221545E+000
 8.0000368E+000,-6.7489795E-002, 6.9060444E-002, 1.0117001E+005, 1.1221781E+000
 9.0002619E+000,-6.7529953E-002, 6.9035041E-002, 1.0116854E+005, 1.1221903E+000
 1.0000487E+001,-6.7553157E-002, 6.9021019E-002, 1.0116776E+005, 1.1221984E+000
 1.1000712E+001,-6.7564836E-002, 6.9011927E-002, 1.0116736E+005, 1.1222032E+000
 1.2000937E+001,-6.7571000E-002, 6.9007545E-002, 1.0116717E+005, 1.1222059E+000
 1.3000000E+001,-6.7574581E-002, 6.9005084E-002, 1.0116711E+005, 1.1222079E+000
