s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-4.4049507E-001, 4.9588229E-001, 1.0132500E+005, 8.8318715E-001
 1.0264375E+000,-3.4676812E-001, 4.0261029E-001, 1.0126645E+005, 8.8282380E-001
 2.0082473E+000,-2.9808103E-001, 3.1936988E-001, 1.0114007E+005, 8.8203959E-001
 3.0136759E+000,-3.6023739E-001, 3.4144263E-001, 1.0101489E+005, 8.9208770E-001
 4.0079027E+000,-4.3538029E-001, 4.5171000E-001, 1.0090105E+005, 8.9736604E-001
 5.0082458E+000,-4.1119217E-001, 4.7964709E-001, 1.0081909E+005, 8.8461365E-001
 6.0052283E+000,-4.1277512E-001, 4.3977318E-001, 1.0074648E+005, 8.9267480E-001
 7.0075071E+000,-4.2293223E-001, 4.4094569E-001, 1.0067305E+005, 8.7315116E-001
 8.0020928E+000,-4.2371267E-001, 4.3231186E-001, 1.0061273E+005, 8.8335569E-001
 9.0045176E+000,-3.9586159E-001, 4.1140660E-001, 1.0055950E+005, 8.8666416E-001
 1.0003060E+001,-4.3576564E-001, 3.6844277E-001, 1.0051387E+005, 9.0127175E-001
 1.1005885E+001,-4.6355153E-001, 4.2398482E-001, 1.0046815E+005, 8.9700661E-001
 1.2008119E+001,-4.6961382E-001, 4.1454364E-001, 1.0042287E+005, 8.8060805E-001
 1.3005239E+001,-4.2651329E-001, 4.1630005E-001, 1.0038341E+005, 8.9631173E-001
 1.4007742E+001,-4.5028596E-001, 3.9784072E-001, 1.0034822E+005, 8.8571413E-001
 1.5001875E+001,-4.5789875E-001, 4.0940333E-001, 1.0031907E+005, 8.8662132E-001
 1.6008056E+001,-4.2219149E-001, 4.2297756E-001, 1.0028362E+005, 8.8893977E-001
 1.7009346E+001,-3.9904490E-001, 4.3696447E-001, 1.0025142E+005, 8.8574468E-001
 1.8002274E+001,-3.8943877E-001, 4.0954694E-001, 1.0022742E+005, 8.7625821E-001
 1.9004825E+001,-4.3902876E-001, 4.2975903E-001, 1.0020177E+005, 8.8793960E-001
 2.0008088E+001,-4.0856583E-001, 3.8509106E-001, 1.0017822E+005, 8.9539835E-001
 2.1005740E+001,-4.7524054E-001, 3.8558354E-001, 1.0015747E+005, 8.8526130E-001
 2.2006681E+001,-4.4144479E-001, 4.4688723E-001, 1.0013592E+005, 8.6897569E-001
 2.3001408E+001,-4.4265878E-001, 4.4816386E-001, 1.0011400E+005, 8.6945853E-001
 2.4003216E+001,-3.7079497E-001, 4.6918704E-001, 1.0009122E+005, 8.7206362E-001
 2.5010254E+001,-3.9286973E-001, 4.3606361E-001, 1.0007050E+005, 8.7181123E-001
 2.6003000E+001,-4.1298103E-001, 4.3092424E-001, 1.0005859E+005, 8.7746145E-001
 2.7001290E+001,-4.1229291E-001, 4.1709641E-001, 1.0004473E+005, 8.8012917E-001
 2.8008552E+001,-4.1087009E-001, 3.9511350E-001, 1.0002736E+005, 8.8404310E-001
 2.9001868E+001,-4.3809653E-001, 4.2920798E-001, 1.0001218E+005, 8.7981040E-001
 3.0007060E+001,-3.9785163E-001, 4.2669481E-001, 1.0000113E+005, 8.8030708E-001
 3.1002198E+001,-4.0647818E-001, 4.3554423E-001, 9.9994027E+004, 8.8276044E-001
 3.2004402E+001,-4.2462099E-001, 4.1219641E-001, 9.9985926E+004, 8.8307988E-001
 3.3000145E+001,-4.3493659E-001, 4.3702545E-001, 9.9974676E+004, 8.8364995E-001
 3.4001793E+001,-4.4357290E-001, 4.4306511E-001, 9.9971033E+004, 8.8876831E-001
 3.5004132E+001,-4.3210164E-001, 4.1941464E-001, 9.9967211E+004, 8.8274790E-001
 3.6008061E+001,-4.1588333E-001, 4.1877971E-001, 9.9962660E+004, 8.8612183E-001
 3.7008734E+001,-4.3805760E-001, 4.2391932E-001, 9.9957332E+004, 8.7314337E-001
 3.8003050E+001,-4.2679649E-001, 4.2363403E-001, 9.9952244E+004, 8.7687152E-001
 3.9003057E+001,-4.5326188E-001, 4.0580843E-001, 9.9941191E+004, 8.7898643E-001
 4.0004518E+001,-4.1374411E-001, 4.1956207E-001, 9.9935639E+004, 8.8013643E-001
 4.1006906E+001,-4.3756482E-001, 4.2439504E-001, 9.9930842E+004, 8.8096808E-001
 4.2007296E+001,-4.1275263E-001, 4.3030250E-001, 9.9923846E+004, 8.7655647E-001
 4.3007686E+001,-3.9002414E-001, 4.1921576E-001, 9.9929554E+004, 8.7679151E-001
 4.4003679E+001,-4.4142826E-001, 4.2142559E-001, 9.9927563E+004, 8.8724304E-001
 4.5010079E+001,-4.5639266E-001, 3.9088786E-001, 9.9927606E+004, 8.8871639E-001
 4.6004317E+001,-4.6558685E-001, 3.8664326E-001, 9.9927572E+004, 8.8635756E-001
 4.7004748E+001,-4.8290834E-001, 3.8419832E-001, 9.9923169E+004, 8.8413368E-001
 4.8002007E+001,-4.5838974E-001, 4.1519457E-001, 9.9911487E+004, 8.9226759E-001
 4.9005726E+001,-4.6729990E-001, 3.9526695E-001, 9.9906438E+004, 8.9619494E-001
 5.0002314E+001,-4.1509203E-001, 3.9601035E-001, 9.9909347E+004, 8.9310261E-001
 5.1004293E+001,-4.6939923E-001, 3.5598733E-001, 9.9904684E+004, 9.0582485E-001
 5.2002066E+001,-4.7526769E-001, 3.7131245E-001, 9.9905223E+004, 9.1707603E-001
 5.3004454E+001,-5.0544677E-001, 3.8143551E-001, 9.9899414E+004, 9.0853786E-001
 5.4003615E+001,-5.0398113E-001, 3.6713541E-001, 9.9895290E+004, 8.9654195E-001
 5.5000565E+001,-4.7775962E-001, 3.8943756E-001, 9.9894274E+004, 8.9921161E-001
 5.6003204E+001,-4.2399416E-001, 3.6986246E-001, 9.9895781E+004, 9.0672094E-001
 5.7002714E+001,-4.7807183E-001, 3.5286777E-001, 9.9899766E+004, 9.0247539E-001
 5.8007312E+001,-4.4945442E-001, 3.4551350E-001, 9.9894691E+004, 9.1205518E-001
 5.9005515E+001,-4.7713177E-001, 3.8921927E-001, 9.9891950E+004, 9.1413035E-001
 6.0009126E+001,-5.0668894E-001, 3.7573740E-001, 9.9885823E+004, 8.8855336E-001
 6.1006688E+001,-4.2576835E-001, 3.8031124E-001, 9.9884981E+004, 8.9724972E-001
 6.2002755E+001,-4.3481396E-001, 3.4679329E-001, 9.9884801E+004, 8.9071038E-001
 6.3010360E+001,-4.9592279E-001, 3.0956239E-001, 9.9876559E+004, 9.0590453E-001
 6.4001079E+001,-5.4732651E-001, 3.4060335E-001, 9.9870823E+004, 9.1744232E-001
 6.5010487E+001,-5.5450502E-001, 3.9810397E-001, 9.9864055E+004, 9.1044409E-001
 6.6005941E+001,-5.1002899E-001, 4.0576449E-001, 9.9864129E+004, 9.0559405E-001
 6.7004856E+001,-4.9250739E-001, 3.5648890E-001, 9.9869006E+004, 9.0262956E-001
 6.8003492E+001,-4.6861781E-001, 4.0420435E-001, 9.9869588E+004, 8.9343910E-001
 6.9006712E+001,-4.6882810E-001, 3.7140467E-001, 9.9866247E+004, 8.9830998E-001
 7.0006055E+001,-4.9321317E-001, 3.7651543E-001, 9.9862483E+004, 8.9454755E-001
 7.1009480E+001,-4.7637547E-001, 3.5444604E-001, 9.9862671E+004, 8.9730892E-001
 7.2002636E+001,-4.7174714E-001, 3.4937520E-001, 9.9860498E+004, 8.8616670E-001
 7.3006616E+001,-4.6289959E-001, 3.4407222E-001, 9.9867887E+004, 9.0098699E-001
 7.4006396E+001,-4.7676998E-001, 3.2418968E-001, 9.9867521E+004, 9.0995464E-001
 7.5005900E+001,-4.8756323E-001, 3.5687736E-001, 9.9860177E+004, 9.0312858E-001
 7.6005428E+001,-4.6421361E-001, 3.5748540E-001, 9.9856416E+004, 9.0464302E-001
 7.7000224E+001,-4.7555993E-001, 3.1952850E-001, 9.9859341E+004, 9.0695465E-001
 7.8005216E+001,-4.8936147E-001, 3.2919425E-001, 9.9860029E+004, 9.1491063E-001
 7.9003555E+001,-4.9374885E-001, 3.6262190E-001, 9.9857851E+004, 9.1295982E-001
 8.0000285E+001,-4.6551722E-001, 3.8813511E-001, 9.9852888E+004, 9.0174518E-001
 8.1002212E+001,-4.6394544E-001, 3.8587791E-001, 9.9851354E+004, 9.0102444E-001
 8.2008162E+001,-4.7922471E-001, 3.8403941E-001, 9.9853399E+004, 8.9058841E-001
 8.3008147E+001,-4.0503006E-001, 3.8726096E-001, 9.9855499E+004, 8.8188582E-001
 8.4006610E+001,-4.0478285E-001, 4.1340711E-001, 9.9847750E+004, 8.8763783E-001
 8.5007125E+001,-3.9025825E-001, 4.0832757E-001, 9.9846197E+004, 8.8526380E-001
 8.6001004E+001,-3.8684678E-001, 3.8619429E-001, 9.9847763E+004, 8.8579634E-001
 8.7001421E+001,-3.7508276E-001, 3.6945271E-001, 9.9844807E+004, 8.8379002E-001
 8.8009845E+001,-3.8528728E-001, 3.7956903E-001, 9.9847017E+004, 8.9879304E-001
 8.9005647E+001,-4.3411442E-001, 3.5845077E-001, 9.9852709E+004, 8.9407717E-001
 9.0002023E+001,-4.8197766E-001, 4.4927348E-001, 9.9855694E+004, 8.8149493E-001
 9.1007468E+001,-4.9915816E-001, 4.0172937E-001, 9.9855395E+004, 8.9831261E-001
 9.2002858E+001,-4.5697731E-001, 3.5196599E-001, 9.9860949E+004, 9.0939188E-001
 9.3001250E+001,-4.5829997E-001, 3.6542785E-001, 9.9860910E+004, 9.0478872E-001
 9.4004740E+001,-4.6670127E-001, 4.1200766E-001, 9.9856994E+004, 9.0072299E-001
 9.5001414E+001,-4.3125007E-001, 3.9404791E-001, 9.9858574E+004, 8.9959886E-001
 9.6010295E+001,-4.3680014E-001, 3.9442040E-001, 9.9857475E+004, 8.9428541E-001
 9.7004303E+001,-4.2896860E-001, 3.4394212E-001, 9.9852254E+004, 8.8556862E-001
 9.8006786E+001,-4.4145673E-001, 3.5848904E-001, 9.9845743E+004, 8.9227341E-001
 9.9005242E+001,-4.1000304E-001, 3.8707156E-001, 9.9842550E+004, 8.8932882E-001
 1.0000642E+002,-4.6274183E-001, 3.7238868E-001, 9.9844040E+004, 8.8657421E-001
 1.0100558E+002,-4.7395335E-001, 4.1516612E-001, 9.9844133E+004, 8.8612215E-001
 1.0200019E+002,-4.2513807E-001, 3.9332490E-001, 9.9844054E+004, 8.6805525E-001
 1.0300488E+002,-3.9208392E-001, 4.3448326E-001, 9.9845346E+004, 8.7452922E-001
 1.0400910E+002,-3.5997834E-001, 4.2572637E-001, 9.9848718E+004, 8.7123338E-001
 1.0500750E+002,-3.8545580E-001, 4.2426304E-001, 9.9848291E+004, 8.7160953E-001
 1.0601067E+002,-3.6974237E-001, 4.2047719E-001, 9.9844252E+004, 8.7943162E-001
 1.0700679E+002,-3.9204831E-001, 4.2324945E-001, 9.9840544E+004, 8.7674602E-001
 1.0800670E+002,-4.1699871E-001, 4.4146342E-001, 9.9838453E+004, 8.7687975E-001
 1.0900751E+002,-4.1034716E-001, 4.1954382E-001, 9.9833369E+004, 8.8321864E-001
 1.1000087E+002,-4.3332784E-001, 4.3145482E-001, 9.9827602E+004, 8.8164654E-001
 1.1100372E+002,-4.1089023E-001, 3.8928457E-001, 9.9822682E+004, 8.8218983E-001
 1.1200294E+002,-4.0784342E-001, 3.9346259E-001, 9.9817925E+004, 8.8885928E-001
 1.1300784E+002,-4.4315906E-001, 3.9882873E-001, 9.9812300E+004, 8.9112517E-001
 1.1400118E+002,-4.1149166E-001, 4.0459302E-001, 9.9809532E+004, 8.8373805E-001
 1.1500607E+002,-3.8328343E-001, 4.0198138E-001, 9.9805232E+004, 8.7735973E-001
 1.1600830E+002,-3.7239302E-001, 4.0258301E-001, 9.9797749E+004, 8.7096122E-001
 1.1700874E+002,-3.9397045E-001, 4.4261001E-001, 9.9800024E+004, 8.8255427E-001
 1.1800566E+002,-4.2303186E-001, 3.9734703E-001, 9.9804882E+004, 8.8602106E-001
 1.1900046E+002,-4.2706756E-001, 3.9651907E-001, 9.9804444E+004, 8.8939461E-001
 1.2000984E+002,-4.4782135E-001, 3.7928009E-001, 9.9797275E+004, 8.8660314E-001
 1.2100080E+002,-4.3923567E-001, 3.5569593E-001, 9.9793418E+004, 8.9653560E-001
 1.2200846E+002,-4.5284927E-001, 3.7490311E-001, 9.9791470E+004, 8.8872451E-001
 1.2300981E+002,-4.3904817E-001, 3.8595443E-001, 9.9790486E+004, 9.0057849E-001
 1.2400112E+002,-4.6269616E-001, 3.9136365E-001, 9.9789533E+004, 8.9821985E-001
 1.2501040E+002,-4.8608118E-001, 3.8563215E-001, 9.9787200E+004, 8.8654276E-001
 1.2600078E+002,-4.3020116E-001, 3.9225704E-001, 9.9790729E+004, 8.8765735E-001
 1.2700888E+002,-3.8427810E-001, 3.8571674E-001, 9.9794802E+004, 8.8255079E-001
 1.2800311E+002,-4.4591581E-001, 3.6391672E-001, 9.9800642E+004, 8.9746411E-001
 1.2900156E+002,-4.2515018E-001, 4.2371922E-001, 9.9802601E+004, 8.8109849E-001
 1.3000505E+002,-4.0490917E-001, 4.6636168E-001, 9.9804674E+004, 8.7067189E-001
 1.3100192E+002,-4.0295171E-001, 4.3153057E-001, 9.9804115E+004, 8.8466524E-001
 1.3200834E+002,-3.8332106E-001, 3.6477985E-001, 9.9804615E+004, 8.8912604E-001
 1.3300048E+002,-3.8452277E-001, 4.3354540E-001, 9.9804048E+004, 8.7949728E-001
 1.3400830E+002,-4.2832999E-001, 4.2183762E-001, 9.9806949E+004, 8.8054224E-001
 1.3500589E+002,-4.2569468E-001, 4.1453944E-001, 9.9812719E+004, 8.8085808E-001
 1.3600631E+002,-4.0348338E-001, 3.7812877E-001, 9.9811605E+004, 8.7607624E-001
 1.3700573E+002,-3.5780268E-001, 4.2405260E-001, 9.9813258E+004, 8.7020519E-001
 1.3800000E+002,-3.8894218E-001, 3.7611608E-001, 9.9814956E+004, 8.8856826E-001
