s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-5.8291200E-002, 5.8291200E-002, 1.0132500E+005, 1.1954478E+000
 1.0025404E+000,-5.3419762E-003, 5.3522435E-003, 1.0132487E+005, 1.1954716E+000
 2.0020702E+000,-2.2421630E-003, 2.2457423E-003, 1.0132477E+005, 1.1955412E+000
 3.0016000E+000,-1.9144611E-003, 1.9167710E-003, 1.0132471E+005, 1.1955632E+000
 4.0011298E+000,-1.8418614E-003, 1.8433509E-003, 1.0132467E+005, 1.1955684E+000
 5.0006596E+000,-1.8258184E-003, 1.8267694E-003, 1.0132465E+005, 1.1955696E+000
 6.0001894E+000,-1.8223430E-003, 1.8229549E-003, 1.0132464E+005, 1.1955699E+000
 7.0027298E+000,-1.8216329E-003, 1.8220354E-003, 1.0132463E+005, 1.1955701E+000
 8.0022596E+000,-1.8215148E-003, 1.8217897E-003, 1.0132462E+005, 1.1955701E+000
 9.0017894E+000,-1.8215128E-003, 1.8217108E-003, 1.0132462E+005, 1.1955701E+000
 1.0001319E+001,-1.8215265E-003, 1.8216789E-003, 1.0132462E+005, 1.1955701E+000
 1.1000849E+001,-1.8215377E-003, 1.8216637E-003, 1.0132462E+005, 1.1955702E+000
 1.2000379E+001,-1.8215443E-003, 1.8216561E-003, 1.0132461E+005, 1.1955702E+000
 1.3002919E+001,-1.8215476E-003, 1.8216526E-003, 1.0132461E+005, 1.1955702E+000
 1.4002449E+001,-1.8215485E-003, 1.8216517E-003, 1.0132461E+005, 1.1955702E+000
 1.5001979E+001,-1.8215479E-003, 1.8216523E-003, 1.0132461E+005, 1.1955702E+000
 1.6001509E+001,-1.8215462E-003, 1.8216540E-003, 1.0132461E+005, 1.1955701E+000
 1.7001038E+001,-1.8215437E-003, 1.8216565E-003, 1.0132461E+005, 1.1955701E+000
 1.8000568E+001,-1.8215407E-003, 1.8216595E-003, 1.0132461E+005, 1.1955701E+000
 1.9000098E+001,-1.8215372E-003, 1.8216631E-003, 1.0132461E+005, 1.1955701E+000
 2.0002638E+001,-1.8215332E-003, 1.8216671E-003, 1.0132461E+005, 1.1955701E+000
 2.1002168E+001,-1.8215288E-003, 1.8216715E-003, 1.0132461E+005, 1.1955701E+000
 2.2001698E+001,-1.8215240E-003, 1.8216763E-003, 1.0132461E+005, 1.1955701E+000
 2.3001228E+001,-1.8215189E-003, 1.8216815E-003, 1.0132461E+005, 1.1955701E+000
 2.4000758E+001,-1.8215132E-003, 1.8216871E-003, 1.0132461E+005, 1.1955701E+000
 2.5000287E+001,-1.8215072E-003, 1.8216932E-003, 1.0132461E+005, 1.1955701E+000
 2.6002828E+001,-1.8215006E-003, 1.8216998E-003, 1.0132461E+005, 1.1955701E+000
 2.7002358E+001,-1.8214934E-003, 1.8217070E-003, 1.0132461E+005, 1.1955701E+000
 2.8001887E+001,-1.8214857E-003, 1.8217148E-003, 1.0132461E+005, 1.1955700E+000
 2.9001417E+001,-1.8214772E-003, 1.8217233E-003, 1.0132461E+005, 1.1955700E+000
 3.0000947E+001,-1.8214681E-003, 1.8217325E-003, 1.0132461E+005, 1.1955700E+000
 3.1000477E+001,-1.8214581E-003, 1.8217426E-003, 1.0132461E+005, 1.1955700E+000
 3.2000007E+001,-1.8214471E-003, 1.8217536E-003, 1.0132461E+005, 1.1955700E+000
 3.3002547E+001,-1.8214350E-003, 1.8217658E-003, 1.0132461E+005, 1.1955700E+000
 3.4002077E+001,-1.8214217E-003, 1.8217792E-003, 1.0132461E+005, 1.1955699E+000
 3.5001607E+001,-1.8214070E-003, 1.8217941E-003, 1.0132461E+005, 1.1955699E+000
 3.6001136E+001,-1.8213906E-003, 1.8218107E-003, 1.0132461E+005, 1.1955699E+000
 3.7000666E+001,-1.8213723E-003, 1.8218293E-003, 1.0132461E+005, 1.1955699E+000
 3.8000196E+001,-1.8213517E-003, 1.8218503E-003, 1.0132461E+005, 1.1955698E+000
 3.9002736E+001,-1.8213283E-003, 1.8218741E-003, 1.0132461E+005, 1.1955698E+000
 4.0002266E+001,-1.8213017E-003, 1.8219013E-003, 1.0132461E+005, 1.1955697E+000
 4.1001796E+001,-1.8212714E-003, 1.8219326E-003, 1.0132461E+005, 1.1955697E+000
 4.2001326E+001,-1.8212365E-003, 1.8219686E-003, 1.0132461E+005, 1.1955696E+000
 4.3000856E+001,-1.8211963E-003, 1.8220106E-003, 1.0132461E+005, 1.1955696E+000
 4.4000385E+001,-1.8211496E-003, 1.8220596E-003, 1.0132461E+005, 1.1955695E+000
 4.5002926E+001,-1.8210950E-003, 1.8221175E-003, 1.0132461E+005, 1.1955694E+000
 4.6002456E+001,-1.8210311E-003, 1.8221859E-003, 1.0132461E+005, 1.1955693E+000
 4.7001985E+001,-1.8209562E-003, 1.8222672E-003, 1.0132461E+005, 1.1955692E+000
 4.8001515E+001,-1.8208680E-003, 1.8223644E-003, 1.0132461E+005, 1.1955690E+000
 4.9001045E+001,-1.8207638E-003, 1.8224811E-003, 1.0132461E+005, 1.1955688E+000
 5.0000575E+001,-1.8206406E-003, 1.8226220E-003, 1.0132461E+005, 1.1955686E+000
 5.1000104E+001,-1.8204948E-003, 1.8227926E-003, 1.0132461E+005, 1.1955683E+000
 5.2002645E+001,-1.8203219E-003, 1.8230005E-003, 1.0132461E+005, 1.1955680E+000
 5.3002175E+001,-1.8201173E-003, 1.8232544E-003, 1.0132461E+005, 1.1955676E+000
 5.4001705E+001,-1.8198759E-003, 1.8235652E-003, 1.0132461E+005, 1.1955672E+000
 5.5001234E+001,-1.8195913E-003, 1.8239475E-003, 1.0132461E+005, 1.1955666E+000
 5.6000764E+001,-1.8192568E-003, 1.8244195E-003, 1.0132461E+005, 1.1955659E+000
 5.7000294E+001,-1.8188656E-003, 1.8250043E-003, 1.0132461E+005, 1.1955651E+000
 5.8002834E+001,-1.8184099E-003, 1.8257329E-003, 1.0132461E+005, 1.1955641E+000
 5.9002364E+001,-1.8178842E-003, 1.8266427E-003, 1.0132461E+005, 1.1955629E+000
 6.0001894E+001,-1.8172846E-003, 1.8277815E-003, 1.0132461E+005, 1.1955614E+000
 6.1001424E+001,-1.8166091E-003, 1.8292143E-003, 1.0132461E+005, 1.1955596E+000
