m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
-1.5172414E+000,-4.2838368E-001, 4.8872325E+001, 3.8798105E+000,-1.5172414E+000,-4.3645270E-001, 4.7584232E+001, 3.8861388E+000,-1.5172414E+000,-4.3675585E-001, 4.9812497E+001, 3.8863921E+000,-1.5172414E+000,-4.1747606E-001, 5.0482784E+001, 3.8711256E+000,-1.5172414E+000,-4.0578290E-001, 4.7687736E+001, 3.8617558E+000,-1.5172414E+000, 4.2640636E-001, 5.0758537E+001, 3.9866788E+000,-1.5172414E+000, 4.2078388E-001, 4.7894983E+001, 3.9849610E+000,-1.5172414E+000, 4.2587639E-001, 5.2616453E+001, 3.9864919E+000,-1.5172414E+000, 4.3580784E-001, 5.3928355E+001, 3.9893955E+000,-1.5172414E+000, 4.4800750E-001, 4.9814700E+001, 3.9927087E+000
-1.2413793E+000,-4.2634705E-001, 4.8163362E+001, 3.8782010E+000,-1.2413793E+000,-4.3305692E-001, 4.6728171E+001, 3.8834847E+000,-1.2413793E+000,-4.3342282E-001, 4.9241713E+001, 3.8837774E+000,-1.2413793E+000,-4.1740886E-001, 4.9220896E+001, 3.8711118E+000,-1.2413793E+000,-4.0495100E-001, 4.6131354E+001, 3.8610716E+000,-1.2413793E+000, 4.2755094E-001, 5.0252388E+001, 3.9869990E+000,-1.2413793E+000, 4.2390660E-001, 4.7448120E+001, 3.9858994E+000,-1.2413793E+000, 4.2852811E-001, 5.2760313E+001, 3.9872513E+000,-1.2413793E+000, 4.3773525E-001, 5.3353145E+001, 3.9899238E+000,-1.2413793E+000, 4.5040738E-001, 4.9616367E+001, 3.9933746E+000
-9.6551724E-001,-4.2520510E-001, 4.7942705E+001, 3.8773352E+000,-9.6551724E-001,-4.3169448E-001, 4.5839304E+001, 3.8823556E+000,-9.6551724E-001,-4.3048347E-001, 4.8014241E+001, 3.8814044E+000,-9.6551724E-001,-4.1636149E-001, 4.7879230E+001, 3.8702584E+000,-9.6551724E-001,-4.0487161E-001, 4.5868877E+001, 3.8610339E+000,-9.6551724E-001, 4.2983573E-001, 4.9507526E+001, 3.9876732E+000,-9.6551724E-001, 4.2642176E-001, 4.6600086E+001, 3.9866320E+000,-9.6551724E-001, 4.3011481E-001, 5.1558524E+001, 3.9877077E+000,-9.6551724E-001, 4.3901008E-001, 5.2843371E+001, 3.9902623E+000,-9.6551724E-001, 4.5301699E-001, 4.8880006E+001, 3.9940759E+000
-6.8965517E-001,-4.2464712E-001, 4.6871173E+001, 3.8769239E+000,-6.8965517E-001,-4.2817625E-001, 4.4178464E+001, 3.8795802E+000,-6.8965517E-001,-4.2910468E-001, 4.8174871E+001, 3.8803629E+000,-6.8965517E-001,-4.1572770E-001, 4.7076904E+001, 3.8697935E+000,-6.8965517E-001,-4.0140027E-001, 4.4670172E+001, 3.8581883E+000,-6.8965517E-001, 4.3049763E-001, 4.9378149E+001, 3.9878313E+000,-6.8965517E-001, 4.2867922E-001, 4.5851802E+001, 3.9872725E+000,-6.8965517E-001, 4.3170498E-001, 5.0437704E+001, 3.9881972E+000,-6.8965517E-001, 4.3951671E-001, 5.2052134E+001, 3.9903922E+000,-6.8965517E-001, 4.5686863E-001, 4.8087098E+001, 3.9950802E+000
-4.1379310E-001,-4.2245949E-001, 4.6997467E+001, 3.8751624E+000,-4.1379310E-001,-4.2635181E-001, 4.3863671E+001, 3.8781559E+000,-4.1379310E-001,-4.2582993E-001, 4.7571376E+001, 3.8777643E+000,-4.1379310E-001,-4.1273825E-001, 4.6354529E+001, 3.8673599E+000,-4.1379310E-001,-3.9711945E-001, 4.3589885E+001, 3.8545120E+000,-4.1379310E-001, 4.3324762E-001, 4.9838887E+001, 3.9886276E+000,-4.1379310E-001, 4.3046780E-001, 4.5193963E+001, 3.9877908E+000,-4.1379310E-001, 4.3489694E-001, 4.8865426E+001, 3.9890818E+000,-4.1379310E-001, 4.4276023E-001, 5.1087568E+001, 3.9913046E+000,-4.1379310E-001, 4.5890298E-001, 4.8252062E+001, 3.9956217E+000
-1.3793103E-001,-4.2080857E-001, 4.6977897E+001, 3.8738445E+000,-1.3793103E-001,-4.2341423E-001, 4.3416416E+001, 3.8757917E+000,-1.3793103E-001,-4.2414192E-001, 4.6929888E+001, 3.8764597E+000,-1.3793103E-001,-4.1024081E-001, 4.6052976E+001, 3.8652814E+000,-1.3793103E-001,-3.9481009E-001, 4.2587195E+001, 3.8525823E+000,-1.3793103E-001, 4.3589488E-001, 4.9210635E+001, 3.9893917E+000,-1.3793103E-001, 4.3351586E-001, 4.4748121E+001, 3.9886927E+000,-1.3793103E-001, 4.3710130E-001, 4.7479265E+001, 3.9897073E+000,-1.3793103E-001, 4.4358385E-001, 4.9834951E+001, 3.9915344E+000,-1.3793103E-001, 4.5891040E-001, 4.7893638E+001, 3.9956135E+000
 1.3793103E-001,-4.1879284E-001, 4.5722263E+001, 3.8722282E+000, 1.3793103E-001,-4.2130919E-001, 4.3202898E+001, 3.8740800E+000, 1.3793103E-001,-4.1934702E-001, 4.5277590E+001, 3.8725722E+000, 1.3793103E-001,-4.0989413E-001, 4.6078712E+001, 3.8649876E+000, 1.3793103E-001,-3.9303599E-001, 4.3725529E+001, 3.8510743E+000, 1.3793103E-001, 4.3749124E-001, 4.8381375E+001, 3.9898255E+000, 1.3793103E-001, 4.3525380E-001, 4.3925582E+001, 3.9892067E+000, 1.3793103E-001, 4.3892745E-001, 4.5612520E+001, 3.9901971E+000, 1.3793103E-001, 4.4521674E-001, 4.9328364E+001, 3.9919862E+000, 1.3793103E-001, 4.5892972E-001, 4.6151274E+001, 3.9956072E+000
 4.1379310E-001,-4.1717963E-001, 4.4477761E+001, 3.8709068E+000, 4.1379310E-001,-4.1842530E-001, 4.3331280E+001, 3.8717652E+000, 4.1379310E-001,-4.1489863E-001, 4.4243972E+001, 3.8689399E+000, 4.1379310E-001,-4.0870262E-001, 4.6240753E+001, 3.8640303E+000, 4.1379310E-001,-3.9054054E-001, 4.3291942E+001, 3.8489461E+000, 4.1379310E-001, 4.3799201E-001, 4.7360063E+001, 3.9899583E+000, 4.1379310E-001, 4.3710873E-001, 4.2341304E+001, 3.9896928E+000, 4.1379310E-001, 4.4093485E-001, 4.4935555E+001, 3.9907854E+000, 4.1379310E-001, 4.4623973E-001, 4.7722373E+001, 3.9922350E+000, 4.1379310E-001, 4.6150908E-001, 4.4866238E+001, 3.9962586E+000
 6.8965517E-001,-4.1725503E-001, 4.4262400E+001, 3.8709014E+000, 6.8965517E-001,-4.1765613E-001, 4.3543403E+001, 3.8711307E+000, 6.8965517E-001,-4.1123476E-001, 4.4352812E+001, 3.8659684E+000, 6.8965517E-001,-4.0667892E-001, 4.4972238E+001, 3.8623560E+000, 6.8965517E-001,-3.8987587E-001, 4.2168068E+001, 3.8484530E+000, 6.8965517E-001, 4.3970679E-001, 4.5582069E+001, 3.9904318E+000, 6.8965517E-001, 4.3876344E-001, 4.3071844E+001, 3.9901440E+000, 6.8965517E-001, 4.4205590E-001, 4.4220404E+001, 3.9910967E+000, 6.8965517E-001, 4.4742575E-001, 4.5745488E+001, 3.9925485E+000, 6.8965517E-001, 4.6223892E-001, 4.4275048E+001, 3.9964395E+000
 9.6551724E-001,-4.1725901E-001, 4.4995768E+001, 3.8709608E+000, 9.6551724E-001,-4.1726356E-001, 4.3364179E+001, 3.8707979E+000, 9.6551724E-001,-4.1102302E-001, 4.4747770E+001, 3.8658280E+000, 9.6551724E-001,-4.0545938E-001, 4.5241646E+001, 3.8614171E+000, 9.6551724E-001,-3.9133442E-001, 4.2101628E+001, 3.8497105E+000, 9.6551724E-001, 4.3997611E-001, 4.4008354E+001, 3.9905036E+000, 9.6551724E-001, 4.3905267E-001, 4.3259421E+001, 3.9902266E+000, 9.6551724E-001, 4.4207891E-001, 4.2436156E+001, 3.9910966E+000, 9.6551724E-001, 4.4623357E-001, 4.5810902E+001, 3.9922041E+000, 9.6551724E-001, 4.6256405E-001, 4.3657753E+001, 3.9965085E+000
 1.2413793E+000,-4.1749324E-001, 4.3832255E+001, 3.8711439E+000, 1.2413793E+000,-4.1859202E-001, 4.3967041E+001, 3.8719152E+000, 1.2413793E+000,-4.0871021E-001, 4.4303276E+001, 3.8639111E+000, 1.2413793E+000,-4.0611689E-001, 4.4984503E+001, 3.8619501E+000, 1.2413793E+000,-3.9213867E-001, 4.1967668E+001, 3.8503478E+000, 1.2413793E+000, 4.3918454E-001, 4.3547968E+001, 3.9902557E+000, 1.2413793E+000, 4.3957137E-001, 4.3243737E+001, 3.9903549E+000, 1.2413793E+000, 4.4158273E-001, 4.2689055E+001, 3.9909543E+000, 1.2413793E+000, 4.4572308E-001, 4.6263359E+001, 3.9920426E+000, 1.2413793E+000, 4.6283373E-001, 4.4082343E+001, 3.9965495E+000
 1.5172414E+000,-4.1660124E-001, 4.4588134E+001, 3.8703854E+000, 1.5172414E+000,-4.1801500E-001, 4.3877576E+001, 3.8714168E+000, 1.5172414E+000,-4.0912557E-001, 4.5121288E+001, 3.8642317E+000, 1.5172414E+000,-4.0591290E-001, 4.4810092E+001, 3.8617359E+000, 1.5172414E+000,-3.9343334E-001, 4.2862353E+001, 3.8514299E+000, 1.5172414E+000, 4.3940049E-001, 4.3688399E+001, 3.9903589E+000, 1.5172414E+000, 4.3963386E-001, 4.3085200E+001, 3.9903689E+000, 1.5172414E+000, 4.4220030E-001, 4.3335947E+001, 3.9911490E+000, 1.5172414E+000, 4.4588775E-001, 4.6335092E+001, 3.9921402E+000, 1.5172414E+000, 4.6046981E-001, 4.3367014E+001, 3.9959524E+000
 1.7931034E+000,-4.1723266E-001, 4.5769341E+001, 3.8709118E+000, 1.7931034E+000,-4.1950134E-001, 4.4034083E+001, 3.8725949E+000, 1.7931034E+000,-4.1022624E-001, 4.4863648E+001, 3.8651803E+000, 1.7931034E+000,-4.0598604E-001, 4.5363001E+001, 3.8618159E+000, 1.7931034E+000,-3.9387310E-001, 4.3311191E+001, 3.8518251E+000, 1.7931034E+000, 4.3852986E-001, 4.4165531E+001, 3.9900990E+000, 1.7931034E+000, 4.3976625E-001, 4.3831867E+001, 3.9903804E+000, 1.7931034E+000, 4.4155467E-001, 4.3659435E+001, 3.9909525E+000, 1.7931034E+000, 4.4585778E-001, 4.6931042E+001, 3.9921220E+000, 1.7931034E+000, 4.5974817E-001, 4.4827390E+001, 3.9957672E+000
 2.0689655E+000,-4.1911503E-001, 4.5217681E+001, 3.8724015E+000, 2.0689655E+000,-4.2069827E-001, 4.4271772E+001, 3.8734810E+000, 2.0689655E+000,-4.1357757E-001, 4.5198501E+001, 3.8679686E+000, 2.0689655E+000,-4.0919178E-001, 4.6134614E+001, 3.8645281E+000, 2.0689655E+000,-3.9395891E-001, 4.4172908E+001, 3.8518898E+000, 2.0689655E+000, 4.3799267E-001, 4.5626922E+001, 3.9899843E+000, 2.0689655E+000, 4.3710472E-001, 4.4721975E+001, 3.9895902E+000, 2.0689655E+000, 4.4044708E-001, 4.5612004E+001, 3.9906528E+000, 2.0689655E+000, 4.4637328E-001, 4.7974724E+001, 3.9922797E+000, 2.0689655E+000, 4.5864308E-001, 4.5608445E+001, 3.9954828E+000
 2.3448276E+000,-4.2091766E-001, 4.5746518E+001, 3.8738222E+000, 2.3448276E+000,-4.2396244E-001, 4.4996124E+001, 3.8760587E+000, 2.3448276E+000,-4.1760099E-001, 4.6450172E+001, 3.8712462E+000, 2.3448276E+000,-4.1047184E-001, 4.7106084E+001, 3.8655576E+000, 2.3448276E+000,-3.9501064E-001, 4.4378949E+001, 3.8527833E+000, 2.3448276E+000, 4.3779351E-001, 4.7236835E+001, 3.9899014E+000, 2.3448276E+000, 4.3577143E-001, 4.5963092E+001, 3.9892305E+000, 2.3448276E+000, 4.3805761E-001, 4.7380179E+001, 3.9899900E+000, 2.3448276E+000, 4.4389841E-001, 4.9217771E+001, 3.9916223E+000, 2.3448276E+000, 4.5751641E-001, 4.6812192E+001, 3.9951640E+000
 2.6206897E+000,-4.2258510E-001, 4.6692474E+001, 3.8752078E+000, 2.6206897E+000,-4.2792214E-001, 4.5483880E+001, 3.8792628E+000, 2.6206897E+000,-4.2144976E-001, 4.7506837E+001, 3.8743455E+000, 2.6206897E+000,-4.1057803E-001, 4.7743618E+001, 3.8656142E+000, 2.6206897E+000,-3.9534823E-001, 4.4301738E+001, 3.8530274E+000, 2.6206897E+000, 4.3688109E-001, 4.8708994E+001, 3.9896678E+000, 2.6206897E+000, 4.3266494E-001, 4.7557480E+001, 3.9883377E+000, 2.6206897E+000, 4.3661146E-001, 4.8909314E+001, 3.9895804E+000, 2.6206897E+000, 4.4318651E-001, 4.9722940E+001, 3.9914437E+000, 2.6206897E+000, 4.5824835E-001, 4.7779011E+001, 3.9953773E+000
 2.8965517E+000,-4.2677870E-001, 4.8371724E+001, 3.8785968E+000, 2.8965517E+000,-4.3183646E-001, 4.6356243E+001, 3.8824237E+000, 2.8965517E+000,-4.2434274E-001, 4.9607653E+001, 3.8766153E+000, 2.8965517E+000,-4.1117797E-001, 4.8695134E+001, 3.8661498E+000, 2.8965517E+000,-3.9666603E-001, 4.4765221E+001, 3.8541042E+000, 2.8965517E+000, 4.3545188E-001, 4.9677656E+001, 3.9892609E+000, 2.8965517E+000, 4.2950959E-001, 4.9092927E+001, 3.9874740E+000, 2.8965517E+000, 4.3413413E-001, 5.0221017E+001, 3.9888843E+000, 2.8965517E+000, 4.4187968E-001, 5.0645542E+001, 3.9910699E+000, 2.8965517E+000, 4.5549456E-001, 4.8386171E+001, 3.9946885E+000
 3.1724138E+000,-4.2902062E-001, 4.8916120E+001, 3.8803874E+000, 3.1724138E+000,-4.3492355E-001, 4.6917667E+001, 3.8848719E+000, 3.1724138E+000,-4.2626706E-001, 5.0250283E+001, 3.8781418E+000, 3.1724138E+000,-4.1481753E-001, 4.9192787E+001, 3.8691126E+000, 3.1724138E+000,-4.0018701E-001, 4.4953941E+001, 3.8570527E+000, 3.1724138E+000, 4.3520581E-001, 5.0736725E+001, 3.9891821E+000, 3.1724138E+000, 4.2769084E-001, 5.0162898E+001, 3.9869746E+000, 3.1724138E+000, 4.3319487E-001, 5.0905110E+001, 3.9886365E+000, 3.1724138E+000, 4.4158952E-001, 5.2380294E+001, 3.9910318E+000, 3.1724138E+000, 4.5382561E-001, 4.9681616E+001, 3.9942675E+000
 3.4482759E+000,-4.3073161E-001, 4.9264391E+001, 3.8817173E+000, 3.4482759E+000,-4.3819047E-001, 4.6912420E+001, 3.8873562E+000, 3.4482759E+000,-4.3063747E-001, 5.0042175E+001, 3.8816109E+000, 3.4482759E+000,-4.1752446E-001, 5.0409761E+001, 3.8712730E+000, 3.4482759E+000,-4.0408794E-001, 4.6964453E+001, 3.8602925E+000, 3.4482759E+000, 4.3295163E-001, 5.0950283E+001, 3.9885340E+000, 3.4482759E+000, 4.2382606E-001, 5.0487088E+001, 3.9858230E+000, 3.4482759E+000, 4.2989116E-001, 5.2159830E+001, 3.9876836E+000, 3.4482759E+000, 4.3844437E-001, 5.3853489E+001, 3.9901308E+000, 3.4482759E+000, 4.5058688E-001, 5.0664136E+001, 3.9934049E+000
 3.7241379E+000,-4.3137010E-001, 4.9414847E+001, 3.8821894E+000, 3.7241379E+000,-4.3832712E-001, 4.7108308E+001, 3.8875191E+000, 3.7241379E+000,-4.3288686E-001, 5.0518646E+001, 3.8833640E+000, 3.7241379E+000,-4.2110598E-001, 5.0805664E+001, 3.8741349E+000, 3.7241379E+000,-4.0699245E-001, 4.6883119E+001, 3.8626821E+000, 3.7241379E+000, 4.2996745E-001, 5.1694276E+001, 3.9876724E+000, 3.7241379E+000, 4.2193527E-001, 5.0652904E+001, 3.9852691E+000, 3.7241379E+000, 4.2856692E-001, 5.3497598E+001, 3.9873137E+000, 3.7241379E+000, 4.3714705E-001, 5.4042696E+001, 3.9897711E+000, 3.7241379E+000, 4.5018384E-001, 5.1677119E+001, 3.9933219E+000
 3.9993750E+000,-4.3201591E-001, 4.9745531E+001, 3.8826770E+000, 3.9993750E+000,-4.4084152E-001, 4.7451870E+001, 3.8894822E+000, 3.9993750E+000,-4.3472769E-001, 5.1474405E+001, 3.8848396E+000, 3.9993750E+000,-4.2301554E-001, 5.0621516E+001, 3.8756587E+000, 3.9993750E+000,-4.0713347E-001, 4.7537584E+001, 3.8628020E+000, 3.9993750E+000, 4.2750622E-001, 5.2230020E+001, 3.9869673E+000, 3.9993750E+000, 4.1936664E-001, 5.0287498E+001, 3.9844875E+000, 3.9993750E+000, 4.2637803E-001, 5.3919211E+001, 3.9866828E+000, 3.9993750E+000, 4.3671946E-001, 5.3694086E+001, 3.9896020E+000, 3.9993750E+000, 4.4971307E-001, 5.2459968E+001, 3.9932131E+000
