m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-1.3804255E-003, 4.8788926E+001, 2.8297450E+000, 2.0000000E+000,-1.3742372E-003, 4.9632690E+001, 2.8290021E+000, 2.0000000E+000,-1.3757790E-003, 5.0299263E+001, 2.8291863E+000, 2.0000000E+000,-1.3777717E-003, 5.1363233E+001, 2.8294263E+000, 2.0000000E+000,-1.3777126E-003, 5.0375062E+001, 2.8294219E+000, 2.0000000E+000, 7.7170177E-004, 4.9814691E+001, 2.7376736E+000, 2.0000000E+000, 7.7022831E-004, 5.3984498E+001, 2.7373767E+000, 2.0000000E+000, 7.7247932E-004, 5.1929225E+001, 2.7378333E+000, 2.0000000E+000, 7.7495812E-004, 5.0598513E+001, 2.7383201E+000, 2.0000000E+000, 7.7007616E-004, 5.2495429E+001, 2.7373500E+000
 2.9655172E+000,-1.3427829E-003, 5.0623043E+001, 2.8252182E+000, 2.9655172E+000,-1.3388089E-003, 5.1818000E+001, 2.8247297E+000, 2.9655172E+000,-1.3404529E-003, 5.1980650E+001, 2.8249293E+000, 2.9655172E+000,-1.3433746E-003, 5.3240623E+001, 2.8252880E+000, 2.9655172E+000,-1.3417792E-003, 5.2684555E+001, 2.8250979E+000, 2.9655172E+000, 7.9018607E-004, 5.1353575E+001, 2.7413648E+000, 2.9655172E+000, 7.8746731E-004, 5.5259310E+001, 2.7408273E+000, 2.9655172E+000, 7.9039738E-004, 5.3970123E+001, 2.7414099E+000, 2.9655172E+000, 7.9206057E-004, 5.3201467E+001, 2.7417238E+000, 2.9655172E+000, 7.8812301E-004, 5.4140047E+001, 2.7409602E+000
 3.9310345E+000,-1.3022045E-003, 5.4876722E+001, 2.8202012E+000, 3.9310345E+000,-1.2996050E-003, 5.5924958E+001, 2.8198775E+000, 3.9310345E+000,-1.3009966E-003, 5.5470183E+001, 2.8200474E+000, 3.9310345E+000,-1.3044344E-003, 5.6448543E+001, 2.8204790E+000, 3.9310345E+000,-1.3024717E-003, 5.6529413E+001, 2.8202372E+000, 3.9310345E+000, 8.1249118E-004, 5.3775508E+001, 2.7457125E+000, 3.9310345E+000, 8.0985518E-004, 5.6886443E+001, 2.7452056E+000, 3.9310345E+000, 8.1298679E-004, 5.6064181E+001, 2.7458079E+000, 3.9310345E+000, 8.1547122E-004, 5.5234214E+001, 2.7462778E+000, 3.9310345E+000, 8.1215208E-004, 5.5843206E+001, 2.7456518E+000
 4.8965517E+000,-1.2670734E-003, 6.0424699E+001, 2.8157394E+000, 4.8965517E+000,-1.2682000E-003, 6.0185563E+001, 2.8158853E+000, 4.8965517E+000,-1.2665851E-003, 6.0014663E+001, 2.8156740E+000, 4.8965517E+000,-1.2725645E-003, 5.9051645E+001, 2.8164414E+000, 4.8965517E+000,-1.2684296E-003, 6.1325161E+001, 2.8159154E+000, 4.8965517E+000, 8.3421390E-004, 5.6364497E+001, 2.7498409E+000, 4.8965517E+000, 8.3202739E-004, 5.8503708E+001, 2.7494350E+000, 4.8965517E+000, 8.3449232E-004, 5.8592200E+001, 2.7498973E+000, 4.8965517E+000, 8.3709348E-004, 5.7452595E+001, 2.7503774E+000, 4.8965517E+000, 8.3392746E-004, 5.7294609E+001, 2.7497906E+000
 5.8620690E+000,-1.2362020E-003, 6.5320546E+001, 2.8117231E+000, 5.8620690E+000,-1.2388979E-003, 6.4438894E+001, 2.8120776E+000, 5.8620690E+000,-1.2369050E-003, 6.4498756E+001, 2.8118126E+000, 5.8620690E+000,-1.2433431E-003, 6.2552067E+001, 2.8126587E+000, 5.8620690E+000,-1.2394894E-003, 6.5861941E+001, 2.8121560E+000, 5.8620690E+000, 8.5494847E-004, 5.8792008E+001, 2.7536905E+000, 5.8620690E+000, 8.5170857E-004, 6.0781624E+001, 2.7542098E+000, 5.8620690E+000, 8.5515450E-004, 6.1625177E+001, 2.7537291E+000, 5.8620690E+000, 8.5765692E-004, 6.0126710E+001, 2.7541868E+000, 5.8620690E+000, 8.5426595E-004, 5.9306496E+001, 2.7584223E+000
 6.8275862E+000,-1.2108702E-003, 6.8702030E+001, 2.8083574E+000, 6.8275862E+000,-1.2119329E-003, 6.8013160E+001, 2.8084998E+000, 6.8275862E+000,-1.2096354E-003, 6.8849075E+001, 2.8081883E+000, 6.8275862E+000,-1.2150108E-003, 6.5623581E+001, 2.8089087E+000, 6.8275862E+000,-1.2143975E-003, 6.9379407E+001, 2.8088293E+000, 6.8275862E+000, 8.7597117E-004, 6.0630990E+001, 2.7575065E+000, 6.8275862E+000, 8.7158723E-004, 6.1109985E+001, 2.7635813E+000, 6.8275862E+000, 8.7428906E-004, 6.4441185E+001, 2.7572049E+000, 6.8275862E+000, 8.7751109E-004, 6.3917361E+001, 2.7577864E+000, 6.8275862E+000, 8.7433211E-004, 6.0754735E+001, 2.7572167E+000
 7.7931034E+000,-1.1878812E-003, 7.1414664E+001, 2.8052440E+000, 7.7931034E+000,-1.1880241E-003, 7.2112187E+001, 2.8052632E+000, 7.7931034E+000,-1.1868429E-003, 7.2655584E+001, 2.8051012E+000, 7.7931034E+000,-1.1915118E-003, 6.7583067E+001, 2.8057381E+000, 7.7931034E+000,-1.1901618E-003, 7.2558787E+001, 2.8055558E+000, 7.7931034E+000, 8.9457935E-004, 6.2658503E+001, 2.7623032E+000, 7.7931034E+000, 8.9330963E-004, 6.1405744E+001, 2.7668933E+000, 7.7931034E+000, 8.9410379E-004, 6.6499665E+001, 2.7607303E+000, 7.7931034E+000, 8.9567067E-004, 6.6246561E+001, 2.7705661E+000, 7.7931034E+000, 8.9512629E-004, 6.0766178E+001, 2.7609113E+000
 8.7586207E+000,-1.1665742E-003, 7.3822779E+001, 2.8023106E+000, 8.7586207E+000,-1.1659907E-003, 7.5272983E+001, 2.8022258E+000, 8.7586207E+000,-1.1674218E-003, 7.5807663E+001, 2.8024243E+000, 8.7586207E+000,-1.1698358E-003, 7.0178977E+001, 2.8027596E+000, 8.7586207E+000,-1.1669635E-003, 7.5840391E+001, 2.8023641E+000, 8.7586207E+000, 9.1340237E-004, 6.5100727E+001, 2.7672777E+000, 8.7586207E+000, 9.1315006E-004, 6.3173833E+001, 2.7716520E+000, 8.7586207E+000, 9.1244134E-004, 6.9535333E+001, 2.7766781E+000, 8.7586207E+000, 9.1441669E-004, 6.8939797E+001, 2.7721525E+000, 8.7586207E+000, 9.1487683E-004, 6.2951977E+001, 2.7660323E+000
 9.7241379E+000,-1.1521029E-003, 7.5495315E+001, 2.8002871E+000, 9.7241379E+000,-1.1514710E-003, 7.7093690E+001, 2.8001962E+000, 9.7241379E+000,-1.1526564E-003, 7.6870532E+001, 2.8003641E+000, 9.7241379E+000,-1.1541660E-003, 7.1889812E+001, 2.8005759E+000, 9.7241379E+000,-1.1511245E-003, 7.7840533E+001, 2.8001511E+000, 9.7241379E+000, 9.2699766E-004, 6.6073206E+001, 2.7739238E+000, 9.7241379E+000, 9.2730789E-004, 6.5166733E+001, 2.7784558E+000, 9.7241379E+000, 9.2654569E-004, 7.0364077E+001, 2.7728865E+000, 9.7241379E+000, 9.2828656E-004, 6.9811039E+001, 2.7809700E+000, 9.7241379E+000, 9.2914539E-004, 6.4898732E+001, 2.7667897E+000
