s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-3.4964380E-001, 3.9085034E-001, 1.0132500E+005, 8.8318715E-001
 1.0041237E+001,-4.9382123E-001, 4.7849787E-001, 1.0132196E+005, 8.8316831E-001
 2.0026689E+001,-5.0095247E-001, 5.0008039E-001, 1.0131658E+005, 8.8313491E-001
 3.0012140E+001,-6.8651844E-001, 7.8637274E-001, 1.0131158E+005, 8.8310386E-001
 4.0035939E+001,-9.3084342E-001, 1.0642429E+000, 1.0129752E+005, 8.8301663E-001
 5.0008365E+001,-1.1031985E+000, 1.2508864E+000, 1.0128292E+005, 8.8292606E-001
 6.0020139E+001,-1.1054818E+000, 1.2416377E+000, 1.0127268E+005, 8.8286251E-001
 7.0009796E+001,-1.0669385E+000, 1.1671667E+000, 1.0125772E+005, 8.8276965E-001
 8.0022541E+001,-8.9889805E-001, 9.4363788E-001, 1.0124692E+005, 8.8270263E-001
 9.0001263E+001,-6.8748285E-001, 5.8889653E-001, 1.0123350E+005, 8.8261936E-001
 1.0001032E+002,-5.6422278E-001, 6.6373253E-001, 1.0121428E+005, 8.8250004E-001
 1.1000053E+002,-6.2795405E-001, 8.4731391E-001, 1.0120527E+005, 8.8245078E-001
 1.2003894E+002,-7.9213700E-001, 7.9599769E-001, 1.0120788E+005, 8.8155306E-001
 1.3001415E+002,-7.5847550E-001, 7.1545642E-001, 1.0120788E+005, 8.8239811E-001
 1.4002142E+002,-6.7927176E-001, 6.7802614E-001, 1.0120679E+005, 8.8253320E-001
 1.5002974E+002,-6.5837682E-001, 5.8891878E-001, 1.0120555E+005, 8.8260566E-001
 1.6002936E+002,-4.5977511E-001, 6.2256626E-001, 1.0120676E+005, 8.8285625E-001
 1.7001482E+002,-5.4174213E-001, 4.4862806E-001, 1.0120703E+005, 8.8351091E-001
 1.8000027E+002,-6.2351734E-001, 6.1905339E-001, 1.0119563E+005, 8.8370938E-001
 1.9004150E+002,-4.6225539E-001, 5.8287731E-001, 1.0119778E+005, 8.8220496E-001
 2.0002696E+002,-5.7287982E-001, 5.7622487E-001, 1.0119005E+005, 8.8133503E-001
 2.1001241E+002,-5.5355489E-001, 6.3039122E-001, 1.0118683E+005, 8.8080394E-001
 2.2005364E+002,-6.5712547E-001, 5.3209320E-001, 1.0118837E+005, 8.8055190E-001
 2.3003910E+002,-7.3807759E-001, 6.6131290E-001, 1.0118041E+005, 8.8134880E-001
 2.4002455E+002,-4.5097584E-001, 6.2110354E-001, 1.0118415E+005, 8.8139437E-001
 2.5001000E+002,-5.3894623E-001, 5.2320507E-001, 1.0117760E+005, 8.8105871E-001
 2.6005124E+002,-4.7208209E-001, 6.4862432E-001, 1.0117364E+005, 8.8083482E-001
 2.7003669E+002,-6.2770210E-001, 4.7866181E-001, 1.0117338E+005, 8.8241559E-001
 2.8002214E+002,-5.7233920E-001, 6.2842293E-001, 1.0116538E+005, 8.8196398E-001
 2.9000759E+002,-5.7983268E-001, 4.4578891E-001, 1.0116950E+005, 8.8411537E-001
 3.0004883E+002,-6.4493694E-001, 5.4140597E-001, 1.0116186E+005, 8.8412250E-001
 3.1003428E+002,-6.4438963E-001, 6.6609079E-001, 1.0116351E+005, 8.8421077E-001
 3.2001973E+002,-5.8579427E-001, 4.1850897E-001, 1.0115906E+005, 8.8533742E-001
 3.3000518E+002,-5.3803074E-001, 5.5282863E-001, 1.0115506E+005, 8.8496422E-001
 3.4004642E+002,-6.1940398E-001, 5.5787195E-001, 1.0115430E+005, 8.8489500E-001
 3.5003187E+002,-5.1434162E-001, 6.0933651E-001, 1.0114695E+005, 8.8049781E-001
 3.6001733E+002,-5.0021488E-001, 6.1564079E-001, 1.0114798E+005, 8.8289850E-001
 3.7000278E+002,-4.7943083E-001, 7.2514239E-001, 1.0113887E+005, 8.8061755E-001
 3.8004401E+002,-6.0863944E-001, 6.0740713E-001, 1.0114047E+005, 8.8173022E-001
 3.9002947E+002,-6.4457141E-001, 5.1313778E-001, 1.0113287E+005, 8.8210195E-001
 4.0001492E+002,-5.5667665E-001, 5.2747817E-001, 1.0113356E+005, 8.8337969E-001
 4.1000037E+002,-5.8599457E-001, 6.2207614E-001, 1.0112831E+005, 8.8435846E-001
 4.2004161E+002,-4.9973041E-001, 6.7438757E-001, 1.0112622E+005, 8.8356427E-001
 4.3002706E+002,-6.0662435E-001, 5.7569666E-001, 1.0112282E+005, 8.8323377E-001
 4.4001251E+002,-6.2681435E-001, 6.6635983E-001, 1.0111982E+005, 8.8314851E-001
 4.5005375E+002,-6.1874708E-001, 5.3702024E-001, 1.0111914E+005, 8.8318811E-001
 4.6003920E+002,-5.0335891E-001, 7.2392982E-001, 1.0111543E+005, 8.8347396E-001
 4.7002465E+002,-5.5371566E-001, 5.3759721E-001, 1.0111611E+005, 8.8352402E-001
