s,Pa,kg/m3,kW,kW
 3.6001565E+002, 1.0158540E+005, 1.1489685E+000,-1.7331010E+003, 1.3568545E+003
 3.7006030E+002, 1.0158797E+005, 1.1164282E+000,-1.6925005E+003, 1.4052452E+003
 3.8010494E+002, 1.0159095E+005, 1.1460750E+000,-1.7038372E+003, 1.3676253E+003
 3.9003798E+002, 1.0159341E+005, 1.1123341E+000,-1.6886907E+003, 1.3468833E+003
 4.0008262E+002, 1.0159618E+005, 1.1360280E+000,-1.6619378E+003, 1.3451912E+003
 4.1001565E+002, 1.0159880E+005, 1.1238793E+000,-1.6665216E+003, 1.3034496E+003
 4.2006030E+002, 1.0160176E+005, 1.1210591E+000,-1.6365939E+003, 1.3558665E+003
 4.3010494E+002, 1.0160461E+005, 1.1356349E+000,-1.6622424E+003, 1.2923035E+003
 4.4003798E+002, 1.0160719E+005, 1.1136846E+000,-1.6305619E+003, 1.3749049E+003
 4.5008262E+002, 1.0160982E+005, 1.1442925E+000,-1.6545259E+003, 1.3102329E+003
 4.6001565E+002, 1.0161195E+005, 1.1115521E+000,-1.6273913E+003, 1.3611753E+003
 4.7006030E+002, 1.0161451E+005, 1.1489588E+000,-1.6275538E+003, 1.3230886E+003
 4.8010494E+002, 1.0161670E+005, 1.1147596E+000,-1.6244550E+003, 1.3448024E+003
 4.9003798E+002, 1.0161909E+005, 1.1363245E+000,-1.6227250E+003, 1.3768666E+003
 5.0008262E+002, 1.0162106E+005, 1.1272907E+000,-1.6312083E+003, 1.3529900E+003
 5.1001565E+002, 1.0162314E+005, 1.1190621E+000,-1.6240516E+003, 1.4006950E+003
 5.2006030E+002, 1.0162507E+005, 1.1321356E+000,-1.6319777E+003, 1.3487479E+003
 5.3010494E+002, 1.0162714E+005, 1.1107435E+000,-1.6166112E+003, 1.4120682E+003
 5.4003798E+002, 1.0162911E+005, 1.1464253E+000,-1.6296885E+003, 1.3470629E+003
 5.5008262E+002, 1.0163103E+005, 1.1116619E+000,-1.6175124E+003, 1.3711161E+003
 5.6001565E+002, 1.0163331E+005, 1.1459007E+000,-1.6225258E+003, 1.3303489E+003
 5.7006030E+002, 1.0163554E+005, 1.1095061E+000,-1.6171574E+003, 1.3412165E+003
 5.8010494E+002, 1.0163782E+005, 1.1305946E+000,-1.6092093E+003, 1.3521597E+003
 5.9003798E+002, 1.0163975E+005, 1.1206930E+000,-1.5946512E+003, 1.3330128E+003
 6.0008262E+002, 1.0164152E+005, 1.1246284E+000,-1.5780709E+003, 1.3932398E+003
 6.1001565E+002, 1.0164327E+005, 1.1372311E+000,-1.5890932E+003, 1.3461135E+003
 6.2006030E+002, 1.0164477E+005, 1.1141471E+000,-1.5787996E+003, 1.4143864E+003
 6.3010494E+002, 1.0164633E+005, 1.1480087E+000,-1.5811024E+003, 1.3617283E+003
 6.4003798E+002, 1.0164778E+005, 1.1056338E+000,-1.5835735E+003, 1.3958115E+003
 6.5008262E+002, 1.0164966E+005, 1.1496989E+000,-1.5762294E+003, 1.3574063E+003
 6.6001565E+002, 1.0165119E+005, 1.1010426E+000,-1.5721279E+003, 1.3873483E+003
 6.7006030E+002, 1.0165278E+005, 1.1419259E+000,-1.5640926E+003, 1.4090720E+003
 6.8010494E+002, 1.0165426E+005, 1.1138900E+000,-1.5959123E+003, 1.3708450E+003
 6.9003798E+002, 1.0165600E+005, 1.1168507E+000,-1.5809450E+003, 1.4281781E+003
 7.0008262E+002, 1.0165778E+005, 1.1343856E+000,-1.6097844E+003, 1.3500986E+003
 7.1001565E+002, 1.0165925E+005, 1.1046351E+000,-1.5802772E+003, 1.4138754E+003
 7.2006030E+002, 1.0166104E+005, 1.1475126E+000,-1.6048750E+003, 1.3522933E+003
 7.3010494E+002, 1.0166242E+005, 1.1035564E+000,-1.5778852E+003, 1.4165648E+003
 7.4003798E+002, 1.0166398E+005, 1.1427236E+000,-1.5811735E+003, 1.4033387E+003
 7.5008262E+002, 1.0166495E+005, 1.1046257E+000,-1.5793768E+003, 1.4366193E+003
 7.6001565E+002, 1.0166624E+005, 1.1346568E+000,-1.5631342E+003, 1.4627423E+003
 7.7004531E+002, 1.0166732E+005, 1.1120028E+000,-1.5882367E+003, 1.4370421E+003
 7.8008995E+002, 1.0166820E+005, 1.1100937E+000,-1.5716781E+003, 1.5173201E+003
 7.9002299E+002, 1.0166927E+005, 1.1318048E+000,-1.5902957E+003, 1.4179608E+003
 8.0006763E+002, 1.0167019E+005, 1.1038145E+000,-1.5741391E+003, 1.4924466E+003
 8.1000066E+002, 1.0167170E+005, 1.1345025E+000,-1.5875679E+003, 1.4264171E+003
 8.2007863E+002, 1.0167255E+005, 1.0904768E+000,-1.5766118E+003, 1.4618275E+003
 8.3001167E+002, 1.0167371E+005, 1.1259377E+000,-1.5783241E+003, 1.4685009E+003
 8.4008178E+002, 1.0167476E+005, 1.1128998E+000,-1.6056940E+003, 1.4660930E+003
 8.5002778E+002, 1.0167585E+005, 1.1089153E+000,-1.5909395E+003, 1.5078898E+003
 8.6007242E+002, 1.0167732E+005, 1.1249169E+000,-1.5963893E+003, 1.4244191E+003
 8.7000546E+002, 1.0167821E+005, 1.0991177E+000,-1.5677210E+003, 1.4961788E+003
 8.8005010E+002, 1.0167940E+005, 1.1127273E+000,-1.5814706E+003, 1.4630911E+003
 8.9009475E+002, 1.0168029E+005, 1.1178705E+000,-1.5895237E+003, 1.4824088E+003
 9.0002778E+002, 1.0168088E+005, 1.0997026E+000,-1.5843201E+003, 1.5469435E+003
 9.1007242E+002, 1.0168146E+005, 1.1071546E+000,-1.5786602E+003, 1.5451647E+003
 9.2000546E+002, 1.0168189E+005, 1.1104765E+000,-1.5923448E+003, 1.5758327E+003
 9.3005010E+002, 1.0168183E+005, 1.1179248E+000,-1.6014637E+003, 1.6243183E+003
 9.4006332E+002, 1.0168147E+005, 1.1247933E+000,-1.5915536E+003, 1.6333227E+003
 9.5010796E+002, 1.0168101E+005, 1.1077416E+000,-1.5726343E+003, 1.6524577E+003
 9.6004243E+002, 1.0168185E+005, 1.1033693E+000,-1.5754436E+003, 1.5307877E+003
 9.7008707E+002, 1.0168251E+005, 1.1118824E+000,-1.5779950E+003, 1.4932633E+003
 9.8002011E+002, 1.0168321E+005, 1.1164887E+000,-1.5724633E+003, 1.4859227E+003
 9.9004663E+002, 1.0168406E+005, 1.1163232E+000,-1.5625945E+003, 1.4478153E+003
 1.0000913E+003, 1.0168512E+005, 1.1193858E+000,-1.5515391E+003, 1.4130121E+003
 1.0100243E+003, 1.0168623E+005, 1.1190737E+000,-1.5390671E+003, 1.3861682E+003
 1.0200883E+003, 1.0168734E+005, 1.1167041E+000,-1.5299390E+003, 1.3882949E+003
 1.0300213E+003, 1.0168842E+005, 1.1141687E+000,-1.5164614E+003, 1.3894823E+003
 1.0400659E+003, 1.0168950E+005, 1.1184276E+000,-1.5069580E+003, 1.3764088E+003
 1.0501106E+003, 1.0169053E+005, 1.1150166E+000,-1.5052585E+003, 1.3829889E+003
 1.0600436E+003, 1.0169147E+005, 1.1161488E+000,-1.5064209E+003, 1.3869458E+003
 1.0700883E+003, 1.0169245E+005, 1.1187426E+000,-1.5071312E+003, 1.3711426E+003
 1.0800213E+003, 1.0169356E+005, 1.1207613E+000,-1.5041489E+003, 1.3578805E+003
 1.0900659E+003, 1.0169471E+005, 1.1173195E+000,-1.4993749E+003, 1.3561729E+003
 1.1000233E+003, 1.0169587E+005, 1.1177178E+000,-1.4965006E+003, 1.3498932E+003
 1.1100680E+003, 1.0169704E+005, 1.1190963E+000,-1.4971380E+003, 1.3491909E+003
 1.1200010E+003, 1.0169822E+005, 1.1191344E+000,-1.4972661E+003, 1.3478101E+003
 1.1300456E+003, 1.0169935E+005, 1.1213124E+000,-1.4924046E+003, 1.3519251E+003
 1.1400903E+003, 1.0170048E+005, 1.1204244E+000,-1.4880054E+003, 1.3428363E+003
 1.1500233E+003, 1.0170161E+005, 1.1194804E+000,-1.4853709E+003, 1.3416397E+003
 1.1600680E+003, 1.0170271E+005, 1.1191324E+000,-1.4868673E+003, 1.3482400E+003
 1.1700010E+003, 1.0170377E+005, 1.1207007E+000,-1.4886513E+003, 1.3602490E+003
 1.1800456E+003, 1.0170477E+005, 1.1209958E+000,-1.4845201E+003, 1.3620153E+003
 1.1900903E+003, 1.0170576E+005, 1.1216275E+000,-1.4848725E+003, 1.3611159E+003
 1.2000233E+003, 1.0170670E+005, 1.1216368E+000,-1.4851888E+003, 1.3689663E+003
 1.2100680E+003, 1.0170756E+005, 1.1220335E+000,-1.4847708E+003, 1.3730238E+003
 1.2200010E+003, 1.0170841E+005, 1.1224577E+000,-1.4878879E+003, 1.3734979E+003
 1.2300456E+003, 1.0170932E+005, 1.1217874E+000,-1.4868478E+003, 1.3654683E+003
 1.2400903E+003, 1.0171029E+005, 1.1209882E+000,-1.4818382E+003, 1.3571431E+003
 1.2500233E+003, 1.0171129E+005, 1.1211971E+000,-1.4815650E+003, 1.3484715E+003
 1.2600680E+003, 1.0171234E+005, 1.1209119E+000,-1.4832905E+003, 1.3465877E+003
 1.2700010E+003, 1.0171342E+005, 1.1221540E+000,-1.4838990E+003, 1.3504797E+003
 1.2800456E+003, 1.0171444E+005, 1.1222073E+000,-1.4841895E+003, 1.3556467E+003
 1.2900903E+003, 1.0171542E+005, 1.1210292E+000,-1.4802391E+003, 1.3577801E+003
 1.3000233E+003, 1.0171638E+005, 1.1206232E+000,-1.4783111E+003, 1.3506049E+003
 1.3100680E+003, 1.0171737E+005, 1.1208831E+000,-1.4789952E+003, 1.3512300E+003
 1.3200010E+003, 1.0171836E+005, 1.1207859E+000,-1.4805377E+003, 1.3541165E+003
 1.3300456E+003, 1.0171935E+005, 1.1223665E+000,-1.4788016E+003, 1.3518820E+003
 1.3400903E+003, 1.0172036E+005, 1.1221686E+000,-1.4763349E+003, 1.3494365E+003
 1.3500233E+003, 1.0172135E+005, 1.1237182E+000,-1.4752143E+003, 1.3511618E+003
 1.3600680E+003, 1.0172230E+005, 1.1222734E+000,-1.4734039E+003, 1.3520680E+003
 1.3700010E+003, 1.0172327E+005, 1.1230941E+000,-1.4712560E+003, 1.3441379E+003
 1.3800456E+003, 1.0172427E+005, 1.1225887E+000,-1.4719856E+003, 1.3425560E+003
 1.3900903E+003, 1.0172522E+005, 1.1227282E+000,-1.4714424E+003, 1.3515222E+003
 1.4000233E+003, 1.0172610E+005, 1.1234604E+000,-1.4713983E+003, 1.3575766E+003
 1.4100680E+003, 1.0172694E+005, 1.1233778E+000,-1.4694879E+003, 1.3622275E+003
 1.4200010E+003, 1.0172774E+005, 1.1238214E+000,-1.4673080E+003, 1.3605952E+003
 1.4300456E+003, 1.0172859E+005, 1.1228836E+000,-1.4723667E+003, 1.3572454E+003
 1.4400903E+003, 1.0172953E+005, 1.1224702E+000,-1.4758598E+003, 1.3534257E+003
 1.4500233E+003, 1.0173049E+005, 1.1236437E+000,-1.4764818E+003, 1.3529991E+003
 1.4600680E+003, 1.0173147E+005, 1.1237305E+000,-1.4740794E+003, 1.3456528E+003
 1.4700010E+003, 1.0173246E+005, 1.1236700E+000,-1.4715169E+003, 1.3407579E+003
 1.4800456E+003, 1.0173346E+005, 1.1235559E+000,-1.4705554E+003, 1.3378569E+003
 1.4900903E+003, 1.0173450E+005, 1.1234846E+000,-1.4696225E+003, 1.3345259E+003
 1.5000233E+003, 1.0173554E+005, 1.1235987E+000,-1.4683815E+003, 1.3323935E+003
 1.5100680E+003, 1.0173661E+005, 1.1231130E+000,-1.4681410E+003, 1.3294833E+003
 1.5200010E+003, 1.0173768E+005, 1.1245394E+000,-1.4681106E+003, 1.3277194E+003
 1.5300456E+003, 1.0173877E+005, 1.1237671E+000,-1.4648995E+003, 1.3293903E+003
 1.5400903E+003, 1.0173980E+005, 1.1251898E+000,-1.4639826E+003, 1.3355238E+003
 1.5500233E+003, 1.0174078E+005, 1.1243990E+000,-1.4619844E+003, 1.3392979E+003
 1.5600680E+003, 1.0174175E+005, 1.1243051E+000,-1.4618544E+003, 1.3362822E+003
 1.5700010E+003, 1.0174275E+005, 1.1243160E+000,-1.4610559E+003, 1.3307037E+003
 1.5800456E+003, 1.0174379E+005, 1.1251680E+000,-1.4622246E+003, 1.3280584E+003
 1.5900903E+003, 1.0174487E+005, 1.1248797E+000,-1.4646941E+003, 1.3247977E+003
 1.6000233E+003, 1.0174598E+005, 1.1246069E+000,-1.4664651E+003, 1.3241924E+003
 1.6100680E+003, 1.0174710E+005, 1.1245572E+000,-1.4657606E+003, 1.3218218E+003
 1.6200010E+003, 1.0174823E+005, 1.1246294E+000,-1.4639881E+003, 1.3175209E+003
 1.6300456E+003, 1.0174940E+005, 1.1247645E+000,-1.4628999E+003, 1.3136339E+003
 1.6400903E+003, 1.0175052E+005, 1.1233011E+000,-1.4577702E+003, 1.3179429E+003
 1.6500233E+003, 1.0175160E+005, 1.1240860E+000,-1.4569715E+003, 1.3185096E+003
 1.6600680E+003, 1.0175268E+005, 1.1253865E+000,-1.4580754E+003, 1.3179333E+003
 1.6700010E+003, 1.0175377E+005, 1.1265466E+000,-1.4577744E+003, 1.3183653E+003
 1.6800456E+003, 1.0175486E+005, 1.1261309E+000,-1.4565332E+003, 1.3144652E+003
 1.6900903E+003, 1.0175599E+005, 1.1256223E+000,-1.4547877E+003, 1.3124486E+003
 1.7000233E+003, 1.0175709E+005, 1.1254006E+000,-1.4539975E+003, 1.3150728E+003
 1.7100680E+003, 1.0175817E+005, 1.1251406E+000,-1.4551436E+003, 1.3172531E+003
 1.7200010E+003, 1.0175926E+005, 1.1261354E+000,-1.4558978E+003, 1.3166261E+003
 1.7300456E+003, 1.0176033E+005, 1.1253933E+000,-1.4541779E+003, 1.3189184E+003
 1.7400903E+003, 1.0176142E+005, 1.1256382E+000,-1.4556589E+003, 1.3143604E+003
 1.7500233E+003, 1.0176253E+005, 1.1259264E+000,-1.4560318E+003, 1.3145128E+003
 1.7600680E+003, 1.0176360E+005, 1.1270204E+000,-1.4547596E+003, 1.3199030E+003
 1.7700010E+003, 1.0176464E+005, 1.1258058E+000,-1.4561100E+003, 1.3208940E+003
 1.7800456E+003, 1.0176570E+005, 1.1260849E+000,-1.4541883E+003, 1.3177183E+003
 1.7900903E+003, 1.0176674E+005, 1.1256191E+000,-1.4512472E+003, 1.3177789E+003
 1.8000233E+003, 1.0176777E+005, 1.1259091E+000,-1.4504507E+003, 1.3161669E+003
 1.8100680E+003, 1.0176884E+005, 1.1257979E+000,-1.4524013E+003, 1.3113282E+003
 1.8200010E+003, 1.0176996E+005, 1.1261830E+000,-1.4527233E+003, 1.3093465E+003
 1.8300456E+003, 1.0177108E+005, 1.1259762E+000,-1.4520458E+003, 1.3065662E+003
 1.8400903E+003, 1.0177220E+005, 1.1261699E+000,-1.4495187E+003, 1.3074505E+003
 1.8500233E+003, 1.0177328E+005, 1.1264223E+000,-1.4482461E+003, 1.3070861E+003
 1.8600680E+003, 1.0177438E+005, 1.1262710E+000,-1.4476418E+003, 1.3038598E+003
 1.8700010E+003, 1.0177550E+005, 1.1261582E+000,-1.4490893E+003, 1.3061445E+003
 1.8800456E+003, 1.0177659E+005, 1.1256327E+000,-1.4487361E+003, 1.3096277E+003
 1.8900903E+003, 1.0177769E+005, 1.1262157E+000,-1.4466177E+003, 1.3078436E+003
 1.9000233E+003, 1.0177879E+005, 1.1259461E+000,-1.4451357E+003, 1.3065869E+003
 1.9100680E+003, 1.0177989E+005, 1.1267032E+000,-1.4460943E+003, 1.3045113E+003
 1.9200010E+003, 1.0178099E+005, 1.1267086E+000,-1.4460948E+003, 1.3033449E+003
 1.9300456E+003, 1.0178211E+005, 1.1271171E+000,-1.4467023E+003, 1.3033561E+003
 1.9400903E+003, 1.0178321E+005, 1.1262491E+000,-1.4464203E+003, 1.3068660E+003
 1.9500233E+003, 1.0178426E+005, 1.1275522E+000,-1.4463739E+003, 1.3121114E+003
 1.9600680E+003, 1.0178530E+005, 1.1277872E+000,-1.4452349E+003, 1.3080799E+003
 1.9700010E+003, 1.0178640E+005, 1.1279685E+000,-1.4445804E+003, 1.2976797E+003
 1.9800456E+003, 1.0178753E+005, 1.1266852E+000,-1.4437977E+003, 1.2974043E+003
 1.9900903E+003, 1.0178867E+005, 1.1269373E+000,-1.4431379E+003, 1.2976547E+003
 2.0000148E+003, 1.0178980E+005, 1.1270406E+000,-1.4424850E+003, 1.3002173E+003
 2.0100595E+003, 1.0179088E+005, 1.1275378E+000,-1.4429179E+003, 1.3058931E+003
 2.0201041E+003, 1.0179195E+005, 1.1278408E+000,-1.4424372E+003, 1.3034067E+003
 2.0300372E+003, 1.0179305E+005, 1.1273333E+000,-1.4420243E+003, 1.2997659E+003
 2.0400818E+003, 1.0179417E+005, 1.1278281E+000,-1.4417448E+003, 1.3010518E+003
 2.0500148E+003, 1.0179527E+005, 1.1269196E+000,-1.4406180E+003, 1.2976802E+003
 2.0600595E+003, 1.0179639E+005, 1.1275505E+000,-1.4416359E+003, 1.2958843E+003
 2.0701041E+003, 1.0179753E+005, 1.1270215E+000,-1.4415260E+003, 1.2968749E+003
 2.0800372E+003, 1.0179866E+005, 1.1289246E+000,-1.4415668E+003, 1.2982529E+003
 2.0900818E+003, 1.0179976E+005, 1.1275332E+000,-1.4405648E+003, 1.3003555E+003
 2.1000148E+003, 1.0180085E+005, 1.1288182E+000,-1.4413921E+003, 1.2985362E+003
 2.1100595E+003, 1.0180199E+005, 1.1273320E+000,-1.4418171E+003, 1.2915695E+003
 2.1201041E+003, 1.0180318E+005, 1.1283350E+000,-1.4405374E+003, 1.2881324E+003
 2.1300372E+003, 1.0180435E+005, 1.1267919E+000,-1.4392567E+003, 1.2901275E+003
 2.1400818E+003, 1.0180550E+005, 1.1272346E+000,-1.4390228E+003, 1.2930292E+003
 2.1500148E+003, 1.0180666E+005, 1.1266003E+000,-1.4376098E+003, 1.2876241E+003
 2.1600595E+003, 1.0180783E+005, 1.1269529E+000,-1.4370688E+003, 1.2885773E+003
 2.1701041E+003, 1.0180899E+005, 1.1275709E+000,-1.4380249E+003, 1.2892932E+003
 2.1800372E+003, 1.0181018E+005, 1.1277010E+000,-1.4376540E+003, 1.2866199E+003
 2.1900818E+003, 1.0181137E+005, 1.1281912E+000,-1.4362788E+003, 1.2849406E+003
 2.2000148E+003, 1.0181257E+005, 1.1275504E+000,-1.4348884E+003, 1.2837739E+003
 2.2100595E+003, 1.0181374E+005, 1.1286878E+000,-1.4345415E+003, 1.2847539E+003
 2.2201041E+003, 1.0181492E+005, 1.1273691E+000,-1.4367369E+003, 1.2824912E+003
 2.2300372E+003, 1.0181614E+005, 1.1290637E+000,-1.4367266E+003, 1.2830531E+003
 2.2400818E+003, 1.0181727E+005, 1.1275768E+000,-1.4348253E+003, 1.2964977E+003
 2.2500148E+003, 1.0181832E+005, 1.1286235E+000,-1.4333592E+003, 1.2983393E+003
 2.2600595E+003, 1.0181938E+005, 1.1264481E+000,-1.4340223E+003, 1.2945439E+003
 2.2701041E+003, 1.0182049E+005, 1.1283478E+000,-1.4335513E+003, 1.2889169E+003
 2.2800372E+003, 1.0182163E+005, 1.1272416E+000,-1.4320229E+003, 1.2864455E+003
 2.2900818E+003, 1.0182275E+005, 1.1289996E+000,-1.4316625E+003, 1.2908640E+003
 2.3000148E+003, 1.0182386E+005, 1.1276383E+000,-1.4310871E+003, 1.2914918E+003
 2.3100595E+003, 1.0182498E+005, 1.1294834E+000,-1.4325765E+003, 1.2914990E+003
 2.3201041E+003, 1.0182610E+005, 1.1282707E+000,-1.4312056E+003, 1.2884635E+003
 2.3300372E+003, 1.0182721E+005, 1.1285044E+000,-1.4311758E+003, 1.2918482E+003
 2.3400818E+003, 1.0182831E+005, 1.1279137E+000,-1.4312189E+003, 1.2883743E+003
 2.3500148E+003, 1.0182943E+005, 1.1278368E+000,-1.4323225E+003, 1.2862147E+003
 2.3600595E+003, 1.0183060E+005, 1.1283599E+000,-1.4319381E+003, 1.2794409E+003
 2.3701041E+003, 1.0183180E+005, 1.1278406E+000,-1.4298246E+003, 1.2778103E+003
 2.3800372E+003, 1.0183297E+005, 1.1281884E+000,-1.4294378E+003, 1.2826880E+003
 2.3900818E+003, 1.0183408E+005, 1.1273625E+000,-1.4302290E+003, 1.2921895E+003
 2.4000148E+003, 1.0183519E+005, 1.1299281E+000,-1.4314332E+003, 1.2871716E+003
 2.4100595E+003, 1.0183633E+005, 1.1277157E+000,-1.4281723E+003, 1.2839430E+003
 2.4201041E+003, 1.0183744E+005, 1.1289486E+000,-1.4254251E+003, 1.2877310E+003
 2.4300372E+003, 1.0183851E+005, 1.1268031E+000,-1.4257642E+003, 1.2898119E+003
 2.4400818E+003, 1.0183956E+005, 1.1291400E+000,-1.4257860E+003, 1.2913393E+003
 2.4500148E+003, 1.0184059E+005, 1.1270759E+000,-1.4249634E+003, 1.2907790E+003
 2.4600595E+003, 1.0184165E+005, 1.1295824E+000,-1.4252354E+003, 1.2864357E+003
 2.4701041E+003, 1.0184276E+005, 1.1284916E+000,-1.4246653E+003, 1.2821706E+003
 2.4800372E+003, 1.0184386E+005, 1.1298907E+000,-1.4254411E+003, 1.2872671E+003
 2.4900818E+003, 1.0184494E+005, 1.1288205E+000,-1.4238103E+003, 1.2862337E+003
 2.5000148E+003, 1.0184602E+005, 1.1290307E+000,-1.4232030E+003, 1.2855835E+003
 2.5100595E+003, 1.0184712E+005, 1.1284743E+000,-1.4234726E+003, 1.2788931E+003
 2.5201041E+003, 1.0184823E+005, 1.1281739E+000,-1.4224694E+003, 1.2824943E+003
 2.5300372E+003, 1.0184932E+005, 1.1287970E+000,-1.4224539E+003, 1.2844451E+003
 2.5400818E+003, 1.0185039E+005, 1.1275034E+000,-1.4225904E+003, 1.2901116E+003
 2.5500148E+003, 1.0185141E+005, 1.1290469E+000,-1.4212011E+003, 1.2927878E+003
 2.5600595E+003, 1.0185242E+005, 1.1275802E+000,-1.4219892E+003, 1.2916509E+003
 2.5701041E+003, 1.0185345E+005, 1.1303583E+000,-1.4233107E+003, 1.2876466E+003
 2.5800372E+003, 1.0185453E+005, 1.1288964E+000,-1.4216515E+003, 1.2813319E+003
 2.5900818E+003, 1.0185564E+005, 1.1306743E+000,-1.4200160E+003, 1.2800902E+003
 2.6000148E+003, 1.0185672E+005, 1.1270934E+000,-1.4194520E+003, 1.2830845E+003
 2.6100595E+003, 1.0185776E+005, 1.1298046E+000,-1.4200337E+003, 1.2895298E+003
 2.6201041E+003, 1.0185881E+005, 1.1279652E+000,-1.4185421E+003, 1.2850964E+003
 2.6300372E+003, 1.0185991E+005, 1.1296953E+000,-1.4184819E+003, 1.2786889E+003
 2.6400818E+003, 1.0186103E+005, 1.1279179E+000,-1.4174066E+003, 1.2764681E+003
 2.6500148E+003, 1.0186210E+005, 1.1301626E+000,-1.4174520E+003, 1.2879970E+003
 2.6600595E+003, 1.0186308E+005, 1.1293426E+000,-1.4181581E+003, 1.2950170E+003
 2.6701041E+003, 1.0186405E+005, 1.1294931E+000,-1.4187542E+003, 1.2930050E+003
 2.6800372E+003, 1.0186506E+005, 1.1288782E+000,-1.4174972E+003, 1.2845712E+003
 2.6900818E+003, 1.0186613E+005, 1.1299365E+000,-1.4167053E+003, 1.2832459E+003
 2.7000148E+003, 1.0186714E+005, 1.1295810E+000,-1.4172529E+003, 1.2894877E+003
 2.7100595E+003, 1.0186814E+005, 1.1289280E+000,-1.4168140E+003, 1.2886165E+003
 2.7201041E+003, 1.0186914E+005, 1.1303065E+000,-1.4147881E+003, 1.2873290E+003
 2.7300372E+003, 1.0187013E+005, 1.1296007E+000,-1.4141976E+003, 1.2875099E+003
 2.7400818E+003, 1.0187114E+005, 1.1318841E+000,-1.4121166E+003, 1.2823117E+003
 2.7500148E+003, 1.0187217E+005, 1.1295191E+000,-1.4110732E+003, 1.2818776E+003
 2.7600595E+003, 1.0187317E+005, 1.1318549E+000,-1.4123094E+003, 1.2860317E+003
 2.7701041E+003, 1.0187414E+005, 1.1276453E+000,-1.4129224E+003, 1.2917237E+003
