s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-6.1205760E+000, 6.1205760E+000, 1.0132500E+005, 8.8318715E-001
 1.0173791E-001,-1.4532516E+000, 1.6694918E+000, 1.0106440E+005, 8.8156939E-001
 2.0016828E-001,-5.8005110E-001, 6.8161817E-001, 1.0076458E+005, 8.7969360E-001
 3.0041386E-001,-4.4449382E-001, 5.1764266E-001, 1.0059258E+005, 8.7844542E-001
 4.0065945E-001,-3.7344285E-001, 4.3214292E-001, 1.0045903E+005, 8.7706843E-001
 5.0090503E-001,-3.2752262E-001, 3.7669395E-001, 1.0034784E+005, 8.7553034E-001
 6.0115061E-001,-2.9391223E-001, 3.3543010E-001, 1.0025135E+005, 8.7398055E-001
 7.0139619E-001,-2.6695103E-001, 3.0080914E-001, 1.0016533E+005, 8.7261141E-001
 8.0164178E-001,-2.4347196E-001, 2.6753500E-001, 1.0008705E+005, 8.7183658E-001
 9.0006471E-001,-2.2169881E-001, 2.3076993E-001, 1.0001455E+005, 8.7319417E-001
 1.0003103E+000,-2.0092004E-001, 1.8545022E-001, 9.9941943E+004, 8.8416247E-001
 1.1005559E+000,-1.8527060E-001, 1.3245789E-001, 9.9848789E+004, 9.4453953E-001
 1.2008015E+000,-2.6860111E-001, 8.7179637E-002, 9.9652234E+004, 1.0590114E+000
 1.3010470E+000,-3.2420149E+000, 7.9604770E-002, 9.9660086E+004, 1.0955129E+000
 1.4000037E+000,-4.0359906E+000, 1.3406866E-001, 1.0103327E+005, 1.0835577E+000
 1.5005651E+000,-3.5145338E+000, 2.0202337E-001, 1.0180212E+005, 1.0331978E+000
 1.6011264E+000,-2.7776922E+000, 2.5659548E-001, 1.0182857E+005, 9.8804127E-001
 1.7001407E+000,-2.3282869E+000, 2.2695024E-001, 1.0154899E+005, 1.0002017E+000
 1.8007020E+000,-2.6120938E+000, 2.1232379E-001, 1.0113858E+005, 1.0169027E+000
 1.9012634E+000,-2.8535363E+000, 2.3883702E-001, 1.0096115E+005, 1.0091400E+000
 2.0002776E+000,-2.8033331E+000, 2.8837032E-001, 1.0082969E+005, 9.9024775E-001
 2.1008390E+000,-2.6555006E+000, 3.7091912E-001, 1.0065308E+005, 9.6011768E-001
 2.2014003E+000,-2.3751650E+000, 4.7217263E-001, 1.0053323E+005, 9.3115344E-001
 2.3004146E+000,-2.0964175E+000, 6.2198828E-001, 1.0040193E+005, 9.0804752E-001
 2.4009760E+000,-1.8692574E+000, 8.5919896E-001, 1.0027704E+005, 8.8766797E-001
 2.5015373E+000,-1.6729904E+000, 1.1265085E+000, 1.0020063E+005, 8.8048023E-001
 2.6005516E+000,-1.5368033E+000, 1.2367719E+000, 1.0012611E+005, 8.8457339E-001
 2.7011129E+000,-1.5041216E+000, 1.1223227E+000, 1.0005070E+005, 8.9549258E-001
 2.8001272E+000,-1.6908123E+000, 9.3077635E-001, 9.9987700E+004, 9.1164456E-001
 2.9008933E+000,-1.9373596E+000, 7.3800211E-001, 9.9946567E+004, 9.2629795E-001
 3.0012425E+000,-1.9991482E+000, 5.4362410E-001, 9.9921029E+004, 9.1707178E-001
 3.1012945E+000,-1.3719761E+000, 3.8674615E-001, 9.9881812E+004, 9.0928710E-001
 3.2013465E+000,-2.1085923E+000, 3.7931792E-001, 9.9833017E+004, 9.0254378E-001
 3.3013985E+000,-2.3019518E+000, 4.8101373E-001, 9.9782444E+004, 8.8895698E-001
 3.4014505E+000,-1.9957627E+000, 5.0131188E-001, 9.9725343E+004, 8.8871274E-001
 3.5000092E+000,-1.6026125E+000, 5.0306729E-001, 9.9661226E+004, 8.9105409E-001
