s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.2694577E-003, 1.2713772E-003, 1.0132500E+005, 1.1954478E+000
 1.0018923E+002,-1.1560860E-003, 1.1600061E-003, 1.0132500E+005, 1.1954478E+000
 2.0015532E+002,-1.1565680E-003, 1.0762520E-003, 1.0132499E+005, 1.1954477E+000
 3.0012140E+002,-1.1270016E-003, 1.1005640E-003, 1.0132499E+005, 1.1954477E+000
 4.0008749E+002,-1.1146032E-003, 1.1163355E-003, 1.0132498E+005, 1.1954473E+000
 5.0005358E+002,-1.1292731E-003, 1.1334168E-003, 1.0132498E+005, 1.1954882E+000
 6.0001967E+002,-1.1758178E-003, 1.1631036E-003, 1.0132498E+005, 1.1954876E+000
 7.0020890E+002,-1.1660163E-003, 1.1608667E-003, 1.0132497E+005, 1.1954858E+000
 8.0017499E+002,-1.2619018E-003, 1.2509473E-003, 1.0132497E+005, 1.1954262E+000
 9.0014108E+002,-1.2323731E-003, 1.2104383E-003, 1.0132496E+005, 1.1954217E+000
 1.0001072E+003,-1.1877823E-003, 1.2234599E-003, 1.0132497E+005, 1.1953739E+000
 1.1000733E+003,-1.1634184E-003, 1.2331539E-003, 1.0132497E+005, 1.1953593E+000
 1.2000393E+003,-1.1695179E-003, 1.2407279E-003, 1.0132497E+005, 1.1954270E+000
 1.3000054E+003,-1.2422275E-003, 1.2385576E-003, 1.0132496E+005, 1.1954741E+000
 1.4001947E+003,-1.2371272E-003, 1.2214189E-003, 1.0132496E+005, 1.1954825E+000
 1.5001607E+003,-1.1823998E-003, 1.2018117E-003, 1.0132496E+005, 1.1954326E+000
 1.6001268E+003,-1.2011991E-003, 1.1651761E-003, 1.0132496E+005, 1.1954307E+000
 1.7000929E+003,-1.1660687E-003, 1.2458299E-003, 1.0132495E+005, 1.1954067E+000
 1.8000590E+003,-1.1910705E-003, 1.2751383E-003, 1.0132495E+005, 1.1954250E+000
 1.9000251E+003,-1.2176852E-003, 1.2444407E-003, 1.0132495E+005, 1.1954333E+000
 2.0002143E+003,-1.2172128E-003, 1.2155297E-003, 1.0132494E+005, 1.1953699E+000
 2.1001804E+003,-1.2070089E-003, 1.2184338E-003, 1.0132494E+005, 1.1953988E+000
 2.2001465E+003,-1.1604340E-003, 1.2595775E-003, 1.0132494E+005, 1.1953838E+000
 2.3001126E+003,-1.1161424E-003, 1.3116020E-003, 1.0132493E+005, 1.1954125E+000
 2.4000787E+003,-1.1001722E-003, 1.2513531E-003, 1.0132492E+005, 1.1953712E+000
 2.5000448E+003,-1.1447184E-003, 1.2340605E-003, 1.0132492E+005, 1.1952843E+000
 2.6000109E+003,-1.0949016E-003, 1.2761321E-003, 1.0132490E+005, 1.1953163E+000
 2.7002001E+003,-1.1547734E-003, 1.2882519E-003, 1.0132490E+005, 1.1952906E+000
 2.8001662E+003,-1.1654936E-003, 1.2860123E-003, 1.0132491E+005, 1.1953001E+000
 2.9001323E+003,-1.1510841E-003, 1.3075126E-003, 1.0132492E+005, 1.1954723E+000
 3.0000984E+003,-1.1342567E-003, 1.2495968E-003, 1.0132492E+005, 1.1954185E+000
 3.1000644E+003,-1.1057670E-003, 1.2044601E-003, 1.0132492E+005, 1.1953755E+000
 3.2000305E+003,-1.1033451E-003, 1.2242569E-003, 1.0132492E+005, 1.1953220E+000
 3.3002198E+003,-1.0793043E-003, 1.2866886E-003, 1.0132493E+005, 1.1953680E+000
 3.4001858E+003,-1.0913814E-003, 1.2620840E-003, 1.0132492E+005, 1.1953075E+000
 3.5001519E+003,-1.1731811E-003, 1.2836068E-003, 1.0132491E+005, 1.1952869E+000
 3.6001180E+003,-1.2120823E-003, 1.2507920E-003, 1.0132490E+005, 1.1953909E+000
 3.7000841E+003,-1.1284507E-003, 1.2624993E-003, 1.0132491E+005, 1.1954244E+000
 3.8000502E+003,-1.1250853E-003, 1.2167723E-003, 1.0132491E+005, 1.1953361E+000
 3.9000163E+003,-1.1393100E-003, 1.2406560E-003, 1.0132491E+005, 1.1954358E+000
 4.0002055E+003,-1.1721597E-003, 1.2034068E-003, 1.0132491E+005, 1.1954410E+000
 4.1001716E+003,-1.1632167E-003, 1.1902060E-003, 1.0132490E+005, 1.1953979E+000
 4.2001377E+003,-1.1757520E-003, 1.1795938E-003, 1.0132489E+005, 1.1953662E+000
 4.3001038E+003,-1.2288631E-003, 1.2978026E-003, 1.0132489E+005, 1.1953899E+000
 4.4000699E+003,-1.2081535E-003, 1.2791895E-003, 1.0132489E+005, 1.1954278E+000
 4.5000360E+003,-1.1869993E-003, 1.2385819E-003, 1.0132489E+005, 1.1954210E+000
 4.6000020E+003,-1.1975737E-003, 1.2108463E-003, 1.0132488E+005, 1.1954170E+000
 4.7001913E+003,-1.1756653E-003, 1.2376418E-003, 1.0132487E+005, 1.1954267E+000
 4.8001574E+003,-1.1705274E-003, 1.2662239E-003, 1.0132487E+005, 1.1954461E+000
 4.9001235E+003,-1.1794067E-003, 1.2686088E-003, 1.0132487E+005, 1.1954304E+000
