m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-7.1848396E-002, 7.7809703E+000, 1.0000000E+000, 2.0000000E-001,-7.1926897E-002, 7.8704777E+000, 1.0000000E+000, 2.0000000E-001,-7.2095731E-002, 7.7480485E+000, 1.0000000E+000, 2.0000000E-001,-7.1743505E-002, 7.8499939E+000, 1.0000000E+000, 2.0000000E-001,-7.1832189E-002, 7.7355866E+000, 1.0000000E+000, 2.0000000E-001, 2.9277110E-002, 7.3660683E+000, 1.0000000E+000, 2.0000000E-001, 2.9286256E-002, 7.1663732E+000, 1.0000000E+000, 2.0000000E-001, 2.9545570E-002, 7.2985182E+000, 1.0000000E+000, 2.0000000E-001, 2.9428016E-002, 7.5868507E+000, 1.0000000E+000, 2.0000000E-001, 2.9426398E-002, 7.1490101E+000, 1.0000000E+000
 2.9655172E-001,-6.8526893E-002, 8.3680054E+000, 1.0000000E+000, 2.9655172E-001,-6.8399759E-002, 8.4480004E+000, 1.0000000E+000, 2.9655172E-001,-6.8608808E-002, 8.3164411E+000, 1.0000000E+000, 2.9655172E-001,-6.8558568E-002, 8.3923189E+000, 1.0000000E+000, 2.9655172E-001,-6.8380826E-002, 8.3798314E+000, 1.0000000E+000, 2.9655172E-001, 3.1098708E-002, 7.5673522E+000, 1.0000000E+000, 2.9655172E-001, 3.0997243E-002, 7.2806734E+000, 1.0000000E+000, 2.9655172E-001, 3.1371432E-002, 7.5238576E+000, 1.0000000E+000, 2.9655172E-001, 3.1107340E-002, 7.8494172E+000, 1.0000000E+000, 2.9655172E-001, 3.1387510E-002, 7.2385538E+000, 1.0000000E+000
 3.9310345E-001,-6.5714133E-002, 8.8457381E+000, 1.0000000E+000, 3.9310345E-001,-6.5446795E-002, 8.9648218E+000, 1.0000000E+000, 3.9310345E-001,-6.5591458E-002, 8.9031864E+000, 1.0000000E+000, 3.9310345E-001,-6.5902236E-002, 8.8636874E+000, 1.0000000E+000, 3.9310345E-001,-6.5242731E-002, 9.0077555E+000, 1.0000000E+000, 3.9310345E-001, 3.3046830E-002, 7.7473346E+000, 1.0000000E+000, 3.9310345E-001, 3.3096733E-002, 7.4081124E+000, 1.0000000E+000, 3.9310345E-001, 3.3410977E-002, 7.5600214E+000, 1.0000000E+000, 3.9310345E-001, 3.3043190E-002, 7.9368794E+000, 1.0000000E+000, 3.9310345E-001, 3.3167063E-002, 7.4179357E+000, 1.0000000E+000
 4.8965517E-001,-6.3375692E-002, 9.2467341E+000, 1.0000000E+000, 4.8965517E-001,-6.3155195E-002, 9.3609588E+000, 1.0000000E+000, 4.8965517E-001,-6.3239329E-002, 9.3933382E+000, 1.0000000E+000, 4.8965517E-001,-6.3585810E-002, 9.2493215E+000, 1.0000000E+000, 4.8965517E-001,-6.2697691E-002, 9.4953190E+000, 1.0000000E+000, 4.8965517E-001, 3.4653917E-002, 7.9392893E+000, 1.0000000E+000, 4.8965517E-001, 3.5054976E-002, 7.6321796E+000, 1.0000000E+000, 4.8965517E-001, 3.5198450E-002, 7.8115218E+000, 1.0000000E+000, 4.8965517E-001, 3.4889516E-002, 7.9487188E+000, 1.0000000E+000, 4.8965517E-001, 3.4686363E-002, 7.6587037E+000, 1.0000000E+000
 5.8620690E-001,-6.1534310E-002, 9.6161039E+000, 1.0000000E+000, 5.8620690E-001,-6.1534498E-002, 9.6338597E+000, 1.0000000E+000, 5.8620690E-001,-6.1485993E-002, 9.7151196E+000, 1.0000000E+000, 5.8620690E-001,-6.1752565E-002, 9.6026339E+000, 1.0000000E+000, 5.8620690E-001,-6.1017142E-002, 9.8176072E+000, 1.0000000E+000, 5.8620690E-001, 3.6260230E-002, 8.0592961E+000, 1.0000000E+000, 5.8620690E-001, 3.6419619E-002, 7.7895695E+000, 1.0000000E+000, 5.8620690E-001, 3.6639515E-002, 8.0288604E+000, 1.0000000E+000, 5.8620690E-001, 3.6343846E-002, 8.0397779E+000, 1.0000000E+000, 5.8620690E-001, 3.6089078E-002, 7.7903294E+000, 1.0000000E+000
 6.8275862E-001,-5.9803908E-002, 9.9482448E+000, 1.0000000E+000, 6.8275862E-001,-5.9902272E-002, 9.9107097E+000, 1.0000000E+000, 6.8275862E-001,-5.9863710E-002, 9.9986318E+000, 1.0000000E+000, 6.8275862E-001,-5.9892800E-002, 9.9830602E+000, 1.0000000E+000, 6.8275862E-001,-5.9451041E-002, 1.0093155E+001, 1.0000000E+000, 6.8275862E-001, 3.7789738E-002, 8.1333488E+000, 1.0000000E+000, 6.8275862E-001, 3.7835243E-002, 8.0310662E+000, 1.0000000E+000, 6.8275862E-001, 3.8210244E-002, 8.3876763E+000, 1.0000000E+000, 6.8275862E-001, 3.8006877E-002, 8.3704740E+000, 1.0000000E+000, 6.8275862E-001, 3.7789060E-002, 7.7701398E+000, 1.0000000E+000
 7.7931034E-001,-5.8240861E-002, 1.0207548E+001, 1.0000000E+000, 7.7931034E-001,-5.8339058E-002, 1.0174620E+001, 1.0000000E+000, 7.7931034E-001,-5.8478091E-002, 1.0147631E+001, 1.0000000E+000, 7.7931034E-001,-5.8213614E-002, 1.0210813E+001, 1.0000000E+000, 7.7931034E-001,-5.7930266E-002, 1.0337595E+001, 1.0000000E+000, 7.7931034E-001, 3.9347677E-002, 8.0792069E+000, 1.0000000E+000, 7.7931034E-001, 3.9311323E-002, 8.2637052E+000, 1.0000000E+000, 7.7931034E-001, 3.9639305E-002, 8.5880043E+000, 1.0000000E+000, 7.7931034E-001, 3.9290511E-002, 8.6393393E+000, 1.0000000E+000, 7.7931034E-001, 3.9890755E-002, 7.7963214E+000, 1.0000000E+000
 8.7586207E-001,-5.6828461E-002, 1.0455121E+001, 1.0000000E+000, 8.7586207E-001,-5.7043402E-002, 1.0370507E+001, 1.0000000E+000, 8.7586207E-001,-5.7316433E-002, 1.0185389E+001, 1.0000000E+000, 8.7586207E-001,-5.7053960E-002, 1.0358969E+001, 1.0000000E+000, 8.7586207E-001,-5.6490394E-002, 1.0578693E+001, 1.0000000E+000, 8.7586207E-001, 4.0825448E-002, 8.2778034E+000, 1.0000000E+000, 8.7586207E-001, 4.0791516E-002, 8.3134939E+000, 1.0000000E+000, 8.7586207E-001, 4.1173541E-002, 8.6683396E+000, 1.0000000E+000, 8.7586207E-001, 4.0735229E-002, 8.7933031E+000, 1.0000000E+000, 8.7586207E-001, 4.1158723E-002, 8.0396092E+000, 1.0000000E+000
 9.7241379E-001,-5.6028276E-002, 1.0537677E+001, 1.0000000E+000, 9.7241379E-001,-5.6024321E-002, 1.0485424E+001, 1.0000000E+000, 9.7241379E-001,-5.6395868E-002, 1.0141599E+001, 1.0000000E+000, 9.7241379E-001,-5.6289081E-002, 1.0360336E+001, 1.0000000E+000, 9.7241379E-001,-5.5524404E-002, 1.0752950E+001, 1.0000000E+000, 9.7241379E-001, 4.2295670E-002, 8.3013227E+000, 1.0000000E+000, 9.7241379E-001, 4.2101167E-002, 8.3109608E+000, 1.0000000E+000, 9.7241379E-001, 4.2404882E-002, 8.8668934E+000, 1.0000000E+000, 9.7241379E-001, 4.2071094E-002, 8.8238215E+000, 1.0000000E+000, 9.7241379E-001, 4.2107519E-002, 8.2961300E+000, 1.0000000E+000
 1.0689655E+000,-5.5055953E-002, 1.0561406E+001, 1.0000000E+000, 1.0689655E+000,-5.4909123E-002, 1.0580878E+001, 1.0000000E+000, 1.0689655E+000,-5.5173513E-002, 1.0146445E+001, 1.0000000E+000, 1.0689655E+000,-5.5349664E-002, 1.0295796E+001, 1.0000000E+000, 1.0689655E+000,-5.4580156E-002, 1.0750701E+001, 1.0000000E+000, 1.0689655E+000, 4.3559186E-002, 8.6043665E+000, 1.0000000E+000, 1.0689655E+000, 4.3583863E-002, 8.4513583E+000, 1.0000000E+000, 1.0689655E+000, 4.3476802E-002, 9.1209829E+000, 1.0000000E+000, 1.0689655E+000, 4.3330161E-002, 8.9941982E+000, 1.0000000E+000, 1.0689655E+000, 4.3426938E-002, 8.4913149E+000, 1.0000000E+000
