m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+001,-1.0733995E-002, 6.5845033E+002, 3.8712859E+000, 2.0000000E+001,-1.0720700E-002, 6.5145401E+002, 3.7478662E+000, 2.0000000E+001,-1.0701342E-002, 6.4719073E+002, 3.7134008E+000, 2.0000000E+001,-1.0714774E-002, 6.3991914E+002, 3.7934788E+000, 2.0000000E+001,-1.0729292E-002, 6.5338544E+002, 3.8283091E+000, 2.0000000E+001, 7.4346300E-003, 7.4409736E+002, 6.3720834E+000, 2.0000000E+001, 7.3733648E-003, 7.3461423E+002, 6.2497343E+000, 2.0000000E+001, 7.3564352E-003, 7.2406666E+002, 6.0901643E+000, 2.0000000E+001, 7.3287670E-003, 7.2206569E+002, 6.0407450E+000, 2.0000000E+001, 7.3193947E-003, 7.2508647E+002, 6.1347776E+000
 2.9655172E+001,-1.0685730E-002, 7.3133632E+002, 4.9353590E+000, 2.9655172E+001,-1.0666537E-002, 7.3724408E+002, 4.8623966E+000, 2.9655172E+001,-1.0636361E-002, 7.3349082E+002, 4.8127839E+000, 2.9655172E+001,-1.0669771E-002, 7.3736544E+002, 4.9051777E+000, 2.9655172E+001,-1.0673192E-002, 7.2893109E+002, 4.8866488E+000, 2.9655172E+001, 7.7942148E-003, 7.9386213E+002, 7.0577261E+000, 2.9655172E+001, 7.7052025E-003, 7.6954077E+002, 6.7867274E+000, 2.9655172E+001, 7.7061787E-003, 7.6299210E+002, 6.6587114E+000, 2.9655172E+001, 7.6173402E-003, 7.6006349E+002, 6.5514857E+000, 2.9655172E+001, 7.6222162E-003, 7.6388839E+002, 6.6615237E+000
 3.9310345E+001,-1.0871343E-002, 8.2970877E+002, 6.6919300E+000, 3.9310345E+001,-1.0845516E-002, 8.2001342E+002, 6.5617739E+000, 3.9310345E+001,-1.0829637E-002, 8.2208421E+002, 6.5702277E+000, 3.9310345E+001,-1.0837462E-002, 8.2232141E+002, 6.6237678E+000, 3.9310345E+001,-1.0822715E-002, 8.2012971E+002, 6.5517331E+000, 3.9310345E+001, 8.1764322E-003, 8.4391111E+002, 7.6111077E+000, 3.9310345E+001, 8.1274965E-003, 8.2451814E+002, 7.3948792E+000, 3.9310345E+001, 8.0895958E-003, 8.1295036E+002, 7.3821894E+000, 3.9310345E+001, 8.0010115E-003, 8.0145166E+002, 7.1446492E+000, 3.9310345E+001, 7.9986404E-003, 8.0567552E+002, 7.3389983E+000
 4.8965517E+001,-1.1144114E-002, 8.9598935E+002, 7.8871992E+000, 4.8965517E+001,-1.1134454E-002, 8.8940606E+002, 7.8914018E+000, 4.8965517E+001,-1.1146883E-002, 9.0009437E+002, 8.0668287E+000, 4.8965517E+001,-1.1123368E-002, 8.9158953E+002, 7.9112751E+000, 4.8965517E+001,-1.1119832E-002, 8.9302186E+002, 7.8821935E+000, 4.8965517E+001, 8.4887321E-003, 8.6829307E+002, 7.8939534E+000, 4.8965517E+001, 8.4937138E-003, 8.6441265E+002, 7.9694270E+000, 4.8965517E+001, 8.4572940E-003, 8.6340438E+002, 8.0373092E+000, 4.8965517E+001, 8.4573126E-003, 8.5668686E+002, 7.8481347E+000, 4.8965517E+001, 8.3512604E-003, 8.4410803E+002, 7.7329609E+000
 5.8620690E+001,-1.1361462E-002, 9.4287152E+002, 8.7077183E+000, 5.8620690E+001,-1.1351123E-002, 9.3963204E+002, 8.6792240E+000, 5.8620690E+001,-1.1395726E-002, 9.4970108E+002, 8.7730624E+000, 5.8620690E+001,-1.1272793E-002, 9.3159583E+002, 8.5263462E+000, 5.8620690E+001,-1.1284286E-002, 9.2820970E+002, 8.4577926E+000, 5.8620690E+001, 8.8385411E-003, 9.0505099E+002, 8.4984542E+000, 5.8620690E+001, 8.8154858E-003, 9.0561222E+002, 8.4482802E+000, 5.8620690E+001, 8.7764672E-003, 8.9676057E+002, 8.2723686E+000, 5.8620690E+001, 8.8737547E-003, 9.0791618E+002, 8.3951332E+000, 5.8620690E+001, 8.7232459E-003, 8.9012631E+002, 8.3202789E+000
 6.8275862E+001,-1.1572688E-002, 9.9341344E+002, 9.4138567E+000, 6.8275862E+001,-1.1530479E-002, 9.8124284E+002, 9.2028213E+000, 6.8275862E+001,-1.1605790E-002, 9.8929499E+002, 9.2916615E+000, 6.8275862E+001,-1.1474914E-002, 9.7383447E+002, 9.0540309E+000, 6.8275862E+001,-1.1449857E-002, 9.6874806E+002, 8.9681701E+000, 6.8275862E+001, 9.1921129E-003, 9.5212472E+002, 9.0069451E+000, 6.8275862E+001, 9.2104186E-003, 9.4819915E+002, 8.8174968E+000, 6.8275862E+001, 9.1485216E-003, 9.3415873E+002, 8.6297888E+000, 6.8275862E+001, 9.2802763E-003, 9.5625879E+002, 8.9667807E+000, 6.8275862E+001, 9.0293173E-003, 9.1745689E+002, 8.6416555E+000
 7.7931034E+001,-1.1772064E-002, 1.0294686E+003, 9.8186148E+000, 7.7931034E+001,-1.1648135E-002, 1.0158848E+003, 9.6661291E+000, 7.7931034E+001,-1.1728422E-002, 1.0217758E+003, 9.5872378E+000, 7.7931034E+001,-1.1666074E-002, 1.0109529E+003, 9.5375872E+000, 7.7931034E+001,-1.1638320E-002, 1.0127896E+003, 9.5209038E+000, 7.7931034E+001, 9.5848306E-003, 9.8879409E+002, 9.3678025E+000, 7.7931034E+001, 9.5773541E-003, 9.8432470E+002, 9.2409614E+000, 7.7931034E+001, 9.5340691E-003, 9.6965458E+002, 9.0865388E+000, 7.7931034E+001, 9.6698880E-003, 1.0016041E+003, 9.4971106E+000, 7.7931034E+001, 9.3372046E-003, 9.4962157E+002, 8.8755431E+000
 8.7586207E+001,-1.1870665E-002, 1.0546301E+003, 9.9952881E+000, 8.7586207E+001,-1.1750982E-002, 1.0401477E+003, 9.8652587E+000, 8.7586207E+001,-1.1814644E-002, 1.0450996E+003, 9.8909462E+000, 8.7586207E+001,-1.1793496E-002, 1.0425093E+003, 9.8858577E+000, 8.7586207E+001,-1.1829513E-002, 1.0506279E+003, 9.9723294E+000, 8.7586207E+001, 9.9713546E-003, 1.0284331E+003, 9.7603675E+000, 8.7586207E+001, 9.9209450E-003, 1.0142333E+003, 9.4461019E+000, 8.7586207E+001, 9.8079797E-003, 9.9440229E+002, 9.4282103E+000, 8.7586207E+001, 1.0084737E-002, 1.0439576E+003, 9.9393237E+000, 8.7586207E+001, 9.6438352E-003, 9.7804886E+002, 9.2141629E+000
 9.7241379E+001,-1.1935934E-002, 1.0732509E+003, 1.0190396E+001, 9.7241379E+001,-1.1802666E-002, 1.0559036E+003, 1.0053649E+001, 9.7241379E+001,-1.1914318E-002, 1.0713298E+003, 1.0118188E+001, 9.7241379E+001,-1.1864975E-002, 1.0649667E+003, 1.0101103E+001, 9.7241379E+001,-1.1939684E-002, 1.0767887E+003, 1.0248981E+001, 9.7241379E+001, 1.0243456E-002, 1.0507694E+003, 9.9207999E+000, 9.7241379E+001, 1.0202182E-002, 1.0372632E+003, 9.6874557E+000, 9.7241379E+001, 1.0092625E-002, 1.0210018E+003, 9.6362793E+000, 9.7241379E+001, 1.0313468E-002, 1.0575216E+003, 9.9132435E+000, 9.7241379E+001, 9.9275891E-003, 1.0026224E+003, 9.3969941E+000
