s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-3.4964380E-001, 3.9085034E-001, 1.0132500E+005, 8.8318715E-001
 1.0019892E+001,-3.1918834E-001, 3.6081136E-001, 1.0128223E+005, 8.8292702E-001
 2.0002841E+001,-4.4167459E-001, 4.6902454E-001, 1.0121381E+005, 8.8270953E-001
 3.0038875E+001,-3.5584817E-001, 3.8734056E-001, 1.0119058E+005, 8.8257358E-001
 4.0002578E+001,-3.4712818E-001, 3.8464272E-001, 1.0115379E+005, 8.8209953E-001
 5.0022470E+001,-3.4239451E-001, 3.7104404E-001, 1.0108639E+005, 8.8610235E-001
 6.0042361E+001,-3.3477960E-001, 3.6838692E-001, 1.0101971E+005, 8.8348679E-001
 7.0062253E+001,-3.4174338E-001, 3.6935049E-001, 1.0095782E+005, 8.8318251E-001
 8.0011582E+001,-3.4185490E-001, 3.6839730E-001, 1.0090028E+005, 8.8272375E-001
 9.0031474E+001,-3.4719766E-001, 3.6893321E-001, 1.0084686E+005, 8.8408299E-001
 1.0005137E+002,-3.4158983E-001, 3.6911552E-001, 1.0079816E+005, 8.8219849E-001
 1.1000070E+002,-3.4428679E-001, 3.6757989E-001, 1.0075224E+005, 8.8171253E-001
 1.2002059E+002,-3.4781542E-001, 3.6463998E-001, 1.0070912E+005, 8.8180112E-001
 1.3004048E+002,-3.5074188E-001, 3.6854988E-001, 1.0066812E+005, 8.8232116E-001
 1.4006037E+002,-3.4624852E-001, 3.6753941E-001, 1.0063011E+005, 8.8058526E-001
 1.5000970E+002,-3.4909265E-001, 3.6753586E-001, 1.0059551E+005, 8.8005619E-001
 1.6002959E+002,-3.5111289E-001, 3.6759447E-001, 1.0056240E+005, 8.8112007E-001
 1.7004948E+002,-3.5174931E-001, 3.6598354E-001, 1.0053137E+005, 8.8140803E-001
 1.8006937E+002,-3.4852105E-001, 3.6410727E-001, 1.0050188E+005, 8.8249848E-001
 1.9001870E+002,-3.5446412E-001, 3.6457627E-001, 1.0047455E+005, 8.8324886E-001
 2.0003860E+002,-3.5068237E-001, 3.6407474E-001, 1.0044960E+005, 8.8032168E-001
 2.1005849E+002,-3.5424769E-001, 3.6376207E-001, 1.0042575E+005, 8.8091442E-001
 2.2000782E+002,-3.5413707E-001, 3.6206230E-001, 1.0040367E+005, 8.8230521E-001
 2.3002771E+002,-3.5561588E-001, 3.6575379E-001, 1.0038348E+005, 8.8378687E-001
 2.4004760E+002,-3.5529388E-001, 3.6400034E-001, 1.0036448E+005, 8.7998438E-001
 2.5006749E+002,-3.5447824E-001, 3.6138459E-001, 1.0034696E+005, 8.8111659E-001
 2.6001682E+002,-3.5008597E-001, 3.6218627E-001, 1.0033057E+005, 8.8196942E-001
 2.7003671E+002,-3.5110872E-001, 3.6190841E-001, 1.0031560E+005, 8.7993278E-001
 2.8005660E+002,-3.5595109E-001, 3.6297795E-001, 1.0030192E+005, 8.8079501E-001
 2.9000593E+002,-3.5395504E-001, 3.6308613E-001, 1.0028939E+005, 8.8313506E-001
 3.0002583E+002,-3.5759105E-001, 3.6230882E-001, 1.0027688E+005, 8.8220729E-001
 3.1004572E+002,-3.4814041E-001, 3.5937826E-001, 1.0026601E+005, 8.8335765E-001
 3.2006561E+002,-3.5167026E-001, 3.6271967E-001, 1.0025662E+005, 8.8077676E-001
 3.3001494E+002,-3.4977112E-001, 3.5904246E-001, 1.0024708E+005, 8.8010805E-001
 3.4003483E+002,-3.6236313E-001, 3.6088781E-001, 1.0023886E+005, 8.8213115E-001
 3.5005472E+002,-3.5562306E-001, 3.5951714E-001, 1.0023004E+005, 8.8343691E-001
 3.6000405E+002,-3.5678599E-001, 3.5801826E-001, 1.0022152E+005, 8.8418902E-001
 3.7002394E+002,-3.5340363E-001, 3.5930989E-001, 1.0021390E+005, 8.8308885E-001
 3.8004383E+002,-3.5355847E-001, 3.6057600E-001, 1.0020675E+005, 8.8095680E-001
 3.9006373E+002,-3.5406428E-001, 3.5972622E-001, 1.0020041E+005, 8.8198017E-001
 4.0001306E+002,-3.5349799E-001, 3.5909062E-001, 1.0019456E+005, 8.8529181E-001
 4.1003295E+002,-3.5810961E-001, 3.5575039E-001, 1.0018867E+005, 8.8439875E-001
 4.2005284E+002,-3.6072433E-001, 3.5980520E-001, 1.0018387E+005, 8.8489985E-001
 4.3000217E+002,-3.5394085E-001, 3.5748400E-001, 1.0017870E+005, 8.8432888E-001
 4.4002206E+002,-3.5799391E-001, 3.5536912E-001, 1.0017362E+005, 8.8463845E-001
 4.5004195E+002,-3.5815221E-001, 3.5880906E-001, 1.0016849E+005, 8.8344201E-001
 4.6006184E+002,-3.5939963E-001, 3.5794139E-001, 1.0016395E+005, 8.8520261E-001
 4.7001117E+002,-3.5546290E-001, 3.5469783E-001, 1.0016081E+005, 8.8319951E-001
