s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-5.8291200E-002, 5.8291200E-002, 1.0132500E+005, 1.1954478E+000
 1.0002251E+000,-5.3042944E-003, 5.3164424E-003, 1.0132486E+005, 1.1954715E+000
 2.0004502E+000,-2.2439456E-003, 2.2476415E-003, 1.0132476E+005, 1.1955411E+000
 3.0006753E+000,-1.9154592E-003, 1.9177475E-003, 1.0132470E+005, 1.1955632E+000
 4.0009004E+000,-1.8427615E-003, 1.8442859E-003, 1.0132467E+005, 1.1955683E+000
 5.0011256E+000,-1.8267914E-003, 1.8277020E-003, 1.0132464E+005, 1.1955696E+000
 6.0013507E+000,-1.8233375E-003, 1.8239014E-003, 1.0132462E+005, 1.1955699E+000
 7.0015758E+000,-1.8226473E-003, 1.8229765E-003, 1.0132461E+005, 1.1955700E+000
 8.0000368E+000,-1.8225377E-003, 1.8227286E-003, 1.0132461E+005, 1.1955701E+000
 9.0002619E+000,-1.8225402E-003, 1.8226504E-003, 1.0132460E+005, 1.1955701E+000
 1.0000487E+001,-1.8225596E-003, 1.8226190E-003, 1.0132460E+005, 1.1955701E+000
 1.1000712E+001,-1.8225775E-003, 1.8226101E-003, 1.0132460E+005, 1.1955701E+000
 1.2000937E+001,-1.8226031E-003, 1.8226176E-003, 1.0132460E+005, 1.1955701E+000
 1.3001162E+001,-1.8226440E-003, 1.8226483E-003, 1.0132460E+005, 1.1955701E+000
 1.4001387E+001,-1.8227058E-003, 1.8227031E-003, 1.0132460E+005, 1.1955701E+000
 1.5001613E+001,-1.8227824E-003, 1.8227757E-003, 1.0132460E+005, 1.1955701E+000
 1.6000074E+001,-1.8228614E-003, 1.8228529E-003, 1.0132460E+005, 1.1955701E+000
 1.7000299E+001,-1.8229316E-003, 1.8229229E-003, 1.0132460E+005, 1.1955701E+000
 1.8000524E+001,-1.8229871E-003, 1.8229792E-003, 1.0132460E+005, 1.1955701E+000
 1.9000749E+001,-1.8230276E-003, 1.8230208E-003, 1.0132460E+005, 1.1955701E+000
 2.0000974E+001,-1.8230558E-003, 1.8230500E-003, 1.0132460E+005, 1.1955701E+000
 2.1001199E+001,-1.8230749E-003, 1.8230701E-003, 1.0132460E+005, 1.1955701E+000
 2.2001424E+001,-1.8230879E-003, 1.8230837E-003, 1.0132460E+005, 1.1955701E+000
 2.3001649E+001,-1.8230967E-003, 1.8230931E-003, 1.0132460E+005, 1.1955701E+000
 2.4000110E+001,-1.8231027E-003, 1.8230995E-003, 1.0132460E+005, 1.1955701E+000
 2.5000336E+001,-1.8231068E-003, 1.8231039E-003, 1.0132460E+005, 1.1955701E+000
 2.6000561E+001,-1.8231095E-003, 1.8231069E-003, 1.0132460E+005, 1.1955701E+000
 2.7000000E+001,-1.8231114E-003, 1.8231089E-003, 1.0132460E+005, 1.1955701E+000
