s,Pa,kg/m3,kW,kW
 1.1100442E+003, 1.0147553E+005, 1.1974033E+000,-2.8104079E-001, 2.2630972E-001
 1.1200675E+003, 1.0147595E+005, 1.1974402E+000,-2.8050106E-001, 2.2613816E-001
 1.1300202E+003, 1.0147639E+005, 1.1975695E+000,-2.8006592E-001, 2.2406329E-001
 1.1400434E+003, 1.0147683E+005, 1.1974958E+000,-2.7970158E-001, 2.2212739E-001
 1.1500667E+003, 1.0147729E+005, 1.1974616E+000,-2.8003454E-001, 2.2098924E-001
 1.1600194E+003, 1.0147776E+005, 1.1974518E+000,-2.7890558E-001, 2.1904201E-001
 1.1700427E+003, 1.0147823E+005, 1.1973961E+000,-2.7814660E-001, 2.1809163E-001
 1.1800660E+003, 1.0147870E+005, 1.1974608E+000,-2.7767661E-001, 2.1900441E-001
 1.1900187E+003, 1.0147916E+005, 1.1973818E+000,-2.7725658E-001, 2.1974478E-001
 1.2000420E+003, 1.0147961E+005, 1.1973356E+000,-2.7736746E-001, 2.2053063E-001
 1.2100653E+003, 1.0148005E+005, 1.1973867E+000,-2.7714479E-001, 2.2123286E-001
 1.2200180E+003, 1.0148049E+005, 1.1973923E+000,-2.7711586E-001, 2.2107213E-001
 1.2300413E+003, 1.0148093E+005, 1.1974055E+000,-2.7716557E-001, 2.2284000E-001
 1.2400646E+003, 1.0148135E+005, 1.1974339E+000,-2.7690306E-001, 2.2353742E-001
 1.2500173E+003, 1.0148177E+005, 1.1974746E+000,-2.7615585E-001, 2.2212473E-001
 1.2600406E+003, 1.0148220E+005, 1.1975404E+000,-2.7472105E-001, 2.2119459E-001
 1.2700639E+003, 1.0148261E+005, 1.1974987E+000,-2.7378395E-001, 2.2264169E-001
 1.2800166E+003, 1.0148301E+005, 1.1974537E+000,-2.7297560E-001, 2.2300930E-001
 1.2900399E+003, 1.0148339E+005, 1.1973948E+000,-2.7273022E-001, 2.2404113E-001
 1.3000632E+003, 1.0148377E+005, 1.1974309E+000,-2.7198658E-001, 2.2425600E-001
 1.3100159E+003, 1.0148415E+005, 1.1973477E+000,-2.7168307E-001, 2.2441625E-001
 1.3200392E+003, 1.0148452E+005, 1.1973213E+000,-2.7143699E-001, 2.2536306E-001
 1.3300625E+003, 1.0148487E+005, 1.1974238E+000,-2.7158699E-001, 2.2673792E-001
 1.3400152E+003, 1.0148522E+005, 1.1974752E+000,-2.7170955E-001, 2.2818759E-001
 1.3500384E+003, 1.0148555E+005, 1.1976636E+000,-2.7155726E-001, 2.3155858E-001
 1.3600617E+003, 1.0148585E+005, 1.1973709E+000,-2.7102221E-001, 2.3395978E-001
 1.3700144E+003, 1.0148613E+005, 1.1973515E+000,-2.7079528E-001, 2.3537157E-001
 1.3800377E+003, 1.0148641E+005, 1.1974399E+000,-2.7032883E-001, 2.3649072E-001
 1.3900610E+003, 1.0148668E+005, 1.1974389E+000,-2.6984516E-001, 2.3469402E-001
 1.4000137E+003, 1.0148696E+005, 1.1972992E+000,-2.6934908E-001, 2.3285714E-001
 1.4100370E+003, 1.0148725E+005, 1.1971936E+000,-2.6930404E-001, 2.3321541E-001
 1.4200603E+003, 1.0148753E+005, 1.1974426E+000,-2.6879011E-001, 2.3217622E-001
 1.4300130E+003, 1.0148782E+005, 1.1975486E+000,-2.6876886E-001, 2.3124486E-001
 1.4400363E+003, 1.0148811E+005, 1.1974267E+000,-2.6866143E-001, 2.3238818E-001
 1.4500596E+003, 1.0148840E+005, 1.1973202E+000,-2.6857089E-001, 2.3099941E-001
 1.4600123E+003, 1.0148869E+005, 1.1973456E+000,-2.6877849E-001, 2.3244525E-001
 1.4700356E+003, 1.0148898E+005, 1.1975512E+000,-2.6870413E-001, 2.3317698E-001
 1.4800589E+003, 1.0148926E+005, 1.1975768E+000,-2.6819108E-001, 2.3224873E-001
 1.4900116E+003, 1.0148954E+005, 1.1974112E+000,-2.6728687E-001, 2.3212013E-001
 1.5000349E+003, 1.0148982E+005, 1.1974283E+000,-2.6705679E-001, 2.3144458E-001
 1.5100582E+003, 1.0149009E+005, 1.1973519E+000,-2.6656514E-001, 2.3251482E-001
 1.5200109E+003, 1.0149035E+005, 1.1974632E+000,-2.6623671E-001, 2.3257238E-001
 1.5300342E+003, 1.0149061E+005, 1.1976015E+000,-2.6589308E-001, 2.3302773E-001
 1.5400575E+003, 1.0149087E+005, 1.1976081E+000,-2.6583616E-001, 2.3354982E-001
 1.5500102E+003, 1.0149113E+005, 1.1974544E+000,-2.6589467E-001, 2.3315169E-001
 1.5600335E+003, 1.0149138E+005, 1.1973648E+000,-2.6515971E-001, 2.3230939E-001
 1.5700567E+003, 1.0149164E+005, 1.1974727E+000,-2.6478822E-001, 2.3352835E-001
 1.5800094E+003, 1.0149188E+005, 1.1974909E+000,-2.6456484E-001, 2.3320151E-001
 1.5900327E+003, 1.0149213E+005, 1.1974806E+000,-2.6401193E-001, 2.3237396E-001
 1.6000560E+003, 1.0149238E+005, 1.1974384E+000,-2.6341220E-001, 2.3174691E-001
 1.6100087E+003, 1.0149262E+005, 1.1973869E+000,-2.6314619E-001, 2.3244451E-001
 1.6200320E+003, 1.0149286E+005, 1.1974562E+000,-2.6263760E-001, 2.3431873E-001
 1.6300553E+003, 1.0149307E+005, 1.1974394E+000,-2.6243965E-001, 2.3736419E-001
 1.6400080E+003, 1.0149326E+005, 1.1974654E+000,-2.6204045E-001, 2.3809821E-001
 1.6500313E+003, 1.0149344E+005, 1.1974723E+000,-2.6196171E-001, 2.3950149E-001
 1.6600546E+003, 1.0149361E+005, 1.1974993E+000,-2.6198120E-001, 2.3964697E-001
 1.6700073E+003, 1.0149379E+005, 1.1974220E+000,-2.6200320E-001, 2.3878203E-001
 1.6800306E+003, 1.0149398E+005, 1.1974900E+000,-2.6169174E-001, 2.3730108E-001
 1.6900539E+003, 1.0149417E+005, 1.1976542E+000,-2.6156787E-001, 2.3749865E-001
 1.7000066E+003, 1.0149435E+005, 1.1975484E+000,-2.6147446E-001, 2.3879895E-001
 1.7100299E+003, 1.0149453E+005, 1.1975544E+000,-2.6142870E-001, 2.3790365E-001
 1.7200532E+003, 1.0149472E+005, 1.1975037E+000,-2.6147129E-001, 2.3770810E-001
 1.7300059E+003, 1.0149490E+005, 1.1974904E+000,-2.6154162E-001, 2.3825726E-001
 1.7400292E+003, 1.0149507E+005, 1.1974594E+000,-2.6166920E-001, 2.4152339E-001
 1.7500525E+003, 1.0149522E+005, 1.1973354E+000,-2.6201678E-001, 2.4604490E-001
 1.7600052E+003, 1.0149534E+005, 1.1974166E+000,-2.6177235E-001, 2.4650456E-001
 1.7700285E+003, 1.0149547E+005, 1.1973972E+000,-2.6170148E-001, 2.4400074E-001
 1.7800517E+003, 1.0149561E+005, 1.1973527E+000,-2.6198168E-001, 2.4290730E-001
 1.7900044E+003, 1.0149576E+005, 1.1974295E+000,-2.6122277E-001, 2.4165419E-001
 1.8000277E+003, 1.0149592E+005, 1.1975298E+000,-2.6097187E-001, 2.4174039E-001
 1.8100510E+003, 1.0149606E+005, 1.1975108E+000,-2.6107453E-001, 2.4282440E-001
 1.8200037E+003, 1.0149620E+005, 1.1974926E+000,-2.6073073E-001, 2.4424626E-001
 1.8300270E+003, 1.0149633E+005, 1.1974229E+000,-2.6096599E-001, 2.4348348E-001
 1.8400503E+003, 1.0149647E+005, 1.1973677E+000,-2.6101071E-001, 2.4284780E-001
 1.8500030E+003, 1.0149661E+005, 1.1974061E+000,-2.6126265E-001, 2.4388775E-001
 1.8600263E+003, 1.0149674E+005, 1.1974299E+000,-2.6040081E-001, 2.4459711E-001
 1.8700496E+003, 1.0149687E+005, 1.1974459E+000,-2.6043354E-001, 2.4267390E-001
 1.8800023E+003, 1.0149701E+005, 1.1974006E+000,-2.5980575E-001, 2.4164718E-001
 1.8900256E+003, 1.0149715E+005, 1.1974459E+000,-2.5952413E-001, 2.4213501E-001
 1.9000489E+003, 1.0149729E+005, 1.1973933E+000,-2.5947567E-001, 2.4218970E-001
 1.9100016E+003, 1.0149741E+005, 1.1975359E+000,-2.5938317E-001, 2.4288425E-001
 1.9200249E+003, 1.0149754E+005, 1.1974637E+000,-2.5940452E-001, 2.4305865E-001
 1.9300482E+003, 1.0149767E+005, 1.1973467E+000,-2.5971556E-001, 2.4326473E-001
 1.9400009E+003, 1.0149780E+005, 1.1971663E+000,-2.5925493E-001, 2.4395563E-001
 1.9500242E+003, 1.0149792E+005, 1.1971607E+000,-2.5911745E-001, 2.4410273E-001
 1.9600475E+003, 1.0149803E+005, 1.1971107E+000,-2.5903116E-001, 2.4416370E-001
 1.9700002E+003, 1.0149815E+005, 1.1973495E+000,-2.5891256E-001, 2.4444290E-001
 1.9800235E+003, 1.0149826E+005, 1.1974390E+000,-2.5888595E-001, 2.4440386E-001
 1.9900467E+003, 1.0149837E+005, 1.1974325E+000,-2.5836567E-001, 2.4434167E-001
 2.0000700E+003, 1.0149848E+005, 1.1974531E+000,-2.5809214E-001, 2.4300075E-001
 2.0100227E+003, 1.0149860E+005, 1.1975445E+000,-2.5786378E-001, 2.4296266E-001
 2.0200460E+003, 1.0149872E+005, 1.1974624E+000,-2.5811379E-001, 2.4346363E-001
 2.0300693E+003, 1.0149883E+005, 1.1974610E+000,-2.5784853E-001, 2.4418948E-001
 2.0400220E+003, 1.0149894E+005, 1.1973297E+000,-2.5848136E-001, 2.4266674E-001
 2.0500453E+003, 1.0149907E+005, 1.1973044E+000,-2.5847849E-001, 2.4245284E-001
 2.0600686E+003, 1.0149919E+005, 1.1973781E+000,-2.5851453E-001, 2.4329722E-001
 2.0700213E+003, 1.0149930E+005, 1.1974957E+000,-2.5820790E-001, 2.4498643E-001
 2.0800446E+003, 1.0149939E+005, 1.1973780E+000,-2.5792793E-001, 2.4765552E-001
 2.0900679E+003, 1.0149947E+005, 1.1972172E+000,-2.5750789E-001, 2.4664041E-001
 2.1000206E+003, 1.0149956E+005, 1.1972273E+000,-2.5747261E-001, 2.4504414E-001
 2.1100439E+003, 1.0149966E+005, 1.1974281E+000,-2.5726359E-001, 2.4443549E-001
 2.1200672E+003, 1.0149976E+005, 1.1974413E+000,-2.5722565E-001, 2.4518359E-001
 2.1300199E+003, 1.0149985E+005, 1.1973088E+000,-2.5733642E-001, 2.4380702E-001
 2.1400432E+003, 1.0149996E+005, 1.1973249E+000,-2.5752337E-001, 2.4327306E-001
 2.1500665E+003, 1.0150007E+005, 1.1973548E+000,-2.5736625E-001, 2.4438080E-001
 2.1600192E+003, 1.0150016E+005, 1.1974359E+000,-2.5721105E-001, 2.4666344E-001
 2.1700425E+003, 1.0150025E+005, 1.1974490E+000,-2.5684775E-001, 2.4495280E-001
 2.1800657E+003, 1.0150034E+005, 1.1974872E+000,-2.5639260E-001, 2.4423821E-001
 2.1900185E+003, 1.0150044E+005, 1.1974618E+000,-2.5613106E-001, 2.4242494E-001
 2.2000417E+003, 1.0150055E+005, 1.1975441E+000,-2.5598454E-001, 2.4021715E-001
 2.2100650E+003, 1.0150068E+005, 1.1974527E+000,-2.5531894E-001, 2.3972317E-001
 2.2200177E+003, 1.0150080E+005, 1.1973726E+000,-2.5521036E-001, 2.4065403E-001
 2.2300410E+003, 1.0150091E+005, 1.1974050E+000,-2.5543297E-001, 2.4171523E-001
 2.2400643E+003, 1.0150101E+005, 1.1974704E+000,-2.5508371E-001, 2.4219700E-001
 2.2500170E+003, 1.0150110E+005, 1.1974130E+000,-2.5507206E-001, 2.4405843E-001
 2.2600403E+003, 1.0150118E+005, 1.1974181E+000,-2.5490142E-001, 2.4623301E-001
 2.2700636E+003, 1.0150123E+005, 1.1974376E+000,-2.5413890E-001, 2.4909301E-001
 2.2800163E+003, 1.0150127E+005, 1.1974737E+000,-2.5408659E-001, 2.4947040E-001
 2.2900396E+003, 1.0150131E+005, 1.1974867E+000,-2.5452494E-001, 2.4878417E-001
 2.3000629E+003, 1.0150136E+005, 1.1974475E+000,-2.5466642E-001, 2.4685668E-001
 2.3100156E+003, 1.0150142E+005, 1.1973527E+000,-2.5465454E-001, 2.4641150E-001
 2.3200389E+003, 1.0150148E+005, 1.1973252E+000,-2.5486811E-001, 2.4680376E-001
 2.3300622E+003, 1.0150155E+005, 1.1973324E+000,-2.5436308E-001, 2.4527622E-001
 2.3400149E+003, 1.0150162E+005, 1.1976445E+000,-2.5477361E-001, 2.4398565E-001
 2.3500382E+003, 1.0150171E+005, 1.1977694E+000,-2.5495939E-001, 2.4282674E-001
 2.3600615E+003, 1.0150181E+005, 1.1976638E+000,-2.5519190E-001, 2.4312643E-001
 2.3700142E+003, 1.0150190E+005, 1.1974586E+000,-2.5474542E-001, 2.4354828E-001
 2.3800375E+003, 1.0150199E+005, 1.1974201E+000,-2.5466291E-001, 2.4276986E-001
 2.3900607E+003, 1.0150208E+005, 1.1974454E+000,-2.5431342E-001, 2.4302746E-001
 2.4000135E+003, 1.0150216E+005, 1.1974817E+000,-2.5372365E-001, 2.4348429E-001
 2.4100367E+003, 1.0150224E+005, 1.1975011E+000,-2.5417101E-001, 2.4399162E-001
 2.4200600E+003, 1.0150232E+005, 1.1974802E+000,-2.5433532E-001, 2.4425853E-001
 2.4300127E+003, 1.0150239E+005, 1.1974597E+000,-2.5400629E-001, 2.4510435E-001
 2.4400360E+003, 1.0150246E+005, 1.1975463E+000,-2.5428496E-001, 2.4719089E-001
 2.4500593E+003, 1.0150251E+005, 1.1975370E+000,-2.5444611E-001, 2.4736703E-001
 2.4600120E+003, 1.0150257E+005, 1.1975082E+000,-2.5433557E-001, 2.4654329E-001
 2.4700353E+003, 1.0150263E+005, 1.1974750E+000,-2.5414605E-001, 2.4486299E-001
 2.4800586E+003, 1.0150270E+005, 1.1975340E+000,-2.5452402E-001, 2.4608260E-001
 2.4900113E+003, 1.0150276E+005, 1.1974580E+000,-2.5417280E-001, 2.4855927E-001
 2.5000346E+003, 1.0150279E+005, 1.1973052E+000,-2.5455953E-001, 2.4953590E-001
 2.5100579E+003, 1.0150284E+005, 1.1973691E+000,-2.5473940E-001, 2.4787150E-001
 2.5200106E+003, 1.0150290E+005, 1.1973366E+000,-2.5518314E-001, 2.4641602E-001
 2.5300339E+003, 1.0150297E+005, 1.1975111E+000,-2.5484476E-001, 2.4684588E-001
 2.5400572E+003, 1.0150302E+005, 1.1974284E+000,-2.5467114E-001, 2.4699940E-001
 2.5500099E+003, 1.0150309E+005, 1.1974289E+000,-2.5442458E-001, 2.4600094E-001
 2.5600332E+003, 1.0150315E+005, 1.1976302E+000,-2.5427710E-001, 2.4692113E-001
 2.5700565E+003, 1.0150320E+005, 1.1976180E+000,-2.5372226E-001, 2.4743409E-001
 2.5800092E+003, 1.0150324E+005, 1.1974055E+000,-2.5373268E-001, 2.4915249E-001
 2.5900325E+003, 1.0150328E+005, 1.1973837E+000,-2.5349132E-001, 2.4941520E-001
 2.6000558E+003, 1.0150331E+005, 1.1973980E+000,-2.5336698E-001, 2.4853099E-001
 2.6100085E+003, 1.0150335E+005, 1.1974041E+000,-2.5308126E-001, 2.4723851E-001
 2.6200317E+003, 1.0150340E+005, 1.1974327E+000,-2.5264739E-001, 2.4548094E-001
 2.6300550E+003, 1.0150346E+005, 1.1974675E+000,-2.5254877E-001, 2.4436247E-001
 2.6400077E+003, 1.0150353E+005, 1.1974820E+000,-2.5317032E-001, 2.4476213E-001
 2.6500310E+003, 1.0150359E+005, 1.1974450E+000,-2.5293861E-001, 2.4584250E-001
 2.6600543E+003, 1.0150363E+005, 1.1975451E+000,-2.5245395E-001, 2.4737954E-001
 2.6700070E+003, 1.0150367E+005, 1.1975521E+000,-2.5266780E-001, 2.4655398E-001
 2.6800303E+003, 1.0150372E+005, 1.1974118E+000,-2.5274398E-001, 2.4703310E-001
 2.6900536E+003, 1.0150376E+005, 1.1975539E+000,-2.5246696E-001, 2.4681401E-001
 2.7000063E+003, 1.0150380E+005, 1.1976214E+000,-2.5267418E-001, 2.4847530E-001
 2.7100296E+003, 1.0150383E+005, 1.1973981E+000,-2.5323414E-001, 2.4933447E-001
 2.7200529E+003, 1.0150386E+005, 1.1974695E+000,-2.5314037E-001, 2.4874154E-001
 2.7300056E+003, 1.0150390E+005, 1.1974557E+000,-2.5309760E-001, 2.4772444E-001
 2.7400289E+003, 1.0150394E+005, 1.1973981E+000,-2.5299214E-001, 2.4851122E-001
 2.7500522E+003, 1.0150397E+005, 1.1973353E+000,-2.5274429E-001, 2.4922024E-001
 2.7600049E+003, 1.0150399E+005, 1.1974343E+000,-2.5275071E-001, 2.4985533E-001
 2.7700282E+003, 1.0150401E+005, 1.1975987E+000,-2.5290775E-001, 2.5169806E-001
