m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E+000,-9.1284509E-003, 2.1184064E+001, 3.2568169E+000,-4.0006250E+000,-9.6120794E-003, 2.1817973E+001, 3.2676396E+000,-4.0006250E+000,-9.9664938E-003, 2.0374345E+001, 3.2753724E+000,-4.0006250E+000,-9.8278329E-003, 1.9877792E+001, 3.2723433E+000,-4.0006250E+000,-9.4233405E-003, 2.2115135E+001, 3.2635653E+000,-4.0006250E+000, 1.0116631E-002, 2.2252990E+001, 3.2838328E+000,-4.0006250E+000, 9.6477878E-003, 2.0775816E+001, 3.2742722E+000,-4.0006250E+000, 9.3599672E-003, 1.9414006E+001, 3.2682303E+000,-4.0006250E+000, 9.3588072E-003, 1.9407922E+001, 3.2681043E+000,-4.0006250E+000, 9.9256410E-003, 2.2924734E+001, 3.2800561E+000
-3.7241379E+000,-9.0995875E-003, 2.0634172E+001, 3.2560878E+000,-3.7241379E+000,-9.5655498E-003, 2.1348581E+001, 3.2665349E+000,-3.7241379E+000,-9.9183636E-003, 1.9946790E+001, 3.2743738E+000,-3.7241379E+000,-9.7950115E-003, 1.9958194E+001, 3.2716392E+000,-3.7241379E+000,-9.3680939E-003, 2.2119692E+001, 3.2623209E+000,-3.7241379E+000, 1.0157092E-002, 2.2440661E+001, 3.2846061E+000,-3.7241379E+000, 9.6827104E-003, 2.1061555E+001, 3.2750035E+000,-3.7241379E+000, 9.3738949E-003, 1.9514051E+001, 3.2685354E+000,-3.7241379E+000, 9.4131484E-003, 1.9098182E+001, 3.2692211E+000,-3.7241379E+000, 9.8921068E-003, 2.2105369E+001, 3.2793414E+000
-3.4482759E+000,-9.0915918E-003, 2.0482535E+001, 3.2559057E+000,-3.4482759E+000,-9.6010550E-003, 2.1176989E+001, 3.2673410E+000,-3.4482759E+000,-9.9057582E-003, 1.9994540E+001, 3.2740931E+000,-3.4482759E+000,-9.7389749E-003, 1.9840501E+001, 3.2702972E+000,-3.4482759E+000,-9.2975351E-003, 2.1445058E+001, 3.2607482E+000,-3.4482759E+000, 1.0205731E-002, 2.2118407E+001, 3.2855405E+000,-3.4482759E+000, 9.7056830E-003, 2.0985485E+001, 3.2754783E+000,-3.4482759E+000, 9.3969417E-003, 1.9229524E+001, 3.2689954E+000,-3.4482759E+000, 9.4171953E-003, 1.8889154E+001, 3.2692488E+000,-3.4482759E+000, 9.9183758E-003, 2.1943466E+001, 3.2799015E+000
-3.1724138E+000,-9.0753960E-003, 1.9805066E+001, 3.2555480E+000,-3.1724138E+000,-9.5757829E-003, 2.0928555E+001, 3.2667565E+000,-3.1724138E+000,-9.8709973E-003, 1.9948162E+001, 3.2733464E+000,-3.1724138E+000,-9.6654653E-003, 1.9238599E+001, 3.2686491E+000,-3.1724138E+000,-9.2883950E-003, 2.1682406E+001, 3.2604679E+000,-3.1724138E+000, 1.0226265E-002, 2.1349351E+001, 3.2859744E+000,-3.1724138E+000, 9.7288090E-003, 2.0882836E+001, 3.2760005E+000,-3.1724138E+000, 9.3592191E-003, 1.9287785E+001, 3.2682031E+000,-3.1724138E+000, 9.4388000E-003, 1.8937225E+001, 3.2696859E+000,-3.1724138E+000, 9.9809956E-003, 2.1387463E+001, 3.2812015E+000
-2.8965517E+000,-9.0826142E-003, 1.9590483E+001, 3.2557105E+000,-2.8965517E+000,-9.5665373E-003, 2.0873347E+001, 3.2665645E+000,-2.8965517E+000,-9.8431620E-003, 1.9793028E+001, 3.2727360E+000,-2.8965517E+000,-9.6306763E-003, 1.9564381E+001, 3.2678738E+000,-2.8965517E+000,-9.2369525E-003, 2.1217594E+001, 3.2592887E+000,-2.8965517E+000, 1.0211714E-002, 2.1398431E+001, 3.2856684E+000,-2.8965517E+000, 9.7488924E-003, 2.0540276E+001, 3.2763886E+000,-2.8965517E+000, 9.4163217E-003, 1.9770588E+001, 3.2694404E+000,-2.8965517E+000, 9.4713032E-003, 1.9597811E+001, 3.2703517E+000,-2.8965517E+000, 9.9986533E-003, 2.0785273E+001, 3.2815323E+000
-2.6206897E+000,-9.0627486E-003, 1.9806963E+001, 3.2553269E+000,-2.6206897E+000,-9.5479854E-003, 2.0685525E+001, 3.2660608E+000,-2.6206897E+000,-9.9070747E-003, 1.9883855E+001, 3.2740797E+000,-2.6206897E+000,-9.6681782E-003, 1.9892341E+001, 3.2687588E+000,-2.6206897E+000,-9.1512332E-003, 2.0550555E+001, 3.2572762E+000,-2.6206897E+000, 1.0260781E-002, 2.1275170E+001, 3.2866292E+000,-2.6206897E+000, 9.7690588E-003, 2.0295594E+001, 3.2768127E+000,-2.6206897E+000, 9.3247464E-003, 1.9527328E+001, 3.2675265E+000,-2.6206897E+000, 9.5560432E-003, 2.0194350E+001, 3.2722751E+000,-2.6206897E+000, 1.0002638E-002, 2.0578231E+001, 3.2815768E+000
-2.3448276E+000,-9.0690044E-003, 2.0068547E+001, 3.2554065E+000,-2.3448276E+000,-9.5624704E-003, 2.0669901E+001, 3.2665325E+000,-2.3448276E+000,-9.8707120E-003, 1.9639406E+001, 3.2732710E+000,-2.3448276E+000,-9.6842119E-003, 1.9768979E+001, 3.2691483E+000,-2.3448276E+000,-9.1531068E-003, 2.0548029E+001, 3.2573076E+000,-2.3448276E+000, 1.0228765E-002, 2.0896818E+001, 3.2859950E+000,-2.3448276E+000, 9.7454744E-003, 2.0110976E+001, 3.2763280E+000,-2.3448276E+000, 9.3030794E-003, 1.9562129E+001, 3.2670936E+000,-2.3448276E+000, 9.6145926E-003, 2.0126099E+001, 3.2735688E+000,-2.3448276E+000, 1.0049349E-002, 2.0708432E+001, 3.2825105E+000
-2.0689655E+000,-9.1307225E-003, 2.0109663E+001, 3.2568017E+000,-2.0689655E+000,-9.5618077E-003, 2.1004121E+001, 3.2665285E+000,-2.0689655E+000,-9.8306759E-003, 1.9187740E+001, 3.2723702E+000,-2.0689655E+000,-9.6756608E-003, 1.9981991E+001, 3.2690673E+000,-2.0689655E+000,-9.1573815E-003, 2.0307710E+001, 3.2574328E+000,-2.0689655E+000, 1.0159717E-002, 2.1039691E+001, 3.2845829E+000,-2.0689655E+000, 9.7433320E-003, 2.0162195E+001, 3.2762945E+000,-2.0689655E+000, 9.3376646E-003, 1.9677979E+001, 3.2678244E+000,-2.0689655E+000, 9.6229628E-003, 2.0409876E+001, 3.2737488E+000,-2.0689655E+000, 1.0050660E-002, 2.0179734E+001, 3.2825228E+000
-1.7931034E+000,-9.1549045E-003, 2.0200443E+001, 3.2573968E+000,-1.7931034E+000,-9.5659713E-003, 2.1410037E+001, 3.2666519E+000,-1.7931034E+000,-9.8565869E-003, 1.9186343E+001, 3.2729735E+000,-1.7931034E+000,-9.6093672E-003, 2.0335621E+001, 3.2675811E+000,-1.7931034E+000,-9.1280610E-003, 2.0336695E+001, 3.2567199E+000,-1.7931034E+000, 1.0179206E-002, 2.1211279E+001, 3.2849989E+000,-1.7931034E+000, 9.7058441E-003, 2.0732171E+001, 3.2754592E+000,-1.7931034E+000, 9.3602086E-003, 1.9682938E+001, 3.2683095E+000,-1.7931034E+000, 9.6342447E-003, 2.0709899E+001, 3.2739812E+000,-1.7931034E+000, 1.0070224E-002, 2.0445520E+001, 3.2828781E+000
