s,Pa,kg/m3,kW,kW
 2.3003299E+002, 1.0135674E+005, 1.1960878E+000,-2.9998521E-001, 1.7887757E-001
 2.4002098E+002, 1.0135770E+005, 1.1952289E+000,-2.9830123E-001, 1.7620748E-001
 2.5000898E+002, 1.0135866E+005, 1.1958997E+000,-2.9805956E-001, 1.7846337E-001
 2.6003227E+002, 1.0135959E+005, 1.1957284E+000,-2.9769916E-001, 1.8038339E-001
 2.7002027E+002, 1.0136052E+005, 1.1959948E+000,-2.9712258E-001, 1.7876741E-001
 2.8000827E+002, 1.0136145E+005, 1.1960568E+000,-2.9691723E-001, 1.7818539E-001
 2.9003156E+002, 1.0136239E+005, 1.1963882E+000,-2.9623048E-001, 1.7782519E-001
 3.0001955E+002, 1.0136332E+005, 1.1966506E+000,-2.9420461E-001, 1.7710814E-001
 3.1000755E+002, 1.0136423E+005, 1.1968378E+000,-2.9151372E-001, 1.7775499E-001
 3.2003084E+002, 1.0136512E+005, 1.1965355E+000,-2.8955362E-001, 1.7861814E-001
 3.3001884E+002, 1.0136599E+005, 1.1961148E+000,-2.8808331E-001, 1.7953316E-001
 3.4000684E+002, 1.0136684E+005, 1.1961567E+000,-2.8763761E-001, 1.8234734E-001
 3.5003013E+002, 1.0136766E+005, 1.1955847E+000,-2.8792199E-001, 1.8403963E-001
 3.6001813E+002, 1.0136848E+005, 1.1950286E+000,-2.8803774E-001, 1.8521534E-001
 3.7000612E+002, 1.0136929E+005, 1.1959660E+000,-2.8849389E-001, 1.8680934E-001
 3.8002941E+002, 1.0137008E+005, 1.1959518E+000,-2.8849477E-001, 1.8858781E-001
 3.9001741E+002, 1.0137086E+005, 1.1963272E+000,-2.8710698E-001, 1.8892278E-001
 4.0000541E+002, 1.0137163E+005, 1.1964071E+000,-2.8532923E-001, 1.8925870E-001
 4.1002870E+002, 1.0137238E+005, 1.1964467E+000,-2.8429648E-001, 1.9018038E-001
 4.2001670E+002, 1.0137312E+005, 1.1965382E+000,-2.8324363E-001, 1.9041889E-001
 4.3000470E+002, 1.0137384E+005, 1.1969885E+000,-2.8224696E-001, 1.9113966E-001
 4.4002799E+002, 1.0137456E+005, 1.1962488E+000,-2.8167808E-001, 1.9132818E-001
 4.5001598E+002, 1.0137527E+005, 1.1965707E+000,-2.8141497E-001, 1.9150710E-001
 4.6000398E+002, 1.0137598E+005, 1.1971046E+000,-2.8127328E-001, 1.9198906E-001
 4.7002727E+002, 1.0137668E+005, 1.1967664E+000,-2.8045115E-001, 1.9326113E-001
 4.8001527E+002, 1.0137736E+005, 1.1969412E+000,-2.7993447E-001, 1.9419439E-001
 4.9000327E+002, 1.0137803E+005, 1.1965360E+000,-2.8005101E-001, 1.9480326E-001
 5.0002656E+002, 1.0137870E+005, 1.1957587E+000,-2.7990988E-001, 1.9553602E-001
 5.1001456E+002, 1.0137936E+005, 1.1967202E+000,-2.7906038E-001, 1.9669123E-001
 5.2000255E+002, 1.0138000E+005, 1.1975822E+000,-2.7765137E-001, 1.9709992E-001
 5.3002584E+002, 1.0138063E+005, 1.1962524E+000,-2.7733975E-001, 1.9810059E-001
 5.4001384E+002, 1.0138126E+005, 1.1953276E+000,-2.7753371E-001, 1.9891241E-001
 5.5000184E+002, 1.0138188E+005, 1.1966958E+000,-2.7819683E-001, 1.9985669E-001
 5.6002513E+002, 1.0138250E+005, 1.1952248E+000,-2.7756160E-001, 2.0050190E-001
 5.7001313E+002, 1.0138310E+005, 1.1959265E+000,-2.7629833E-001, 2.0007666E-001
 5.8000112E+002, 1.0138369E+005, 1.1960739E+000,-2.7538799E-001, 2.0061355E-001
 5.9002442E+002, 1.0138428E+005, 1.1964425E+000,-2.7458900E-001, 2.0265597E-001
 6.0001241E+002, 1.0138484E+005, 1.1961903E+000,-2.7435136E-001, 2.0504988E-001
 6.1000041E+002, 1.0138538E+005, 1.1964353E+000,-2.7368988E-001, 2.0589635E-001
 6.2002370E+002, 1.0138591E+005, 1.1971948E+000,-2.7294067E-001, 2.0753285E-001
 6.3001170E+002, 1.0138642E+005, 1.1977605E+000,-2.7199080E-001, 2.0883368E-001
 6.4003499E+002, 1.0138692E+005, 1.1950408E+000,-2.7120935E-001, 2.0877223E-001
 6.5002299E+002, 1.0138742E+005, 1.1961766E+000,-2.7070221E-001, 2.0732180E-001
 6.6001098E+002, 1.0138792E+005, 1.1964897E+000,-2.7031993E-001, 2.0682879E-001
 6.7003428E+002, 1.0138842E+005, 1.1963142E+000,-2.6995489E-001, 2.0673375E-001
 6.8002227E+002, 1.0138892E+005, 1.1964785E+000,-2.6985636E-001, 2.0599995E-001
 6.9001027E+002, 1.0138943E+005, 1.1961786E+000,-2.6976436E-001, 2.0572652E-001
 7.0003356E+002, 1.0138992E+005, 1.1961656E+000,-2.6855038E-001, 2.0710435E-001
 7.1002156E+002, 1.0139040E+005, 1.1966682E+000,-2.6728727E-001, 2.0643778E-001
 7.2000956E+002, 1.0139088E+005, 1.1963019E+000,-2.6658479E-001, 2.0625594E-001
 7.3003285E+002, 1.0139135E+005, 1.1964256E+000,-2.6659831E-001, 2.0801621E-001
 7.4002084E+002, 1.0139180E+005, 1.1963851E+000,-2.6609643E-001, 2.0991436E-001
 7.5000884E+002, 1.0139224E+005, 1.1959939E+000,-2.6561018E-001, 2.1021070E-001
 7.6003213E+002, 1.0139268E+005, 1.1965334E+000,-2.6596611E-001, 2.1133539E-001
 7.7002013E+002, 1.0139311E+005, 1.1963792E+000,-2.6652993E-001, 2.1230950E-001
 7.8000813E+002, 1.0139354E+005, 1.1959551E+000,-2.6700500E-001, 2.1330795E-001
 7.9003142E+002, 1.0139396E+005, 1.1965053E+000,-2.6660840E-001, 2.1369242E-001
 8.0001942E+002, 1.0139437E+005, 1.1965846E+000,-2.6534940E-001, 2.1382030E-001
 8.1000741E+002, 1.0139478E+005, 1.1961061E+000,-2.6536390E-001, 2.1405812E-001
 8.2003070E+002, 1.0139519E+005, 1.1965258E+000,-2.6505382E-001, 2.1313717E-001
 8.3001870E+002, 1.0139559E+005, 1.1963003E+000,-2.6462717E-001, 2.1319378E-001
 8.4000670E+002, 1.0139600E+005, 1.1966403E+000,-2.6420781E-001, 2.1365767E-001
 8.5002999E+002, 1.0139640E+005, 1.1967341E+000,-2.6395034E-001, 2.1347209E-001
 8.6001799E+002, 1.0139680E+005, 1.1966788E+000,-2.6422801E-001, 2.1415585E-001
 8.7000599E+002, 1.0139719E+005, 1.1952249E+000,-2.6332159E-001, 2.1445929E-001
 8.8002928E+002, 1.0139757E+005, 1.1961382E+000,-2.6259363E-001, 2.1473427E-001
 8.9001727E+002, 1.0139795E+005, 1.1961923E+000,-2.6242390E-001, 2.1564944E-001
 9.0000527E+002, 1.0139831E+005, 1.1960135E+000,-2.6181084E-001, 2.1680104E-001
 9.1002856E+002, 1.0139866E+005, 1.1961995E+000,-2.6101957E-001, 2.1681284E-001
 9.2001656E+002, 1.0139901E+005, 1.1961406E+000,-2.6027589E-001, 2.1787828E-001
 9.3000456E+002, 1.0139934E+005, 1.1959601E+000,-2.5979198E-001, 2.1914219E-001
 9.4002785E+002, 1.0139965E+005, 1.1961480E+000,-2.5955021E-001, 2.2009826E-001
 9.5001585E+002, 1.0139996E+005, 1.1965682E+000,-2.5875743E-001, 2.1951254E-001
 9.6000384E+002, 1.0140027E+005, 1.1960390E+000,-2.5804409E-001, 2.1951081E-001
 9.7002713E+002, 1.0140058E+005, 1.1965186E+000,-2.5746264E-001, 2.1869528E-001
 9.8001513E+002, 1.0140089E+005, 1.1966239E+000,-2.5772728E-001, 2.1825691E-001
 9.9000313E+002, 1.0140120E+005, 1.1965109E+000,-2.5833037E-001, 2.1838596E-001
 1.0000264E+003, 1.0140152E+005, 1.1967923E+000,-2.5802931E-001, 2.1830781E-001
 1.0100144E+003, 1.0140183E+005, 1.1967042E+000,-2.5738187E-001, 2.1947213E-001
 1.0200024E+003, 1.0140213E+005, 1.1961877E+000,-2.5705670E-001, 2.1967496E-001
 1.0300257E+003, 1.0140242E+005, 1.1958365E+000,-2.5708606E-001, 2.1965584E-001
 1.0400137E+003, 1.0140271E+005, 1.1964118E+000,-2.5639881E-001, 2.2040115E-001
 1.0500017E+003, 1.0140300E+005, 1.1962930E+000,-2.5585543E-001, 2.2012455E-001
 1.0600250E+003, 1.0140328E+005, 1.1966956E+000,-2.5583795E-001, 2.2075313E-001
 1.0700130E+003, 1.0140354E+005, 1.1959380E+000,-2.5579635E-001, 2.2221896E-001
 1.0800010E+003, 1.0140381E+005, 1.1968045E+000,-2.5653139E-001, 2.2219490E-001
 1.0900243E+003, 1.0140408E+005, 1.1965208E+000,-2.5661259E-001, 2.2307015E-001
 1.1000123E+003, 1.0140434E+005, 1.1966525E+000,-2.5671064E-001, 2.2397525E-001
 1.1100003E+003, 1.0140459E+005, 1.1965934E+000,-2.5605798E-001, 2.2441785E-001
 1.1200236E+003, 1.0140484E+005, 1.1960878E+000,-2.5554134E-001, 2.2400152E-001
 1.1300116E+003, 1.0140509E+005, 1.1963910E+000,-2.5529107E-001, 2.2297233E-001
 1.1400349E+003, 1.0140535E+005, 1.1964673E+000,-2.5555925E-001, 2.2202701E-001
 1.1500228E+003, 1.0140561E+005, 1.1968823E+000,-2.5466018E-001, 2.2356928E-001
 1.1600108E+003, 1.0140585E+005, 1.1961953E+000,-2.5495337E-001, 2.2382471E-001
 1.1700341E+003, 1.0140610E+005, 1.1962823E+000,-2.5394248E-001, 2.2397369E-001
 1.1800221E+003, 1.0140633E+005, 1.1968478E+000,-2.5304485E-001, 2.2391575E-001
 1.1900101E+003, 1.0140656E+005, 1.1964430E+000,-2.5300914E-001, 2.2341977E-001
 1.2000334E+003, 1.0140680E+005, 1.1967613E+000,-2.5315769E-001, 2.2367552E-001
 1.2100214E+003, 1.0140704E+005, 1.1960794E+000,-2.5309325E-001, 2.2395689E-001
 1.2200094E+003, 1.0140726E+005, 1.1964176E+000,-2.5291785E-001, 2.2572911E-001
 1.2300327E+003, 1.0140747E+005, 1.1962583E+000,-2.5286769E-001, 2.2664007E-001
 1.2400207E+003, 1.0140768E+005, 1.1965991E+000,-2.5184064E-001, 2.2627625E-001
 1.2500087E+003, 1.0140788E+005, 1.1963745E+000,-2.5185195E-001, 2.2634480E-001
 1.2600320E+003, 1.0140808E+005, 1.1963513E+000,-2.5223097E-001, 2.2837771E-001
 1.2700200E+003, 1.0140827E+005, 1.1965665E+000,-2.5224305E-001, 2.2829351E-001
 1.2800080E+003, 1.0140846E+005, 1.1972228E+000,-2.5200427E-001, 2.2665911E-001
 1.2900313E+003, 1.0140866E+005, 1.1964063E+000,-2.5135383E-001, 2.2613535E-001
 1.3000193E+003, 1.0140886E+005, 1.1959483E+000,-2.5076030E-001, 2.2668888E-001
 1.3100073E+003, 1.0140905E+005, 1.1966470E+000,-2.5081488E-001, 2.2557214E-001
 1.3200306E+003, 1.0140926E+005, 1.1964546E+000,-2.5107948E-001, 2.2562302E-001
 1.3300186E+003, 1.0140946E+005, 1.1962730E+000,-2.5119355E-001, 2.2680410E-001
 1.3400066E+003, 1.0140965E+005, 1.1963865E+000,-2.5097932E-001, 2.2763236E-001
 1.3500299E+003, 1.0140983E+005, 1.1961876E+000,-2.4931004E-001, 2.2786748E-001
 1.3600178E+003, 1.0141000E+005, 1.1962347E+000,-2.4880296E-001, 2.2624527E-001
 1.3700058E+003, 1.0141019E+005, 1.1966583E+000,-2.4908564E-001, 2.2642791E-001
 1.3800291E+003, 1.0141036E+005, 1.1962759E+000,-2.4931337E-001, 2.2849924E-001
 1.3900171E+003, 1.0141053E+005, 1.1965261E+000,-2.4925741E-001, 2.2870098E-001
 1.4000051E+003, 1.0141069E+005, 1.1967341E+000,-2.4924837E-001, 2.2901768E-001
 1.4100284E+003, 1.0141085E+005, 1.1972605E+000,-2.4904903E-001, 2.2947168E-001
 1.4200164E+003, 1.0141100E+005, 1.1966625E+000,-2.4862562E-001, 2.2871111E-001
 1.4300044E+003, 1.0141116E+005, 1.1966293E+000,-2.4878417E-001, 2.2806764E-001
 1.4400277E+003, 1.0141132E+005, 1.1966404E+000,-2.4892271E-001, 2.2900650E-001
 1.4500157E+003, 1.0141148E+005, 1.1960698E+000,-2.4932878E-001, 2.3063810E-001
 1.4600037E+003, 1.0141163E+005, 1.1960907E+000,-2.4950525E-001, 2.3054541E-001
 1.4700270E+003, 1.0141178E+005, 1.1962145E+000,-2.4930018E-001, 2.2904615E-001
 1.4800150E+003, 1.0141194E+005, 1.1963093E+000,-2.4825650E-001, 2.2843078E-001
 1.4900030E+003, 1.0141209E+005, 1.1967146E+000,-2.4701071E-001, 2.2928582E-001
 1.5000263E+003, 1.0141223E+005, 1.1964206E+000,-2.4677415E-001, 2.2999799E-001
 1.5100143E+003, 1.0141236E+005, 1.1960755E+000,-2.4729163E-001, 2.3100163E-001
 1.5200023E+003, 1.0141249E+005, 1.1959289E+000,-2.4781616E-001, 2.3170537E-001
 1.5300256E+003, 1.0141261E+005, 1.1962550E+000,-2.4716881E-001, 2.3318548E-001
 1.5400136E+003, 1.0141271E+005, 1.1965992E+000,-2.4701227E-001, 2.3355474E-001
 1.5500016E+003, 1.0141283E+005, 1.1964690E+000,-2.4850619E-001, 2.3276336E-001
 1.5600249E+003, 1.0141296E+005, 1.1964263E+000,-2.4810851E-001, 2.3176785E-001
 1.5700129E+003, 1.0141309E+005, 1.1967705E+000,-2.4725087E-001, 2.3155136E-001
 1.5800008E+003, 1.0141321E+005, 1.1965661E+000,-2.4613808E-001, 2.3116888E-001
 1.5900241E+003, 1.0141332E+005, 1.1965938E+000,-2.4565474E-001, 2.3222092E-001
 1.6000121E+003, 1.0141343E+005, 1.1965488E+000,-2.4594453E-001, 2.3160398E-001
 1.6100001E+003, 1.0141355E+005, 1.1962434E+000,-2.4622070E-001, 2.2991637E-001
 1.6200234E+003, 1.0141369E+005, 1.1961504E+000,-2.4654919E-001, 2.2918815E-001
 1.6300114E+003, 1.0141383E+005, 1.1956691E+000,-2.4697401E-001, 2.2903563E-001
 1.6400347E+003, 1.0141397E+005, 1.1968462E+000,-2.4654047E-001, 2.3055420E-001
 1.6500227E+003, 1.0141409E+005, 1.1961233E+000,-2.4603957E-001, 2.3166715E-001
 1.6600107E+003, 1.0141420E+005, 1.1968633E+000,-2.4562104E-001, 2.3229044E-001
 1.6700340E+003, 1.0141430E+005, 1.1965806E+000,-2.4558994E-001, 2.3223723E-001
 1.6800220E+003, 1.0141442E+005, 1.1967039E+000,-2.4625331E-001, 2.3103570E-001
 1.6900100E+003, 1.0141453E+005, 1.1966060E+000,-2.4584302E-001, 2.3260880E-001
 1.7000333E+003, 1.0141463E+005, 1.1964567E+000,-2.4607744E-001, 2.3510401E-001
 1.7100213E+003, 1.0141472E+005, 1.1958362E+000,-2.4696192E-001, 2.3512926E-001
 1.7200093E+003, 1.0141481E+005, 1.1960968E+000,-2.4704050E-001, 2.3561396E-001
 1.7300326E+003, 1.0141490E+005, 1.1963385E+000,-2.4676479E-001, 2.3520676E-001
 1.7400206E+003, 1.0141500E+005, 1.1966645E+000,-2.4628195E-001, 2.3347502E-001
 1.7500086E+003, 1.0141510E+005, 1.1968252E+000,-2.4524913E-001, 2.3289679E-001
 1.7600319E+003, 1.0141519E+005, 1.1968856E+000,-2.4435131E-001, 2.3269021E-001
 1.7700199E+003, 1.0141529E+005, 1.1969359E+000,-2.4403133E-001, 2.3243037E-001
 1.7800079E+003, 1.0141538E+005, 1.1967828E+000,-2.4409266E-001, 2.3095626E-001
 1.7900311E+003, 1.0141549E+005, 1.1961647E+000,-2.4457835E-001, 2.3033200E-001
 1.8000191E+003, 1.0141561E+005, 1.1964897E+000,-2.4474507E-001, 2.3100392E-001
 1.8100071E+003, 1.0141571E+005, 1.1966247E+000,-2.4427206E-001, 2.3223108E-001
 1.8200304E+003, 1.0141580E+005, 1.1962511E+000,-2.4439579E-001, 2.3249545E-001
 1.8300184E+003, 1.0141590E+005, 1.1957186E+000,-2.4397045E-001, 2.3299975E-001
 1.8400064E+003, 1.0141598E+005, 1.1962364E+000,-2.4402817E-001, 2.3310447E-001
 1.8500297E+003, 1.0141607E+005, 1.1961065E+000,-2.4389030E-001, 2.3269483E-001
 1.8600177E+003, 1.0141616E+005, 1.1967245E+000,-2.4381770E-001, 2.3379776E-001
 1.8700057E+003, 1.0141623E+005, 1.1968605E+000,-2.4402438E-001, 2.3376685E-001
 1.8800290E+003, 1.0141632E+005, 1.1962644E+000,-2.4478632E-001, 2.3332624E-001
 1.8900170E+003, 1.0141640E+005, 1.1961552E+000,-2.4448487E-001, 2.3463984E-001
 1.9000050E+003, 1.0141647E+005, 1.1960305E+000,-2.4422205E-001, 2.3595515E-001
 1.9100283E+003, 1.0141654E+005, 1.1963809E+000,-2.4399180E-001, 2.3658479E-001
 1.9200163E+003, 1.0141660E+005, 1.1963488E+000,-2.4333498E-001, 2.3600881E-001
 1.9300043E+003, 1.0141666E+005, 1.1962547E+000,-2.4365232E-001, 2.3494474E-001
 1.9400276E+003, 1.0141673E+005, 1.1965093E+000,-2.4370668E-001, 2.3505683E-001
 1.9500156E+003, 1.0141680E+005, 1.1967223E+000,-2.4369304E-001, 2.3348615E-001
 1.9600036E+003, 1.0141688E+005, 1.1962956E+000,-2.4297183E-001, 2.3306932E-001
 1.9700269E+003, 1.0141695E+005, 1.1962793E+000,-2.4256414E-001, 2.3567992E-001
 1.9800149E+003, 1.0141700E+005, 1.1966195E+000,-2.4220889E-001, 2.3710415E-001
 1.9900029E+003, 1.0141705E+005, 1.1964313E+000,-2.4261818E-001, 2.3563830E-001
 2.0000261E+003, 1.0141711E+005, 1.1966805E+000,-2.4384176E-001, 2.3599566E-001
 2.0100141E+003, 1.0141718E+005, 1.1972387E+000,-2.4486512E-001, 2.3524421E-001
 2.0200021E+003, 1.0141725E+005, 1.1954889E+000,-2.4433979E-001, 2.3645095E-001
 2.0300254E+003, 1.0141730E+005, 1.1960363E+000,-2.4311492E-001, 2.3652759E-001
 2.0400134E+003, 1.0141736E+005, 1.1960218E+000,-2.4239770E-001, 2.3562140E-001
 2.0500014E+003, 1.0141741E+005, 1.1965320E+000,-2.4212992E-001, 2.3470075E-001
 2.0600247E+003, 1.0141748E+005, 1.1963123E+000,-2.4235816E-001, 2.3330613E-001
 2.0700127E+003, 1.0141755E+005, 1.1961149E+000,-2.4318643E-001, 2.3411909E-001
 2.0800007E+003, 1.0141762E+005, 1.1963964E+000,-2.4295775E-001, 2.3625863E-001
 2.0900240E+003, 1.0141767E+005, 1.1966558E+000,-2.4205621E-001, 2.3624735E-001
 2.1000120E+003, 1.0141771E+005, 1.1967360E+000,-2.4172125E-001, 2.3539298E-001
 2.1100353E+003, 1.0141777E+005, 1.1966618E+000,-2.4220863E-001, 2.3531762E-001
 2.1200233E+003, 1.0141782E+005, 1.1961635E+000,-2.4275018E-001, 2.3629678E-001
 2.1300113E+003, 1.0141787E+005, 1.1963300E+000,-2.4270257E-001, 2.3600846E-001
 2.1400346E+003, 1.0141793E+005, 1.1968660E+000,-2.4230840E-001, 2.3597629E-001
 2.1500226E+003, 1.0141798E+005, 1.1953721E+000,-2.4213740E-001, 2.3607904E-001
 2.1600106E+003, 1.0141803E+005, 1.1960667E+000,-2.4150868E-001, 2.3579400E-001
 2.1700339E+003, 1.0141808E+005, 1.1959219E+000,-2.4153356E-001, 2.3506765E-001
 2.1800219E+003, 1.0141813E+005, 1.1964950E+000,-2.4203743E-001, 2.3436504E-001
 2.1900099E+003, 1.0141819E+005, 1.1958941E+000,-2.4184150E-001, 2.3482780E-001
 2.2000331E+003, 1.0141825E+005, 1.1958921E+000,-2.4202683E-001, 2.3566243E-001
 2.2100211E+003, 1.0141829E+005, 1.1963221E+000,-2.4247200E-001, 2.3764851E-001
 2.2200091E+003, 1.0141833E+005, 1.1961805E+000,-2.4171884E-001, 2.3817244E-001
 2.2300324E+003, 1.0141836E+005, 1.1964989E+000,-2.4168020E-001, 2.3580692E-001
 2.2400204E+003, 1.0141841E+005, 1.1968925E+000,-2.4211426E-001, 2.3541208E-001
 2.2500084E+003, 1.0141847E+005, 1.1963544E+000,-2.4209868E-001, 2.3607487E-001
 2.2600317E+003, 1.0141851E+005, 1.1964225E+000,-2.4163468E-001, 2.3647381E-001
 2.2700197E+003, 1.0141855E+005, 1.1960675E+000,-2.4161952E-001, 2.3739826E-001
 2.2800077E+003, 1.0141859E+005, 1.1965759E+000,-2.4239513E-001, 2.3690060E-001
 2.2900310E+003, 1.0141864E+005, 1.1966965E+000,-2.4299072E-001, 2.3675713E-001
 2.3000190E+003, 1.0141868E+005, 1.1967779E+000,-2.4287314E-001, 2.3793241E-001
 2.3100070E+003, 1.0141872E+005, 1.1962962E+000,-2.4244230E-001, 2.3772578E-001
 2.3200303E+003, 1.0141876E+005, 1.1965452E+000,-2.4166358E-001, 2.3643392E-001
 2.3300183E+003, 1.0141880E+005, 1.1963288E+000,-2.4076828E-001, 2.3756833E-001
 2.3400063E+003, 1.0141882E+005, 1.1962740E+000,-2.3983579E-001, 2.3639781E-001
 2.3500296E+003, 1.0141886E+005, 1.1962362E+000,-2.4051437E-001, 2.3553737E-001
 2.3600176E+003, 1.0141890E+005, 1.1963293E+000,-2.4156573E-001, 2.3550999E-001
 2.3700056E+003, 1.0141896E+005, 1.1965149E+000,-2.4165560E-001, 2.3518981E-001
 2.3800289E+003, 1.0141901E+005, 1.1963045E+000,-2.4084388E-001, 2.3472403E-001
 2.3900169E+003, 1.0141905E+005, 1.1962597E+000,-2.4064916E-001, 2.3707820E-001
 2.4000049E+003, 1.0141907E+005, 1.1965803E+000,-2.4056634E-001, 2.3812668E-001
 2.4100281E+003, 1.0141909E+005, 1.1961011E+000,-2.4081914E-001, 2.3731420E-001
 2.4200161E+003, 1.0141913E+005, 1.1962050E+000,-2.4062110E-001, 2.3730502E-001
 2.4300041E+003, 1.0141915E+005, 1.1960118E+000,-2.4035660E-001, 2.3814744E-001
 2.4400274E+003, 1.0141917E+005, 1.1964160E+000,-2.4080856E-001, 2.3719120E-001
 2.4500154E+003, 1.0141920E+005, 1.1966905E+000,-2.4095092E-001, 2.3899899E-001
 2.4600034E+003, 1.0141922E+005, 1.1965926E+000,-2.4148574E-001, 2.3852349E-001
 2.4700267E+003, 1.0141924E+005, 1.1962152E+000,-2.4232563E-001, 2.3935384E-001
 2.4800147E+003, 1.0141927E+005, 1.1968265E+000,-2.4250563E-001, 2.3912237E-001
 2.4900027E+003, 1.0141930E+005, 1.1956856E+000,-2.4194443E-001, 2.3902575E-001
 2.5000260E+003, 1.0141932E+005, 1.1964206E+000,-2.4154092E-001, 2.3853923E-001
 2.5100140E+003, 1.0141935E+005, 1.1961314E+000,-2.4129862E-001, 2.3765358E-001
 2.5200020E+003, 1.0141939E+005, 1.1960051E+000,-2.4148074E-001, 2.3563572E-001
 2.5300253E+003, 1.0141943E+005, 1.1963594E+000,-2.4116861E-001, 2.3577645E-001
 2.5400133E+003, 1.0141947E+005, 1.1965335E+000,-2.4048837E-001, 2.3516022E-001
 2.5500013E+003, 1.0141952E+005, 1.1969699E+000,-2.4092390E-001, 2.3442254E-001
 2.5600246E+003, 1.0141957E+005, 1.1969400E+000,-2.4152765E-001, 2.3476383E-001
 2.5700126E+003, 1.0141961E+005, 1.1959999E+000,-2.4157076E-001, 2.3767966E-001
 2.5800006E+003, 1.0141963E+005, 1.1960283E+000,-2.4161989E-001, 2.3887189E-001
 2.5900239E+003, 1.0141966E+005, 1.1963048E+000,-2.4197910E-001, 2.3759702E-001
 2.6000119E+003, 1.0141970E+005, 1.1961911E+000,-2.4228309E-001, 2.3574219E-001
 2.6100352E+003, 1.0141975E+005, 1.1964677E+000,-2.4169088E-001, 2.3799734E-001
 2.6200231E+003, 1.0141976E+005, 1.1970946E+000,-2.4078117E-001, 2.3880008E-001
 2.6300111E+003, 1.0141978E+005, 1.1956861E+000,-2.4019730E-001, 2.3775880E-001
 2.6400344E+003, 1.0141980E+005, 1.1957396E+000,-2.4007373E-001, 2.3878060E-001
 2.6500224E+003, 1.0141981E+005, 1.1971973E+000,-2.4068099E-001, 2.3800029E-001
 2.6600104E+003, 1.0141984E+005, 1.1962578E+000,-2.4004920E-001, 2.3779419E-001
 2.6700337E+003, 1.0141985E+005, 1.1960296E+000,-2.3909938E-001, 2.3791774E-001
 2.6800217E+003, 1.0141987E+005, 1.1961915E+000,-2.3908900E-001, 2.3642718E-001
 2.6900097E+003, 1.0141989E+005, 1.1962441E+000,-2.3933855E-001, 2.3621370E-001
 2.7000330E+003, 1.0141992E+005, 1.1965575E+000,-2.4016829E-001, 2.3664296E-001
 2.7100210E+003, 1.0141995E+005, 1.1964328E+000,-2.4091723E-001, 2.3681676E-001
 2.7200090E+003, 1.0141997E+005, 1.1961678E+000,-2.4073490E-001, 2.3798996E-001
 2.7300323E+003, 1.0141999E+005, 1.1965823E+000,-2.4030450E-001, 2.3769971E-001
 2.7400203E+003, 1.0142002E+005, 1.1962359E+000,-2.4061818E-001, 2.3684840E-001
 2.7500083E+003, 1.0142005E+005, 1.1964492E+000,-2.4054191E-001, 2.3718788E-001
 2.7600316E+003, 1.0142007E+005, 1.1966971E+000,-2.4036062E-001, 2.3883919E-001
 2.7700196E+003, 1.0142008E+005, 1.1967269E+000,-2.4103552E-001, 2.3941838E-001
