s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-4.4049507E-001, 4.9588229E-001, 1.0132500E+005, 8.8318715E-001
 1.0161017E+001,-3.8577126E-001, 4.4787224E-001, 1.0126749E+005, 8.8317726E-001
 2.0067568E+001,-4.0030671E-001, 4.4599557E-001, 1.0114925E+005, 8.9417287E-001
 3.0008942E+001,-4.3925657E-001, 4.7180657E-001, 1.0105049E+005, 8.8820990E-001
 4.0074191E+001,-4.4613462E-001, 4.5906052E-001, 1.0096415E+005, 8.8803512E-001
 5.0077186E+001,-4.2249724E-001, 4.7941791E-001, 1.0088756E+005, 8.8046768E-001
 6.0019564E+001,-4.4430308E-001, 4.7395790E-001, 1.0081639E+005, 8.8156829E-001
 7.0048911E+001,-4.5930474E-001, 4.5692545E-001, 1.0075291E+005, 8.8667840E-001
 8.0030993E+001,-4.5541273E-001, 4.7015059E-001, 1.0069533E+005, 8.8201297E-001
 9.0093841E+001,-4.5012196E-001, 4.6425488E-001, 1.0064124E+005, 8.8464058E-001
 1.0002971E+002,-4.6735296E-001, 4.4630742E-001, 1.0059114E+005, 8.9441564E-001
 1.1002367E+002,-4.7430751E-001, 4.2126317E-001, 1.0054696E+005, 8.9831512E-001
 1.2000031E+002,-4.9469077E-001, 4.1688914E-001, 1.0050396E+005, 9.0277319E-001
 1.3001985E+002,-4.7631912E-001, 4.1730325E-001, 1.0046662E+005, 8.9951629E-001
 1.4007375E+002,-4.8562360E-001, 4.1799081E-001, 1.0043120E+005, 9.0142523E-001
 1.5008798E+002,-4.8669929E-001, 4.3380070E-001, 1.0040169E+005, 8.9791720E-001
 1.6001547E+002,-4.7176824E-001, 4.5490159E-001, 1.0037175E+005, 8.8713250E-001
 1.7008170E+002,-4.7038773E-001, 4.4363684E-001, 1.0034345E+005, 8.8765429E-001
 1.8001371E+002,-4.8045502E-001, 4.2665874E-001, 1.0031923E+005, 8.9554893E-001
 1.9002468E+002,-4.8842659E-001, 4.2595977E-001, 1.0029699E+005, 8.8975680E-001
 2.0004221E+002,-4.8985428E-001, 4.2369176E-001, 1.0027632E+005, 9.0097247E-001
 2.1001648E+002,-4.9677479E-001, 4.6063369E-001, 1.0025914E+005, 8.8990171E-001
 2.2006415E+002,-4.4712144E-001, 4.4898027E-001, 1.0024308E+005, 8.8485495E-001
 2.3006962E+002,-4.5635652E-001, 4.5707224E-001, 1.0022956E+005, 8.8243555E-001
 2.4002357E+002,-4.6265904E-001, 4.5320398E-001, 1.0021504E+005, 8.8790099E-001
 2.5007556E+002,-4.6325872E-001, 4.3059814E-001, 1.0020231E+005, 8.9136536E-001
 2.6003694E+002,-4.7809500E-001, 4.2297538E-001, 1.0018822E+005, 8.9045170E-001
 2.7009077E+002,-5.0004065E-001, 4.3935712E-001, 1.0017642E+005, 8.9111821E-001
 2.8007412E+002,-4.9094807E-001, 4.3902030E-001, 1.0016786E+005, 8.9176254E-001
 2.9002810E+002,-4.5474832E-001, 4.4243269E-001, 1.0015672E+005, 8.8353591E-001
 3.0009181E+002,-4.4826519E-001, 4.2666582E-001, 1.0014784E+005, 8.8977826E-001
 3.1002697E+002,-4.5400052E-001, 4.3556784E-001, 1.0014264E+005, 8.8721348E-001
 3.2007785E+002,-4.5991321E-001, 4.5468498E-001, 1.0013653E+005, 8.8510469E-001
 3.3004538E+002,-4.8169989E-001, 4.3577831E-001, 1.0012992E+005, 8.9457112E-001
 3.4007336E+002,-4.8828768E-001, 4.2625415E-001, 1.0012524E+005, 8.8882144E-001
 3.5005131E+002,-4.7959164E-001, 4.1175332E-001, 1.0012189E+005, 9.0050292E-001
 3.6004210E+002,-4.7194676E-001, 4.1683747E-001, 1.0011604E+005, 8.9705673E-001
 3.7003935E+002,-4.8195053E-001, 4.1525289E-001, 1.0011155E+005, 8.9434458E-001
 3.8006390E+002,-4.8213872E-001, 4.4339710E-001, 1.0010616E+005, 8.9448206E-001
 3.9004776E+002,-4.7161140E-001, 4.2933842E-001, 1.0010073E+005, 8.9313949E-001
 4.0009065E+002,-4.8392577E-001, 4.1372407E-001, 1.0009704E+005, 8.9458483E-001
 4.1008049E+002,-4.7718412E-001, 4.3378284E-001, 1.0009302E+005, 8.9274511E-001
 4.2002930E+002,-4.7581908E-001, 4.2325473E-001, 1.0008937E+005, 8.9003527E-001
 4.3000185E+002,-4.8764788E-001, 4.4597970E-001, 1.0008587E+005, 8.9501143E-001
 4.4001660E+002,-4.8282512E-001, 4.2953684E-001, 1.0008276E+005, 8.9473864E-001
 4.5000459E+002,-4.8117458E-001, 4.2851958E-001, 1.0008157E+005, 8.8991846E-001
 4.6004053E+002,-4.8637394E-001, 4.2637353E-001, 1.0007826E+005, 8.9002589E-001
 4.7001590E+002,-4.7603297E-001, 4.4519874E-001, 1.0007779E+005, 8.8800812E-001
 4.8004078E+002,-4.7277487E-001, 4.3183617E-001, 1.0007393E+005, 8.9269408E-001
 4.9008086E+002,-4.7521245E-001, 4.4072807E-001, 1.0006815E+005, 8.9184674E-001
 5.0005714E+002,-4.8834974E-001, 4.5513176E-001, 1.0006531E+005, 8.8328611E-001
 5.1008265E+002,-4.7182532E-001, 4.3456091E-001, 1.0006564E+005, 8.8735798E-001
 5.2002519E+002,-4.6467353E-001, 4.1933725E-001, 1.0006398E+005, 8.9253269E-001
 5.3007698E+002,-5.0302856E-001, 4.0471532E-001, 1.0006282E+005, 9.0520544E-001
 5.4003016E+002,-5.1249417E-001, 4.2968726E-001, 1.0006292E+005, 8.9783557E-001
 5.5007610E+002,-4.7396939E-001, 4.4809366E-001, 1.0006135E+005, 8.8493328E-001
 5.6007632E+002,-4.5893096E-001, 4.4700204E-001, 1.0005793E+005, 8.8366823E-001
 5.7002514E+002,-4.5040898E-001, 4.5575824E-001, 1.0005490E+005, 8.8062463E-001
 5.8006713E+002,-4.6582115E-001, 4.4242869E-001, 1.0005549E+005, 8.8312376E-001
 5.9003063E+002,-4.7848883E-001, 4.3135494E-001, 1.0005773E+005, 8.8764998E-001
 6.0007995E+002,-4.7119066E-001, 4.2506612E-001, 1.0005921E+005, 8.9360629E-001
 6.1008965E+002,-5.0471855E-001, 4.2042181E-001, 1.0005915E+005, 9.0270021E-001
 6.2007398E+002,-4.9979350E-001, 4.0407080E-001, 1.0005749E+005, 8.9974169E-001
 6.3008821E+002,-4.9764800E-001, 4.1217339E-001, 1.0005908E+005, 9.0344845E-001
 6.4007919E+002,-5.1363549E-001, 3.9421926E-001, 1.0005822E+005, 9.0122991E-001
 6.5007074E+002,-5.1645696E-001, 4.2510192E-001, 1.0005974E+005, 9.0119177E-001
 6.6003576E+002,-4.8980344E-001, 4.2525065E-001, 1.0005853E+005, 8.9620422E-001
 6.7005993E+002,-4.9493953E-001, 4.2156707E-001, 1.0005906E+005, 8.9808034E-001
 6.8007477E+002,-4.8796710E-001, 4.2025834E-001, 1.0005935E+005, 8.9272150E-001
 6.9004868E+002,-5.0267725E-001, 4.0398860E-001, 1.0006077E+005, 9.0270460E-001
 7.0000601E+002,-5.0806433E-001, 4.1264849E-001, 1.0006248E+005, 9.0096819E-001
 7.1007192E+002,-4.8458480E-001, 4.2973345E-001, 1.0006214E+005, 8.9768142E-001
 7.2003953E+002,-4.8646891E-001, 4.5158596E-001, 1.0006185E+005, 8.8926233E-001
 7.3007035E+002,-4.8441499E-001, 4.3154461E-001, 1.0005665E+005, 8.9112094E-001
 7.4004257E+002,-4.8420644E-001, 4.1346618E-001, 1.0005394E+005, 8.9687622E-001
 7.5007903E+002,-4.7805580E-001, 4.2087703E-001, 1.0005313E+005, 8.9235318E-001
 7.6004711E+002,-4.6364104E-001, 4.4235843E-001, 1.0005079E+005, 8.9025246E-001
 7.7003735E+002,-4.7687832E-001, 4.1523898E-001, 1.0004920E+005, 8.9371074E-001
 7.8005547E+002,-4.7934750E-001, 4.3859699E-001, 1.0004696E+005, 8.9875440E-001
 7.9002540E+002,-4.7684416E-001, 4.3994172E-001, 1.0004535E+005, 8.8903018E-001
 8.0005689E+002,-4.6697413E-001, 4.3841262E-001, 1.0004829E+005, 8.8726916E-001
 8.1000292E+002,-4.7206002E-001, 4.3557741E-001, 1.0004804E+005, 8.8816361E-001
 8.2007122E+002,-4.9976187E-001, 4.4591709E-001, 1.0004858E+005, 8.9204312E-001
 8.3002911E+002,-4.8867243E-001, 4.4662754E-001, 1.0004718E+005, 8.8730447E-001
 8.4005717E+002,-4.7147364E-001, 4.3327118E-001, 1.0004619E+005, 8.8810023E-001
 8.5006391E+002,-4.6203783E-001, 4.3188068E-001, 1.0004708E+005, 8.8952495E-001
 8.6007504E+002,-4.7152987E-001, 4.4080605E-001, 1.0004731E+005, 8.8789140E-001
 8.7004753E+002,-4.8674414E-001, 4.6148185E-001, 1.0004858E+005, 8.8375902E-001
 8.8001343E+002,-4.7148062E-001, 4.5170635E-001, 1.0004860E+005, 8.8689928E-001
 8.9002134E+002,-4.5169022E-001, 4.3901416E-001, 1.0004813E+005, 8.8893659E-001
 9.0003447E+002,-4.7479825E-001, 4.2037267E-001, 1.0004829E+005, 8.9244786E-001
 9.1001577E+002,-4.8137763E-001, 4.2796272E-001, 1.0004972E+005, 8.8789462E-001
 9.2009555E+002,-4.6651282E-001, 4.5494162E-001, 1.0004681E+005, 8.8840269E-001
 9.3006098E+002,-4.8277584E-001, 4.3141735E-001, 1.0004408E+005, 8.9055358E-001
 9.4003368E+002,-4.8321964E-001, 4.3472974E-001, 1.0004527E+005, 8.9330528E-001
 9.5001214E+002,-4.9147988E-001, 4.3919401E-001, 1.0004662E+005, 8.8938859E-001
 9.6007193E+002,-4.7537833E-001, 4.3813198E-001, 1.0004737E+005, 8.8475958E-001
 9.7009574E+002,-4.5807749E-001, 4.4623091E-001, 1.0004646E+005, 8.8431277E-001
 9.8001959E+002,-4.6916639E-001, 4.2751064E-001, 1.0004612E+005, 8.9024681E-001
 9.9004515E+002,-4.6724615E-001, 4.3599862E-001, 1.0004262E+005, 8.8816522E-001
 1.0001024E+003,-4.6283395E-001, 4.3296256E-001, 1.0004210E+005, 8.8374008E-001
 1.0100812E+003,-4.7860685E-001, 4.4105562E-001, 1.0004133E+005, 8.8384164E-001
 1.0200326E+003,-4.5066893E-001, 4.2551868E-001, 1.0004307E+005, 8.8909684E-001
 1.0300686E+003,-4.6903908E-001, 4.4763357E-001, 1.0004174E+005, 8.8415401E-001
 1.0400075E+003,-4.5344589E-001, 4.6406127E-001, 1.0004293E+005, 8.7903491E-001
 1.0500384E+003,-4.6769261E-001, 4.5909571E-001, 1.0004423E+005, 8.8335595E-001
 1.0600130E+003,-4.5343283E-001, 4.3972688E-001, 1.0004230E+005, 8.8354723E-001
 1.0700418E+003,-4.5987127E-001, 4.4556166E-001, 1.0004209E+005, 8.8766947E-001
 1.0800278E+003,-4.7623588E-001, 4.4246511E-001, 1.0004263E+005, 8.8717021E-001
 1.0900709E+003,-4.4448060E-001, 4.5474911E-001, 1.0004255E+005, 8.8115503E-001
 1.1000048E+003,-4.6488449E-001, 4.6648165E-001, 1.0004325E+005, 8.8565888E-001
 1.1100893E+003,-4.3299448E-001, 4.5241267E-001, 1.0004173E+005, 8.8416870E-001
 1.1200913E+003,-4.3859358E-001, 4.5049785E-001, 1.0004263E+005, 8.8258637E-001
 1.1300857E+003,-4.5384003E-001, 4.7952245E-001, 1.0004117E+005, 8.8008569E-001
 1.1400786E+003,-4.4787344E-001, 4.7496921E-001, 1.0003852E+005, 8.7600158E-001
 1.1500977E+003,-4.5148015E-001, 4.7879561E-001, 1.0003966E+005, 8.7358019E-001
 1.1600370E+003,-4.3757806E-001, 4.4738207E-001, 1.0004207E+005, 8.7882815E-001
 1.1700313E+003,-4.3061416E-001, 4.6402281E-001, 1.0004158E+005, 8.8072932E-001
 1.1800029E+003,-4.7293264E-001, 4.5595478E-001, 1.0004224E+005, 8.8393118E-001
 1.1900741E+003,-4.5573490E-001, 4.6313251E-001, 1.0004542E+005, 8.7623982E-001
 1.2000122E+003,-4.1071545E-001, 4.4223868E-001, 1.0004635E+005, 8.7826675E-001
 1.2100175E+003,-4.2032327E-001, 4.7564364E-001, 1.0004804E+005, 8.7468541E-001
 1.2200650E+003,-4.2095521E-001, 4.8116055E-001, 1.0004870E+005, 8.7133252E-001
 1.2300479E+003,-4.6408187E-001, 4.5334540E-001, 1.0005229E+005, 8.8463043E-001
 1.2400458E+003,-4.4909604E-001, 4.4991939E-001, 1.0005112E+005, 8.7934838E-001
 1.2500482E+003,-4.3071983E-001, 4.4963464E-001, 1.0004944E+005, 8.8360868E-001
 1.2600880E+003,-4.2879917E-001, 4.6831500E-001, 1.0005110E+005, 8.7881193E-001
 1.2700607E+003,-4.4569581E-001, 4.6999380E-001, 1.0005388E+005, 8.7346815E-001
 1.2800211E+003,-4.5396188E-001, 4.5909270E-001, 1.0005570E+005, 8.8087747E-001
 1.2900616E+003,-4.3452198E-001, 4.5840394E-001, 1.0005505E+005, 8.7799212E-001
 1.3000389E+003,-4.6274611E-001, 4.5553359E-001, 1.0005348E+005, 8.8146464E-001
 1.3100071E+003,-4.6578810E-001, 4.5181313E-001, 1.0005399E+005, 8.8547085E-001
 1.3200826E+003,-4.6612002E-001, 4.4492271E-001, 1.0005922E+005, 8.8571099E-001
 1.3300130E+003,-4.6125279E-001, 4.5344851E-001, 1.0005868E+005, 8.8320463E-001
 1.3400563E+003,-4.5851170E-001, 4.7166965E-001, 1.0005741E+005, 8.8207470E-001
 1.3500662E+003,-4.6274883E-001, 4.5438247E-001, 1.0005704E+005, 8.7970821E-001
 1.3600200E+003,-4.5606789E-001, 4.5359188E-001, 1.0005771E+005, 8.8471447E-001
 1.3680000E+003,-4.6033209E-001, 4.4905124E-001, 1.0005836E+005, 8.8957963E-001
