m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E-003,-9.1079920E-002, 6.6828944E-006, 1.0000000E+000,-4.0012500E-003,-9.1079920E-002, 5.0895176E-006, 1.0000000E+000,-4.0012500E-003,-9.1079920E-002, 4.4621314E-006, 1.0000000E+000,-4.0012500E-003,-9.1079920E-002, 6.4666357E-006, 1.0000000E+000,-4.0012500E-003,-9.1079920E-002, 8.0697700E-006, 1.0000000E+000,-4.0012500E-003, 9.1080081E-002, 6.8210226E-006, 1.0000000E+000,-4.0012500E-003, 9.1080081E-002, 5.2076693E-006, 1.0000000E+000,-4.0012500E-003, 9.1080081E-002, 4.5500323E-006, 1.0000000E+000,-4.0012500E-003, 9.1080081E-002, 6.5942096E-006, 1.0000000E+000,-4.0012500E-003, 9.1080081E-002, 8.2310186E-006, 1.0000000E+000
-3.7241379E-003,-9.1079920E-002, 6.3394822E-006, 1.0000000E+000,-3.7241379E-003,-9.1079920E-002, 4.7632706E-006, 1.0000000E+000,-3.7241379E-003,-9.1079920E-002, 4.2454542E-006, 1.0000000E+000,-3.7241379E-003,-9.1079920E-002, 6.1654070E-006, 1.0000000E+000,-3.7241379E-003,-9.1079920E-002, 7.8543414E-006, 1.0000000E+000,-3.7241379E-003, 9.1080081E-002, 6.4743249E-006, 1.0000000E+000,-3.7241379E-003, 9.1080081E-002, 4.8771800E-006, 1.0000000E+000,-3.7241379E-003, 9.1080081E-002, 4.3245384E-006, 1.0000000E+000,-3.7241379E-003, 9.1080081E-002, 6.2814592E-006, 1.0000000E+000,-3.7241379E-003, 9.1080081E-002, 8.0074385E-006, 1.0000000E+000
-3.4482759E-003,-9.1079920E-002, 6.1121337E-006, 1.0000000E+000,-3.4482759E-003,-9.1079920E-002, 4.5487946E-006, 1.0000000E+000,-3.4482759E-003,-9.1079920E-002, 4.0608142E-006, 1.0000000E+000,-3.4482759E-003,-9.1079920E-002, 5.9262862E-006, 1.0000000E+000,-3.4482759E-003,-9.1079920E-002, 7.6769293E-006, 1.0000000E+000,-3.4482759E-003, 9.1080081E-002, 6.2437524E-006, 1.0000000E+000,-3.4482759E-003, 9.1080081E-002, 4.6581785E-006, 1.0000000E+000,-3.4482759E-003, 9.1080081E-002, 4.1318806E-006, 1.0000000E+000,-3.4482759E-003, 9.1080081E-002, 6.0329521E-006, 1.0000000E+000,-3.4482759E-003, 9.1080081E-002, 7.8235213E-006, 1.0000000E+000
-3.1724138E-003,-9.1079920E-002, 5.8582235E-006, 1.0000000E+000,-3.1724138E-003,-9.1079920E-002, 4.3383714E-006, 1.0000000E+000,-3.1724138E-003,-9.1079920E-002, 3.8651132E-006, 1.0000000E+000,-3.1724138E-003,-9.1079920E-002, 5.6648088E-006, 1.0000000E+000,-3.1724138E-003,-9.1079920E-002, 7.4702653E-006, 1.0000000E+000,-3.1724138E-003, 9.1080081E-002, 5.9854429E-006, 1.0000000E+000,-3.1724138E-003, 9.1080081E-002, 4.4429713E-006, 1.0000000E+000,-3.1724138E-003, 9.1080081E-002, 3.9288887E-006, 1.0000000E+000,-3.1724138E-003, 9.1080081E-002, 5.7631738E-006, 1.0000000E+000,-3.1724138E-003, 9.1080081E-002, 7.6109049E-006, 1.0000000E+000
-2.8965517E-003,-9.1079920E-002, 5.5736088E-006, 1.0000000E+000,-2.8965517E-003,-9.1079920E-002, 4.1366210E-006, 1.0000000E+000,-2.8965517E-003,-9.1079920E-002, 3.6575444E-006, 1.0000000E+000,-2.8965517E-003,-9.1079920E-002, 5.3790532E-006, 1.0000000E+000,-2.8965517E-003,-9.1079920E-002, 7.2329693E-006, 1.0000000E+000,-2.8965517E-003, 9.1080081E-002, 5.6957759E-006, 1.0000000E+000,-2.8965517E-003, 9.1080081E-002, 4.2362607E-006, 1.0000000E+000,-2.8965517E-003, 9.1080081E-002, 3.7139921E-006, 1.0000000E+000,-2.8965517E-003, 9.1080081E-002, 5.4693492E-006, 1.0000000E+000,-2.8965517E-003, 9.1080081E-002, 7.3676049E-006, 1.0000000E+000
-2.6206897E-003,-9.1079920E-002, 5.0809907E-006, 1.0000000E+000,-2.6206897E-003,-9.1079920E-002, 3.8664980E-006, 1.0000000E+000,-2.6206897E-003,-9.1079920E-002, 3.3256848E-006, 1.0000000E+000,-2.6206897E-003,-9.1079920E-002, 4.8987795E-006, 1.0000000E+000,-2.6206897E-003,-9.1079920E-002, 6.8171997E-006, 1.0000000E+000,-2.6206897E-003, 9.1080081E-002, 5.1948283E-006, 1.0000000E+000,-2.6206897E-003, 9.1080081E-002, 3.9585127E-006, 1.0000000E+000,-2.6206897E-003, 9.1080081E-002, 3.3706049E-006, 1.0000000E+000,-2.6206897E-003, 9.1080081E-002, 4.9766016E-006, 1.0000000E+000,-2.6206897E-003, 9.1080081E-002, 6.9421982E-006, 1.0000000E+000
-2.3448276E-003,-9.1079920E-002, 4.7037945E-006, 1.0000000E+000,-2.3448276E-003,-9.1079920E-002, 3.7243829E-006, 1.0000000E+000,-2.3448276E-003,-9.1079920E-002, 3.0993954E-006, 1.0000000E+000,-2.3448276E-003,-9.1079920E-002, 4.5391742E-006, 1.0000000E+000,-2.3448276E-003,-9.1079920E-002, 6.4989785E-006, 1.0000000E+000,-2.3448276E-003, 9.1080081E-002, 4.8118283E-006, 1.0000000E+000,-2.3448276E-003, 9.1080081E-002, 3.8114899E-006, 1.0000000E+000,-2.3448276E-003, 9.1080081E-002, 3.1368240E-006, 1.0000000E+000,-2.3448276E-003, 9.1080081E-002, 4.6081366E-006, 1.0000000E+000,-2.3448276E-003, 9.1080081E-002, 6.6169673E-006, 1.0000000E+000
-2.0689655E-003,-9.1079920E-002, 4.2856605E-006, 1.0000000E+000,-2.0689655E-003,-9.1079920E-002, 3.6293277E-006, 1.0000000E+000,-2.0689655E-003,-9.1079920E-002, 2.8881053E-006, 1.0000000E+000,-2.0689655E-003,-9.1079920E-002, 4.1432721E-006, 1.0000000E+000,-2.0689655E-003,-9.1079920E-002, 6.1473499E-006, 1.0000000E+000,-2.0689655E-003, 9.1080081E-002, 4.3880477E-006, 1.0000000E+000,-2.0689655E-003, 9.1080081E-002, 3.7121444E-006, 1.0000000E+000,-2.0689655E-003, 9.1080081E-002, 2.9197580E-006, 1.0000000E+000,-2.0689655E-003, 9.1080081E-002, 4.2027236E-006, 1.0000000E+000,-2.0689655E-003, 9.1080081E-002, 6.2577761E-006, 1.0000000E+000
-1.7931034E-003,-9.1079920E-002, 3.8322566E-006, 1.0000000E+000,-1.7931034E-003,-9.1079920E-002, 3.5946970E-006, 1.0000000E+000,-1.7931034E-003,-9.1079920E-002, 2.7236549E-006, 1.0000000E+000,-1.7931034E-003,-9.1079920E-002, 3.7062394E-006, 1.0000000E+000,-1.7931034E-003,-9.1079920E-002, 5.7620459E-006, 1.0000000E+000,-1.7931034E-003, 9.1080081E-002, 3.9297748E-006, 1.0000000E+000,-1.7931034E-003, 9.1080081E-002, 3.6744354E-006, 1.0000000E+000,-1.7931034E-003, 9.1080081E-002, 2.7538703E-006, 1.0000000E+000,-1.7931034E-003, 9.1080081E-002, 3.7552995E-006, 1.0000000E+000,-1.7931034E-003, 9.1080081E-002, 5.8642757E-006, 1.0000000E+000
