s,kW
Time,Q
 0.0000000E+000,-6.3650332E-002
 1.0004009E+002,-5.7984966E-002
 2.0003028E+002,-5.7870674E-002
 3.0002047E+002,-5.7865126E-002
 4.0001067E+002,-5.7866039E-002
 5.0000086E+002,-5.7851033E-002
 6.0004095E+002,-5.7865741E-002
 7.0003114E+002,-5.7861995E-002
 8.0002133E+002,-5.7880506E-002
 9.0001153E+002,-5.7871618E-002
 1.0000000E+003,-5.7867050E-002
