s,kW,kW,Pa,kg/m3
 5.0003516E+002,-3.4056745E+000, 2.5844563E+000, 1.0210283E+005, 1.1890601E+000
 5.1005845E+002,-3.3956837E+000, 2.5919426E+000, 1.0210927E+005, 1.1905565E+000
 5.2008174E+002,-3.3792936E+000, 2.6054503E+000, 1.0211550E+005, 1.1889856E+000
 5.3010503E+002,-3.3584780E+000, 2.6138253E+000, 1.0212152E+005, 1.1876653E+000
 5.4012832E+002,-3.3344561E+000, 2.6244470E+000, 1.0212725E+005, 1.1881947E+000
 5.5001044E+002,-3.3135454E+000, 2.6268374E+000, 1.0213269E+005, 1.1881323E+000
 5.6003373E+002,-3.2931559E+000, 2.6175353E+000, 1.0213802E+005, 1.1883190E+000
 5.7005702E+002,-3.2952541E+000, 2.6249719E+000, 1.0214331E+005, 1.1872442E+000
 5.8008031E+002,-3.3037468E+000, 2.6422064E+000, 1.0214857E+005, 1.1886655E+000
 5.9010360E+002,-3.2943107E+000, 2.6643478E+000, 1.0215369E+005, 1.1873298E+000
 6.0012689E+002,-3.2666760E+000, 2.6922591E+000, 1.0215843E+005, 1.1870696E+000
 6.1000901E+002,-3.2761857E+000, 2.7152038E+000, 1.0216286E+005, 1.1910507E+000
 6.2003230E+002,-3.2894396E+000, 2.7281481E+000, 1.0216725E+005, 1.1889747E+000
 6.3005559E+002,-3.3069624E+000, 2.7394669E+000, 1.0217174E+005, 1.1872331E+000
 6.4007888E+002,-3.2735583E+000, 2.7575172E+000, 1.0217603E+005, 1.1883107E+000
 6.5010217E+002,-3.2540974E+000, 2.7583268E+000, 1.0217998E+005, 1.1880929E+000
 6.6012546E+002,-3.2156915E+000, 2.7447523E+000, 1.0218376E+005, 1.1896095E+000
 6.7000758E+002,-3.2020048E+000, 2.7338222E+000, 1.0218738E+005, 1.1880865E+000
 6.8003087E+002,-3.2110710E+000, 2.7336937E+000, 1.0219107E+005, 1.1882053E+000
 6.9005416E+002,-3.2250449E+000, 2.7553189E+000, 1.0219478E+005, 1.1863634E+000
 7.0007745E+002,-3.2342198E+000, 2.7774440E+000, 1.0219839E+005, 1.1864695E+000
 7.1010074E+002,-3.2441653E+000, 2.7985009E+000, 1.0220195E+005, 1.1881039E+000
 7.2012403E+002,-3.2568966E+000, 2.8233179E+000, 1.0220542E+005, 1.1892289E+000
 7.3000615E+002,-3.2619699E+000, 2.8393989E+000, 1.0220875E+005, 1.1893035E+000
 7.4002944E+002,-3.2399393E+000, 2.8432690E+000, 1.0221193E+005, 1.1862331E+000
 7.5005273E+002,-3.2107362E+000, 2.8327594E+000, 1.0221494E+005, 1.1890795E+000
 7.6007602E+002,-3.1918795E+000, 2.8220849E+000, 1.0221787E+005, 1.1889617E+000
 7.7009931E+002,-3.1655967E+000, 2.8134275E+000, 1.0222071E+005, 1.1882577E+000
 7.8012260E+002,-3.1393053E+000, 2.8162537E+000, 1.0222336E+005, 1.1875489E+000
 7.9000472E+002,-3.1645502E+000, 2.8342882E+000, 1.0222592E+005, 1.1868506E+000
 8.0002801E+002,-3.1570066E+000, 2.8534339E+000, 1.0222837E+005, 1.1921606E+000
 8.1005130E+002,-3.1695883E+000, 2.8583957E+000, 1.0223071E+005, 1.1883105E+000
 8.2007459E+002,-3.1928943E+000, 2.8599563E+000, 1.0223321E+005, 1.1873369E+000
 8.3009789E+002,-3.1722672E+000, 2.8643277E+000, 1.0223576E+005, 1.1886236E+000
 8.4012118E+002,-3.1567269E+000, 2.8682041E+000, 1.0223805E+005, 1.1876775E+000
 8.5000329E+002,-3.1626026E+000, 2.8725821E+000, 1.0224027E+005, 1.1854070E+000
 8.6002659E+002,-3.1653445E+000, 2.8780436E+000, 1.0224251E+005, 1.1875850E+000
 8.7004988E+002,-3.1726881E+000, 2.8980161E+000, 1.0224473E+005, 1.1884895E+000
 8.8007317E+002,-3.1719888E+000, 2.9122921E+000, 1.0224678E+005, 1.1889680E+000
 8.9009646E+002,-3.1678124E+000, 2.9095581E+000, 1.0224883E+005, 1.1918103E+000
 9.0011975E+002,-3.1511399E+000, 2.9057160E+000, 1.0225078E+005, 1.1872623E+000
 9.1000187E+002,-3.1310246E+000, 2.9057660E+000, 1.0225261E+005, 1.1858899E+000
 9.2002516E+002,-3.1174002E+000, 2.9071484E+000, 1.0225427E+005, 1.1889165E+000
 9.3004845E+002,-3.1170413E+000, 2.9081743E+000, 1.0225587E+005, 1.1892619E+000
 9.4007174E+002,-3.1340032E+000, 2.9141515E+000, 1.0225748E+005, 1.1890309E+000
 9.5009503E+002,-3.1623475E+000, 2.9303882E+000, 1.0225925E+005, 1.1868408E+000
 9.6011832E+002,-3.1637421E+000, 2.9574915E+000, 1.0226098E+005, 1.1869155E+000
 9.7000044E+002,-3.1653661E+000, 2.9720470E+000, 1.0226254E+005, 1.1880698E+000
 9.8002373E+002,-3.1839152E+000, 2.9754800E+000, 1.0226406E+005, 1.1888470E+000
 9.9004702E+002,-3.1768735E+000, 2.9760081E+000, 1.0226567E+005, 1.1887727E+000
 1.0000703E+003,-3.1441985E+000, 2.9680097E+000, 1.0226709E+005, 1.1875421E+000
 1.0100936E+003,-3.1371705E+000, 2.9596601E+000, 1.0226843E+005, 1.1858858E+000
 1.0201169E+003,-3.1097750E+000, 2.9555445E+000, 1.0226972E+005, 1.1864474E+000
 1.0301402E+003,-3.0834567E+000, 2.9522169E+000, 1.0227082E+005, 1.1882289E+000
 1.0400223E+003,-3.0862732E+000, 2.9669407E+000, 1.0227180E+005, 1.1890595E+000
 1.0500456E+003,-3.1011645E+000, 2.9745627E+000, 1.0227281E+005, 1.1881701E+000
 1.0600689E+003,-3.0924412E+000, 2.9764304E+000, 1.0227375E+005, 1.1886688E+000
 1.0700922E+003,-3.0827471E+000, 2.9762218E+000, 1.0227463E+005, 1.1891618E+000
 1.0801155E+003,-3.0610064E+000, 2.9727187E+000, 1.0227539E+005, 1.1867093E+000
 1.0901388E+003,-3.0423611E+000, 2.9755957E+000, 1.0227600E+005, 1.1882665E+000
 1.1000209E+003,-3.0493307E+000, 2.9714293E+000, 1.0227653E+005, 1.1887033E+000
 1.1100442E+003,-3.0670630E+000, 2.9656227E+000, 1.0227720E+005, 1.1878806E+000
 1.1200675E+003,-3.0716966E+000, 2.9593262E+000, 1.0227804E+005, 1.1910474E+000
 1.1300907E+003,-3.0728878E+000, 2.9722611E+000, 1.0227886E+005, 1.1882142E+000
 1.1401140E+003,-3.0877744E+000, 2.9958147E+000, 1.0227959E+005, 1.1877312E+000
 1.1501373E+003,-3.1004484E+000, 3.0100758E+000, 1.0228030E+005, 1.1890435E+000
 1.1600194E+003,-3.0996455E+000, 3.0091600E+000, 1.0228097E+005, 1.1923767E+000
 1.1700427E+003,-3.1001533E+000, 2.9988947E+000, 1.0228167E+005, 1.1897757E+000
 1.1800660E+003,-3.0909093E+000, 2.9910394E+000, 1.0228242E+005, 1.1889016E+000
 1.1900893E+003,-3.0808450E+000, 2.9808851E+000, 1.0228318E+005, 1.1874513E+000
 1.2001126E+003,-3.0664523E+000, 2.9748780E+000, 1.0228390E+005, 1.1871670E+000
 1.2101359E+003,-3.0680534E+000, 2.9612656E+000, 1.0228464E+005, 1.1886664E+000
 1.2200180E+003,-3.0673439E+000, 2.9541975E+000, 1.0228549E+005, 1.1880957E+000
 1.2300413E+003,-3.0612554E+000, 2.9561369E+000, 1.0228630E+005, 1.1876208E+000
 1.2400646E+003,-3.0562183E+000, 2.9663942E+000, 1.0228708E+005, 1.1889862E+000
 1.2500879E+003,-3.0541842E+000, 2.9614384E+000, 1.0228772E+005, 1.1889209E+000
 1.2601112E+003,-3.0503396E+000, 2.9532290E+000, 1.0228843E+005, 1.1882857E+000
 1.2701345E+003,-3.0486214E+000, 2.9578410E+000, 1.0228914E+005, 1.1881973E+000
 1.2800166E+003,-3.0686489E+000, 2.9749157E+000, 1.0228981E+005, 1.1878992E+000
 1.2900399E+003,-3.0736856E+000, 2.9912165E+000, 1.0229049E+005, 1.1871165E+000
 1.3000632E+003,-3.0795020E+000, 2.9988231E+000, 1.0229109E+005, 1.1891935E+000
 1.3100865E+003,-3.0768390E+000, 3.0036851E+000, 1.0229169E+005, 1.1883213E+000
 1.3201098E+003,-3.0754942E+000, 2.9965862E+000, 1.0229224E+005, 1.1879631E+000
 1.3301330E+003,-3.0590302E+000, 2.9816945E+000, 1.0229286E+005, 1.1882230E+000
 1.3400152E+003,-3.0583309E+000, 2.9866024E+000, 1.0229341E+005, 1.1892061E+000
 1.3500384E+003,-3.0419758E+000, 3.0083408E+000, 1.0229381E+005, 1.1871533E+000
 1.3600617E+003,-3.0468418E+000, 3.0068481E+000, 1.0229404E+005, 1.1899017E+000
 1.3700850E+003,-3.0600949E+000, 3.0082557E+000, 1.0229441E+005, 1.1883611E+000
 1.3801083E+003,-3.0707165E+000, 3.0245307E+000, 1.0229474E+005, 1.1877019E+000
 1.3901316E+003,-3.0714711E+000, 3.0240326E+000, 1.0229514E+005, 1.1886616E+000
 1.4000137E+003,-3.0695054E+000, 3.0302947E+000, 1.0229544E+005, 1.1875596E+000
 1.4100370E+003,-3.0666301E+000, 3.0197192E+000, 1.0229579E+005, 1.1869011E+000
 1.4200603E+003,-3.0356791E+000, 2.9969633E+000, 1.0229609E+005, 1.1869288E+000
 1.4300836E+003,-3.0148571E+000, 2.9778544E+000, 1.0229633E+005, 1.1859926E+000
 1.4401069E+003,-3.0040176E+000, 2.9570006E+000, 1.0229661E+005, 1.1875427E+000
 1.4501302E+003,-3.0113037E+000, 2.9603515E+000, 1.0229697E+005, 1.1868913E+000
 1.4600123E+003,-3.0142599E+000, 2.9863727E+000, 1.0229725E+005, 1.1874773E+000
 1.4700356E+003,-3.0289910E+000, 3.0303773E+000, 1.0229728E+005, 1.1895291E+000
 1.4800589E+003,-3.0461522E+000, 3.0497472E+000, 1.0229719E+005, 1.1869691E+000
 1.4900822E+003,-3.0577458E+000, 3.0435333E+000, 1.0229719E+005, 1.1875507E+000
 1.5001055E+003,-3.0522525E+000, 3.0298857E+000, 1.0229731E+005, 1.1885744E+000
 1.5101288E+003,-3.0134798E+000, 3.0072528E+000, 1.0229740E+005, 1.1883028E+000
 1.5200109E+003,-3.0001760E+000, 2.9881675E+000, 1.0229744E+005, 1.1880241E+000
 1.5300342E+003,-2.9945069E+000, 2.9655036E+000, 1.0229757E+005, 1.1875240E+000
 1.5400575E+003,-2.9997403E+000, 2.9708717E+000, 1.0229778E+005, 1.1881878E+000
 1.5500807E+003,-3.0145404E+000, 2.9890353E+000, 1.0229794E+005, 1.1869329E+000
 1.5601040E+003,-3.0263957E+000, 2.9968036E+000, 1.0229811E+005, 1.1863611E+000
 1.5701273E+003,-3.0443692E+000, 3.0029635E+000, 1.0229834E+005, 1.1921250E+000
 1.5800094E+003,-3.0512994E+000, 3.0063161E+000, 1.0229863E+005, 1.1875388E+000
 1.5900327E+003,-3.0433581E+000, 2.9922840E+000, 1.0229894E+005, 1.1890552E+000
 1.6000560E+003,-3.0495995E+000, 2.9783636E+000, 1.0229939E+005, 1.1871365E+000
 1.6100793E+003,-3.0309022E+000, 2.9740378E+000, 1.0229987E+005, 1.1906491E+000
 1.6201026E+003,-3.0328773E+000, 2.9847455E+000, 1.0230024E+005, 1.1866468E+000
 1.6301259E+003,-3.0241789E+000, 2.9874683E+000, 1.0230055E+005, 1.1878014E+000
 1.6400080E+003,-2.9896335E+000, 2.9788875E+000, 1.0230068E+005, 1.1895237E+000
 1.6500313E+003,-2.9833072E+000, 2.9770056E+000, 1.0230071E+005, 1.1896502E+000
 1.6600546E+003,-3.0052654E+000, 2.9904193E+000, 1.0230075E+005, 1.1891701E+000
 1.6700779E+003,-3.0163389E+000, 3.0035117E+000, 1.0230085E+005, 1.1881866E+000
 1.6801012E+003,-3.0123376E+000, 3.0032925E+000, 1.0230092E+005, 1.1875779E+000
 1.6901245E+003,-3.0165019E+000, 3.0002105E+000, 1.0230100E+005, 1.1887010E+000
 1.7000066E+003,-2.9972723E+000, 3.0004109E+000, 1.0230100E+005, 1.1878693E+000
 1.7100299E+003,-3.0143226E+000, 3.0063246E+000, 1.0230097E+005, 1.1870032E+000
 1.7200532E+003,-3.0266847E+000, 3.0235857E+000, 1.0230096E+005, 1.1895319E+000
 1.7300765E+003,-3.0297565E+000, 3.0309121E+000, 1.0230094E+005, 1.1877156E+000
 1.7400998E+003,-3.0240990E+000, 3.0225086E+000, 1.0230089E+005, 1.1858170E+000
 1.7501230E+003,-3.0219172E+000, 2.9960822E+000, 1.0230094E+005, 1.1865616E+000
 1.7600052E+003,-3.0303106E+000, 2.9849951E+000, 1.0230120E+005, 1.1878798E+000
 1.7700285E+003,-3.0564581E+000, 3.0002223E+000, 1.0230158E+005, 1.1891586E+000
 1.7800517E+003,-3.0723195E+000, 3.0155292E+000, 1.0230201E+005, 1.1882066E+000
 1.7900750E+003,-3.0724129E+000, 3.0271916E+000, 1.0230238E+005, 1.1858093E+000
 1.8000983E+003,-3.0668666E+000, 3.0468828E+000, 1.0230264E+005, 1.1872175E+000
 1.8101216E+003,-3.0708317E+000, 3.0612694E+000, 1.0230269E+005, 1.1870288E+000
 1.8200037E+003,-3.0791659E+000, 3.0689822E+000, 1.0230275E+005, 1.1901341E+000
 1.8300270E+003,-3.0812999E+000, 3.0587868E+000, 1.0230283E+005, 1.1891325E+000
 1.8400503E+003,-3.0645778E+000, 3.0314471E+000, 1.0230304E+005, 1.1907373E+000
 1.8500736E+003,-3.0352810E+000, 3.0036754E+000, 1.0230322E+005, 1.1893437E+000
 1.8600969E+003,-3.0271258E+000, 2.9840099E+000, 1.0230347E+005, 1.1869522E+000
 1.8701202E+003,-3.0335503E+000, 2.9890144E+000, 1.0230383E+005, 1.1879264E+000
 1.8800023E+003,-3.0477392E+000, 3.0097844E+000, 1.0230412E+005, 1.1904831E+000
 1.8900256E+003,-3.0548197E+000, 3.0341633E+000, 1.0230436E+005, 1.1909125E+000
 1.9000489E+003,-3.0525997E+000, 3.0461142E+000, 1.0230442E+005, 1.1866949E+000
 1.9100722E+003,-3.0630777E+000, 3.0360728E+000, 1.0230452E+005, 1.1872142E+000
 1.9200955E+003,-3.0511582E+000, 3.0295980E+000, 1.0230468E+005, 1.1890252E+000
 1.9301188E+003,-3.0543654E+000, 3.0297435E+000, 1.0230484E+005, 1.1863140E+000
 1.9400009E+003,-3.0614835E+000, 3.0334016E+000, 1.0230500E+005, 1.1870940E+000
 1.9500242E+003,-3.0589238E+000, 3.0364653E+000, 1.0230519E+005, 1.1891525E+000
 1.9600475E+003,-3.0434932E+000, 3.0222188E+000, 1.0230531E+005, 1.1875867E+000
 1.9700707E+003,-3.0474307E+000, 3.0098995E+000, 1.0230554E+005, 1.1870780E+000
 1.9800940E+003,-3.0444803E+000, 3.0171101E+000, 1.0230578E+005, 1.1891034E+000
 1.9901173E+003,-3.0247855E+000, 3.0326021E+000, 1.0230582E+005, 1.1883692E+000
 2.0001406E+003,-3.0399550E+000, 3.0356097E+000, 1.0230575E+005, 1.1883028E+000
 2.0100227E+003,-3.0547060E+000, 3.0259187E+000, 1.0230586E+005, 1.1892789E+000
 2.0200460E+003,-3.0448606E+000, 3.0152914E+000, 1.0230603E+005, 1.1886234E+000
 2.0300693E+003,-3.0550126E+000, 3.0057627E+000, 1.0230628E+005, 1.1885782E+000
 2.0400926E+003,-3.0540083E+000, 3.0170889E+000, 1.0230659E+005, 1.1884419E+000
 2.0501159E+003,-3.0442044E+000, 3.0382606E+000, 1.0230671E+005, 1.1869220E+000
 2.0601392E+003,-3.0238727E+000, 3.0427326E+000, 1.0230663E+005, 1.1882816E+000
 2.0700213E+003,-3.0288891E+000, 3.0434365E+000, 1.0230644E+005, 1.1890897E+000
 2.0800446E+003,-3.0330553E+000, 3.0477211E+000, 1.0230635E+005, 1.1873721E+000
 2.0900679E+003,-3.0352925E+000, 3.0447479E+000, 1.0230622E+005, 1.1851730E+000
 2.1000912E+003,-3.0419284E+000, 3.0359942E+000, 1.0230617E+005, 1.1878124E+000
 2.1101145E+003,-3.0512241E+000, 3.0289072E+000, 1.0230629E+005, 1.1883720E+000
 2.1201378E+003,-3.0448414E+000, 3.0315381E+000, 1.0230641E+005, 1.1865489E+000
 2.1300199E+003,-3.0180704E+000, 3.0259299E+000, 1.0230640E+005, 1.1885964E+000
 2.1400432E+003,-2.9958823E+000, 3.0166660E+000, 1.0230623E+005, 1.1873649E+000
 2.1500665E+003,-2.9886530E+000, 3.0101667E+000, 1.0230602E+005, 1.1862157E+000
 2.1600898E+003,-2.9985124E+000, 3.0171448E+000, 1.0230578E+005, 1.1880365E+000
 2.1701130E+003,-3.0254575E+000, 3.0319856E+000, 1.0230565E+005, 1.1898972E+000
 2.1801363E+003,-3.0389220E+000, 3.0426571E+000, 1.0230558E+005, 1.1892927E+000
 2.1900185E+003,-3.0554898E+000, 3.0443778E+000, 1.0230556E+005, 1.1928899E+000
 2.2000417E+003,-3.0632784E+000, 3.0588259E+000, 1.0230562E+005, 1.1886554E+000
 2.2100650E+003,-3.0497264E+000, 3.0666944E+000, 1.0230550E+005, 1.1893233E+000
 2.2200883E+003,-3.0403408E+000, 3.0573581E+000, 1.0230533E+005, 1.1860987E+000
 2.2301116E+003,-3.0175878E+000, 3.0313512E+000, 1.0230518E+005, 1.1878070E+000
 2.2401349E+003,-3.0004759E+000, 3.0087033E+000, 1.0230506E+005, 1.1881191E+000
 2.2500170E+003,-3.0041080E+000, 2.9951540E+000, 1.0230502E+005, 1.1878850E+000
 2.2600403E+003,-3.0127088E+000, 2.9989271E+000, 1.0230505E+005, 1.1889134E+000
 2.2700636E+003,-3.0352534E+000, 3.0065937E+000, 1.0230520E+005, 1.1856451E+000
 2.2800869E+003,-3.0387147E+000, 3.0251123E+000, 1.0230533E+005, 1.1888013E+000
 2.2901102E+003,-3.0582673E+000, 3.0300795E+000, 1.0230544E+005, 1.1866774E+000
 2.3001335E+003,-3.0634206E+000, 3.0236566E+000, 1.0230569E+005, 1.1874414E+000
 2.3100156E+003,-3.0615254E+000, 3.0178148E+000, 1.0230596E+005, 1.1867625E+000
 2.3200389E+003,-3.0509875E+000, 3.0125140E+000, 1.0230625E+005, 1.1881420E+000
 2.3300622E+003,-3.0338268E+000, 3.0055442E+000, 1.0230649E+005, 1.1872376E+000
 2.3400855E+003,-3.0169869E+000, 2.9995879E+000, 1.0230664E+005, 1.1875765E+000
 2.3501088E+003,-3.0096494E+000, 2.9972219E+000, 1.0230674E+005, 1.1869955E+000
 2.3601321E+003,-2.9985843E+000, 2.9955064E+000, 1.0230677E+005, 1.1877976E+000
 2.3700142E+003,-2.9934296E+000, 3.0014287E+000, 1.0230671E+005, 1.1893378E+000
 2.3800375E+003,-2.9982872E+000, 3.0131733E+000, 1.0230658E+005, 1.1893304E+000
 2.3900607E+003,-3.0190862E+000, 3.0220201E+000, 1.0230646E+005, 1.1882691E+000
 2.4000840E+003,-3.0283563E+000, 3.0286143E+000, 1.0230645E+005, 1.1867657E+000
 2.4101073E+003,-3.0387692E+000, 3.0404769E+000, 1.0230639E+005, 1.1909694E+000
 2.4201306E+003,-3.0615713E+000, 3.0524162E+000, 1.0230640E+005, 1.1878167E+000
 2.4300127E+003,-3.0471475E+000, 3.0540428E+000, 1.0230643E+005, 1.1868264E+000
 2.4400360E+003,-3.0198028E+000, 3.0526063E+000, 1.0230622E+005, 1.1893936E+000
 2.4500593E+003,-3.0148256E+000, 3.0386998E+000, 1.0230596E+005, 1.1895001E+000
 2.4600826E+003,-3.0201996E+000, 3.0199205E+000, 1.0230584E+005, 1.1842211E+000
 2.4701059E+003,-3.0298278E+000, 3.0187426E+000, 1.0230588E+005, 1.1879296E+000
 2.4801292E+003,-3.0370868E+000, 3.0246575E+000, 1.0230594E+005, 1.1878909E+000
 2.4900113E+003,-3.0439198E+000, 3.0220972E+000, 1.0230607E+005, 1.1884051E+000
 2.5000346E+003,-3.0283209E+000, 3.0239919E+000, 1.0230620E+005, 1.1892385E+000
 2.5100579E+003,-3.0328131E+000, 3.0277704E+000, 1.0230618E+005, 1.1909264E+000
 2.5200812E+003,-3.0330458E+000, 3.0334251E+000, 1.0230617E+005, 1.1884565E+000
 2.5301045E+003,-3.0320822E+000, 3.0259139E+000, 1.0230613E+005, 1.1891815E+000
 2.5401278E+003,-3.0218606E+000, 3.0131762E+000, 1.0230621E+005, 1.1909891E+000
 2.5500099E+003,-2.9930566E+000, 2.9991978E+000, 1.0230622E+005, 1.1889232E+000
 2.5600332E+003,-2.9621405E+000, 2.9884766E+000, 1.0230604E+005, 1.1881689E+000
 2.5700565E+003,-2.9854223E+000, 2.9947815E+000, 1.0230586E+005, 1.1885445E+000
 2.5800798E+003,-3.0070226E+000, 3.0045261E+000, 1.0230578E+005, 1.1882204E+000
 2.5901030E+003,-3.0223471E+000, 3.0201649E+000, 1.0230581E+005, 1.1895234E+000
 2.6001263E+003,-3.0219732E+000, 3.0294924E+000, 1.0230576E+005, 1.1899091E+000
 2.6100085E+003,-3.0238479E+000, 3.0266174E+000, 1.0230568E+005, 1.1898362E+000
 2.6200317E+003,-3.0325401E+000, 3.0299279E+000, 1.0230564E+005, 1.1898284E+000
 2.6300550E+003,-3.0264410E+000, 3.0321981E+000, 1.0230561E+005, 1.1890745E+000
 2.6400783E+003,-3.0380514E+000, 3.0279744E+000, 1.0230557E+005, 1.1862810E+000
 2.6501016E+003,-3.0631374E+000, 3.0420012E+000, 1.0230570E+005, 1.1906463E+000
 2.6601249E+003,-3.0619201E+000, 3.0521305E+000, 1.0230586E+005, 1.1869229E+000
 2.6700070E+003,-3.0342203E+000, 3.0373659E+000, 1.0230584E+005, 1.1899958E+000
 2.6800303E+003,-3.0331253E+000, 3.0192745E+000, 1.0230586E+005, 1.1880203E+000
 2.6900536E+003,-3.0155416E+000, 3.0143366E+000, 1.0230587E+005, 1.1898862E+000
 2.7000769E+003,-3.0203936E+000, 3.0161007E+000, 1.0230584E+005, 1.1888997E+000
 2.7101002E+003,-3.0165971E+000, 3.0255485E+000, 1.0230582E+005, 1.1871957E+000
 2.7201235E+003,-3.0183669E+000, 3.0194555E+000, 1.0230573E+005, 1.1869427E+000
 2.7300056E+003,-3.0086559E+000, 3.0139333E+000, 1.0230568E+005, 1.1888223E+000
 2.7400289E+003,-3.0216134E+000, 3.0269280E+000, 1.0230560E+005, 1.1880239E+000
 2.7500522E+003,-3.0201007E+000, 3.0429651E+000, 1.0230547E+005, 1.1890655E+000
 2.7600755E+003,-3.0357509E+000, 3.0385755E+000, 1.0230531E+005, 1.1875908E+000
 2.7700988E+003,-3.0236098E+000, 3.0260751E+000, 1.0230527E+005, 1.1877407E+000
