s,kW,kW,Pa,kg/m3
 5.2006791E+002,-2.0000531E+001, 1.8128200E+001, 1.0496272E+005, 1.1533083E+000
 5.3012080E+002,-1.9991062E+001, 1.8116097E+001, 1.0497731E+005, 1.1547656E+000
 5.4003328E+002,-1.9907144E+001, 1.8151675E+001, 1.0499143E+005, 1.1623558E+000
 5.5009466E+002,-2.0064088E+001, 1.8461267E+001, 1.0500468E+005, 1.1587889E+000
 5.6011146E+002,-2.0077867E+001, 1.8683544E+001, 1.0501617E+005, 1.1578734E+000
 5.7008436E+002,-2.0013374E+001, 1.8598812E+001, 1.0502725E+005, 1.1596035E+000
 5.8012233E+002,-2.0084164E+001, 1.8646367E+001, 1.0503852E+005, 1.1563538E+000
 5.9005503E+002,-1.9898068E+001, 1.8612275E+001, 1.0504905E+005, 1.1633857E+000
 6.0002124E+002,-1.9809926E+001, 1.8515151E+001, 1.0505873E+005, 1.1626027E+000
 6.1002235E+002,-1.9885982E+001, 1.8603526E+001, 1.0506892E+005, 1.1525803E+000
 6.2001547E+002,-1.9918096E+001, 1.8731482E+001, 1.0507859E+005, 1.1552341E+000
 6.3006244E+002,-1.9655045E+001, 1.8655834E+001, 1.0508687E+005, 1.1598746E+000
 6.4005847E+002,-1.9647662E+001, 1.8589867E+001, 1.0509478E+005, 1.1541905E+000
 6.5000088E+002,-1.9650045E+001, 1.8692906E+001, 1.0510253E+005, 1.1615918E+000
 6.6004102E+002,-1.9815488E+001, 1.8727819E+001, 1.0511021E+005, 1.1594010E+000
 6.7003232E+002,-1.9724429E+001, 1.8701116E+001, 1.0511860E+005, 1.1646849E+000
 6.8000144E+002,-1.9778356E+001, 1.8765848E+001, 1.0512621E+005, 1.1555304E+000
 6.9005571E+002,-1.9771698E+001, 1.8844935E+001, 1.0513368E+005, 1.1621512E+000
 7.0002845E+002,-1.9742181E+001, 1.8752823E+001, 1.0514087E+005, 1.1579244E+000
 7.1010838E+002,-1.9537324E+001, 1.8623006E+001, 1.0514830E+005, 1.1595945E+000
 7.2006824E+002,-1.9469160E+001, 1.8703427E+001, 1.0515479E+005, 1.1565939E+000
 7.3008790E+002,-1.9540147E+001, 1.8876777E+001, 1.0516010E+005, 1.1635178E+000
 7.4004774E+002,-1.9583451E+001, 1.8984542E+001, 1.0516487E+005, 1.1500158E+000
 7.5008378E+002,-1.9695971E+001, 1.8956978E+001, 1.0516958E+005, 1.1545274E+000
 7.6006153E+002,-1.9722746E+001, 1.8966641E+001, 1.0517525E+005, 1.1583191E+000
 7.7005931E+002,-1.9693479E+001, 1.8865731E+001, 1.0518115E+005, 1.1570193E+000
 7.8013123E+002,-1.9528086E+001, 1.8795337E+001, 1.0518719E+005, 1.1580150E+000
 7.9005450E+002,-1.9532297E+001, 1.8790397E+001, 1.0519273E+005, 1.1546448E+000
 8.0000088E+002,-1.9500239E+001, 1.8871113E+001, 1.0519791E+005, 1.1585912E+000
 8.1002999E+002,-1.9560210E+001, 1.9041948E+001, 1.0520222E+005, 1.1569372E+000
 8.2007357E+002,-1.9586176E+001, 1.9132477E+001, 1.0520580E+005, 1.1584142E+000
 8.3006815E+002,-1.9544103E+001, 1.9105667E+001, 1.0520927E+005, 1.1570021E+000
 8.4003808E+002,-1.9282452E+001, 1.9045697E+001, 1.0521146E+005, 1.1584581E+000
 8.5004021E+002,-1.9301574E+001, 1.9015197E+001, 1.0521341E+005, 1.1637243E+000
 8.6011048E+002,-1.9308552E+001, 1.9136403E+001, 1.0521517E+005, 1.1592664E+000
 8.7010956E+002,-1.9377217E+001, 1.9083737E+001, 1.0521662E+005, 1.1548760E+000
 8.8011386E+002,-1.9422103E+001, 1.9080283E+001, 1.0521902E+005, 1.1541528E+000
 8.9007733E+002,-1.9496359E+001, 1.9073938E+001, 1.0522157E+005, 1.1569935E+000
 9.0005196E+002,-1.9427711E+001, 1.8996377E+001, 1.0522474E+005, 1.1552365E+000
 9.1002724E+002,-1.9410524E+001, 1.8950503E+001, 1.0522806E+005, 1.1556353E+000
 9.2008385E+002,-1.9475512E+001, 1.9056973E+001, 1.0523136E+005, 1.1620165E+000
 9.3002964E+002,-1.9404711E+001, 1.9107938E+001, 1.0523394E+005, 1.1603825E+000
 9.4005896E+002,-1.9355690E+001, 1.9053073E+001, 1.0523606E+005, 1.1520490E+000
 9.5008225E+002,-1.9407195E+001, 1.9187164E+001, 1.0523791E+005, 1.1590192E+000
 9.6005927E+002,-1.9341948E+001, 1.9157211E+001, 1.0523923E+005, 1.1570562E+000
 9.7009233E+002,-1.9269503E+001, 1.9040200E+001, 1.0524062E+005, 1.1588455E+000
 9.8006062E+002,-1.9198072E+001, 1.8986049E+001, 1.0524209E+005, 1.1558981E+000
 9.9004472E+002,-1.9316152E+001, 1.9073751E+001, 1.0524370E+005, 1.1540923E+000
 1.0000765E+003,-1.9330644E+001, 1.9130069E+001, 1.0524500E+005, 1.1594492E+000
 1.0100962E+003,-1.9426171E+001, 1.9112337E+001, 1.0524675E+005, 1.1531935E+000
 1.0201195E+003,-1.9454827E+001, 1.9188539E+001, 1.0524881E+005, 1.1715207E+000
 1.0300073E+003,-1.9467568E+001, 1.9223690E+001, 1.0525041E+005, 1.1546244E+000
 1.0400899E+003,-1.9486486E+001, 1.9288313E+001, 1.0525230E+005, 1.1582745E+000
 1.0500680E+003,-1.9310585E+001, 1.9237425E+001, 1.0525279E+005, 1.1618724E+000
 1.0600201E+003,-1.9308134E+001, 1.9102531E+001, 1.0525382E+005, 1.1555655E+000
 1.0701365E+003,-1.9074097E+001, 1.9057153E+001, 1.0525455E+005, 1.1533736E+000
 1.0800325E+003,-1.9355798E+001, 1.9302147E+001, 1.0525445E+005, 1.1552369E+000
 1.0900311E+003,-1.9379347E+001, 1.9373648E+001, 1.0525442E+005, 1.1614581E+000
 1.1001090E+003,-1.9154405E+001, 1.9128461E+001, 1.0525404E+005, 1.1561293E+000
 1.1100057E+003,-1.9201963E+001, 1.9101462E+001, 1.0525445E+005, 1.1547527E+000
 1.1200151E+003,-1.9234313E+001, 1.9101092E+001, 1.0525520E+005, 1.1536654E+000
 1.1300216E+003,-1.9175428E+001, 1.9216093E+001, 1.0525539E+005, 1.1580811E+000
 1.1400282E+003,-1.9191016E+001, 1.9251195E+001, 1.0525486E+005, 1.1568201E+000
 1.1500177E+003,-1.9223968E+001, 1.9258958E+001, 1.0525429E+005, 1.1624024E+000
 1.1600855E+003,-1.9201541E+001, 1.9251643E+001, 1.0525369E+005, 1.1546872E+000
 1.1701257E+003,-1.9223298E+001, 1.9158826E+001, 1.0525333E+005, 1.1586026E+000
 1.1800454E+003,-1.9273162E+001, 1.9110106E+001, 1.0525409E+005, 1.1609340E+000
 1.1900302E+003,-1.9306320E+001, 1.9151095E+001, 1.0525523E+005, 1.1517223E+000
 1.2000883E+003,-1.9387180E+001, 1.9234380E+001, 1.0525610E+005, 1.1525184E+000
 1.2101098E+003,-1.9265245E+001, 1.9163049E+001, 1.0525690E+005, 1.1636195E+000
 1.2200049E+003,-1.9102618E+001, 1.9175467E+001, 1.0525669E+005, 1.1563456E+000
 1.2301240E+003,-1.9281924E+001, 1.9182547E+001, 1.0525656E+005, 1.1597452E+000
 1.2400885E+003,-1.9406372E+001, 1.9239627E+001, 1.0525751E+005, 1.1600541E+000
 1.2500618E+003,-1.9416534E+001, 1.9258709E+001, 1.0525855E+005, 1.1574242E+000
 1.2600249E+003,-1.9525083E+001, 1.9387955E+001, 1.0525963E+005, 1.1568446E+000
 1.2700356E+003,-1.9432337E+001, 1.9397735E+001, 1.0525982E+005, 1.1654110E+000
 1.2800135E+003,-1.9437848E+001, 1.9356299E+001, 1.0526002E+005, 1.1564123E+000
 1.2900706E+003,-1.9551288E+001, 1.9429726E+001, 1.0526056E+005, 1.1638907E+000
 1.3000892E+003,-1.9568804E+001, 1.9398921E+001, 1.0526139E+005, 1.1596688E+000
 1.3101078E+003,-1.9533741E+001, 1.9387920E+001, 1.0526244E+005, 1.1618746E+000
 1.3200383E+003,-1.9406409E+001, 1.9157787E+001, 1.0526389E+005, 1.1574673E+000
 1.3300017E+003,-1.9235795E+001, 1.9089931E+001, 1.0526517E+005, 1.1542429E+000
 1.3400607E+003,-1.9305510E+001, 1.9240639E+001, 1.0526580E+005, 1.1588256E+000
 1.3500282E+003,-1.9269304E+001, 1.9218993E+001, 1.0526579E+005, 1.1567821E+000
 1.3600515E+003,-1.9363277E+001, 1.9195971E+001, 1.0526641E+005, 1.1599796E+000
 1.3700654E+003,-1.9491855E+001, 1.9326678E+001, 1.0526743E+005, 1.1719305E+000
 1.3801031E+003,-1.9495360E+001, 1.9378676E+001, 1.0526846E+005, 1.1591271E+000
 1.3900594E+003,-1.9502137E+001, 1.9303584E+001, 1.0526934E+005, 1.1544415E+000
 1.4000979E+003,-1.9335366E+001, 1.9278645E+001, 1.0527017E+005, 1.1607470E+000
 1.4100027E+003,-1.9280688E+001, 1.9187519E+001, 1.0527065E+005, 1.1561098E+000
 1.4200842E+003,-1.9271868E+001, 1.9158863E+001, 1.0527136E+005, 1.1610335E+000
 1.4300982E+003,-1.9232353E+001, 1.9289044E+001, 1.0527139E+005, 1.1521794E+000
 1.4400124E+003,-1.9170592E+001, 1.9231491E+001, 1.0527065E+005, 1.1574952E+000
 1.4501154E+003,-1.9171210E+001, 1.9119889E+001, 1.0527043E+005, 1.1547787E+000
 1.4601186E+003,-1.9183014E+001, 1.9064270E+001, 1.0527085E+005, 1.1576076E+000
 1.4700007E+003,-1.9222887E+001, 1.9090444E+001, 1.0527153E+005, 1.1591912E+000
 1.4800848E+003,-1.9208020E+001, 1.9204058E+001, 1.0527193E+005, 1.1557062E+000
 1.4900185E+003,-1.9271580E+001, 1.9211095E+001, 1.0527181E+005, 1.1564851E+000
 1.5000583E+003,-1.9267142E+001, 1.9279161E+001, 1.0527187E+005, 1.1587942E+000
 1.5100929E+003,-1.9256500E+001, 1.9358357E+001, 1.0527121E+005, 1.1537377E+000
 1.5200662E+003,-1.9215047E+001, 1.9331584E+001, 1.0527020E+005, 1.1634642E+000
 1.5300202E+003,-1.9151713E+001, 1.9257133E+001, 1.0526936E+005, 1.1579201E+000
 1.5400089E+003,-1.9102278E+001, 1.9184150E+001, 1.0526830E+005, 1.1580505E+000
 1.5501320E+003,-1.9063355E+001, 1.9138943E+001, 1.0526755E+005, 1.1650083E+000
 1.5601035E+003,-1.9163235E+001, 1.9271785E+001, 1.0526683E+005, 1.1585816E+000
 1.5700168E+003,-1.9229952E+001, 1.9384432E+001, 1.0526531E+005, 1.1607473E+000
 1.5800109E+003,-1.9107954E+001, 1.9233483E+001, 1.0526419E+005, 1.1564263E+000
 1.5900342E+003,-1.8848960E+001, 1.8986879E+001, 1.0526281E+005, 1.1558158E+000
 1.6000575E+003,-1.8872765E+001, 1.9069277E+001, 1.0526113E+005, 1.1546896E+000
 1.6100998E+003,-1.9087776E+001, 1.9416685E+001, 1.0525907E+005, 1.1577064E+000
 1.6200783E+003,-1.9308899E+001, 1.9597688E+001, 1.0525638E+005, 1.1545027E+000
 1.6300359E+003,-1.9253931E+001, 1.9367985E+001, 1.0525452E+005, 1.1574305E+000
 1.6401317E+003,-1.9145145E+001, 1.9043332E+001, 1.0525429E+005, 1.1539324E+000
 1.6500414E+003,-1.9016977E+001, 1.9006945E+001, 1.0525434E+005, 1.1532815E+000
 1.6600021E+003,-1.9138513E+001, 1.9126709E+001, 1.0525437E+005, 1.1532418E+000
 1.6700388E+003,-1.9222637E+001, 1.9235542E+001, 1.0525389E+005, 1.1550553E+000
 1.6800302E+003,-1.9264824E+001, 1.9262332E+001, 1.0525379E+005, 1.1659882E+000
 1.6900364E+003,-1.9199487E+001, 1.9178729E+001, 1.0525377E+005, 1.1621619E+000
 1.7000418E+003,-1.9062290E+001, 1.9073511E+001, 1.0525360E+005, 1.1508764E+000
 1.7100650E+003,-1.9133476E+001, 1.9087327E+001, 1.0525349E+005, 1.1552443E+000
 1.7200454E+003,-1.9063103E+001, 1.9104484E+001, 1.0525331E+005, 1.1613016E+000
 1.7300380E+003,-1.9032727E+001, 1.9076295E+001, 1.0525272E+005, 1.1533333E+000
 1.7400200E+003,-1.9142266E+001, 1.9063966E+001, 1.0525259E+005, 1.1572464E+000
 1.7500585E+003,-1.9293677E+001, 1.9215784E+001, 1.0525320E+005, 1.1535588E+000
 1.7600818E+003,-1.9042759E+001, 1.9135191E+001, 1.0525305E+005, 1.1497254E+000
 1.7700420E+003,-1.8978553E+001, 1.9144483E+001, 1.0525167E+005, 1.1518607E+000
 1.7800739E+003,-1.9016223E+001, 1.9248815E+001, 1.0525012E+005, 1.1502611E+000
 1.7900753E+003,-1.9219022E+001, 1.9433144E+001, 1.0524813E+005, 1.1634239E+000
 1.8000822E+003,-1.9143494E+001, 1.9377026E+001, 1.0524626E+005, 1.1604481E+000
 1.8100926E+003,-1.9061697E+001, 1.9172014E+001, 1.0524449E+005, 1.1549044E+000
 1.8201129E+003,-1.9247040E+001, 1.9183509E+001, 1.0524377E+005, 1.1612211E+000
 1.8300506E+003,-1.9286661E+001, 1.9157424E+001, 1.0524466E+005, 1.1546883E+000
 1.8400762E+003,-1.9100356E+001, 1.9172288E+001, 1.0524450E+005, 1.1549227E+000
 1.8501265E+003,-1.9167789E+001, 1.9159808E+001, 1.0524405E+005, 1.1609623E+000
 1.8600463E+003,-1.9228627E+001, 1.9205607E+001, 1.0524398E+005, 1.1522759E+000
 1.8700153E+003,-1.9244181E+001, 1.9189523E+001, 1.0524400E+005, 1.1534731E+000
 1.8800470E+003,-1.9120748E+001, 1.9106227E+001, 1.0524402E+005, 1.1604915E+000
 1.8900004E+003,-1.9147113E+001, 1.8981557E+001, 1.0524448E+005, 1.1577950E+000
 1.9000547E+003,-1.9258893E+001, 1.9137783E+001, 1.0524545E+005, 1.1550783E+000
 1.9100999E+003,-1.9270322E+001, 1.9204601E+001, 1.0524600E+005, 1.1542888E+000
 1.9200441E+003,-1.9143118E+001, 1.9159686E+001, 1.0524584E+005, 1.1549527E+000
 1.9300535E+003,-1.9081354E+001, 1.9154335E+001, 1.0524518E+005, 1.1553413E+000
 1.9401077E+003,-1.9161043E+001, 1.9215045E+001, 1.0524443E+005, 1.1552944E+000
 1.9501371E+003,-1.9106819E+001, 1.9188706E+001, 1.0524388E+005, 1.1530074E+000
 1.9600975E+003,-1.9132967E+001, 1.9269333E+001, 1.0524245E+005, 1.1640005E+000
 1.9700579E+003,-1.9301406E+001, 1.9341100E+001, 1.0524156E+005, 1.1536616E+000
 1.9800838E+003,-1.9198446E+001, 1.9173734E+001, 1.0524139E+005, 1.1566259E+000
 1.9901123E+003,-1.9138822E+001, 1.8977584E+001, 1.0524179E+005, 1.1572419E+000
 2.0001356E+003,-1.9217989E+001, 1.9139630E+001, 1.0524276E+005, 1.1552487E+000
 2.0100177E+003,-1.9206944E+001, 1.9366093E+001, 1.0524220E+005, 1.1554767E+000
 2.0200410E+003,-1.9222050E+001, 1.9264038E+001, 1.0524089E+005, 1.1540904E+000
 2.0301099E+003,-1.9189022E+001, 1.9147295E+001, 1.0524070E+005, 1.1552567E+000
 2.0401111E+003,-1.9167697E+001, 1.9000149E+001, 1.0524129E+005, 1.1541908E+000
 2.0500541E+003,-1.9198572E+001, 1.9162677E+001, 1.0524210E+005, 1.1612962E+000
 2.0600704E+003,-1.9093772E+001, 1.9252303E+001, 1.0524117E+005, 1.1620657E+000
 2.0700937E+003,-1.9126983E+001, 1.9278637E+001, 1.0523958E+005, 1.1590395E+000
 2.0800867E+003,-1.9143667E+001, 1.9272177E+001, 1.0523817E+005, 1.1559415E+000
 2.0900016E+003,-1.9082931E+001, 1.9112265E+001, 1.0523741E+005, 1.1525049E+000
 2.1000249E+003,-1.9148946E+001, 1.9058050E+001, 1.0523734E+005, 1.1540268E+000
 2.1100482E+003,-1.9103667E+001, 1.9055749E+001, 1.0523778E+005, 1.1581176E+000
 2.1200936E+003,-1.9119570E+001, 1.9125237E+001, 1.0523757E+005, 1.1577128E+000
 2.1300678E+003,-1.9064458E+001, 1.9205812E+001, 1.0523655E+005, 1.1528644E+000
 2.1400870E+003,-1.9249492E+001, 1.9199211E+001, 1.0523615E+005, 1.1586586E+000
 2.1500572E+003,-1.9211012E+001, 1.9125323E+001, 1.0523633E+005, 1.1579375E+000
 2.1600112E+003,-1.9092971E+001, 1.9119306E+001, 1.0523657E+005, 1.1565921E+000
 2.1700478E+003,-1.9084762E+001, 1.9185873E+001, 1.0523577E+005, 1.1586985E+000
 2.1800838E+003,-1.9162880E+001, 1.9282377E+001, 1.0523494E+005, 1.1563511E+000
 2.1900861E+003,-1.9149999E+001, 1.9318168E+001, 1.0523348E+005, 1.1561573E+000
 2.2000950E+003,-1.9122476E+001, 1.9211008E+001, 1.0523209E+005, 1.1532619E+000
 2.2101065E+003,-1.9111121E+001, 1.9058061E+001, 1.0523185E+005, 1.1555588E+000
 2.2200104E+003,-1.9011097E+001, 1.9015094E+001, 1.0523168E+005, 1.1513408E+000
 2.2300637E+003,-1.9116766E+001, 1.9105302E+001, 1.0523142E+005, 1.1602687E+000
 2.2401279E+003,-1.9083646E+001, 1.9166011E+001, 1.0523098E+005, 1.1597525E+000
 2.2500631E+003,-1.9085360E+001, 1.9214451E+001, 1.0522975E+005, 1.1566036E+000
 2.2600092E+003,-1.9183278E+001, 1.9228664E+001, 1.0522885E+005, 1.1542630E+000
 2.2701018E+003,-1.9159894E+001, 1.9220585E+001, 1.0522840E+005, 1.1600795E+000
 2.2800320E+003,-1.9254268E+001, 1.9311049E+001, 1.0522767E+005, 1.1550116E+000
 2.2900456E+003,-1.9166909E+001, 1.9189393E+001, 1.0522695E+005, 1.1601227E+000
 2.3000748E+003,-1.9331200E+001, 1.9108112E+001, 1.0522746E+005, 1.1519213E+000
 2.3100037E+003,-1.9316074E+001, 1.9182022E+001, 1.0522878E+005, 1.1608962E+000
 2.3200735E+003,-1.9383566E+001, 1.9313247E+001, 1.0522940E+005, 1.1515801E+000
 2.3301268E+003,-1.9361121E+001, 1.9493640E+001, 1.0522871E+005, 1.1702591E+000
 2.3400841E+003,-1.9282960E+001, 1.9373288E+001, 1.0522751E+005, 1.1557227E+000
 2.3500709E+003,-1.9143792E+001, 1.9119590E+001, 1.0522699E+005, 1.1535823E+000
 2.3600609E+003,-1.9038546E+001, 1.8976747E+001, 1.0522722E+005, 1.1625000E+000
 2.3701385E+003,-1.9199602E+001, 1.9063732E+001, 1.0522790E+005, 1.1573601E+000
 2.3780000E+003,-1.9205163E+001, 1.9176683E+001, 1.0522815E+005, 1.1555874E+000
