s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1107187E-003, 1.1122207E-003, 1.0132500E+005, 1.1954478E+000
 1.0002251E+001,-1.0188098E-003, 1.0215005E-003, 1.0132500E+005, 1.1954478E+000
 2.0004502E+001,-8.8218367E-004, 8.9319550E-004, 1.0132500E+005, 1.1954477E+000
 3.0006753E+001,-7.8601164E-004, 7.9234810E-004, 1.0132499E+005, 1.1954477E+000
 4.0009004E+001,-7.1309949E-004, 7.2760515E-004, 1.0132499E+005, 1.1954477E+000
 5.0011256E+001,-7.0628279E-004, 6.9039274E-004, 1.0132498E+005, 1.1954476E+000
 6.0013507E+001,-7.2627615E-004, 7.6046569E-004, 1.0132498E+005, 1.1954476E+000
 7.0015758E+001,-8.2573897E-004, 8.1964927E-004, 1.0132498E+005, 1.1954476E+000
 8.0000368E+001,-8.7919733E-004, 8.5638313E-004, 1.0132498E+005, 1.1954476E+000
 9.0002619E+001,-8.6830300E-004, 8.8508520E-004, 1.0132497E+005, 1.1954476E+000
 1.0000487E+002,-8.8519923E-004, 9.2706970E-004, 1.0132497E+005, 1.1954475E+000
 1.1000712E+002,-8.3529102E-004, 8.8062053E-004, 1.0132497E+005, 1.1954495E+000
 1.2000937E+002,-8.8998222E-004, 9.1821118E-004, 1.0132496E+005, 1.1956226E+000
 1.3001162E+002,-9.5267586E-004, 9.6665773E-004, 1.0132496E+005, 1.1955490E+000
 1.4001387E+002,-1.0244410E-003, 9.6612904E-004, 1.0132495E+005, 1.1953572E+000
 1.5001613E+002,-1.0337198E-003, 1.0179976E-003, 1.0132495E+005, 1.1954020E+000
 1.6000074E+002,-1.0326321E-003, 9.9805787E-004, 1.0132496E+005, 1.1954447E+000
 1.7000299E+002,-9.5474622E-004, 9.1004396E-004, 1.0132496E+005, 1.1954370E+000
 1.8000524E+002,-9.4703872E-004, 1.0324562E-003, 1.0132497E+005, 1.1953960E+000
 1.9000749E+002,-8.9738685E-004, 1.0359998E-003, 1.0132497E+005, 1.1954134E+000
 2.0000974E+002,-8.7388430E-004, 9.6234873E-004, 1.0132497E+005, 1.1954313E+000
 2.1001199E+002,-9.4951421E-004, 1.0237198E-003, 1.0132498E+005, 1.1954331E+000
 2.2001424E+002,-9.5892623E-004, 9.1747094E-004, 1.0132498E+005, 1.1954279E+000
 2.3001649E+002,-9.3759198E-004, 1.0225637E-003, 1.0132497E+005, 1.1954389E+000
 2.4000110E+002,-9.7335505E-004, 9.9967641E-004, 1.0132497E+005, 1.1954431E+000
 2.5000336E+002,-8.8603182E-004, 9.2543355E-004, 1.0132498E+005, 1.1954447E+000
 2.6000561E+002,-8.5341997E-004, 9.1646433E-004, 1.0132499E+005, 1.1954502E+000
 2.7000786E+002,-9.2817189E-004, 9.4088304E-004, 1.0132499E+005, 1.1954319E+000
 2.8001011E+002,-9.4709020E-004, 9.2933514E-004, 1.0132498E+005, 1.1954272E+000
 2.9001236E+002,-9.5304326E-004, 8.9149290E-004, 1.0132497E+005, 1.1954205E+000
 3.0001461E+002,-9.4761754E-004, 9.3339332E-004, 1.0132496E+005, 1.1955429E+000
 3.1001686E+002,-9.4629568E-004, 1.0084003E-003, 1.0132496E+005, 1.1956166E+000
 3.2000147E+002,-8.7669420E-004, 9.8429349E-004, 1.0132495E+005, 1.1954116E+000
 3.3000372E+002,-1.0054876E-003, 9.9950159E-004, 1.0132494E+005, 1.1954521E+000
 3.4000598E+002,-9.9227180E-004, 9.0451877E-004, 1.0132493E+005, 1.1954008E+000
 3.5000823E+002,-8.7306160E-004, 9.1725940E-004, 1.0132492E+005, 1.1953629E+000
 3.6001048E+002,-8.8521724E-004, 8.5947108E-004, 1.0132491E+005, 1.1954186E+000
 3.7001273E+002,-9.2508732E-004, 8.7536959E-004, 1.0132490E+005, 1.1954063E+000
 3.8001498E+002,-8.7391378E-004, 8.8990188E-004, 1.0132490E+005, 1.1955178E+000
 3.9001723E+002,-9.4986852E-004, 8.9615623E-004, 1.0132489E+005, 1.1954824E+000
 4.0000184E+002,-9.2185173E-004, 9.5943663E-004, 1.0132489E+005, 1.1954247E+000
 4.1000409E+002,-9.2288203E-004, 9.1021517E-004, 1.0132488E+005, 1.1954423E+000
 4.2000634E+002,-9.5677204E-004, 9.6487816E-004, 1.0132487E+005, 1.1955057E+000
 4.3000859E+002,-9.6054515E-004, 9.7186389E-004, 1.0132487E+005, 1.1954938E+000
 4.4001085E+002,-9.6455439E-004, 1.0374557E-003, 1.0132488E+005, 1.1954864E+000
 4.5001310E+002,-8.8317571E-004, 1.0088647E-003, 1.0132488E+005, 1.1954461E+000
 4.6001535E+002,-9.4492922E-004, 9.2367817E-004, 1.0132489E+005, 1.1954109E+000
 4.7001760E+002,-9.7550543E-004, 8.4545853E-004, 1.0132489E+005, 1.1954872E+000
 4.8000221E+002,-9.8440896E-004, 8.7530146E-004, 1.0132489E+005, 1.1954918E+000
 4.9000446E+002,-9.4305685E-004, 9.0109084E-004, 1.0132490E+005, 1.1954876E+000
 5.0000671E+002,-1.0232866E-003, 8.8607832E-004, 1.0132490E+005, 1.1954951E+000
 5.1000896E+002,-9.0205302E-004, 8.3602576E-004, 1.0132489E+005, 1.1954616E+000
 5.2001121E+002,-8.8024603E-004, 8.6615333E-004, 1.0132489E+005, 1.1954525E+000
 5.3001347E+002,-8.8291646E-004, 8.7203678E-004, 1.0132488E+005, 1.1954535E+000
 5.4001572E+002,-9.8370191E-004, 9.0380642E-004, 1.0132487E+005, 1.1954643E+000
 5.5000033E+002,-8.9256359E-004, 9.0879072E-004, 1.0132486E+005, 1.1954093E+000
 5.6000258E+002,-9.4736517E-004, 8.1609757E-004, 1.0132486E+005, 1.1954742E+000
 5.7000483E+002,-9.0765816E-004, 9.1641736E-004, 1.0132487E+005, 1.1955160E+000
 5.8000708E+002,-1.0237326E-003, 9.1436315E-004, 1.0132487E+005, 1.1954883E+000
 5.9000933E+002,-9.5894767E-004, 9.5775841E-004, 1.0132488E+005, 1.1955047E+000
 6.0001158E+002,-9.6234271E-004, 9.7266582E-004, 1.0132487E+005, 1.1954838E+000
 6.1001383E+002,-8.5771279E-004, 9.0600822E-004, 1.0132486E+005, 1.1954730E+000
 6.2001608E+002,-9.9110560E-004, 9.8005942E-004, 1.0132485E+005, 1.1954747E+000
 6.3000069E+002,-9.7526247E-004, 8.7838425E-004, 1.0132485E+005, 1.1955286E+000
 6.4000295E+002,-1.0345601E-003, 9.5605533E-004, 1.0132485E+005, 1.1955131E+000
 6.5000520E+002,-9.5411598E-004, 1.0446917E-003, 1.0132485E+005, 1.1954903E+000
 6.6000745E+002,-9.8209118E-004, 8.8971751E-004, 1.0132486E+005, 1.1955026E+000
 6.7000970E+002,-9.5686987E-004, 9.2000549E-004, 1.0132486E+005, 1.1954893E+000
 6.8001195E+002,-9.7759234E-004, 9.2403543E-004, 1.0132485E+005, 1.1954603E+000
 6.9001420E+002,-9.6544482E-004, 9.3072984E-004, 1.0132485E+005, 1.1954629E+000
 7.0001645E+002,-8.7972899E-004, 8.7757067E-004, 1.0132484E+005, 1.1954585E+000
 7.1000106E+002,-9.2121348E-004, 8.8508672E-004, 1.0132484E+005, 1.1954533E+000
 7.2000331E+002,-1.0135180E-003, 9.3631765E-004, 1.0132484E+005, 1.1954483E+000
 7.3000557E+002,-9.3591707E-004, 9.2654435E-004, 1.0132483E+005, 1.1953686E+000
 7.4000782E+002,-9.5005504E-004, 9.0306712E-004, 1.0132483E+005, 1.1954202E+000
 7.5001007E+002,-8.9669281E-004, 8.9118292E-004, 1.0132483E+005, 1.1954292E+000
 7.6001232E+002,-9.2999822E-004, 9.4870779E-004, 1.0132484E+005, 1.1954524E+000
 7.7001457E+002,-9.0696887E-004, 9.0869160E-004, 1.0132484E+005, 1.1954740E+000
 7.8001682E+002,-8.8372559E-004, 9.1918564E-004, 1.0132484E+005, 1.1955047E+000
 7.9000143E+002,-8.9405221E-004, 9.3930491E-004, 1.0132484E+005, 1.1955354E+000
 8.0000368E+002,-8.8272493E-004, 8.9033604E-004, 1.0132483E+005, 1.1954793E+000
 8.1000593E+002,-8.8839517E-004, 8.8673606E-004, 1.0132482E+005, 1.1955165E+000
 8.2000818E+002,-9.6012727E-004, 9.9326555E-004, 1.0132481E+005, 1.1955191E+000
 8.3001044E+002,-9.7239921E-004, 9.8659744E-004, 1.0132480E+005, 1.1955009E+000
 8.4001269E+002,-1.0537853E-003, 1.0202784E-003, 1.0132480E+005, 1.1954305E+000
 8.5001494E+002,-9.4416316E-004, 9.1938760E-004, 1.0132481E+005, 1.1954406E+000
 8.6001719E+002,-8.9021527E-004, 9.8672340E-004, 1.0132481E+005, 1.1954959E+000
 8.7000180E+002,-9.5211440E-004, 9.5074632E-004, 1.0132482E+005, 1.1955089E+000
 8.8000405E+002,-8.7626741E-004, 9.8243074E-004, 1.0132483E+005, 1.1955107E+000
 8.9000630E+002,-9.7767146E-004, 9.7089148E-004, 1.0132484E+005, 1.1955202E+000
 9.0000855E+002,-8.9887102E-004, 9.0196824E-004, 1.0132485E+005, 1.1954994E+000
 9.1001080E+002,-9.2697377E-004, 8.9918349E-004, 1.0132486E+005, 1.1955463E+000
 9.2001306E+002,-9.0798842E-004, 9.4031193E-004, 1.0132486E+005, 1.1955334E+000
 9.3001531E+002,-9.1872580E-004, 9.3508385E-004, 1.0132485E+005, 1.1955083E+000
 9.4001756E+002,-9.3626948E-004, 9.0079648E-004, 1.0132485E+005, 1.1954971E+000
 9.5000217E+002,-1.0112231E-003, 9.0113603E-004, 1.0132484E+005, 1.1955026E+000
 9.6000442E+002,-9.1142425E-004, 9.8379049E-004, 1.0132484E+005, 1.1955000E+000
 9.7000667E+002,-8.6556743E-004, 9.2735107E-004, 1.0132484E+005, 1.1955090E+000
 9.8000892E+002,-1.0519502E-003, 9.2151403E-004, 1.0132484E+005, 1.1954684E+000
 9.9001117E+002,-9.5814615E-004, 8.7781782E-004, 1.0132485E+005, 1.1954532E+000
 1.0000134E+003,-1.0041832E-003, 9.3225553E-004, 1.0132485E+005, 1.1954601E+000
 1.0100157E+003,-9.8828578E-004, 9.6085994E-004, 1.0132486E+005, 1.1954631E+000
 1.0200003E+003,-8.9737843E-004, 9.7927588E-004, 1.0132486E+005, 1.1954181E+000
 1.0300025E+003,-9.1973710E-004, 9.6121257E-004, 1.0132487E+005, 1.1954472E+000
 1.0400048E+003,-8.6640415E-004, 8.8749835E-004, 1.0132486E+005, 1.1954649E+000
 1.0500070E+003,-9.6099547E-004, 9.5361061E-004, 1.0132485E+005, 1.1954546E+000
 1.0600093E+003,-9.9601462E-004, 9.3227789E-004, 1.0132484E+005, 1.1954128E+000
 1.0700115E+003,-9.0107976E-004, 9.0964231E-004, 1.0132484E+005, 1.1954353E+000
 1.0800138E+003,-9.3356313E-004, 9.9983883E-004, 1.0132483E+005, 1.1954153E+000
 1.0900160E+003,-9.2395863E-004, 9.3316826E-004, 1.0132483E+005, 1.1954086E+000
 1.1000007E+003,-9.0632481E-004, 9.5756399E-004, 1.0132484E+005, 1.1953988E+000
 1.1100029E+003,-8.8745778E-004, 1.0334061E-003, 1.0132484E+005, 1.1953983E+000
 1.1200052E+003,-8.8896087E-004, 9.3525769E-004, 1.0132483E+005, 1.1954335E+000
 1.1300074E+003,-9.0874324E-004, 9.2755450E-004, 1.0132483E+005, 1.1953831E+000
 1.1400097E+003,-9.2761838E-004, 1.0028107E-003, 1.0132482E+005, 1.1954009E+000
 1.1500119E+003,-1.0579742E-003, 8.6320858E-004, 1.0132482E+005, 1.1954429E+000
 1.1600142E+003,-9.5965663E-004, 8.6489134E-004, 1.0132482E+005, 1.1954183E+000
