m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-4.8063527E-001, 9.6884407E+000, 3.7740018E+000, 2.0000000E-001,-4.8122267E-001, 9.6731808E+000, 3.7744571E+000, 2.0000000E-001,-4.7720020E-001, 9.8393359E+000, 3.7716288E+000, 2.0000000E-001,-4.7819643E-001, 9.8689799E+000, 3.7722916E+000, 2.0000000E-001,-4.7881822E-001, 9.8185808E+000, 3.7727715E+000, 2.0000000E-001, 2.0467144E-001, 9.8769396E+000, 3.6933777E+000, 2.0000000E-001, 2.0536689E-001, 9.6946577E+000, 3.6938768E+000, 2.0000000E-001, 2.0546073E-001, 9.9972366E+000, 3.6939289E+000, 2.0000000E-001, 2.0393431E-001, 9.6819763E+000, 3.6928911E+000, 2.0000000E-001, 2.0718431E-001, 9.6494139E+000, 3.6951603E+000
 2.9655172E-001,-4.5296054E-001, 1.0447286E+001, 3.7540944E+000, 2.9655172E-001,-4.5256915E-001, 1.0369672E+001, 3.7538135E+000, 2.9655172E-001,-4.5222298E-001, 1.0387113E+001, 3.7535662E+000, 2.9655172E-001,-4.5039607E-001, 1.0567848E+001, 3.7522056E+000, 2.9655172E-001,-4.5067796E-001, 1.0541823E+001, 3.7524358E+000, 2.9655172E-001, 2.1438140E-001, 1.0243957E+001, 3.7000389E+000, 2.9655172E-001, 2.1540516E-001, 9.9831276E+000, 3.7006811E+000, 2.9655172E-001, 2.1462652E-001, 1.0222512E+001, 3.7001724E+000, 2.9655172E-001, 2.1400290E-001, 9.8783482E+000, 3.6997899E+000, 2.9655172E-001, 2.1647715E-001, 1.0092722E+001, 3.7014020E+000
 3.9310345E-001,-4.3232965E-001, 1.1129029E+001, 3.7386654E+000, 3.9310345E-001,-4.2840502E-001, 1.1241046E+001, 3.7356964E+000, 3.9310345E-001,-4.2897969E-001, 1.1258439E+001, 3.7361509E+000, 3.9310345E-001,-4.2836803E-001, 1.1286278E+001, 3.7356767E+000, 3.9310345E-001,-4.2754440E-001, 1.1370386E+001, 3.7350722E+000, 3.9310345E-001, 2.2432530E-001, 1.0640032E+001, 3.7064193E+000, 3.9310345E-001, 2.2454575E-001, 1.0174759E+001, 3.7065479E+000, 3.9310345E-001, 2.2404414E-001, 1.0522832E+001, 3.7062195E+000, 3.9310345E-001, 2.2463929E-001, 1.0055834E+001, 3.7066009E+000, 3.9310345E-001, 2.2471611E-001, 1.0458827E+001, 3.7066449E+000
 4.8965517E-001,-4.1439326E-001, 1.1762191E+001, 3.7248597E+000, 4.8965517E-001,-4.1064990E-001, 1.2043587E+001, 3.7219511E+000, 4.8965517E-001,-4.0930405E-001, 1.2057841E+001, 3.7208883E+000, 4.8965517E-001,-4.1108459E-001, 1.1929759E+001, 3.7222793E+000, 4.8965517E-001,-4.1120261E-001, 1.2107391E+001, 3.7223733E+000, 4.8965517E-001, 2.3381299E-001, 1.0865587E+001, 3.7121579E+000, 4.8965517E-001, 2.3465602E-001, 1.0386416E+001, 3.7125999E+000, 4.8965517E-001, 2.3254240E-001, 1.0559958E+001, 3.7113744E+000, 4.8965517E-001, 2.3374234E-001, 1.0179318E+001, 3.7121043E+000, 4.8965517E-001, 2.3287071E-001, 1.0757609E+001, 3.7115677E+000
 5.8620690E-001,-4.0152846E-001, 1.2279202E+001, 3.7147050E+000, 5.8620690E-001,-3.9827760E-001, 1.2618567E+001, 3.7121051E+000, 5.8620690E-001,-3.9572359E-001, 1.2717151E+001, 3.7100631E+000, 5.8620690E-001,-3.9849740E-001, 1.2516837E+001, 3.7122655E+000, 5.8620690E-001,-3.9895162E-001, 1.2685411E+001, 3.7126538E+000, 5.8620690E-001, 2.4068773E-001, 1.0896917E+001, 3.7161295E+000, 5.8620690E-001, 2.4225351E-001, 1.0690060E+001, 3.7169352E+000, 5.8620690E-001, 2.4065181E-001, 1.0527894E+001, 3.7160621E+000, 5.8620690E-001, 2.4014427E-001, 1.0319965E+001, 3.7157926E+000, 5.8620690E-001, 2.4088804E-001, 1.0922488E+001, 3.7161546E+000
 6.8275862E-001,-3.9008773E-001, 1.2635294E+001, 3.7054804E+000, 6.8275862E-001,-3.8762095E-001, 1.3000028E+001, 3.7034356E+000, 6.8275862E-001,-3.8427855E-001, 1.3317223E+001, 3.7007204E+000, 6.8275862E-001,-3.8559835E-001, 1.3064203E+001, 3.7018092E+000, 6.8275862E-001,-3.8594014E-001, 1.3219781E+001, 3.7021159E+000, 6.8275862E-001, 2.5091965E-001, 1.0985294E+001, 3.7216794E+000, 6.8275862E-001, 2.4948417E-001, 1.0969928E+001, 3.7209087E+000, 6.8275862E-001, 2.4912072E-001, 1.0721982E+001, 3.7207465E+000, 6.8275862E-001, 2.4834097E-001, 1.0334992E+001, 3.7202891E+000, 6.8275862E-001, 2.5065424E-001, 1.1068135E+001, 3.7214657E+000
 7.7931034E-001,-3.7945656E-001, 1.2857315E+001, 3.6966969E+000, 7.7931034E-001,-3.7727001E-001, 1.3138565E+001, 3.6948849E+000, 7.7931034E-001,-3.7464052E-001, 1.3621770E+001, 3.6926802E+000, 7.7931034E-001,-3.7425316E-001, 1.3550888E+001, 3.6923966E+000, 7.7931034E-001,-3.7409115E-001, 1.3450161E+001, 3.6923144E+000, 7.7931034E-001, 2.5855494E-001, 1.1259745E+001, 3.7256012E+000, 7.7931034E-001, 2.5783188E-001, 1.1371449E+001, 3.7252689E+000, 7.7931034E-001, 2.5719464E-001, 1.1059667E+001, 3.7249547E+000, 7.7931034E-001, 2.5537230E-001, 1.0413356E+001, 3.7240364E+000, 7.7931034E-001, 2.5608515E-001, 1.1394478E+001, 3.7243581E+000
 8.7586207E-001,-3.6963997E-001, 1.3013577E+001, 3.6884846E+000, 8.7586207E-001,-3.6634547E-001, 1.3346239E+001, 3.6857370E+000, 8.7586207E-001,-3.6564881E-001, 1.3645169E+001, 3.6850891E+000, 8.7586207E-001,-3.6561246E-001, 1.3655214E+001, 3.6850920E+000, 8.7586207E-001,-3.6456246E-001, 1.3499372E+001, 3.6842084E+000, 8.7586207E-001, 2.6586146E-001, 1.1509192E+001, 3.7292527E+000, 8.7586207E-001, 2.6616152E-001, 1.1612693E+001, 3.7293659E+000, 8.7586207E-001, 2.6566655E-001, 1.1447318E+001, 3.7291654E+000, 8.7586207E-001, 2.6694627E-001, 1.0507951E+001, 3.7298160E+000, 8.7586207E-001, 2.6408453E-001, 1.1507131E+001, 3.7283481E+000
 9.7241379E-001,-3.6143646E-001, 1.3177002E+001, 3.6814925E+000, 9.7241379E-001,-3.5781352E-001, 1.3426074E+001, 3.6783821E+000, 9.7241379E-001,-3.5762272E-001, 1.3714319E+001, 3.6781911E+000, 9.7241379E-001,-3.5778781E-001, 1.3645105E+001, 3.6783661E+000, 9.7241379E-001,-3.5653686E-001, 1.3557864E+001, 3.6772979E+000, 9.7241379E-001, 2.7142294E-001, 1.1634571E+001, 3.7318990E+000, 9.7241379E-001, 2.7159755E-001, 1.2159330E+001, 3.7319491E+000, 9.7241379E-001, 2.7318674E-001, 1.1944956E+001, 3.7327295E+000, 9.7241379E-001, 2.7411981E-001, 1.0833080E+001, 3.7331721E+000, 9.7241379E-001, 2.7119797E-001, 1.1770771E+001, 3.7317642E+000
