s,kW,kW,Pa,kg/m3
 1.5002232E+002,-5.8821604E-003, 5.6721657E-003, 1.0142020E+005, 1.1957438E+000
 1.5100446E+002,-5.8667369E-003, 5.6563389E-003, 1.0142034E+005, 1.1961604E+000
 1.5200893E+002,-5.8660153E-003, 5.6591904E-003, 1.0142048E+005, 1.1962817E+000
 1.5301339E+002,-5.8235744E-003, 5.6561814E-003, 1.0142061E+005, 1.1964394E+000
 1.5401786E+002,-5.7874613E-003, 5.6679122E-003, 1.0142070E+005, 1.1983368E+000
 1.5502232E+002,-5.7638938E-003, 5.6923932E-003, 1.0142075E+005, 1.1980862E+000
 1.5600446E+002,-5.7738844E-003, 5.7161656E-003, 1.0142077E+005, 1.1955711E+000
 1.5700893E+002,-5.8093361E-003, 5.7272288E-003, 1.0142080E+005, 1.1952695E+000
 1.5801339E+002,-5.8403270E-003, 5.7287181E-003, 1.0142084E+005, 1.1952089E+000
 1.5901786E+002,-5.8347349E-003, 5.7240517E-003, 1.0142090E+005, 1.1948630E+000
 1.6002232E+002,-5.8250026E-003, 5.7361858E-003, 1.0142095E+005, 1.1952090E+000
 1.6100446E+002,-5.8257634E-003, 5.7589585E-003, 1.0142098E+005, 1.1944519E+000
 1.6200893E+002,-5.7743283E-003, 5.7646129E-003, 1.0142099E+005, 1.1954277E+000
 1.6301339E+002,-5.7182959E-003, 5.7453443E-003, 1.0142095E+005, 1.1960455E+000
 1.6401786E+002,-5.6950899E-003, 5.7348204E-003, 1.0142089E+005, 1.1961169E+000
 1.6502232E+002,-5.7053116E-003, 5.7382331E-003, 1.0142084E+005, 1.1969081E+000
 1.6600446E+002,-5.7367349E-003, 5.7396361E-003, 1.0142080E+005, 1.1945918E+000
 1.6700893E+002,-5.7822645E-003, 5.7290120E-003, 1.0142079E+005, 1.1954106E+000
 1.6801339E+002,-5.8374419E-003, 5.7068558E-003, 1.0142084E+005, 1.1961185E+000
 1.6901786E+002,-5.8268957E-003, 5.6832710E-003, 1.0142094E+005, 1.1965490E+000
 1.7002232E+002,-5.8054814E-003, 5.6702767E-003, 1.0142103E+005, 1.1984322E+000
 1.7100446E+002,-5.7882630E-003, 5.6703466E-003, 1.0142110E+005, 1.1956423E+000
 1.7200893E+002,-5.8387246E-003, 5.6952498E-003, 1.0142118E+005, 1.1958848E+000
 1.7301339E+002,-5.8408934E-003, 5.7340418E-003, 1.0142127E+005, 1.1982693E+000
 1.7401786E+002,-5.7887838E-003, 5.7552584E-003, 1.0142129E+005, 1.1981248E+000
 1.7502232E+002,-5.7719722E-003, 5.7389256E-003, 1.0142129E+005, 1.1924602E+000
 1.7600446E+002,-5.7568862E-003, 5.7116673E-003, 1.0142129E+005, 1.1935756E+000
 1.7700893E+002,-5.7690010E-003, 5.7152839E-003, 1.0142130E+005, 1.1953907E+000
 1.7801339E+002,-5.7794632E-003, 5.7242054E-003, 1.0142130E+005, 1.1970844E+000
 1.7901786E+002,-5.7811484E-003, 5.7365298E-003, 1.0142131E+005, 1.1986059E+000
 1.8002232E+002,-5.7940004E-003, 5.7778505E-003, 1.0142129E+005, 1.1982949E+000
 1.8100446E+002,-5.8221524E-003, 5.8268920E-003, 1.0142126E+005, 1.2011064E+000
 1.8200893E+002,-5.8005222E-003, 5.8551174E-003, 1.0142121E+005, 1.1934166E+000
 1.8301339E+002,-5.7839383E-003, 5.8532693E-003, 1.0142113E+005, 1.1947149E+000
 1.8401786E+002,-5.7689892E-003, 5.8398738E-003, 1.0142105E+005, 1.1961153E+000
 1.8502232E+002,-5.7640131E-003, 5.8504575E-003, 1.0142097E+005, 1.1940577E+000
 1.8600446E+002,-5.7685992E-003, 5.8562580E-003, 1.0142089E+005, 1.1943478E+000
 1.8700893E+002,-5.8024631E-003, 5.8529897E-003, 1.0142081E+005, 1.1959084E+000
 1.8801339E+002,-5.8179282E-003, 5.8468824E-003, 1.0142076E+005, 1.1962103E+000
 1.8901786E+002,-5.8175877E-003, 5.7972414E-003, 1.0142073E+005, 1.1948345E+000
 1.9002232E+002,-5.8394327E-003, 5.7321522E-003, 1.0142076E+005, 1.1950315E+000
 1.9100446E+002,-5.8264851E-003, 5.6828385E-003, 1.0142084E+005, 1.1954001E+000
 1.9200893E+002,-5.7932133E-003, 5.6485556E-003, 1.0142093E+005, 1.1958967E+000
 1.9301339E+002,-5.7629359E-003, 5.6437429E-003, 1.0142101E+005, 1.1960783E+000
 1.9401786E+002,-5.7260915E-003, 5.6635690E-003, 1.0142105E+005, 1.1958621E+000
 1.9502232E+002,-5.6950048E-003, 5.6781634E-003, 1.0142105E+005, 1.1959508E+000
 1.9600446E+002,-5.6792782E-003, 5.6785483E-003, 1.0142103E+005, 1.1959848E+000
 1.9700893E+002,-5.7030884E-003, 5.6607148E-003, 1.0142102E+005, 1.1941666E+000
 1.9801339E+002,-5.7175707E-003, 5.6484152E-003, 1.0142105E+005, 1.1929801E+000
 1.9901786E+002,-5.7366008E-003, 5.6634243E-003, 1.0142108E+005, 1.1942839E+000
 2.0002232E+002,-5.7844603E-003, 5.6944938E-003, 1.0142112E+005, 1.1962359E+000
 2.0100446E+002,-5.7763784E-003, 5.7094849E-003, 1.0142116E+005, 1.1992808E+000
 2.0200893E+002,-5.7517615E-003, 5.7129739E-003, 1.0142118E+005, 1.1961954E+000
 2.0301339E+002,-5.7591684E-003, 5.7115471E-003, 1.0142119E+005, 1.1954890E+000
 2.0401786E+002,-5.7498504E-003, 5.7036981E-003, 1.0142120E+005, 1.1955451E+000
 2.0502232E+002,-5.7385558E-003, 5.6862772E-003, 1.0142122E+005, 1.1946510E+000
 2.0600446E+002,-5.7430880E-003, 5.6826325E-003, 1.0142124E+005, 1.1965882E+000
 2.0700893E+002,-5.7677399E-003, 5.6971044E-003, 1.0142126E+005, 1.1958992E+000
 2.0801339E+002,-5.7974129E-003, 5.7361597E-003, 1.0142128E+005, 1.1958282E+000
 2.0901786E+002,-5.8107962E-003, 5.8045787E-003, 1.0142127E+005, 1.1956164E+000
 2.1002232E+002,-5.8704490E-003, 5.8691232E-003, 1.0142124E+005, 1.1969182E+000
 2.1100446E+002,-5.8916325E-003, 5.9012323E-003, 1.0142120E+005, 1.1967882E+000
 2.1200893E+002,-5.8401612E-003, 5.8946802E-003, 1.0142114E+005, 1.1990747E+000
 2.1301339E+002,-5.8219134E-003, 5.8847430E-003, 1.0142105E+005, 1.1965285E+000
 2.1401786E+002,-5.8357074E-003, 5.8878196E-003, 1.0142098E+005, 1.1970311E+000
 2.1502232E+002,-5.8261697E-003, 5.8727187E-003, 1.0142091E+005, 1.1981777E+000
 2.1600446E+002,-5.8053327E-003, 5.8225823E-003, 1.0142085E+005, 1.1958261E+000
 2.1700893E+002,-5.8441854E-003, 5.7747975E-003, 1.0142085E+005, 1.1957640E+000
 2.1801339E+002,-5.8945850E-003, 5.7644837E-003, 1.0142091E+005, 1.1952508E+000
 2.1901786E+002,-5.9042825E-003, 5.7768844E-003, 1.0142098E+005, 1.1977665E+000
 2.2002232E+002,-5.8669901E-003, 5.7765861E-003, 1.0142104E+005, 1.2010468E+000
 2.2100446E+002,-5.8133115E-003, 5.7652149E-003, 1.0142107E+005, 1.1995138E+000
 2.2200893E+002,-5.7732915E-003, 5.7668680E-003, 1.0142105E+005, 1.1968143E+000
 2.2301339E+002,-5.7536026E-003, 5.7847015E-003, 1.0142101E+005, 1.1980988E+000
 2.2401786E+002,-5.7532474E-003, 5.7752196E-003, 1.0142095E+005, 1.1959190E+000
 2.2502232E+002,-5.7588989E-003, 5.7317520E-003, 1.0142092E+005, 1.1939849E+000
 2.2600446E+002,-5.7547575E-003, 5.6946643E-003, 1.0142092E+005, 1.1952516E+000
 2.2700893E+002,-5.7643008E-003, 5.6886093E-003, 1.0142094E+005, 1.1985582E+000
 2.2801339E+002,-5.7682822E-003, 5.6929853E-003, 1.0142097E+005, 1.1925262E+000
 2.2901786E+002,-5.7473268E-003, 5.6994461E-003, 1.0142098E+005, 1.1933637E+000
 2.3002232E+002,-5.7517310E-003, 5.7059566E-003, 1.0142099E+005, 1.1954251E+000
 2.3100446E+002,-5.7629115E-003, 5.7263894E-003, 1.0142099E+005, 1.1945286E+000
 2.3200893E+002,-5.7822128E-003, 5.7540992E-003, 1.0142099E+005, 1.1949430E+000
 2.3301339E+002,-5.7737041E-003, 5.7772847E-003, 1.0142097E+005, 1.1933793E+000
 2.3401786E+002,-5.7472652E-003, 5.7882200E-003, 1.0142092E+005, 1.1933965E+000
 2.3502232E+002,-5.7365735E-003, 5.7801006E-003, 1.0142085E+005, 1.1932789E+000
 2.3600446E+002,-5.7656904E-003, 5.7560531E-003, 1.0142081E+005, 1.1954221E+000
 2.3700893E+002,-5.8072818E-003, 5.7362529E-003, 1.0142082E+005, 1.1949215E+000
 2.3801339E+002,-5.8315017E-003, 5.7354012E-003, 1.0142086E+005, 1.1954127E+000
 2.3901786E+002,-5.8359317E-003, 5.7434551E-003, 1.0142091E+005, 1.1969737E+000
 2.4002232E+002,-5.8499750E-003, 5.7448750E-003, 1.0142096E+005, 1.1963913E+000
 2.4100446E+002,-5.8978871E-003, 5.7437941E-003, 1.0142103E+005, 1.1952640E+000
 2.4200893E+002,-5.9730404E-003, 5.7402671E-003, 1.0142116E+005, 1.1982392E+000
 2.4301339E+002,-6.0097370E-003, 5.7305146E-003, 1.0142135E+005, 1.1971327E+000
 2.4401786E+002,-5.9316245E-003, 5.7204040E-003, 1.0142151E+005, 1.1977943E+000
 2.4502232E+002,-5.8414440E-003, 5.7092166E-003, 1.0142161E+005, 1.1977020E+000
 2.4600446E+002,-5.7774045E-003, 5.6934065E-003, 1.0142166E+005, 1.1965684E+000
 2.4700893E+002,-5.7637498E-003, 5.6775472E-003, 1.0142169E+005, 1.1959573E+000
 2.4801339E+002,-5.7927980E-003, 5.6640239E-003, 1.0142174E+005, 1.1990249E+000
 2.4901786E+002,-5.8149383E-003, 5.6673461E-003, 1.0142182E+005, 1.1938789E+000
 2.5002232E+002,-5.8137317E-003, 5.7112699E-003, 1.0142188E+005, 1.1937614E+000
 2.5100446E+002,-5.8218845E-003, 5.7840559E-003, 1.0142190E+005, 1.1961128E+000
 2.5200893E+002,-5.8590442E-003, 5.8305393E-003, 1.0142188E+005, 1.2007223E+000
 2.5301339E+002,-5.8605986E-003, 5.8483739E-003, 1.0142186E+005, 1.1909161E+000
 2.5401786E+002,-5.8292396E-003, 5.8459901E-003, 1.0142182E+005, 1.1917170E+000
 2.5502232E+002,-5.8449211E-003, 5.8363389E-003, 1.0142177E+005, 1.1934988E+000
 2.5600446E+002,-5.8203333E-003, 5.8327946E-003, 1.0142173E+005, 1.1944190E+000
 2.5700893E+002,-5.8161814E-003, 5.8164901E-003, 1.0142168E+005, 1.1938247E+000
 2.5801339E+002,-5.8100807E-003, 5.7739748E-003, 1.0142166E+005, 1.1940173E+000
 2.5901786E+002,-5.7941877E-003, 5.7324904E-003, 1.0142166E+005, 1.1963705E+000
 2.6002232E+002,-5.7745178E-003, 5.7087779E-003, 1.0142167E+005, 1.1955124E+000
 2.6100446E+002,-5.7506852E-003, 5.6944855E-003, 1.0142168E+005, 1.1945185E+000
 2.6200893E+002,-5.7305401E-003, 5.6783310E-003, 1.0142169E+005, 1.1954719E+000
 2.6301339E+002,-5.7310572E-003, 5.6496917E-003, 1.0142171E+005, 1.1962284E+000
 2.6401786E+002,-5.7284612E-003, 5.6152645E-003, 1.0142175E+005, 1.1962955E+000
 2.6502232E+002,-5.7427086E-003, 5.6055624E-003, 1.0142181E+005, 1.1954046E+000
 2.6600446E+002,-5.8298167E-003, 5.6373883E-003, 1.0142190E+005, 1.1948581E+000
 2.6700893E+002,-5.9245260E-003, 5.7036082E-003, 1.0142203E+005, 1.1953051E+000
 2.6801339E+002,-5.9016331E-003, 5.7516743E-003, 1.0142213E+005, 1.1979313E+000
 2.6901786E+002,-5.8542464E-003, 5.7778899E-003, 1.0142217E+005, 1.1996628E+000
 2.7002232E+002,-5.8121080E-003, 5.7966323E-003, 1.0142216E+005, 1.1967827E+000
 2.7100446E+002,-5.7857312E-003, 5.7927673E-003, 1.0142213E+005, 1.1957003E+000
 2.7200893E+002,-5.7841076E-003, 5.7752085E-003, 1.0142210E+005, 1.1956350E+000
 2.7301339E+002,-5.8113809E-003, 5.7485959E-003, 1.0142210E+005, 1.1942130E+000
 2.7401786E+002,-5.8302289E-003, 5.6959584E-003, 1.0142215E+005, 1.1933860E+000
 2.7502232E+002,-5.8365026E-003, 5.6470643E-003, 1.0142225E+005, 1.1933596E+000
 2.7600446E+002,-5.8444020E-003, 5.6482626E-003, 1.0142238E+005, 1.1937815E+000
 2.7700893E+002,-5.8414984E-003, 5.6800303E-003, 1.0142249E+005, 1.1938930E+000
