m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E-002,-7.6702910E-003, 3.6990111E-001, 1.0000000E+000,-4.0012500E-002,-2.9778103E-003, 2.3526013E-001, 1.0000000E+000,-4.0012500E-002,-2.5493950E-003, 2.6120808E-001, 1.0000000E+000,-4.0012500E-002,-3.2852196E-003, 2.8303370E-001, 1.0000000E+000,-4.0012500E-002,-5.0712657E-003, 3.4360738E-001, 1.0000000E+000,-4.0012500E-002, 6.0944865E-003, 3.5809961E-001, 1.0000000E+000,-4.0012500E-002, 9.0442161E-003, 2.5962397E-001, 1.0000000E+000,-4.0012500E-002, 9.4037068E-003, 3.0440806E-001, 1.0000000E+000,-4.0012500E-002, 1.0275308E-002, 3.2511206E-001, 1.0000000E+000,-4.0012500E-002, 7.8359810E-003, 3.7455991E-001, 1.0000000E+000
-3.7241379E-002,-8.6268960E-003, 3.4424615E-001, 1.0000000E+000,-3.7241379E-002,-3.1563348E-003, 2.1098126E-001, 1.0000000E+000,-3.7241379E-002,-1.8252721E-003, 2.0840763E-001, 1.0000000E+000,-3.7241379E-002,-3.1289541E-003, 2.6230957E-001, 1.0000000E+000,-3.7241379E-002,-3.5328671E-003, 2.6912851E-001, 1.0000000E+000,-3.7241379E-002, 4.9434530E-003, 3.1864196E-001, 1.0000000E+000,-3.7241379E-002, 8.9374767E-003, 2.3988477E-001, 1.0000000E+000,-3.7241379E-002, 1.0076856E-002, 2.2537981E-001, 1.0000000E+000,-3.7241379E-002, 1.0558389E-002, 3.0577491E-001, 1.0000000E+000,-3.7241379E-002, 8.6883742E-003, 3.1489207E-001, 1.0000000E+000
-3.4482759E-002,-9.0592017E-003, 3.4145171E-001, 1.0000000E+000,-3.4482759E-002,-3.2834832E-003, 2.1821213E-001, 1.0000000E+000,-3.4482759E-002,-1.6113342E-003, 1.8580553E-001, 1.0000000E+000,-3.4482759E-002,-3.4283309E-003, 2.4174519E-001, 1.0000000E+000,-3.4482759E-002,-2.9207889E-003, 2.0785281E-001, 1.0000000E+000,-3.4482759E-002, 4.4434150E-003, 3.1633795E-001, 1.0000000E+000,-3.4482759E-002, 8.8928781E-003, 2.5123446E-001, 1.0000000E+000,-3.4482759E-002, 1.0158988E-002, 1.9944618E-001, 1.0000000E+000,-3.4482759E-002, 1.0315590E-002, 2.7485107E-001, 1.0000000E+000,-3.4482759E-002, 9.0068837E-003, 2.3815062E-001, 1.0000000E+000
-3.1724138E-002,-9.3048213E-003, 3.5021952E-001, 1.0000000E+000,-3.1724138E-002,-3.3677572E-003, 2.3831728E-001, 1.0000000E+000,-3.1724138E-002,-1.7009987E-003, 1.8911357E-001, 1.0000000E+000,-3.1724138E-002,-4.0796818E-003, 2.5621374E-001, 1.0000000E+000,-3.1724138E-002,-2.8883698E-003, 2.0212436E-001, 1.0000000E+000,-3.1724138E-002, 4.1777776E-003, 3.1935660E-001, 1.0000000E+000,-3.1724138E-002, 8.8485495E-003, 2.7087955E-001, 1.0000000E+000,-3.1724138E-002, 9.9290883E-003, 2.1023416E-001, 1.0000000E+000,-3.1724138E-002, 9.7527919E-003, 2.8896846E-001, 1.0000000E+000,-3.1724138E-002, 9.1079182E-003, 2.0908171E-001, 1.0000000E+000
-2.8965517E-002,-9.3415757E-003, 3.6365405E-001, 1.0000000E+000,-2.8965517E-002,-3.3680241E-003, 2.5613150E-001, 1.0000000E+000,-2.8965517E-002,-2.0900401E-003, 2.2544032E-001, 1.0000000E+000,-2.8965517E-002,-5.0239956E-003, 3.1132420E-001, 1.0000000E+000,-2.8965517E-002,-3.3763714E-003, 1.9966141E-001, 1.0000000E+000,-2.8965517E-002, 4.1207072E-003, 3.2389322E-001, 1.0000000E+000,-2.8965517E-002, 8.8365220E-003, 2.8608464E-001, 1.0000000E+000,-2.8965517E-002, 9.4431793E-003, 2.5854575E-001, 1.0000000E+000,-2.8965517E-002, 8.9240866E-003, 3.3142112E-001, 1.0000000E+000,-2.8965517E-002, 9.0126707E-003, 2.0991987E-001, 1.0000000E+000
-2.6206897E-002,-8.9482608E-003, 3.7326386E-001, 1.0000000E+000,-2.6206897E-002,-3.1538595E-003, 2.6789762E-001, 1.0000000E+000,-2.6206897E-002,-3.0463848E-003, 2.8777697E-001, 1.0000000E+000,-2.6206897E-002,-6.6677943E-003, 3.6725914E-001, 1.0000000E+000,-2.6206897E-002,-4.5478874E-003, 2.8606510E-001, 1.0000000E+000,-2.6206897E-002, 4.3488845E-003, 3.2837283E-001, 1.0000000E+000,-2.6206897E-002, 9.0189579E-003, 2.9572360E-001, 1.0000000E+000,-2.6206897E-002, 8.5014501E-003, 3.1794334E-001, 1.0000000E+000,-2.6206897E-002, 7.3920920E-003, 3.6495721E-001, 1.0000000E+000,-2.6206897E-002, 8.5819145E-003, 2.9785728E-001, 1.0000000E+000
-2.3448276E-002,-8.3531052E-003, 3.6634688E-001, 1.0000000E+000,-2.3448276E-002,-2.8745791E-003, 2.6545686E-001, 1.0000000E+000,-2.3448276E-002,-3.7815457E-003, 3.1832530E-001, 1.0000000E+000,-2.3448276E-002,-7.7364451E-003, 3.8217299E-001, 1.0000000E+000,-2.3448276E-002,-5.2981385E-003, 3.2594202E-001, 1.0000000E+000,-2.3448276E-002, 4.6404708E-003, 3.2360135E-001, 1.0000000E+000,-2.3448276E-002, 9.2871942E-003, 2.9309883E-001, 1.0000000E+000,-2.3448276E-002, 7.9212485E-003, 3.4219046E-001, 1.0000000E+000,-2.3448276E-002, 6.3280975E-003, 3.6385296E-001, 1.0000000E+000,-2.3448276E-002, 8.1680822E-003, 3.3862594E-001, 1.0000000E+000
-2.0689655E-002,-7.5514634E-003, 3.4388051E-001, 1.0000000E+000,-2.0689655E-002,-2.5526543E-003, 2.5516692E-001, 1.0000000E+000,-2.0689655E-002,-4.5115620E-003, 3.4102417E-001, 1.0000000E+000,-2.0689655E-002,-8.7193351E-003, 3.8359666E-001, 1.0000000E+000,-2.0689655E-002,-5.9092832E-003, 3.5303722E-001, 1.0000000E+000,-2.0689655E-002, 4.9448709E-003, 3.0598892E-001, 1.0000000E+000,-2.0689655E-002, 9.5854853E-003, 2.8106892E-001, 1.0000000E+000,-2.0689655E-002, 7.4379193E-003, 3.5776134E-001, 1.0000000E+000,-2.0689655E-002, 5.3214284E-003, 3.5090840E-001, 1.0000000E+000,-2.0689655E-002, 7.6950749E-003, 3.6339603E-001, 1.0000000E+000
-1.7931034E-002,-6.8231380E-003, 3.0360788E-001, 1.0000000E+000,-1.7931034E-002,-2.3378059E-003, 2.4109112E-001, 1.0000000E+000,-1.7931034E-002,-5.1994546E-003, 3.5669872E-001, 1.0000000E+000,-1.7931034E-002,-9.5981282E-003, 3.7332043E-001, 1.0000000E+000,-1.7931034E-002,-6.3938543E-003, 3.7244074E-001, 1.0000000E+000,-1.7931034E-002, 5.1439598E-003, 2.7355539E-001, 1.0000000E+000,-1.7931034E-002, 9.8060077E-003, 2.6160360E-001, 1.0000000E+000,-1.7931034E-002, 7.0074443E-003, 3.6473475E-001, 1.0000000E+000,-1.7931034E-002, 4.4223562E-003, 3.3029862E-001, 1.0000000E+000,-1.7931034E-002, 7.1894603E-003, 3.7622480E-001, 1.0000000E+000
